Kids_First_Biospecimen_ID,gene,mutations
BS_SNC5WMVN,RBPJL,1
BS_SNC5WMVN,SGSM2,1
BS_SNC5WMVN,TMEM132B,1
BS_SQSH5G7A,ADAM15,1
BS_SQSH5G7A,ANKRD34C,1
BS_SQSH5G7A,AOX1,1
BS_SQSH5G7A,BPIFB4,1
BS_SQSH5G7A,C8A,1
BS_SQSH5G7A,CACNA2D1,1
BS_SQSH5G7A,CDC25B,1
BS_SQSH5G7A,CDO1,1
BS_SQSH5G7A,CENPE,1
BS_SQSH5G7A,COL1A1,2
BS_SQSH5G7A,COMT,1
BS_SQSH5G7A,COQ8B,1
BS_SQSH5G7A,CPNE9,1
BS_SQSH5G7A,DPRX,1
BS_SQSH5G7A,DRD2,1
BS_SQSH5G7A,ELFN2,1
BS_SQSH5G7A,EPB41L3,1
BS_SQSH5G7A,FAM83E,1
BS_SQSH5G7A,FARP2,1
BS_SQSH5G7A,FCRL2,1
BS_SQSH5G7A,FNDC3B,1
BS_SQSH5G7A,GPATCH8,1
BS_SQSH5G7A,GPSM1,1
BS_SQSH5G7A,GRK2,1
BS_SQSH5G7A,HIRA,1
BS_SQSH5G7A,INF2,1
BS_SQSH5G7A,INPP5J,1
BS_SQSH5G7A,ITGA1,1
BS_SQSH5G7A,KCNQ5,1
BS_SQSH5G7A,KRTAP12-2,1
BS_SQSH5G7A,LCE2B,1
BS_SQSH5G7A,LOXHD1,1
BS_SQSH5G7A,LRP1B,1
BS_SQSH5G7A,LRRIQ1,1
BS_SQSH5G7A,MCOLN1,1
BS_SQSH5G7A,ME3,1
BS_SQSH5G7A,MED13L,1
BS_SQSH5G7A,MLH3,1
BS_SQSH5G7A,MLLT1,1
BS_SQSH5G7A,NCLN,1
BS_SQSH5G7A,NFX1,1
BS_SQSH5G7A,NOP56,1
BS_SQSH5G7A,NUP153,1
BS_SQSH5G7A,OLFM3,1
BS_SQSH5G7A,OR6N2,1
BS_SQSH5G7A,PAFAH1B2,1
BS_SQSH5G7A,PIWIL3,1
BS_SQSH5G7A,POLD3,1
BS_SQSH5G7A,PTCRA,1
BS_SQSH5G7A,RNF17,1
BS_SQSH5G7A,ROPN1L,1
BS_SQSH5G7A,SCAI,1
BS_SQSH5G7A,SHH,1
BS_SQSH5G7A,SLC15A3,1
BS_SQSH5G7A,SLC22A8,1
BS_SQSH5G7A,SLC35B3,1
BS_SQSH5G7A,SLC7A4,1
BS_SQSH5G7A,SPAST,1
BS_SQSH5G7A,ST18,1
BS_SQSH5G7A,SUCO,1
BS_SQSH5G7A,SVEP1,1
BS_SQSH5G7A,TCHH,1
BS_SQSH5G7A,TENM1,1
BS_SQSH5G7A,TMEM26,1
BS_SQSH5G7A,TRIP12,1
BS_SQSH5G7A,TUBA3C,1
BS_SQSH5G7A,UBR4,1
BS_SQSH5G7A,UCP2,1
BS_SQSH5G7A,VWA2,1
BS_SQSH5G7A,WIZ,1
BS_SQSH5G7A,WNK3,1
BS_SQSH5G7A,XPOT,1
BS_SQSH5G7A,ZFYVE19,1
BS_SQSH5G7A,ZMYND12,1
BS_SQSH5G7A,ZNF215,1
BS_SQSH5G7A,ZNF35,1
BS_SSYNTXDC,AFF2,1
BS_SSYNTXDC,MAOB,1
BS_SSYNTXDC,MUC5AC,1
BS_SSYNTXDC,OR1A1,1
BS_ST3Z2B9B,AP002748.4,1
BS_ST3Z2B9B,BRD4,1
BS_ST3Z2B9B,CACNB4,1
BS_ST3Z2B9B,CLUAP1,1
BS_ST3Z2B9B,FNBP1,1
BS_ST3Z2B9B,GLUD2,1
BS_ST3Z2B9B,IGFBP7,1
BS_ST3Z2B9B,MCIDAS,1
BS_ST3Z2B9B,MLPH,1
BS_ST3Z2B9B,PHF3,1
BS_ST3Z2B9B,PIEZO2,1
BS_ST3Z2B9B,SH3GL2,1
BS_ST3Z2B9B,SHISA8,1
BS_ST3Z2B9B,ZDBF2,1
BS_ST3Z2B9B,ZNF227,1
BS_STNH7YSX,CEP83,1
BS_STNH7YSX,CLMN,1
BS_STNH7YSX,ESCO1,1
BS_STNH7YSX,FBXO44,1
BS_STNH7YSX,FMNL2,1
BS_STNH7YSX,GINS2,1
BS_STNH7YSX,GPAA1,1
BS_STNH7YSX,H3F3A,1
BS_STNH7YSX,HMGCS1,1
BS_STNH7YSX,KMT2C,1
BS_STNH7YSX,MAGEA12,1
BS_STNH7YSX,RUNX2,1
BS_STNH7YSX,SDK2,1
BS_STNH7YSX,SLC6A20,1
BS_STNH7YSX,SOAT1,1
BS_STNH7YSX,SPTBN2,1
BS_STNH7YSX,TBC1D2,1
BS_STNH7YSX,TP53,2
BS_STNH7YSX,UBR1,1
BS_STNH7YSX,UNC80,1
BS_SWHQ8FDW,ABCA8,1
BS_SWHQ8FDW,AKR1B15,1
BS_SWHQ8FDW,ALAS2,1
BS_SWHQ8FDW,C8B,1
BS_SWHQ8FDW,CCDC168,1
BS_SWHQ8FDW,CCDC188,1
BS_SWHQ8FDW,DCAF12L2,1
BS_SWHQ8FDW,FUT3,1
BS_SWHQ8FDW,GRIA4,1
BS_SWHQ8FDW,GUCY2D,1
BS_SWHQ8FDW,HPS3,1
BS_SWHQ8FDW,KDM3B,1
BS_SWHQ8FDW,KIF18A,1
BS_SWHQ8FDW,LRRIQ1,1
BS_SWHQ8FDW,LRRK2,1
BS_SWHQ8FDW,MAOB,1
BS_SWHQ8FDW,N4BP2L1,1
BS_SWHQ8FDW,PHF3,1
BS_SWHQ8FDW,RASGEF1B,1
BS_SWHQ8FDW,SIGLEC7,1
BS_SWHQ8FDW,SLC10A4,1
BS_SWHQ8FDW,SP4,1
BS_SWHQ8FDW,TEPSIN,1
BS_SWHQ8FDW,UCK1,1
BS_SYWRCE3Z,MT-CYB,1
BS_SYWRCE3Z,NOA1,1
BS_SYWRCE3Z,REEP2,1
BS_T1SNKF50,CDHR3,1
BS_T1SNKF50,DCC,1
BS_T1SNKF50,HSP90AA1,1
BS_T1SNKF50,KIAA1549,1
BS_T1SNKF50,OR2G6,1
BS_T1SNKF50,RASAL3,1
BS_T1SNKF50,TXNDC16,1
BS_T54TAE3R,IDH1,1
BS_T5HPW4Z0,ORC1,1
BS_T5HPW4Z0,RPS10-NUDT3,1
BS_T5HPW4Z0,TCERG1,1
BS_T7WMJ08W,ATAD2,1
BS_T7WMJ08W,H3F3A,1
BS_T7WMJ08W,HDAC4,1
BS_T7WMJ08W,KIR2DL3,1
BS_T7WMJ08W,NF1,2
BS_T7WMJ08W,PTPN11,1
BS_T7WMJ08W,XCR1,1
BS_T7WMJ08W,ZIK1,1
BS_T8TCEBB1,BARX2,1
BS_T8TCEBB1,CDC42BPA,1
BS_T8TCEBB1,CTNNB1,1
BS_T8TCEBB1,DDX3X,1
BS_T8TCEBB1,DNM1,1
BS_T8TCEBB1,FAM83C,1
BS_T8TCEBB1,FMO3,1
BS_T8TCEBB1,GPLD1,1
BS_T8TCEBB1,HES4,1
BS_T8TCEBB1,KMT2D,1
BS_T8TCEBB1,RFX3,1
BS_T8TCEBB1,TMEM132D,1
BS_T8TCEBB1,TNKS,1
BS_T8TCEBB1,TP53,1
BS_T8TCEBB1,VCAN,1
BS_T8TCEBB1,XKR6,1
BS_T9T3R2J0,DYRK4,1
BS_T9T3R2J0,GALNT10,1
BS_T9T3R2J0,HPS5,1
BS_T9T3R2J0,IGSF5,1
BS_T9T3R2J0,MAST1,1
BS_TE8QFF7T,ABCB1,1
BS_TE8QFF7T,ACAP3,1
BS_TE8QFF7T,ADAM22,1
BS_TE8QFF7T,AKAP12,1
BS_TE8QFF7T,FSIP2,1
BS_TE8QFF7T,NIPAL3,1
BS_TE8QFF7T,NLRP12,1
BS_TE8QFF7T,PGGHG,1
BS_TE8QFF7T,PLA2G4F,1
BS_TE8QFF7T,SMURF1,1
BS_TE8QFF7T,TEP1,1
BS_TF6H437Q,ACTR3,1
BS_TF6H437Q,EIF2B4,1
BS_TF6H437Q,FAM160A2,1
BS_TF6H437Q,GTF2E2,1
BS_TF6H437Q,MAGEB5,1
BS_TF6H437Q,MYO1H,1
BS_TF6H437Q,NDNF,1
BS_TF6H437Q,OPN4,1
BS_TF6H437Q,PABPC5,1
BS_TF6H437Q,PCDHB11,1
BS_TF6H437Q,TACR1,1
BS_TF6H437Q,ZNF792,1
BS_THH0CE5A,SERPINE3,1
BS_TNQKJZCP,ARL1,1
BS_TNQKJZCP,ASIC3,1
BS_TNQKJZCP,GDAP1,1
BS_TNQKJZCP,GLI3,1
BS_TNQKJZCP,KRT1,1
BS_TNQKJZCP,PIK3C2B,1
BS_TNQKJZCP,PTGS2,1
BS_TNQKJZCP,SLC26A3,1
BS_TNQKJZCP,TGM1,1
BS_TNQKJZCP,ZG16B,1
BS_TNQKJZCP,ZNF154,1
BS_TQ0J7WJQ,ATRX,1
BS_TQ0J7WJQ,CHUK,1
BS_TQ0J7WJQ,ELAVL2,1
BS_TQ0J7WJQ,ELF4,1
BS_TQ0J7WJQ,FAM120AOS,1
BS_TQ0J7WJQ,GTF3C4,1
BS_TQ0J7WJQ,H3F3A,1
BS_TQ0J7WJQ,TBX21,1
BS_TQ0J7WJQ,TP53,1
BS_TQ0J7WJQ,WDR44,1
BS_TRGECFNP,A4GNT,1
BS_TRGECFNP,ADAMTS18,2
BS_TRGECFNP,ARSE,1
BS_TRGECFNP,ATOH1,1
BS_TRGECFNP,ATRX,1
BS_TRGECFNP,C7,1
BS_TRGECFNP,CAPN5,1
BS_TRGECFNP,CCDC120,1
BS_TRGECFNP,CD36,1
BS_TRGECFNP,CD55,1
BS_TRGECFNP,CLASP2,1
BS_TRGECFNP,CLCN4,1
BS_TRGECFNP,CXCR3,1
BS_TRGECFNP,DUOX2,1
BS_TRGECFNP,FAM3A,1
BS_TRGECFNP,GPRC5C,1
BS_TRGECFNP,H3F3A,1
BS_TRGECFNP,ITGA8,1
BS_TRGECFNP,LRRC14,1
BS_TRGECFNP,MAP1B,1
BS_TRGECFNP,NPBWR1,1
BS_TRGECFNP,OGT,1
BS_TRGECFNP,OR5I1,1
BS_TRGECFNP,OR5K4,1
BS_TRGECFNP,PARP1,1
BS_TRGECFNP,PPM1D,1
BS_TRGECFNP,PRPS2,1
BS_TRGECFNP,PTEN,1
BS_TRGECFNP,PTPRN2,1
BS_TRGECFNP,TNC,1
BS_TRGECFNP,TRIM48,1
BS_TRGECFNP,WDR66,1
BS_TRGECFNP,WNT11,1
BS_TRGECFNP,ZNF233,1
BS_TZPJHKQR,BRAF,1
BS_TZPJHKQR,EPHA3,1
BS_TZPJHKQR,LRRIQ3,1
BS_TZPJHKQR,NLRP6,1
BS_TZPJHKQR,OR11G2,1
BS_TZPJHKQR,PAX4,1
BS_TZPJHKQR,ST6GALNAC5,1
BS_V2MDX7HG,TMEM102,1
BS_V3ZNXRHK,DKK2,1
BS_V3ZNXRHK,FMO3,1
BS_V3ZNXRHK,LRP1B,1
BS_V3ZNXRHK,MRAS,1
BS_V3ZNXRHK,SF3A1,1
BS_V6HKXX1Z,CARMIL2,1
BS_V6HKXX1Z,DMXL2,1
BS_V6HKXX1Z,GABRG1,1
BS_V6HKXX1Z,SLC25A16,1
BS_V6HKXX1Z,SVEP1,1
BS_V8G6BZRR,FGFR1,2
BS_V8G6BZRR,PLK5,1
BS_V8G6BZRR,PRSS54,1
BS_V8G6BZRR,SRRM4,1
BS_VA07453Z,FGFR1,2
BS_VDSR4X6N,CSGALNACT1,1
BS_VDSR4X6N,EYA1,1
BS_VF099E8S,APBA1,1
BS_VF099E8S,ATRX,1
BS_VF099E8S,AXIN1,1
BS_VF099E8S,GRAMD4,1
BS_VF099E8S,IRGQ,1
BS_VF099E8S,KIF3A,1
BS_VF099E8S,NF2,1
BS_VF099E8S,NRAS,1
BS_VF099E8S,PCDHB6,1
BS_VF099E8S,PCNX1,1
BS_VF099E8S,PGK2,1
BS_VF099E8S,PHIP,1
BS_VF099E8S,PRMT6,1
BS_VF099E8S,XAB2,1
BS_VF099E8S,ZGRF1,1
BS_VHD4ARSG,SETX,1
BS_VK46N40F,CD93,1
BS_VK46N40F,MYO1H,1
BS_VKH9KYDB,BACH2,1
BS_VKH9KYDB,CCL28,1
BS_VKH9KYDB,DSCAM,1
BS_VKH9KYDB,FXR1,1
BS_VKH9KYDB,HECW1,1
BS_VKH9KYDB,KMT2C,1
BS_VKH9KYDB,NUDT13,1
BS_VKH9KYDB,OR4K14,1
BS_VKH9KYDB,PPP2R2B,1
BS_VKH9KYDB,SERPINE3,1
BS_VKH9KYDB,SLC28A3,1
BS_VKH9KYDB,SMC1A,1
BS_VKH9KYDB,USP19,1
BS_VPJ9CARN,NMS,1
BS_VQC2PE2B,ELF2,1
BS_VQC2PE2B,ELP3,1
BS_VQC2PE2B,GOLGA6L2,1
BS_VQC2PE2B,IRS4,1
BS_VQC2PE2B,MAGEB6,1
BS_VQEPFE1P,ERFE,1
BS_VQEPFE1P,RUSC2,1
BS_VTTTQYQA,AMY2B,1
BS_VTTTQYQA,ARPP21,1
BS_VTTTQYQA,BCAM,1
BS_VTTTQYQA,CKAP5,1
BS_VTTTQYQA,EBF1,1
BS_VTTTQYQA,ITGAX,1
BS_VTTTQYQA,KCNE5,1
BS_VTTTQYQA,MAGEA12,1
BS_VTTTQYQA,MT-ND1,1
BS_VTTTQYQA,MT-ND5,1
BS_VTTTQYQA,MT-ND6,1
BS_VTTTQYQA,SEC13,1
BS_VTTTQYQA,SEC16B,1
BS_VTTTQYQA,TCTE1,1
BS_VTTTQYQA,ZNF462,1
BS_VVD8TJNE,ETV3,1
BS_VVD8TJNE,EYS,1
BS_VVD8TJNE,ITGAM,1
BS_VVD8TJNE,PNPLA7,1
BS_VW4XN9Y7,A1CF,1
BS_VW4XN9Y7,AACS,1
BS_VW4XN9Y7,AADACL3,1
BS_VW4XN9Y7,AADAT,1
BS_VW4XN9Y7,AARS,1
BS_VW4XN9Y7,ABCA1,2
BS_VW4XN9Y7,ABCA12,5
BS_VW4XN9Y7,ABCA2,1
BS_VW4XN9Y7,ABCA6,1
BS_VW4XN9Y7,ABCB1,2
BS_VW4XN9Y7,ABCB11,1
BS_VW4XN9Y7,ABCB5,1
BS_VW4XN9Y7,ABCB6,1
BS_VW4XN9Y7,ABCB8,1
BS_VW4XN9Y7,ABCC10,4
BS_VW4XN9Y7,ABCC11,1
BS_VW4XN9Y7,ABCC12,1
BS_VW4XN9Y7,ABCC2,1
BS_VW4XN9Y7,ABCC4,1
BS_VW4XN9Y7,ABCC6,1
BS_VW4XN9Y7,ABCC9,1
BS_VW4XN9Y7,ABCF2,2
BS_VW4XN9Y7,ABCG2,1
BS_VW4XN9Y7,ABCG5,1
BS_VW4XN9Y7,ABHD1,1
BS_VW4XN9Y7,ABI1,1
BS_VW4XN9Y7,ABI2,1
BS_VW4XN9Y7,ABTB1,1
BS_VW4XN9Y7,ACACB,1
BS_VW4XN9Y7,ACAD10,1
BS_VW4XN9Y7,ACAD11,1
BS_VW4XN9Y7,ACAD9,1
BS_VW4XN9Y7,ACADSB,1
BS_VW4XN9Y7,ACCSL,1
BS_VW4XN9Y7,ACER2,1
BS_VW4XN9Y7,ACIN1,1
BS_VW4XN9Y7,ACKR2,1
BS_VW4XN9Y7,ACO1,1
BS_VW4XN9Y7,ACOT11,1
BS_VW4XN9Y7,ACOT7,2
BS_VW4XN9Y7,ACOX1,1
BS_VW4XN9Y7,ACOX3,1
BS_VW4XN9Y7,ACOXL,1
BS_VW4XN9Y7,ACP4,1
BS_VW4XN9Y7,ACP5,2
BS_VW4XN9Y7,ACSF2,1
BS_VW4XN9Y7,ACSL3,1
BS_VW4XN9Y7,ACTA1,2
BS_VW4XN9Y7,ACTN4,1
BS_VW4XN9Y7,ACTR2,1
BS_VW4XN9Y7,ACTR5,1
BS_VW4XN9Y7,ACTRT2,1
BS_VW4XN9Y7,ACTRT3,2
BS_VW4XN9Y7,ACVR1B,1
BS_VW4XN9Y7,ACVRL1,1
BS_VW4XN9Y7,ACYP1,1
BS_VW4XN9Y7,ADAD1,1
BS_VW4XN9Y7,ADAM15,1
BS_VW4XN9Y7,ADAM18,1
BS_VW4XN9Y7,ADAM28,5
BS_VW4XN9Y7,ADAM30,2
BS_VW4XN9Y7,ADAM33,1
BS_VW4XN9Y7,ADAM7,1
BS_VW4XN9Y7,ADAM8,1
BS_VW4XN9Y7,ADAMDEC1,1
BS_VW4XN9Y7,ADAMTS13,1
BS_VW4XN9Y7,ADAMTS17,1
BS_VW4XN9Y7,ADAMTS18,1
BS_VW4XN9Y7,ADAMTS2,1
BS_VW4XN9Y7,ADAMTS3,1
BS_VW4XN9Y7,ADAMTS8,1
BS_VW4XN9Y7,ADAMTSL1,1
BS_VW4XN9Y7,ADAMTSL2,1
BS_VW4XN9Y7,ADAMTSL3,2
BS_VW4XN9Y7,ADAMTSL4,1
BS_VW4XN9Y7,ADARB1,1
BS_VW4XN9Y7,ADARB2,1
BS_VW4XN9Y7,ADAT1,1
BS_VW4XN9Y7,ADCK2,1
BS_VW4XN9Y7,ADCK5,1
BS_VW4XN9Y7,ADCY10,2
BS_VW4XN9Y7,ADCY2,1
BS_VW4XN9Y7,ADCY3,1
BS_VW4XN9Y7,ADCY9,3
BS_VW4XN9Y7,ADCYAP1R1,1
BS_VW4XN9Y7,ADD1,1
BS_VW4XN9Y7,ADGRA1,1
BS_VW4XN9Y7,ADGRA2,1
BS_VW4XN9Y7,ADGRF2,1
BS_VW4XN9Y7,ADGRF5,1
BS_VW4XN9Y7,ADGRG1,1
BS_VW4XN9Y7,ADGRG2,1
BS_VW4XN9Y7,ADGRG3,1
BS_VW4XN9Y7,ADGRG4,1
BS_VW4XN9Y7,ADGRG5,1
BS_VW4XN9Y7,ADGRG7,1
BS_VW4XN9Y7,ADGRL1,1
BS_VW4XN9Y7,ADGRL2,2
BS_VW4XN9Y7,ADGRV1,1
BS_VW4XN9Y7,ADH1B,1
BS_VW4XN9Y7,ADM,1
BS_VW4XN9Y7,ADM2,1
BS_VW4XN9Y7,ADO,1
BS_VW4XN9Y7,ADORA2B,1
BS_VW4XN9Y7,ADPRHL1,2
BS_VW4XN9Y7,ADRM1,1
BS_VW4XN9Y7,ADTRP,1
BS_VW4XN9Y7,AFAP1,1
BS_VW4XN9Y7,AFAP1L2,2
BS_VW4XN9Y7,AFDN,1
BS_VW4XN9Y7,AFF1,2
BS_VW4XN9Y7,AFF3,1
BS_VW4XN9Y7,AFM,2
BS_VW4XN9Y7,AFP,1
BS_VW4XN9Y7,AGAP1,1
BS_VW4XN9Y7,AGAP2,1
BS_VW4XN9Y7,AGAP3,1
BS_VW4XN9Y7,AGAP6,1
BS_VW4XN9Y7,AGBL2,2
BS_VW4XN9Y7,AGMAT,1
BS_VW4XN9Y7,AGO1,1
BS_VW4XN9Y7,AGO2,2
BS_VW4XN9Y7,AGPS,1
BS_VW4XN9Y7,AGR3,1
BS_VW4XN9Y7,AGRN,2
BS_VW4XN9Y7,AGRP,1
BS_VW4XN9Y7,AGTPBP1,1
BS_VW4XN9Y7,AGXT2,1
BS_VW4XN9Y7,AHR,1
BS_VW4XN9Y7,AICDA,1
BS_VW4XN9Y7,AJM1,1
BS_VW4XN9Y7,AK5,2
BS_VW4XN9Y7,AK9,1
BS_VW4XN9Y7,AKAP10,1
BS_VW4XN9Y7,AKAP11,1
BS_VW4XN9Y7,AKAP13,2
BS_VW4XN9Y7,AKAP17A,2
BS_VW4XN9Y7,AKAP6,1
BS_VW4XN9Y7,AKAP8,3
BS_VW4XN9Y7,AKAP9,1
BS_VW4XN9Y7,AKNA,1
BS_VW4XN9Y7,AKR1C1,1
BS_VW4XN9Y7,AKR1D1,1
BS_VW4XN9Y7,AL356479.1,1
BS_VW4XN9Y7,ALAD,1
BS_VW4XN9Y7,ALAS2,1
BS_VW4XN9Y7,ALDH18A1,2
BS_VW4XN9Y7,ALDH1A1,1
BS_VW4XN9Y7,ALDH1L2,1
BS_VW4XN9Y7,ALDH9A1,2
BS_VW4XN9Y7,ALKBH2,1
BS_VW4XN9Y7,ALKBH7,1
BS_VW4XN9Y7,ALKBH8,1
BS_VW4XN9Y7,ALMS1,1
BS_VW4XN9Y7,ALOX15B,2
BS_VW4XN9Y7,ALPG,1
BS_VW4XN9Y7,ALPI,1
BS_VW4XN9Y7,ALPK1,1
BS_VW4XN9Y7,ALPK2,1
BS_VW4XN9Y7,ALPL,1
BS_VW4XN9Y7,AMBP,1
BS_VW4XN9Y7,AMDHD2,4
BS_VW4XN9Y7,AMELX,1
BS_VW4XN9Y7,AMELY,1
BS_VW4XN9Y7,AMER1,1
BS_VW4XN9Y7,AMER2,1
BS_VW4XN9Y7,AMFR,1
BS_VW4XN9Y7,AMHR2,1
BS_VW4XN9Y7,AMIGO3,1
BS_VW4XN9Y7,AMMECR1L,1
BS_VW4XN9Y7,AMOTL1,1
BS_VW4XN9Y7,AMPD2,1
BS_VW4XN9Y7,AMT,2
BS_VW4XN9Y7,ANAPC4,2
BS_VW4XN9Y7,ANGEL1,1
BS_VW4XN9Y7,ANGPT4,1
BS_VW4XN9Y7,ANGPTL2,1
BS_VW4XN9Y7,ANK2,1
BS_VW4XN9Y7,ANK3,3
BS_VW4XN9Y7,ANKAR,2
BS_VW4XN9Y7,ANKFY1,1
BS_VW4XN9Y7,ANKK1,2
BS_VW4XN9Y7,ANKLE1,1
BS_VW4XN9Y7,ANKMY1,1
BS_VW4XN9Y7,ANKRD1,1
BS_VW4XN9Y7,ANKRD27,1
BS_VW4XN9Y7,ANKRD28,1
BS_VW4XN9Y7,ANKRD33,1
BS_VW4XN9Y7,ANKRD34B,1
BS_VW4XN9Y7,ANKRD35,1
BS_VW4XN9Y7,ANKRD49,1
BS_VW4XN9Y7,ANKRD52,1
BS_VW4XN9Y7,ANKRD53,1
BS_VW4XN9Y7,ANKRD55,1
BS_VW4XN9Y7,ANKRD65,1
BS_VW4XN9Y7,ANKS1A,3
BS_VW4XN9Y7,ANKS4B,1
BS_VW4XN9Y7,ANKZF1,1
BS_VW4XN9Y7,ANLN,1
BS_VW4XN9Y7,ANO10,1
BS_VW4XN9Y7,ANO7,2
BS_VW4XN9Y7,ANO8,1
BS_VW4XN9Y7,ANP32E,1
BS_VW4XN9Y7,ANXA3,1
BS_VW4XN9Y7,ANXA4,1
BS_VW4XN9Y7,ANXA7,1
BS_VW4XN9Y7,AOAH,1
BS_VW4XN9Y7,AOC1,1
BS_VW4XN9Y7,AOC2,1
BS_VW4XN9Y7,AOX1,1
BS_VW4XN9Y7,AP1AR,1
BS_VW4XN9Y7,AP1G2,2
BS_VW4XN9Y7,AP1S1,2
BS_VW4XN9Y7,AP2B1,1
BS_VW4XN9Y7,AP3B1,1
BS_VW4XN9Y7,AP3D1,1
BS_VW4XN9Y7,AP3S2,1
BS_VW4XN9Y7,AP4B1,1
BS_VW4XN9Y7,AP4E1,2
BS_VW4XN9Y7,AP4M1,1
BS_VW4XN9Y7,AP5S1,1
BS_VW4XN9Y7,APAF1,1
BS_VW4XN9Y7,APBA3,1
BS_VW4XN9Y7,APBB1IP,3
BS_VW4XN9Y7,APBB2,1
BS_VW4XN9Y7,APC2,2
BS_VW4XN9Y7,APEX1,1
BS_VW4XN9Y7,APLP1,1
BS_VW4XN9Y7,APOBR,1
BS_VW4XN9Y7,APOE,1
BS_VW4XN9Y7,APOF,1
BS_VW4XN9Y7,APP,1
BS_VW4XN9Y7,AQP4,1
BS_VW4XN9Y7,AQP6,1
BS_VW4XN9Y7,AQP7,2
BS_VW4XN9Y7,AR,1
BS_VW4XN9Y7,ARAP1,1
BS_VW4XN9Y7,ARAP2,1
BS_VW4XN9Y7,ARC,1
BS_VW4XN9Y7,ARF5,1
BS_VW4XN9Y7,ARFGEF3,1
BS_VW4XN9Y7,ARGLU1,1
BS_VW4XN9Y7,ARHGAP1,1
BS_VW4XN9Y7,ARHGAP15,1
BS_VW4XN9Y7,ARHGAP17,2
BS_VW4XN9Y7,ARHGAP18,1
BS_VW4XN9Y7,ARHGAP19,1
BS_VW4XN9Y7,ARHGAP20,1
BS_VW4XN9Y7,ARHGAP25,1
BS_VW4XN9Y7,ARHGAP26,1
BS_VW4XN9Y7,ARHGAP30,1
BS_VW4XN9Y7,ARHGAP36,1
BS_VW4XN9Y7,ARHGAP39,2
BS_VW4XN9Y7,ARHGAP40,1
BS_VW4XN9Y7,ARHGAP44,1
BS_VW4XN9Y7,ARHGAP45,1
BS_VW4XN9Y7,ARHGAP6,3
BS_VW4XN9Y7,ARHGAP9,1
BS_VW4XN9Y7,ARHGEF1,1
BS_VW4XN9Y7,ARHGEF11,1
BS_VW4XN9Y7,ARHGEF16,1
BS_VW4XN9Y7,ARHGEF17,3
BS_VW4XN9Y7,ARHGEF19,1
BS_VW4XN9Y7,ARHGEF25,1
BS_VW4XN9Y7,ARHGEF3,1
BS_VW4XN9Y7,ARHGEF5,1
BS_VW4XN9Y7,ARID1B,3
BS_VW4XN9Y7,ARID2,2
BS_VW4XN9Y7,ARID3B,1
BS_VW4XN9Y7,ARID4B,1
BS_VW4XN9Y7,ARID5A,1
BS_VW4XN9Y7,ARL14,1
BS_VW4XN9Y7,ARL14EP,1
BS_VW4XN9Y7,ARL16,1
BS_VW4XN9Y7,ARL4D,1
BS_VW4XN9Y7,ARL6IP6,1
BS_VW4XN9Y7,ARMC4,1
BS_VW4XN9Y7,ARMC8,2
BS_VW4XN9Y7,ARMC9,2
BS_VW4XN9Y7,ARNT2,1
BS_VW4XN9Y7,ARPC2,1
BS_VW4XN9Y7,ARRB1,1
BS_VW4XN9Y7,ARRB2,1
BS_VW4XN9Y7,ARRDC4,2
BS_VW4XN9Y7,ARSE,1
BS_VW4XN9Y7,ARSJ,1
BS_VW4XN9Y7,ASAP1,1
BS_VW4XN9Y7,ASAP2,1
BS_VW4XN9Y7,ASAP3,2
BS_VW4XN9Y7,ASB11,1
BS_VW4XN9Y7,ASB12,1
BS_VW4XN9Y7,ASB14,1
BS_VW4XN9Y7,ASB16,2
BS_VW4XN9Y7,ASB8,1
BS_VW4XN9Y7,ASB9,1
BS_VW4XN9Y7,ASCC2,2
BS_VW4XN9Y7,ASCC3,1
BS_VW4XN9Y7,ASGR2,1
BS_VW4XN9Y7,ASH1L,1
BS_VW4XN9Y7,ASH2L,1
BS_VW4XN9Y7,ASIC3,1
BS_VW4XN9Y7,ASIC4,3
BS_VW4XN9Y7,ASL,1
BS_VW4XN9Y7,ASMTL,3
BS_VW4XN9Y7,ASPM,4
BS_VW4XN9Y7,ASPN,1
BS_VW4XN9Y7,ASRGL1,1
BS_VW4XN9Y7,ASTN1,1
BS_VW4XN9Y7,ASXL1,1
BS_VW4XN9Y7,ASXL3,3
BS_VW4XN9Y7,ATAD1,1
BS_VW4XN9Y7,ATAD2B,1
BS_VW4XN9Y7,ATAD5,1
BS_VW4XN9Y7,ATF6,1
BS_VW4XN9Y7,ATF7IP,2
BS_VW4XN9Y7,ATG16L2,1
BS_VW4XN9Y7,ATG2A,1
BS_VW4XN9Y7,ATG2B,2
BS_VW4XN9Y7,ATG9A,2
BS_VW4XN9Y7,ATG9B,2
BS_VW4XN9Y7,ATL1,1
BS_VW4XN9Y7,ATM,1
BS_VW4XN9Y7,ATN1,2
BS_VW4XN9Y7,ATP10A,1
BS_VW4XN9Y7,ATP10B,1
BS_VW4XN9Y7,ATP11A,2
BS_VW4XN9Y7,ATP11B,2
BS_VW4XN9Y7,ATP13A4,2
BS_VW4XN9Y7,ATP13A5,3
BS_VW4XN9Y7,ATP1A1,1
BS_VW4XN9Y7,ATP1A2,1
BS_VW4XN9Y7,ATP1A3,1
BS_VW4XN9Y7,ATP2A2,1
BS_VW4XN9Y7,ATP2A3,1
BS_VW4XN9Y7,ATP2B1,2
