Kids_First_Biospecimen_ID,tp53_expression,tp53_altered,altered_counts
BS_K3ER45RV,3.822754537669964,other,866
BS_K5802F84,1.57069708411767,other,866
BS_K74PZET7,2.0320878452963655,lost,100
BS_K7MVS0Z7,2.47232786758114,other,866
BS_K81DR8XG,3.1908877883280318,other,866
BS_KABQQA0T,4.37449836825309,lost,100
BS_KBT7MQ6H,3.5579161895951237,other,866
BS_KDSTG5YY,3.443298557680791,other,866
BS_KE56MMY0,3.1463051320333655,other,866
BS_KEA474HN,3.0478502278160975,other,866
BS_KF0ZXDER,2.9512577834521614,other,866
BS_KK0JWATQ,3.2857865301508276,other,866
BS_KK5C8VCK,2.1400661634962708,other,866
BS_KM2EX0K6,1.944480556245719,other,866
BS_KN92S7YQ,1.9065751436566365,lost,100
BS_KND4B5CW,3.3843902633457743,other,866
BS_KP735TJ6,3.3645333972905638,other,866
BS_KPT2WPHW,2.1198634561787513,other,866
BS_KQ6ZW085,2.7738379416402132,other,866
BS_KR4MP5ET,3.3603753871419,other,866
BS_KSKZ9J7J,2.7966713927557385,other,866
BS_KVAJYZ6F,2.1041341542702074,other,866
BS_KVNGNETA,2.8752581200861167,other,866
BS_KVV7001W,3.893044038830343,other,866
BS_KX6J8TRK,3.0022112396517002,other,866
BS_KXCY5BN5,3.488902962081261,other,866
BS_KXH37MPN,2.719319793360441,other,866
BS_KXMYBQ6N,3.743130868945852,other,866
BS_KYF0Q0E7,1.5238800240724537,lost,100
BS_KZPR01BD,2.6609585935683597,other,866
BS_M026T44Q,3.45883716110857,other,866
BS_M0QYNVK8,2.772588722239781,lost,100
BS_M15PW2N0,3.588506479967149,other,866
BS_M1PVEHCM,1.6714733033535532,other,866
BS_M1T1K5WV,3.1826266921930797,other,866
BS_M4923M40,4.259576474917317,other,866
BS_M4NVX721,2.626840145676667,other,866
BS_M4TTKPNR,2.8408313123360287,other,866
BS_M7HCF7DW,3.015044584586364,other,866
BS_M7QJ8VF0,3.0106208860477417,other,866
BS_M84H3KXA,3.4528406148139936,other,866
BS_M85CXHDV,3.7440776145786985,other,866
BS_M86ECPHK,3.965563772356176,other,866
BS_M8EA6R2A,4.195847647552622,other,866
BS_M8M56Z4Y,3.0076608444192647,other,866
BS_M8WP5T16,3.3530570063342204,other,866
BS_M9C4RY4P,2.996232148595642,other,866
BS_MA1A3GY0,3.3727979071404572,other,866
BS_MA2T7ET1,3.572345637857985,other,866
BS_MB7WN0ZB,2.553343811341229,other,866
BS_MBSTWZA6,2.9274534328006965,other,866
BS_MD3DT41J,2.8460714989995846,other,866
BS_MDBT7S5Z,3.731220294603461,other,866
BS_ME3HKN2C,1.7950872593207297,other,866
BS_MF47B9ZW,2.1162555148025524,other,866
BS_MF9X3PKH,3.3816747151732915,other,866
BS_MGAMKKBD,3.1293886583666644,other,866
BS_MKM0EEN1,2.448415541205585,other,866
BS_MKP2Y41Z,3.005682604407159,other,866
BS_MM20BVW9,3.6752875005944694,other,866
BS_MMNRZ1EQ,3.775515760773483,other,866
BS_MN5XVP5A,3.484925597192868,other,866
BS_MQCKXD60,3.2304090606818736,other,866
BS_MT15SGJN,2.2213750375685026,other,866
BS_MV6ASWV9,3.728821061206884,lost,100
BS_MVW01FPB,3.3463891451671604,other,866
BS_MWWZBQ60,3.0832851705618523,other,866
BS_MX23ZY0Y,2.468099531471619,lost,100
BS_MY9D8XZ1,2.0451088625993306,other,866
BS_N0877CX1,3.9529729917571004,other,866
BS_N1E0H8YQ,3.0506938316279655,other,866
BS_N210XMKR,2.012232791986386,other,866
BS_N4B1SZZH,3.770689829311502,lost,100
BS_N5B2CZMH,2.3204250111223765,other,866
BS_N5DVEJXT,3.5967641652061304,other,866
BS_N6N147BY,3.4855385300959063,other,866
BS_N6NE6B3W,1.184789984909162,other,866
BS_N8J1DP02,2.552565298261815,other,866
BS_NB42PWZN,3.487375077903208,other,866
BS_NB5XWMJT,3.2244602031621015,other,866
BS_NDC69214,3.028683373693677,other,866
BS_NDFDQBCZ,3.1493113614822916,other,866
BS_NDN62H0S,2.0001277349601105,other,866
BS_NDRDM2A9,3.125882958019036,other,866
BS_NFRXNAFE,2.3646204839134985,other,866
BS_NGHK9RZP,3.22207071576472,lost,100
BS_NGY0TE6S,3.522234376704989,other,866
BS_NH7K4CD9,2.756205242989257,other,866
BS_NJ4WPQVK,1.55814461804655,lost,100
BS_NKEAAFMW,2.659559991941776,other,866
BS_NKRYMHEP,2.1471001901536506,other,866
BS_NNPEC7W1,3.396184839838611,other,866
BS_NPQJ20KX,2.503073953743449,other,866
BS_NQB91P48,2.5087859235779435,other,866
BS_NQFH3GZH,2.7893229212309465,other,866
BS_NR3P3GN2,3.590439381300684,activated,11
BS_NR9FRY5T,2.7593768282675506,other,866
BS_NRFQEQKP,2.9922261342247034,other,866
BS_NRPG5K4K,2.810606789427302,other,866
BS_NS7GSHB9,2.4672517145492794,other,866
BS_NT9NZYFD,2.0476928433652555,other,866
BS_NVKGSMXS,2.1424163408412245,other,866
BS_NYS8TRCB,2.5352828571130672,other,866
BS_NZ71XCG3,2.2071749081893874,lost,100
BS_P0QF87WC,2.7631695003232895,other,866
BS_P0W5VJH4,1.4609379041156565,other,866
BS_P277RYX5,2.7978909051019993,other,866
BS_P39SQPTS,3.9215772182329576,other,866
BS_P44PE00R,2.0881534822818573,other,866
BS_P4D8Y3S8,3.3350575791576103,other,866
BS_P4NX9MPA,3.141130476243348,other,866
BS_P78SMRBS,2.2823823856765264,other,866
BS_P7EY9DXG,4.394078715698023,other,866
BS_P9JP6JFA,2.066862759472976,lost,100
BS_PEP9NZXN,2.2965670206684825,other,866
BS_PGHK1JRW,3.6747805297344347,other,866
BS_PGK832G2,3.5177945292459696,lost,100
BS_PJPGVD62,2.7414849771884473,other,866
BS_PK18H7E7,2.761274962339508,lost,100
BS_PKK3BZRG,1.5216989981260935,other,866
BS_PKW05VZV,2.6326080059353516,other,866
BS_PN2CE34A,3.120159851929043,other,866
BS_PNYN0AYD,4.2287297569205435,lost,100
BS_PQ6QEVE8,3.3282682016393976,other,866
BS_PQ7CQFYR,2.7186603802142257,other,866
BS_PQVTB6BB,3.5901634811747787,other,866
BS_PRAEF32W,2.9311937524164198,other,866
BS_PRR8K9GE,4.063541653067055,other,866
BS_PSNBFWQV,3.9649948901942516,other,866
BS_PSW27ZTE,3.1315734964654043,other,866
BS_PZVHMSYN,2.6973262377392344,other,866
BS_Q13FQ8FV,2.986691528901842,lost,100
BS_Q2T9ZRM0,3.0022112396517002,other,866
BS_Q3TBCK4V,3.1684242813721024,other,866
BS_Q5WZYWCT,2.2679936482244267,other,866
BS_Q79NP5YY,2.620311286794203,other,866
BS_Q9V7A95C,3.427189961936409,other,866
BS_QAG1RDXN,3.0248055210396982,other,866
BS_QB7YGKN1,3.2367157429965316,other,866
BS_QB84TBA3,4.0285608216760975,other,866
BS_QBR4WCQ2,2.551006451492524,other,866
BS_QC3XCE6X,2.2945529212967815,lost,100
BS_QEYPFYHD,2.551006451492524,other,866
BS_QF5VVZX5,1.7984040119467235,other,866
BS_QH82PBMB,3.0402275134405423,other,866
BS_QHS3V0GP,3.5487549460197703,other,866
BS_QNAQGAV6,2.2202898502672155,other,866
BS_QP6MSKRE,3.503453082366503,other,866
BS_QPPPGYP4,2.175887439948088,other,866
BS_QRDT19KS,2.175887439948088,other,866
BS_QRNSKFMS,2.8094026953624978,other,866
BS_QSTAVWGE,2.7226103524335397,other,866
BS_QT3NZ2YZ,3.8426729272933526,other,866
BS_QTSXW7DA,2.545531271604435,other,866
BS_QV51J756,2.136530508663963,other,866
BS_QW60M0FE,3.3032169733019514,other,866
BS_QWNBZ9RJ,3.5254777821724925,other,866
BS_QWTE1CWR,3.564166209940295,lost,100
BS_QX12J6W1,4.183118274275528,other,866
BS_QXKRN6CR,3.080073421987742,other,866
BS_QYPHA40N,3.3738261848660236,other,866
BS_QZFEB94Q,3.1280754605417043,other,866
BS_R13X6TMW,2.4570214462984645,other,866
BS_R244Z0WX,2.766319109226186,other,866
BS_R439VVPK,3.2457124788217606,lost,100
BS_R4Y180DM,4.022311359322269,other,866
BS_R5SNFB5B,4.124873767256924,other,866
BS_R634WKN7,3.194173212227829,other,866
BS_R6WNEEE4,4.313747793920587,other,866
BS_R7HZCZ8B,1.9947003132247452,other,866
BS_RB2S0KDF,3.5336865647082343,other,866
BS_RCC8BXVE,2.787477334733532,other,866
BS_RCCN63K6,3.6653549090669792,other,866
BS_RCFQ31XF,2.8437459165561094,other,866
BS_RD4D5F9F,3.8680711178989635,other,866
BS_RFMQ7T0T,3.5333945512735414,other,866
BS_RGPSEMHC,2.8219739474205245,other,866
BS_RGSMX7QD,2.2700619012884857,other,866
BS_RHD7XPNP,2.9215473753646144,other,866
BS_RQSKD7PN,3.190064743014081,other,866
BS_RR12T74P,3.4759955917373415,other,866
BS_RRAEQZ97,2.63834278867739,other,866
BS_RSRPX3S8,4.547541073151455,other,866
BS_RVSEDNJ4,2.1102132003465894,other,866
BS_RWJZFTP9,2.97092715463502,other,866
BS_RXN5T5YT,3.3297013799570854,lost,100
BS_S0175QKX,3.737431494696102,other,866
BS_S1KK7XRH,2.4832385926873033,other,866
BS_S1M423AB,2.9770590082883697,other,866
BS_S2TA8R29,3.075928815548268,other,866
BS_S458NMKH,2.615934912194404,other,866
BS_S4V9E1XJ,2.830857630363757,other,866
BS_S50KQEXV,2.659559991941776,other,866
BS_S5P8VTN5,3.2676659890376327,other,866
BS_S69QZAJR,3.9276994848131537,other,866
BS_S6NJRR5W,2.5726122302071057,other,866
BS_S6S7SK3P,2.6304489550786583,lost,100
BS_S71RJ8DH,3.82929335782915,other,866
BS_S7CZY2CH,2.7966713927557385,other,866
BS_S9929Z8B,3.21124679770371,other,866
BS_SAA624A4,0.4382549309311553,other,866
BS_SB12W1XT,4.070905330488338,other,866
BS_SBFNFZ8B,2.080690761080268,other,866
BS_SD8YBRBR,4.345103280569283,other,866
BS_SDA4RMMG,2.4501426573516603,other,866
BS_SDCNP7MW,2.7868613815264998,other,866
BS_SDZY6RZ3,2.501435951739211,other,866
BS_SES41DAX,3.050220458838061,other,866
BS_SFKZSJN1,1.9685099809725544,other,866
BS_SFRQXM76,1.9851308622085946,lost,100
BS_SHJA4MR0,3.5986811861957873,lost,100
BS_SHMC4902,2.920469789053444,other,866
BS_SKGJ5SY9,2.771963526845863,other,866
BS_SM8VQFPD,2.166765369851511,other,866
BS_SQX5E15Z,3.1188344706879745,other,866
BS_SXCZ3CXN,3.5937442589988975,other,866
BS_SXRS2P6T,3.2526973733437115,other,866
BS_T0RKFEKR,2.6181254935742233,other,866
BS_T1DVKKJB,3.6328380632303117,other,866
BS_T1QMEH1N,2.8384934971274993,other,866
BS_T1W4JA94,2.8296776892239084,other,866
BS_T1YHK6B7,3.0694473113762717,other,866
BS_T2QPMZCM,2.1656192379208883,other,866
BS_T3H5AY8A,4.261834449345476,other,866
BS_T4JFN54G,2.72785282839839,other,866
BS_T4P3J13C,2.9932291433358724,other,866
BS_T55Y4Z0Y,3.2375012889913655,other,866
BS_TA9WP4TH,3.2244602031621015,other,866
BS_TAHV8N04,2.7930039069823738,other,866
BS_TBWYAFSM,3.083743150876704,other,866
BS_TCGEZJ5F,2.548663615590751,other,866
BS_TD1ZEQ7R,2.419478844465545,other,866
BS_TDEFAPNH,2.209372711271867,other,866
BS_TE0GVDNG,2.776954179749421,other,866
BS_TG93XC55,1.7984040119467235,other,866
BS_TGS109T3,3.5409593240373143,other,866
BS_TGW6HC4X,3.2140642678709788,other,866
BS_THSPSG2Z,2.995232148512309,other,866
BS_TJTEF70D,2.4336133554004498,other,866
BS_TK84K675,2.513656063073986,other,866
BS_TM9MH0RP,3.12060125559986,lost,100
BS_TMTV769C,1.80005827204275,other,866
BS_TNRHHYNC,2.272125885509337,other,866
BS_TQ5QHR17,2.643333886382519,other,866
BS_TRKH2SPE,2.446685436967803,activated,11
BS_TV5B86ZD,3.8238473145244205,lost,100
BS_TW8DQH8J,3.1937631240531252,lost,100
BS_TXY8QYWA,3.045474365448805,other,866
BS_TXZ7KHTQ,2.9161477942111484,other,866
BS_TYAYZ9ZW,2.731766727719526,other,866
BS_TYKJ8G2G,2.9528247725427144,other,866
BS_TZ5D0A7R,3.663305202994506,other,866
BS_TZVFR600,3.1970391302590264,other,866
BS_V0Q1G94N,2.6210388241125804,other,866
BS_V3REENH9,2.8449093838194073,other,866
BS_V3Z3DB4N,1.9754689512968577,lost,100
BS_V4W81SFC,3.752558230777119,other,866
BS_V72GX2AZ,3.0238337036648657,other,866
BS_V72H4RQS,2.6539459421090092,lost,100
BS_V7BJM89K,2.427454075039915,other,866
BS_V89HGTET,2.966303462863179,other,866
BS_V96WVE3Z,3.9815490680767565,other,866
BS_V9HVBBDW,2.9887076586170265,other,866
BS_VA5T4KAA,2.265921108622454,other,866
BS_VAAHBH60,3.3537563070620187,other,866
BS_VARR255N,2.996232148595642,other,866
BS_VF5XWFXD,3.192942442841696,lost,100
BS_VJ2S5DVS,4.145037676537619,other,866
BS_VJAC9H58,2.8449093838194073,other,866
BS_VJVDJABP,2.8853592160726205,other,866
BS_VMEX27TN,2.3739750890807185,other,866
BS_VMMJYN8Z,2.856470206220483,other,866
BS_VMQMGSJY,3.794814804522605,other,866
BS_VNE0ZPBS,2.166765369851511,other,866
BS_VNK9XYV9,3.119718253334982,other,866
BS_VNWKNRY4,1.9572739077056285,other,866
BS_VP3C8WZT,2.8195915758351173,other,866
BS_VP5Y45Z7,3.4707234443107655,other,866
BS_VPBMDMQX,3.840527003723076,other,866
BS_VPMKHW9X,1.766441661243765,other,866
BS_VPNXJE2S,3.385067999732272,other,866
BS_VR7FR1NE,2.211565694606877,other,866
BS_VT6C6N6K,4.115127101404629,other,866
BS_VTJ9ESSV,2.1447610078004784,other,866
BS_VVFBW0YH,2.4406063908914204,other,866
BS_VVTHDRBD,4.082777925850635,other,866
BS_VW85Q4XJ,3.1471649773142003,other,866
BS_VXEFKW5P,2.767576180416237,other,866
BS_VXHWZJDC,3.1232455938529506,other,866
BS_W18SF91A,2.281361456542419,other,866
BS_W311713R,2.269028309465203,other,866
BS_W36RZSFA,2.34660197841082,other,866
BS_W3R88RFP,3.5403794457954922,other,866
BS_W41S7B55,2.883682769745368,other,866
BS_W4DB5RP1,3.7232808808312687,other,866
BS_W4HGV6E7,2.1938856760707046,other,866
BS_W60RQAKK,3.233173129569025,other,866
BS_W644VEVE,1.9906103279732201,lost,100
BS_W6AC5J3C,3.7220724214697003,other,866
BS_W72364MN,3.288401887516811,other,866
BS_W7FP2G3F,3.232384174892993,other,866
BS_W80TJC27,2.9041650800285006,other,866
BS_W97QQYKQ,2.5855058483441162,other,866
BS_W9AT0MR7,2.343727036325221,lost,100
BS_W9N9844Q,3.2917544702807735,lost,100
BS_WAXJY4XQ,2.749192144433385,other,866
BS_WCRKYV0T,1.1216775615991057,other,866
BS_WE3Q8A73,2.8118094353930627,other,866
BS_WFD0GE5X,2.670694414558441,other,866
BS_WG203ECV,2.9381031607173544,other,866
BS_WGK8ZMVA,3.102791345847399,other,866
BS_WH5HDE0A,3.219275744889528,other,866
BS_WH8G4VFB,2.9090844668283187,lost,100
BS_WJ9H4NZZ,2.9997242948235283,other,866
BS_WJGFDRWK,3.976311495310508,other,866
BS_WKESC3XN,2.9454910571172443,lost,100
BS_WMEHNDSK,3.774598329516474,other,866
BS_WRHDP7WF,2.963209081848431,other,866
BS_WRQHPSXQ,3.2887749522478678,other,866
BS_WSQMAA33,3.758638698528789,other,866
BS_WV0S8N4M,3.1561489949598958,other,866
BS_WVS02TZK,2.533696813957432,other,866
BS_WVW3W6ZB,4.010238052925101,other,866
BS_WWKNJSJ5,2.922085733385692,other,866
BS_WYERXS4G,2.0930978681273213,other,866
BS_WYG77VVP,2.9575110607337933,other,866
BS_X0F9AYEC,2.750470916986162,other,866
BS_X16PENSA,2.738256043159276,other,866
BS_X23724NJ,3.2665224783355535,activated,11
BS_X2QTK3QD,3.107720775502038,other,866
BS_X4X1SFSE,2.556451816951096,other,866
BS_X59HSFGG,3.176803048446293,other,866
BS_X67GTEM6,2.5726122302071057,other,866
BS_X91K8KMG,3.318540147981146,other,866
BS_X9EGD530,2.8981194446869907,other,866
BS_XBQZYS8G,3.9937873072307855,other,866
BS_XF0ZX2B3,2.717340248009303,other,866
BS_XG0DBWVT,3.0726933146901194,lost,100
BS_XGSA3GQE,2.729159164312445,other,866
BS_XHCYEE2S,3.5564902660681907,other,866
BS_XJTW0P8P,2.425687290128029,other,866
BS_XKKB4MZV,2.4973291697865574,other,866
BS_XQ5SFW35,2.9739977814079848,other,866
BS_XQYHPBFS,2.725235025856311,other,866
BS_XZTV0J8W,3.429784838514068,other,866
BS_Y08D5P8N,2.6693093727857793,other,866
BS_Y0PCBNJV,2.5400259490090797,other,866
BS_Y3G1X98S,3.2771447329921766,other,866
BS_Y7F9E2E9,2.336986519711378,other,866
BS_Y8D1F5WW,2.4518667957098,other,866
BS_YA8RBGD8,2.810606789427302,other,866
BS_YB07VF1X,3.1328821117012247,other,866
BS_YB2RXRHT,2.5257286443082556,other,866
BS_YBJBSRHV,3.2857865301508276,other,866
BS_YCREDZTJ,3.8910036382040705,other,866
BS_YE1MAQYJ,2.7343675094195836,other,866
BS_YEB88D32,3.326473835466219,other,866
BS_YEQVW4ND,2.5771819258971713,other,866
BS_YETBN0RQ,4.088829381533991,lost,100
BS_YEW22W35,1.809926773183504,other,866
BS_YG0A13JH,2.5967461315435356,other,866
BS_YH05F9DB,3.3350575791576103,other,866
BS_YK6VQ9SJ,2.4570214462984645,other,866
BS_YMAJC22S,1.501852701754163,lost,100
BS_YNEQJ6AH,2.1972245773362196,other,866
BS_YVMEEBKC,2.4849066497880004,other,866
BS_YY5B2XDD,2.984671326194566,other,866
BS_YZ2Z1Q6Y,2.217027204632399,other,866
BS_Z0AVVB1V,2.522523513359307,other,866
BS_Z1A875MW,3.5731879796177446,other,866
BS_Z28VKGNS,2.836736542063533,other,866
BS_Z2NWPQKF,1.9154509415706047,other,866
BS_Z45HD492,3.18179681662678,other,866
BS_Z6BWR941,2.401525040848949,other,866
BS_Z6MC4N8D,2.1598687907924505,other,866
BS_Z72QAZC7,3.940804806853598,other,866
BS_Z7890YNR,3.653252276470785,other,866
BS_Z7G68ZS2,2.834976494674597,other,866
BS_Z7PKVY9J,2.050270164379556,other,866
BS_Z7Y2466H,2.1138429683971687,other,866
BS_Z85M2R3N,2.1598687907924505,other,866
BS_Z8F3GM85,2.905807566026004,other,866
BS_Z8YZ6QGS,3.9446837876676946,activated,11
BS_Z9ZS6ZS2,3.1315734964654043,other,866
BS_ZA9XT151,1.3686394258811698,other,866
BS_ZF34SJGN,2.797281334830153,other,866
BS_ZH1FBX50,1.6486586255873816,other,866
BS_ZHHAM3AN,3.090132948975475,other,866
BS_ZJZXDPTP,2.188295946591918,other,866
BS_ZN8136D9,2.030776369698555,other,866
BS_ZR96A4FH,2.089391872533004,other,866
BS_ZRM0W01M,1.4085449700547104,other,866
BS_ZTWGFWTX,2.6858045921548905,other,866
BS_ZV1P6W9C,2.479894107964456,other,866
BS_ZV68CES9,2.187174241482718,lost,100
BS_ZV9Z3SY6,2.8361502037295256,other,866
BS_ZVWE73JZ,3.445533195482207,lost,100
BS_ZVX2GRD6,3.0421386463681466,other,866
BS_ZVZDDW2G,3.3847291889548483,other,866
BS_ZWR9W4FX,2.67000213346468,other,866
BS_ZXYDSBM9,2.740194654428777,other,866
BS_ZZMYDZJW,2.983659692319722,other,866
BS_ZZPBANDD,2.7350166493320245,other,866
BS_ZZWMD6FA,3.566429294357372,other,866
