Kids_First_Biospecimen_ID,ADIPOGENESIS,ALLOGRAFT REJECTION,ANDROGEN RESPONSE,ANGIOGENESIS,APICAL JUNCTION,APICAL SURFACE,APOPTOSIS,BILE ACID METABOLISM,CHOLESTEROL HOMEOSTASIS,COAGULATION,COMPLEMENT,DNA REPAIR,E2F TARGETS,EPITHELIAL MESENCHYMAL TRANSITION,ESTROGEN RESPONSE EARLY,ESTROGEN RESPONSE LATE,FATTY ACID METABOLISM,G2M CHECKPOINT,GLYCOLYSIS,HEDGEHOG SIGNALING,HEME METABOLISM,HYPOXIA,IL2 STAT5 SIGNALING,IL6 JAK STAT3 SIGNALING,INFLAMMATORY RESPONSE,INTERFERON ALPHA RESPONSE,INTERFERON GAMMA RESPONSE,KRAS SIGNALING DN,KRAS SIGNALING UP,MITOTIC SPINDLE,MTORC1 SIGNALING,MYC TARGETS V1,MYC TARGETS V2,MYOGENESIS,NOTCH SIGNALING,OXIDATIVE PHOSPHORYLATION,P53 PATHWAY,PANCREAS BETA CELLS,PEROXISOME,PI3K AKT MTOR SIGNALING,PROTEIN SECRETION,REACTIVE OXIGEN SPECIES PATHWAY,SPERMATOGENESIS,TGF BETA SIGNALING,TNFA SIGNALING VIA NFKB,UNFOLDED PROTEIN RESPONSE,UV RESPONSE DN,UV RESPONSE UP,WNT BETA CATENIN SIGNALING,XENOBIOTIC METABOLISM
BS_09Z7TC35,-0.33584420668204945,-0.5802736259705797,-0.3911421928366005,-0.49941037034994373,-0.4225363183728603,-0.4677447710041336,-0.46784161152351195,-0.45283320149644124,-0.5044540216007296,-0.4642907182729383,-0.549057118205911,0.42329059484686776,0.6741434763930009,-0.5552641847581008,-0.4595165446414601,-0.46146479281068903,-0.3504545977313912,0.6232466048440678,-0.2717924982480268,-0.4053211095916761,-0.28180562191598185,-0.5213968472525917,-0.5481814366922594,-0.5911595176636648,-0.6670860305367277,-0.7470428668620088,-0.6917955622054716,-0.3301837184536502,-0.4792186936101644,0.1915996547076547,-0.15704641207901127,0.5945540120717128,0.5599128996943142,-0.4884109230241124,-0.46094942415731793,0.029677263315016578,-0.47970286451949296,-0.04728172315829368,-0.22205173376069698,-0.2595208012829793,-0.3910940442510333,-0.3095586660066505,0.09809250974024245,-0.34712314620306584,-0.6333056104290363,0.14636272194209154,-0.4022741504237701,-0.2712614196296723,-0.06542550563138183,-0.37709020845779534
BS_0BXY0F9N,-0.055377306055318154,-0.3415411386705615,-0.3690193222715801,-0.1516504120161791,-0.2006549615547468,-0.07550157832674476,-0.34514446768091717,0.3217295287713366,-0.22636987556999724,0.2109933349000297,-0.2507377475050454,-0.21269535307077536,-0.5789937445467395,-0.1824871594080712,0.038642847108024514,0.0709355289296876,-0.0852988496378689,-0.550957062193427,-0.09255113962965805,-0.1993758527700627,-0.0347533520540389,-0.3365175051492496,-0.3029313366283382,-0.37346653788242257,-0.36806627993260976,-0.15084533265795724,-0.23218362808286902,0.21331539385170917,-0.25302517001779795,-0.5202040056569729,-0.4132339733241598,-0.5317725302332242,-0.5444517269158808,0.08228922615473028,0.11211602928235434,-0.22655868181652394,-0.24887764788265884,0.23864551554125504,-0.031040560573993264,-0.3866039418032709,-0.4386949649285944,-0.2770021256274498,-0.0820024097602163,-0.31593019906194697,-0.4996652442172242,-0.4436077550707581,-0.15456811943073712,-0.09906704243328474,-0.15918641114496695,0.19062044280991394
BS_0C7VZC0A,0.054880071925488605,-0.20513283802904048,-0.13345242981241293,0.0735733250366575,-0.04680737511680377,0.10745700539543977,-0.11232568103737418,0.11038223882874093,-0.32416380407193024,0.032033104078655894,-0.039959325895246145,-0.1657035333059434,-0.5308180206738111,-0.23058435210079575,-9.464485045996285e-4,-0.08703018969682327,-0.17094220576587282,-0.5050490381015471,-0.27163428144893914,0.09687512407797247,-0.06560349067706558,0.028723896320153403,0.009122012088042919,-0.08788200695307541,-0.07640205409387987,-0.2067108217596419,-0.17223339187321324,-0.01143256838709844,0.08254923617549904,-0.24880113240048712,-0.3419792235625514,-0.5230470294864574,-0.2515171639470285,0.13933528049056673,0.2882435571108092,-0.23407001901527913,0.04246343735052402,-0.004495568390946475,-0.052788394254796644,-0.14084063829181712,-0.17871922586260797,0.024852505304487377,-0.21852140213054055,-0.13598100532144375,-0.18483238842878316,-0.06931263135036153,-0.06388440411923885,-0.017591305785166572,-0.15047918834519664,0.11549117823668362
BS_0GDJQANN,0.2734263403373681,-0.3997469055739311,-0.023590937846151072,-0.12954189292450605,-0.15944864409759385,0.034164951304966024,-0.03792948431130952,0.31903343436186604,-0.09056095673358461,-0.18189406035865857,-0.28790707715562125,0.18768364663281406,0.21939480757435417,-0.10309756312067653,0.057402284302578266,0.10559535597300768,0.24096557419665238,0.060099463519802165,0.168075307820477,-0.5157564163811462,0.054406483820370666,-0.15798138041188256,-0.16128760785724683,-0.3429096816817779,-0.34438266960064323,-0.15467473085443179,-0.34173297626432264,-0.099733353160732785,-0.24556945698369662,-0.07579755612746103,0.03972383694408721,0.35974039910442845,-0.2794301565166821,-0.17340992493550406,-0.14734675769757966,0.5773565635067188,-0.1165906036804494,-0.18488022180572267,0.3171996564176035,-0.04117583297916716,0.17727119425126708,0.08373893973461077,0.1868741952435573,0.16522334561736252,-0.3624697389564569,0.0036059561698437714,0.007549806477816112,0.07840496186665374,0.08143102952491629,0.04327725285846826
BS_0HW7W7SD,0.014613014179521405,-0.4142827888976894,-0.027318305328919934,0.0030862287138853917,-0.06985232864451216,0.20845679470254008,-0.1225703019087728,-0.22002996985148743,-0.18689103510460328,-0.23215930647631006,-0.3494340915224761,0.37124968302745553,0.6368163061931316,-0.06734611185194028,0.02217541144992216,0.03873006992230199,0.03577486756712317,0.5750043738808632,0.35647255019363533,-0.07272674327177736,0.03202716398477806,0.2158375299292595,-0.11916436740951983,-0.49347420594663965,-0.41268547440978626,-0.6339638401544502,-0.5462178914038903,0.016816798303368075,-0.2743948655360976,0.23236052609103375,0.2782703913235274,0.6330697889923604,0.5842716747309711,-0.20764976423463172,0.09325165762134457,0.15502914799155126,0.0418321552686326,0.18227074684478722,-0.12047967929524533,-0.14059866093799236,-0.04805601066827303,-0.20872509350679783,0.23019100079392601,0.2449653119796092,-0.28332123792556474,0.3341229357761035,-0.12055761265177806,0.09542605524156592,0.38459296739051974,-0.08540650617308515
BS_0J9SHHSC,0.3287656853898683,0.21572156935092213,0.24868491313745256,-0.11245246252994812,0.13218568242686812,0.08917643679267612,0.1264940463641604,0.28640917227207024,0.4543937907973445,0.19830093351619266,0.25803564669892726,-0.18252765343052152,-0.51794263031001,-0.02532375069957285,0.02582708883630691,-0.02248272141468005,0.24249482462128194,-0.4804510177510332,0.12653856633367389,0.2127322105617457,0.18078240844357946,0.15226148175675194,0.17720197088327072,0.28286239121265444,0.30151071952806446,0.5604425858621964,0.43946575571899,0.019799339190115006,0.24517278312596819,-0.14700942951527562,0.027578298113801997,-0.44207255390456024,0.018696454959567926,0.25058155208204924,0.15656630299945345,0.054687281038580504,0.08506441186611313,-0.20750817793462628,0.16842587249562768,0.032059485786551295,0.36333018964061825,0.05118875465594744,-0.18793791624353162,0.2238254182121673,0.2683562091904833,-0.052820090823849114,0.16527445351235548,0.15376095870967824,0.16228838805835438,0.2520358788594319
BS_0QYS36NR,0.028053897475242867,0.547578191640638,0.20230784691199696,0.6253379882279797,0.3700078887861489,0.323928454455824,0.4788555864413331,-0.009619806111758639,0.1953559094988027,0.5349002923629518,0.47483714221472806,-0.06735626110805915,-0.029332046692993247,0.6557579751561775,0.37268377783627454,0.38277679178262647,-0.03903595302044288,0.04961314252535737,0.33642594911624824,-0.02520695774850465,0.15929003840174058,0.5157650935619149,0.526637917671272,0.6320509041827009,0.6019268968484545,0.5568593808619899,0.5990833656876334,0.17754590862954622,0.3964842375249147,-0.10875129338224848,0.06975666904892597,-0.17007677343803948,0.14047077719473952,0.40341338339981014,0.36722192935012665,-0.337984358046202,0.34045283700842877,-0.144477728403359,-0.043072942583017526,0.11490208818592898,-0.40244126313158896,0.5054565616721088,-0.08698762235750476,0.30433518222349243,0.7036042409760879,-0.012449014109847195,0.15551913790262303,0.2873979402337072,0.39856474043086676,0.37784479850954067
BS_0RF0EZTV,-0.3112779497972656,0.584764651099436,0.09189750454252898,0.5388578617565931,0.27766453220716203,0.36290823468497996,0.4151271701283815,-0.19799258521136578,-0.15988515312531357,0.47627058427557883,0.48597932357278295,-0.45147058085102,-0.6058981953334146,0.5508017650043795,0.20011765200991238,0.14998664596302305,-0.3353550037573542,-0.49563691356066925,-0.24622972697501533,-0.03149870755704315,-0.11185341671379015,0.12351720105312197,0.5042180407355475,0.6447263266856867,0.6331025764422276,0.6859858567781669,0.6651522552849092,0.17177234139577108,0.4485326670742129,-0.28123974327652845,-0.3967666414807876,-0.5375216544376873,-0.5582950186320734,0.2282928039637064,0.20453678202075798,-0.6449024672793634,0.29129817450841833,-0.14227797417010293,-0.28852818705703603,-0.024883875398911903,-0.3193430646220544,-0.2629459014677238,-0.38452458886832364,0.4094109435016504,0.6859914919674681,-0.33973325782451846,0.21462317968807992,-0.1467998523011637,0.2604485211765174,-0.10071462380893698
BS_0RQ4P069,0.2503899367250295,-0.09828953874682103,0.13348052599392557,0.2766191076069304,0.30591339888296343,0.03149431816909504,0.2609155092942935,-0.3440044882692883,0.3226435313640921,0.15172358548328763,-0.0016569094585494049,0.374321785173223,0.4999051425177519,0.6883830378172577,0.14715865624629737,0.1140203406935765,0.10791439891124263,0.5080811945315529,0.4190068040048105,-0.35237626102674136,-0.018523244891734236,0.3855883641428025,0.17499469905683107,0.04946378847129826,-0.004571286808292108,0.48057492875715196,0.2420589919398079,-0.24287125102479118,-0.2401301357647847,0.28285889912834766,0.5166697050478479,0.6288016686971324,0.5642489865572009,0.13600340864454322,0.055136656328472644,0.49827943416256165,0.15428706975623827,-0.14149187045329606,-0.027869767920997546,0.2311783688160936,0.3791643282115567,0.4120108933089763,-0.08895748089649724,0.1447070206885008,0.364334292008897,0.5812141593205804,0.2538299282211049,0.15048927301504245,-0.041509503521700464,0.13390125723470855
BS_0SCXXM6N,0.318237947971239,0.5763268644384053,0.3602144127020886,0.22272160564632584,0.21906779279675798,0.3392071057099543,0.3920378044499622,0.20866709446455636,0.13658742368266058,0.33654943740609145,0.48787326208614956,-0.1285453512144148,0.3153983327945947,0.39019283331999094,0.2135558946189519,0.31117524581411243,0.2546716996267455,0.3148785675107849,0.09659143237442139,0.3824240330046376,0.11527256001937655,0.2159117086455403,0.42468036242266116,0.574701957621072,0.5280083360523061,0.5926072630561632,0.6216341955361555,-0.02514723077941572,0.44425512534948036,0.2284103274507166,0.303833008312185,0.06426116233363105,-0.4491145682448803,0.18875949542135517,0.26799802528977834,0.28018495069028804,0.2710546195739429,-0.04029243820769707,0.11632801651883165,0.18092382205736918,0.48336248170423823,0.22536843321478173,0.08694782545388996,0.26171999708265603,0.4483161139867755,0.10139598544293932,0.29964607139914157,0.10555011189932248,0.09273299233187107,0.21545220357582573
BS_0T17SY47,-0.4354000680442117,-0.5450463190367246,-0.39221091111674544,-0.5840499936871172,-0.3158169406095482,-0.31386738131690095,-0.5225068524778866,-0.07509959081537276,-0.33513880165140064,-0.42587545920186204,-0.45257333747410283,-0.46081290040042605,-0.5796601546683675,-0.5843160716051321,-0.21582477993397553,-0.3303167808462991,-0.37440996077156075,-0.553998833943591,-0.4878515119128481,-0.14736579917795065,-0.30445636462069087,-0.44418079648558745,-0.42346983284860584,-0.559722955081363,-0.47301175272351875,-0.5201434582627913,-0.5510074200017531,0.12410512633536239,-0.34905143243504616,-0.34819336757044445,-0.528800625784759,-0.663536312036488,-0.49456844406233086,-0.20272273617220699,-0.36950198810749524,-0.5797257554993689,-0.4345926813189432,0.052444725030413225,-0.32767319898523406,-0.4929460760424333,-0.5585846671400994,-0.443205966013574,-0.08549295748320146,-0.5047339016081018,-0.5876149048348756,-0.553862258498586,-0.40325953044614116,-0.3902195588311616,-0.33664459510453265,-0.2672768802828334
BS_0WQJP6ZG,-0.09218452217966408,0.4914142697681826,0.2793339998013039,0.5702007158337997,0.17529970604723832,0.08807665045764329,0.36866630257706134,0.09886172274004784,0.12360176452554067,0.42213016362151073,0.40311628926685983,-0.0934036474264161,0.4554101148502767,0.5605443991472023,0.06073438568298481,0.2346441019584983,0.04003466649952131,0.3869178130898424,0.111466173951073,0.1375691440028991,-0.025400094774543358,0.30042939399715696,0.40332260059794367,0.46333432715337386,0.534934204622698,0.48402614252622683,0.4642053959372559,-0.013439357950085329,0.41802180002843664,0.0685531010840427,0.29380436321662484,0.19881861121523134,-0.2196380142178642,0.013185089135753059,0.01740221252296345,-0.29258050392139867,0.07026865538872373,0.18103485986104334,-0.018609482107153352,0.10049899046150768,0.3270142433194194,0.06400403278677905,0.10712387773849952,0.21314468613086504,0.47172372284439207,0.1118667299318577,0.15672758926412803,0.2044556662642634,-0.10467589771698732,0.0954389113807286
BS_0WVJYM9R,-0.10219515964679879,-0.027625705350491803,-0.14851026510443943,-0.32573756970045775,-0.016589677787004986,0.0858291447626841,-0.05868125056375517,0.24156408066695068,-0.06440834829875808,0.11629596910853918,0.18430729931277473,-0.5438673768315361,-0.6939151193249257,-0.2896442613720901,0.03618978215067997,0.02870694844721733,-0.09851643114188133,-0.6468912731625538,-0.28719553555260857,-0.30542713212374456,0.19141706173456857,-0.050808569963784966,-0.006930175987287596,0.18238862697071104,0.24562027398769704,-0.10580129879420481,-0.07893453991714774,0.18813038646791996,0.07631555781215582,-0.30623149080660467,-0.42809150040322885,-0.7402891393730913,-0.6676782420623568,0.21828229255700962,-0.05314934100488103,-0.5058282074135112,-0.0636425896421775,0.04829698332064633,-0.14298245003211366,-0.32221133566244625,-0.37534580894046743,0.08672277869360187,-0.23471692416896603,-0.24162137303970216,0.008550814465685508,-0.6260067773000418,-0.1758397631098327,-0.16095277713605388,-0.4105884639887189,0.11374040818982256
BS_0X9EGHY2,-0.480551708079712,-0.19804999050467698,-0.4538455450703693,-0.23792706056909355,-0.17382963989088027,0.01595485693873458,-0.4861906193692289,-0.28018466706669976,-0.49891719202370655,-0.3133896134298721,-0.28477756523871967,-0.5896601287797179,-0.6323024803694339,-0.47585305352845764,-0.21317973377367389,-0.1924054196392325,-0.3886562241304703,-0.6000271652679057,-0.5096530057173574,-0.015719778806783297,-0.24442257033901615,-0.4600902054222766,-0.387128453914998,-0.4339915773723988,-0.29640861492406817,-0.4805312437544529,-0.46016957613969944,0.2846066543686312,-0.17479820305593669,-0.32907579437971823,-0.55675439695205,-0.7384513099535527,-0.5872986495075252,0.13413793507629915,-0.4623685338703486,-0.5550450023508995,-0.4923548850359831,-0.043899932190056806,-0.41832537988323637,-0.43484580259591216,-0.5980948808702456,-0.37360735443857596,-0.0892217646319412,-0.5808408177666702,-0.565584442327426,-0.6253089185650128,-0.3290674224601507,-0.40313329016235455,-0.4287475196884853,-0.28801961926265573
BS_0XEG6SNV,-0.4255887338313991,-0.3692957880729229,-0.463087535690693,0.08036273666514547,-0.19776834608333393,-0.2871587989499524,-0.1266973600016777,-0.12819135409084012,-0.07554955242891637,-0.3447775023907911,-0.39196875627217737,-0.28101173352019687,-0.49129257269097454,-0.3056441995216153,-0.28233469345266055,-0.35712270415880326,-0.364999127765639,-0.44698371436269346,-0.3139874497966943,-0.22501426811645314,-0.13413868643338894,-0.17002133411383147,-0.26241513419684587,-0.3292780989310057,-0.2279097495376098,0.07118399620755685,-0.1631884578423608,-0.2081862495749293,-0.4078439862399277,-0.08312842455662323,-0.4344440338993964,-0.5984837273410147,-0.4212191054065421,-0.12088766327822079,-0.1984052518789437,-0.6553192035252174,-0.15500257661206923,-0.5582497775409166,-0.257093180151098,-0.2675449550146644,-0.45029687263368146,-0.3133413202285645,-0.3252510971520362,-0.17192833193478066,0.11027733526659045,-0.40794247365925335,-0.095498655645789493,-0.2580879972428037,0.06432546808942946,-0.3065169713172871
