Sample	C11orf95--RELA	EWSR1--FLI1	KIAA1549--BRAF	No_rec_fusion	REV3L--FYN
TCGA-B5-A0K3-01A-11R-A040-07	0	0	0	1	0
TCGA-B5-A0K4-01A-11R-A040-07	0	0	0	1	0
TCGA-B5-A0K6-01A-11R-A040-07	0	0	0	1	0
TCGA-B5-A0K7-01A-11R-A104-07	0	0	0	1	0
TCGA-B5-A0K8-01A-11R-A14M-07	0	0	0	1	0
TCGA-B5-A0K9-01A-21R-A104-07	0	0	0	1	0
TCGA-B5-A0KB-01B-11R-A14D-07	0	0	0	1	0
TCGA-B5-A11E-01A-11R-A10J-07	0	0	0	1	0
TCGA-B5-A11F-01A-11R-A10J-07	0	0	0	1	0
TCGA-B5-A11G-01A-13R-A118-07	0	0	0	1	0
TCGA-B5-A11H-01A-11R-A118-07	0	0	0	1	0
TCGA-B5-A11I-01A-11R-A10J-07	0	0	0	1	0
TCGA-B5-A11J-01A-11R-A118-07	0	0	0	1	0
TCGA-B5-A11L-01B-21R-A13S-07	0	0	0	1	0
TCGA-B5-A11M-01A-11R-A118-07	0	0	0	1	0
TCGA-B5-A11N-01A-11R-A118-07	0	0	0	1	0
TCGA-B5-A11O-01A-11R-A118-07	0	0	0	1	0
TCGA-B5-A11P-01B-11R-A14D-07	0	0	0	1	0
TCGA-B5-A11Q-01A-11R-A118-07	0	0	0	1	0
TCGA-B5-A11R-01A-11R-A118-07	0	0	0	1	0
TCGA-B5-A11S-01A-11R-A118-07	0	0	0	1	0
TCGA-B5-A11U-01A-11R-A118-07	0	0	0	1	0
TCGA-B5-A11V-01A-11R-A10J-07	0	0	0	1	0
TCGA-B5-A11W-01A-12R-A118-07	0	0	0	1	0
TCGA-B5-A11X-01A-11R-A10J-07	0	0	0	1	0
TCGA-B5-A11Y-01A-21R-A10J-07	0	0	0	1	0
TCGA-B5-A11Z-01A-11R-A10J-07	0	0	0	1	0
TCGA-B5-A121-01A-31R-A118-07	0	0	0	1	0
TCGA-B5-A1MR-01A-31R-A14D-07	0	0	0	1	0
TCGA-B5-A1MS-01B-11R-A22K-07	0	0	0	1	0
TCGA-B5-A1MU-01A-11R-A13S-07	0	0	0	1	0
TCGA-B5-A1MV-01A-31R-A14D-07	0	0	0	1	0
TCGA-B5-A1MW-01A-11R-A32Y-07	0	0	0	1	0
TCGA-B5-A1MX-01A-11R-A144-07	0	0	0	1	0
TCGA-B5-A1MY-01A-11R-A144-07	0	0	0	1	0
TCGA-B5-A1MZ-01A-11R-A144-07	0	0	0	1	0
TCGA-B5-A1N2-01A-21R-A144-07	0	0	0	1	0
TCGA-B5-A3F9-01A-21R-A22K-07	0	0	0	1	0
TCGA-B5-A3FA-01A-11R-A19W-07	0	0	0	1	0
TCGA-B5-A3FB-01A-11R-A19W-07	0	0	0	1	0
TCGA-B5-A3FC-01A-11R-A22K-07	0	0	0	1	0
TCGA-B5-A3FD-01A-11R-A19W-07	0	0	0	1	0
TCGA-B5-A3FH-01A-11R-A19W-07	0	0	0	1	0
TCGA-B5-A3S1-01A-11R-A22K-07	0	0	0	1	0
TCGA-B5-A5OC-01A-21R-A27V-07	0	0	0	1	0
TCGA-B5-A5OD-01A-11R-A31O-07	0	0	0	1	0
TCGA-B5-A5OE-01A-11R-A31O-07	0	0	0	1	0
TCGA-B6-A0I1-01A-11R-A21T-07	0	0	0	1	0
TCGA-B6-A0I2-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0I5-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0I6-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0I8-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0I9-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0IA-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0IB-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0IC-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0IE-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0IG-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0IH-01A-11R-A115-07	0	0	0	1	0
TCGA-B6-A0IJ-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0IK-01A-12R-A056-07	0	0	0	1	0
TCGA-B6-A0IM-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0IN-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0IO-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0IP-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0IQ-01A-11R-A034-07	0	0	0	1	0
TCGA-B6-A0RE-01A-11R-A056-07	0	0	0	1	0
TCGA-B6-A0RG-01A-11R-A056-07	0	0	0	1	0
TCGA-B6-A0RH-01A-21R-A115-07	0	0	0	1	0
TCGA-B6-A0RI-01A-11R-A056-07	0	0	0	1	0
TCGA-B6-A0RL-01A-11R-A084-07	0	0	0	1	0
TCGA-B6-A0RM-01A-11R-A084-07	0	0	0	1	0
TCGA-B6-A0RN-01A-12R-A084-07	0	0	0	1	0
TCGA-B6-A0RO-01A-22R-A084-07	0	0	0	1	0
TCGA-B6-A0RP-01A-21R-A084-07	0	0	0	1	0
TCGA-B6-A0RQ-01A-11R-A115-07	0	0	0	1	0
TCGA-B6-A0RS-01A-11R-A084-07	0	0	0	1	0
TCGA-B6-A0RT-01A-21R-A084-07	0	0	0	1	0
TCGA-B6-A0RU-01A-11R-A084-07	0	0	0	1	0
TCGA-B6-A0RV-01A-11R-A084-07	0	0	0	1	0
TCGA-B6-A0WS-01A-11R-A115-07	0	0	0	1	0
TCGA-B6-A0WT-01A-11R-A109-07	0	0	0	1	0
TCGA-B6-A0WV-01A-11R-A109-07	0	0	0	1	0
TCGA-B6-A0WW-01A-11R-A109-07	0	0	0	1	0
TCGA-B6-A0WX-01A-11R-A109-07	0	0	0	1	0
TCGA-B6-A0WY-01A-11R-A109-07	0	0	0	1	0
TCGA-B6-A0WZ-01A-11R-A109-07	0	0	0	1	0
TCGA-B6-A0X0-01A-21R-A115-07	0	0	0	1	0
TCGA-B6-A0X1-01A-11R-A109-07	0	0	0	1	0
TCGA-B6-A0X4-01A-11R-A109-07	0	0	0	1	0
TCGA-B6-A0X5-01A-21R-A109-07	0	0	0	1	0
TCGA-B6-A0X7-01A-11R-A10J-07	0	0	0	1	0
TCGA-B6-A1KC-01B-11R-A157-07	0	0	0	1	0
TCGA-B6-A1KF-01A-11R-A13Q-07	0	0	0	1	0
TCGA-B6-A1KI-01A-11R-A14M-07	0	0	0	1	0
TCGA-B6-A1KN-01A-11R-A13Q-07	0	0	0	1	0
TCGA-B6-A2IU-01A-32R-A18M-07	0	0	0	1	0
TCGA-B6-A3ZX-01A-11R-A239-07	0	0	0	1	0
TCGA-B6-A400-01A-11R-A239-07	0	0	0	1	0
TCGA-B6-A401-01A-11R-A239-07	0	0	0	1	0
TCGA-B6-A402-01A-11R-A239-07	0	0	0	1	0
TCGA-B6-A408-01A-12R-A24H-07	0	0	0	1	0
TCGA-B6-A409-01A-11R-A24H-07	0	0	0	1	0
TCGA-B6-A40B-01A-11R-A239-07	0	0	0	1	0
TCGA-B6-A40C-01A-11R-A239-07	0	0	0	1	0
TCGA-B7-5818-01A-11R-1602-13	0	0	0	1	0
TCGA-B7-A5TI-01A-11R-A31P-31	0	0	0	1	0
TCGA-B7-A5TJ-01A-11R-A31P-31	0	0	0	1	0
TCGA-B7-A5TK-01A-12R-A36D-31	0	0	0	1	0
TCGA-B7-A5TN-01A-21R-A31P-31	0	0	0	1	0
TCGA-B8-4143-01A-01R-1188-07	0	0	0	1	0
TCGA-B8-4146-01B-11R-1672-07	0	0	0	1	0
TCGA-B8-4148-01A-02R-1325-07	0	0	0	1	0
TCGA-B8-4151-01A-01R-1188-07	0	0	0	1	0
TCGA-B8-4153-01B-11R-1672-07	0	0	0	1	0
TCGA-B8-4154-01A-01R-1188-07	0	0	0	1	0
TCGA-B8-4619-01A-02R-1325-07	0	0	0	1	0
TCGA-B8-4620-01A-02R-1325-07	0	0	0	1	0
TCGA-B8-4621-01A-01R-1503-07	0	0	0	1	0
TCGA-B8-4622-01A-02R-1277-07	0	0	0	1	0
TCGA-B8-5158-01A-01R-1420-07	0	0	0	1	0
TCGA-B8-5159-01A-01R-1420-07	0	0	0	1	0
TCGA-B8-5162-01A-01R-1420-07	0	0	0	1	0
TCGA-B8-5163-01A-01R-1420-07	0	0	0	1	0
TCGA-B8-5164-01A-01R-1420-07	0	0	0	1	0
TCGA-B8-5165-01A-01R-1420-07	0	0	0	1	0
TCGA-B8-5545-01A-01R-1672-07	0	0	0	1	0
TCGA-B8-5546-01A-01R-1541-07	0	0	0	1	0
TCGA-B8-5549-01A-01R-1541-07	0	0	0	1	0
TCGA-B8-5550-01A-01R-1541-07	0	0	0	1	0
TCGA-B8-5551-01A-01R-1541-07	0	0	0	1	0
TCGA-B8-5552-01B-11R-1672-07	0	0	0	1	0
TCGA-B8-5553-01A-01R-1541-07	0	0	0	1	0
TCGA-B8-A54D-01A-21R-A266-07	0	0	0	1	0
TCGA-B8-A54E-01A-11R-A266-07	0	0	0	1	0
TCGA-B8-A54F-01A-11R-A266-07	0	0	0	1	0
TCGA-B8-A54G-01A-11R-A266-07	0	0	0	1	0
TCGA-B8-A54H-01A-11R-A33J-07	0	0	0	1	0
TCGA-B8-A54I-01A-21R-A33J-07	0	0	0	1	0
TCGA-B8-A54J-01A-11R-A33J-07	0	0	0	1	0
TCGA-B8-A54K-01A-11R-A33J-07	0	0	0	1	0
TCGA-B8-A7U6-01A-12R-A37O-07	0	0	0	1	0
TCGA-B8-A8YJ-01A-13R-A39I-07	0	0	0	1	0
TCGA-B9-4113-01A-01R-1193-07	0	0	0	1	0
TCGA-B9-4115-01A-01R-1193-07	0	0	0	1	0
TCGA-B9-4116-01A-02R-1351-07	0	0	0	1	0
TCGA-B9-4117-01A-02R-1351-07	0	0	0	1	0
TCGA-B9-4617-01A-01R-1193-07	0	0	0	1	0
TCGA-B9-5155-01A-01R-1592-07	0	0	0	1	0
TCGA-B9-5156-01A-01R-1592-07	0	0	0	1	0
TCGA-B9-7268-01A-11R-A32Z-07	0	0	0	1	0
TCGA-B9-A44B-01A-11R-A24Z-07	0	0	0	1	0
TCGA-B9-A5W7-01A-11R-A31O-07	0	0	0	1	0
TCGA-B9-A5W8-01A-11R-A28H-07	0	0	0	1	0
TCGA-B9-A5W9-01A-11R-A28H-07	0	0	0	1	0
TCGA-B9-A69E-01A-11R-A31O-07	0	0	0	1	0
TCGA-B9-A8YH-01A-11R-A37K-07	0	0	0	1	0
TCGA-B9-A8YI-01A-21R-A37K-07	0	0	0	1	0
TCGA-BA-4074-01A-01R-1436-07	0	0	0	1	0
TCGA-BA-4075-01A-01R-1436-07	0	0	0	1	0
TCGA-BA-4076-01A-01R-1436-07	0	0	0	1	0
TCGA-BA-4077-01B-01R-1436-07	0	0	0	1	0
TCGA-BA-4078-01A-01R-1436-07	0	0	0	1	0
TCGA-BA-5151-01A-01R-1436-07	0	0	0	1	0
TCGA-BA-5152-01A-02R-1873-07	0	0	0	1	0
TCGA-BA-5153-01A-01R-1436-07	0	0	0	1	0
TCGA-BA-5555-01A-01R-1514-07	0	0	0	1	0
TCGA-BA-5556-01A-01R-1514-07	0	0	0	1	0
TCGA-BA-5557-01A-01R-1514-07	0	0	0	1	0
TCGA-BA-5558-01A-01R-1514-07	0	0	0	1	0
TCGA-BA-5559-01A-01R-1514-07	0	0	0	1	0
TCGA-BA-6868-01B-12R-1915-07	0	0	0	1	0
TCGA-BA-6869-01A-11R-1873-07	0	0	0	1	0
TCGA-BA-6870-01A-11R-1873-07	0	0	0	1	0
TCGA-BA-6871-01A-11R-1873-07	0	0	0	1	0
TCGA-BA-6872-01A-11R-1873-07	0	0	0	1	0
TCGA-BA-6873-01A-11R-1873-07	0	0	0	1	0
TCGA-BA-7269-01A-11R-2016-07	0	0	0	1	0
TCGA-BA-A4IF-01A-11R-A266-07	0	0	0	1	0
TCGA-BA-A4IG-01A-11R-A266-07	0	0	0	1	0
TCGA-BA-A4IH-01A-11R-A266-07	0	0	0	1	0
TCGA-BA-A4II-01A-11R-A266-07	0	0	0	1	0
TCGA-BA-A6D8-01A-31R-A31N-07	0	0	0	1	0
TCGA-BA-A6DA-01A-31R-A31N-07	0	0	0	1	0
TCGA-BA-A6DB-01A-11R-A30B-07	0	0	0	1	0
TCGA-BA-A6DD-01A-12R-A31N-07	0	0	0	1	0
TCGA-BA-A6DE-01A-22R-A31N-07	0	0	0	1	0
TCGA-BA-A6DG-01A-21R-A30B-07	0	0	0	1	0
TCGA-BA-A6DI-01A-11R-A30B-07	0	0	0	1	0
TCGA-BA-A6DJ-01A-11R-A30B-07	0	0	0	1	0
TCGA-BA-A6DL-01A-21R-A30B-07	0	0	0	1	0
TCGA-BA-A8YP-01A-11R-A39I-07	0	0	0	1	0
TCGA-BB-4217-01A-11R-2081-07	0	0	0	1	0
TCGA-BB-4223-01A-01R-1436-07	0	0	0	1	0
TCGA-BB-4224-01A-01R-1436-07	0	0	0	1	0
TCGA-BB-4225-01A-01R-1436-07	0	0	0	1	0
TCGA-BB-4227-01A-01R-1873-07	0	0	0	1	0
TCGA-BB-4228-01A-01R-1436-07	0	0	0	1	0
TCGA-BB-8596-01A-11R-2403-07	0	0	0	1	0
TCGA-BB-8601-01A-11R-2403-07	0	0	0	1	0
TCGA-BB-A5HU-01A-11R-A28V-07	0	0	0	1	0
TCGA-BB-A5HY-01A-11R-A28V-07	0	0	0	1	0
TCGA-BB-A5HZ-01A-21R-A28V-07	0	0	0	1	0
TCGA-BB-A6UM-01A-12R-A34R-07	0	0	0	1	0
TCGA-BB-A6UO-01A-12R-A34R-07	0	0	0	1	0
TCGA-BC-4072-01B-11R-A155-07	0	0	0	1	0
TCGA-BC-4073-01B-02R-A131-07	0	0	0	1	0
TCGA-BC-A10Q-01A-11R-A131-07	0	0	0	1	0
TCGA-BC-A10R-01A-11R-A131-07	0	0	0	1	0
TCGA-BC-A10S-01A-22R-A131-07	0	0	0	1	0
TCGA-BC-A10T-01A-11R-A131-07	0	0	0	1	0
TCGA-BC-A10U-01A-11R-A131-07	0	0	0	1	0
TCGA-BC-A10W-01A-11R-A131-07	0	0	0	1	0
TCGA-BC-A10X-01A-11R-A131-07	0	0	0	1	0
TCGA-BC-A10Y-01A-11R-A131-07	0	0	0	1	0
TCGA-BC-A10Z-01A-11R-A131-07	0	0	0	1	0
TCGA-BC-A110-01A-11R-A131-07	0	0	0	1	0
TCGA-BC-A112-01A-11R-A131-07	0	0	0	1	0
TCGA-BC-A216-01A-11R-A155-07	0	0	0	1	0
TCGA-BC-A217-01A-11R-A155-07	0	0	0	1	0
TCGA-BC-A3KF-01A-11R-A213-07	0	0	0	1	0
TCGA-BC-A3KG-01A-11R-A213-07	0	0	0	1	0
TCGA-BC-A5W4-01A-11R-A28V-07	0	0	0	1	0
TCGA-BC-A69H-01A-11R-A311-07	0	0	0	1	0
TCGA-BC-A69I-01A-11R-A311-07	0	0	0	1	0
TCGA-BC-A8YO-01A-11R-A37K-07	0	0	0	1	0
TCGA-BD-A2L6-01A-11R-A213-07	0	0	0	1	0
TCGA-BD-A3EP-01A-11R-A22L-07	0	0	0	1	0
TCGA-BD-A3ER-01A-11R-A213-07	0	0	0	1	0
TCGA-BF-A1PU-01A-11R-A18S-07	0	0	0	1	0
TCGA-BF-A1PV-01A-11R-A18U-07	0	0	0	1	0
TCGA-BF-A1PX-01A-12R-A18T-07	0	0	0	1	0
TCGA-BF-A1PZ-01A-11R-A18S-07	0	0	0	1	0
TCGA-BF-A1Q0-01A-21R-A18S-07	0	0	0	1	0
TCGA-BF-A3DJ-01A-11R-A20F-07	0	0	0	1	0
TCGA-BF-A3DL-01A-11R-A20F-07	0	0	0	1	0
TCGA-BF-A3DM-01A-11R-A20F-07	0	0	0	1	0
TCGA-BF-A3DN-01A-11R-A20F-07	0	0	0	1	0
TCGA-BF-A5EO-01A-12R-A27Q-07	0	0	0	1	0
TCGA-BF-A5EP-01A-12R-A27Q-07	0	0	0	1	0
TCGA-BF-A5EQ-01A-21R-A27Q-07	0	0	0	1	0
TCGA-BF-A5ER-01A-12R-A27Q-07	0	0	0	1	0
TCGA-BF-A5ES-01A-11R-A27Q-07	0	0	0	1	0
TCGA-BF-A9VF-01A-11R-A37K-07	0	0	0	1	0
TCGA-BF-AAOU-01A-12R-A39D-07	0	0	0	1	0
TCGA-BF-AAOX-01A-11R-A39D-07	0	0	0	1	0
TCGA-BF-AAP1-01A-11R-A39D-07	0	0	0	1	0
TCGA-BF-AAP2-01A-11R-A40A-07	0	0	0	1	0
TCGA-BF-AAP4-01A-11R-A40A-07	0	0	0	1	0
TCGA-BF-AAP6-01A-11R-A40A-07	0	0	0	1	0
TCGA-BF-AAP7-01A-11R-A40A-07	0	0	0	1	0
TCGA-BF-AAP8-01A-11R-A40A-07	0	0	0	1	0
TCGA-BG-A0LW-01A-11R-A16W-07	0	0	0	1	0
TCGA-BG-A0LX-01A-11R-A16W-07	0	0	0	1	0
TCGA-BG-A0M0-01A-11R-A104-07	0	0	0	1	0
TCGA-BG-A0M2-01A-11R-A104-07	0	0	0	1	0
TCGA-BG-A0M3-01A-11R-A104-07	0	0	0	1	0
TCGA-BG-A0M4-01A-11R-A104-07	0	0	0	1	0
TCGA-BG-A0M6-01A-31R-A104-07	0	0	0	1	0
TCGA-BG-A0M7-01A-11R-A040-07	0	0	0	1	0
TCGA-BG-A0M8-01A-12R-A104-07	0	0	0	1	0
TCGA-BG-A0M9-01A-21R-A104-07	0	0	0	1	0
TCGA-BG-A0MA-01A-11R-A17B-07	0	0	0	1	0
TCGA-BG-A0MC-01A-21R-A040-07	0	0	0	1	0
TCGA-BG-A0MG-01A-21R-A104-07	0	0	0	1	0
TCGA-BG-A0MH-01A-11R-A118-07	0	0	0	1	0
TCGA-BG-A0MI-01A-11R-A040-07	0	0	0	1	0
TCGA-BG-A0MK-01A-51R-A19W-07	0	0	0	1	0
TCGA-BG-A0MO-01A-11R-A040-07	0	0	0	1	0
TCGA-BG-A0MQ-01A-11R-A104-07	0	0	0	1	0
TCGA-BG-A0MS-01A-11R-A104-07	0	0	0	1	0
TCGA-BG-A0MT-01A-11R-A104-07	0	0	0	1	0
TCGA-BG-A0MU-01A-11R-A104-07	0	0	0	1	0
TCGA-BG-A0RY-01A-11R-A104-07	0	0	0	1	0
TCGA-BG-A0VT-01A-11R-A10J-07	0	0	0	1	0
TCGA-BG-A0VV-01A-21R-A118-07	0	0	0	1	0
TCGA-BG-A0VW-01A-11R-A118-07	0	0	0	1	0
TCGA-BG-A0VX-01A-11R-A118-07	0	0	0	1	0
TCGA-BG-A0VZ-01A-11R-A109-07	0	0	0	1	0
TCGA-BG-A0W1-01A-12R-A109-07	0	0	0	1	0
TCGA-BG-A0W2-01A-11R-A109-07	0	0	0	1	0
TCGA-BG-A0YU-01A-21R-A10J-07	0	0	0	1	0
TCGA-BG-A0YV-01A-11R-A10J-07	0	0	0	1	0
TCGA-BG-A186-01A-11R-A12I-07	0	0	0	1	0
TCGA-BG-A187-01A-11R-A12I-07	0	0	0	1	0
TCGA-BG-A18A-01A-21R-A12I-07	0	0	0	1	0
TCGA-BG-A18B-01A-11R-A12I-07	0	0	0	1	0
TCGA-BG-A18C-01A-11R-A12I-07	0	0	0	1	0
TCGA-BG-A220-01A-11R-A157-07	0	0	0	1	0
TCGA-BG-A221-01A-21R-A157-07	0	0	0	1	0
TCGA-BG-A222-01A-11R-A157-07	0	0	0	1	0
TCGA-BG-A2AD-01A-21R-A16F-07	0	0	0	1	0
TCGA-BG-A2AE-01A-11R-A16F-07	0	0	0	1	0
TCGA-BG-A2L7-01A-11R-A18M-07	0	0	0	1	0
TCGA-BG-A3EW-01A-11R-A22K-07	0	0	0	1	0
TCGA-BG-A3PP-01A-11R-A22K-07	0	0	0	1	0
TCGA-BH-A0AU-01A-11R-A12P-07	0	0	0	1	0
TCGA-BH-A0AV-01A-31R-A115-07	0	0	0	1	0
TCGA-BH-A0AW-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0AY-01A-21R-A00Z-07	0	0	0	1	0
TCGA-BH-A0AZ-01A-21R-A12P-07	0	0	0	1	0
TCGA-BH-A0B0-01A-21R-A115-07	0	0	0	1	0
TCGA-BH-A0B1-01A-12R-A056-07	0	0	0	1	0
TCGA-BH-A0B3-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0B4-01A-11R-A00Z-07	0	0	0	1	0
TCGA-BH-A0B5-01A-11R-A12P-07	0	0	0	1	0
TCGA-BH-A0B6-01A-11R-A19W-07	0	0	0	1	0
TCGA-BH-A0B7-01A-12R-A115-07	0	0	0	1	0
TCGA-BH-A0B8-01A-21R-A056-07	0	0	0	1	0
TCGA-BH-A0B9-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0BA-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0BC-01A-22R-A084-07	0	0	0	1	0
TCGA-BH-A0BD-01A-11R-A034-07	0	0	0	1	0
TCGA-BH-A0BF-01A-21R-A12P-07	0	0	0	1	0
TCGA-BH-A0BG-01A-11R-A115-07	0	0	0	1	0
TCGA-BH-A0BJ-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0BL-01A-11R-A115-07	0	0	0	1	0
TCGA-BH-A0BM-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0BO-01A-23R-A12D-07	0	0	0	1	0
TCGA-BH-A0BP-01A-11R-A115-07	0	0	0	1	0
TCGA-BH-A0BQ-01A-21R-A115-07	0	0	0	1	0
TCGA-BH-A0BR-01A-21R-A115-07	0	0	0	1	0
TCGA-BH-A0BT-01A-11R-A12P-07	0	0	0	1	0
TCGA-BH-A0BV-01A-11R-A00Z-07	0	0	0	1	0
TCGA-BH-A0BW-01A-11R-A115-07	0	0	0	1	0
TCGA-BH-A0BZ-01A-31R-A12P-07	0	0	0	1	0
TCGA-BH-A0C0-01A-21R-A056-07	0	0	0	1	0
TCGA-BH-A0C1-01B-11R-A12D-07	0	0	0	1	0
TCGA-BH-A0C3-01A-21R-A12P-07	0	0	0	1	0
TCGA-BH-A0C7-01B-11R-A115-07	0	0	0	1	0
TCGA-BH-A0DD-01A-31R-A12P-07	0	0	0	1	0
TCGA-BH-A0DE-01A-11R-A115-07	0	0	0	1	0
TCGA-BH-A0DG-01A-21R-A12P-07	0	0	0	1	0
TCGA-BH-A0DH-01A-11R-A084-07	0	0	0	1	0
TCGA-BH-A0DI-01A-21R-A12P-07	0	0	0	1	0
TCGA-BH-A0DK-01A-21R-A056-07	0	0	0	1	0
TCGA-BH-A0DL-01A-11R-A115-07	0	0	0	1	0
TCGA-BH-A0DO-01B-11R-A12D-07	0	0	0	1	0
TCGA-BH-A0DP-01A-21R-A056-07	0	0	0	1	0
TCGA-BH-A0DQ-01A-11R-A084-07	0	0	0	1	0
TCGA-BH-A0DS-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0DT-01A-21R-A12D-07	0	0	0	1	0
TCGA-BH-A0DV-01A-21R-A12P-07	0	0	0	1	0
TCGA-BH-A0DX-01A-11R-A115-07	0	0	0	1	0
TCGA-BH-A0DZ-01A-11R-A00Z-07	0	0	0	1	0
TCGA-BH-A0E0-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0E1-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0E2-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0E6-01A-11R-A034-07	0	0	0	1	0
TCGA-BH-A0E7-01A-11R-A034-07	0	0	0	1	0
TCGA-BH-A0E9-01B-11R-A115-07	0	0	0	1	0
TCGA-BH-A0EA-01A-11R-A115-07	0	0	0	1	0
TCGA-BH-A0EB-01A-11R-A034-07	0	0	0	1	0
TCGA-BH-A0EE-01A-11R-A034-07	0	0	0	1	0
TCGA-BH-A0EI-01A-11R-A115-07	0	0	0	1	0
TCGA-BH-A0GY-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0GZ-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0H0-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0H3-01A-11R-A12P-07	0	0	0	1	0
TCGA-BH-A0H5-01A-21R-A115-07	0	0	0	1	0
TCGA-BH-A0H6-01A-21R-A056-07	0	0	0	1	0
TCGA-BH-A0H7-01A-13R-A056-07	0	0	0	1	0
TCGA-BH-A0H9-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0HA-01A-11R-A12P-07	0	0	0	1	0
TCGA-BH-A0HB-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0HF-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0HI-01A-11R-A084-07	0	0	0	1	0
TCGA-BH-A0HK-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0HL-01A-11R-A10U-07	0	0	0	1	0
TCGA-BH-A0HN-01A-11R-A10U-07	0	0	0	1	0
TCGA-BH-A0HO-01A-11R-A034-07	0	0	0	1	0
TCGA-BH-A0HP-01A-12R-A084-07	0	0	0	1	0
TCGA-BH-A0HQ-01A-11R-A034-07	0	0	0	1	0
TCGA-BH-A0HU-01A-11R-A034-07	0	0	0	1	0
TCGA-BH-A0HW-01A-11R-A034-07	0	0	0	1	0
TCGA-BH-A0HX-01A-21R-A056-07	0	0	0	1	0
TCGA-BH-A0HY-01A-11R-A056-07	0	0	0	1	0
TCGA-BH-A0RX-01A-21R-A084-07	0	0	0	1	0
TCGA-BH-A0W3-01A-11R-A109-07	0	0	0	1	0
TCGA-BH-A0W4-01A-11R-A109-07	0	0	0	1	0
TCGA-BH-A0W5-01A-11R-A109-07	0	0	0	1	0
TCGA-BH-A0W7-01A-11R-A115-07	0	0	0	1	0
TCGA-BH-A0WA-01A-11R-A109-07	0	0	0	1	0
TCGA-BH-A18F-01A-11R-A12D-07	0	0	0	1	0
TCGA-BH-A18G-01A-11R-A12D-07	0	0	0	1	0
TCGA-BH-A18H-01A-11R-A12D-07	0	0	0	1	0
TCGA-BH-A18I-01A-11R-A12D-07	0	0	0	1	0
TCGA-BH-A18J-01A-11R-A12D-07	0	0	0	1	0
TCGA-BH-A18K-01A-11R-A12D-07	0	0	0	1	0
TCGA-BH-A18L-01A-32R-A12D-07	0	0	0	1	0
TCGA-BH-A18M-01A-11R-A12D-07	0	0	0	1	0
TCGA-BH-A18N-01A-11R-A12D-07	0	0	0	1	0
TCGA-BH-A18P-01A-11R-A12D-07	0	0	0	1	0
TCGA-BH-A18Q-01A-12R-A12D-07	0	0	0	1	0
TCGA-BH-A18R-01A-11R-A12D-07	0	0	0	1	0
TCGA-BH-A18S-01A-11R-A12D-07	0	0	0	1	0
TCGA-BH-A18T-01A-11R-A12D-07	0	0	0	1	0
TCGA-BH-A18U-01A-21R-A12D-07	0	0	0	1	0
TCGA-BH-A18V-01A-11R-A12D-07	0	0	0	1	0
TCGA-BH-A1EN-01A-11R-A13Q-07	0	0	0	1	0
TCGA-BH-A1EO-01A-11R-A137-07	0	0	0	1	0
TCGA-BH-A1ES-01A-11R-A137-07	0	0	0	1	0
TCGA-BH-A1ET-01A-11R-A137-07	0	0	0	1	0
TCGA-BH-A1EU-01A-11R-A137-07	0	0	0	1	0
TCGA-BH-A1EV-01A-11R-A137-07	0	0	0	1	0
TCGA-BH-A1EW-01A-11R-A137-07	0	0	0	1	0
TCGA-BH-A1EX-01A-11R-A13Q-07	0	0	0	1	0
TCGA-BH-A1EY-01A-11R-A13Q-07	0	0	0	1	0
TCGA-BH-A1F0-01A-11R-A137-07	0	0	0	1	0
TCGA-BH-A1F2-01A-31R-A13Q-07	0	0	0	1	0
