Sample	C11orf95--RELA	EWSR1--FLI1	KIAA1549--BRAF	No_rec_fusion	REV3L--FYN
BS_EP25TTAG	0	0	0	1	0
BS_EPCD7XFA	0	0	0	1	0
BS_EPM623G4	0	0	0	1	0
BS_EQCAS6HV	0	0	0	1	0
BS_EQE19CB0	0	0	0	1	0
BS_EQG6D837	0	0	0	1	0
BS_ER05WTNS	0	0	0	1	0
BS_ER2MEZMV	0	0	0	1	0
BS_ERAWW3H7	0	0	0	1	0
BS_ERFMPQN3	0	0	0	1	0
BS_ERJAJ0KA	0	0	0	1	0
BS_ERMGD2N5	0	0	0	1	0
BS_ERWT0ZWE	0	0	0	1	0
BS_ESFA9S69	0	0	0	1	0
BS_ET04R6F9	0	0	0	1	0
BS_ET8CJXSF	0	0	1	0	0
BS_ETAATG3J	0	0	0	1	0
BS_ETTZM63Y	0	0	0	1	0
BS_EVCAC3NH	0	0	0	1	0
BS_EVZW31ZP	0	0	0	1	0
BS_EW74HRQW	0	0	0	1	0
BS_EXGBH3TD	0	0	0	1	0
BS_EXKVBK51	0	0	0	1	0
BS_EXTEGB51	0	0	0	1	0
BS_EXYHZ6D4	0	0	0	1	0
BS_EYSS0ZDS	0	0	0	1	0
BS_EYXVNC69	0	0	0	1	0
BS_EYYMKWB7	0	0	0	1	0
BS_EZ3147MX	0	0	0	0	1
BS_F064HMTP	0	0	0	1	0
BS_F0GNWEJJ	0	0	0	1	0
BS_F0JB4EAK	0	0	0	1	0
BS_F0K8DMTS	0	0	0	1	0
BS_F0WR427W	0	0	0	1	0
BS_F1B71HTZ	0	0	0	1	0
BS_F2D6YE08	0	0	0	1	0
BS_F42WG7E7	0	0	0	1	0
BS_F46C86A9	0	0	0	1	0
BS_F48RA7QF	0	0	0	1	0
BS_F4D169Q7	0	0	0	1	0
BS_F4E8R9VY	0	0	0	1	0
BS_F4V6RWJ9	0	0	0	1	0
BS_F5641KTR	0	0	0	1	0
BS_F5BZSF3Q	0	0	0	1	0
BS_F5EX3ZY5	0	0	0	1	0
BS_F5KRHGKC	0	0	0	1	0
BS_F5V8CWXT	0	0	0	1	0
BS_F69GWP99	0	0	0	1	0
BS_F6V1Y4QS	0	0	0	1	0
BS_F6Z5HFWH	0	0	0	1	0
BS_F7KYPE79	0	0	0	1	0
BS_F8K4VQMF	0	0	0	1	0
BS_F8KR1QWE	0	0	0	1	0
BS_F8N6CFQE	0	0	1	0	0
BS_F8WRX1VY	0	0	0	1	0
BS_F8Y7NRK8	0	0	0	1	0
BS_F969DNHD	0	0	0	1	0
BS_F9WKPDFG	0	0	0	1	0
BS_F9ZTZ4YS	0	0	0	1	0
BS_FAQQ0GCQ	0	0	0	1	0
BS_FAVRBEW7	0	0	0	1	0
BS_FBJ516WW	0	0	0	1	0
BS_FBJ5Q54N	0	0	0	1	0
BS_FBP5NZNR	0	0	0	1	0
BS_FBZQ4DXA	0	0	0	1	0
BS_FCAKKZ20	0	0	0	1	0
BS_FCDAH728	0	0	0	1	0
BS_FCPCSXCG	0	0	0	1	0
BS_FCXEAPJ1	0	0	0	1	0
BS_FD2A9E05	0	0	0	1	0
BS_FEPRNEXX	0	0	0	1	0
BS_FEV5A0HN	0	0	0	1	0
BS_FEYMKEK8	0	0	0	1	0
BS_FEYZXWG7	0	0	0	1	0
BS_FF2TWA2W	0	0	0	1	0
BS_FF73TT6D	0	0	0	1	0
BS_FFD25TTK	0	0	0	1	0
BS_FFGQ61KQ	0	0	0	1	0
BS_FG649AWK	0	0	0	1	0
BS_FHDR7FJE	0	0	0	1	0
BS_FHE6Z73G	0	0	0	1	0
BS_FHFVCQ41	0	0	0	1	0
BS_FJ9W9C74	0	0	0	1	0
BS_FJEBFQHG	0	0	0	1	0
BS_FJEZ3ASV	0	0	0	1	0
BS_FJWZ3M7V	0	0	1	0	0
BS_FJZPQZ2C	0	0	0	1	0
BS_FK3B5SDH	0	0	0	1	0
BS_FKDQJJB5	0	0	0	1	0
BS_FKQ7F6D1	0	0	0	1	0
BS_FNF1TCSW	0	0	0	1	0
BS_FNM4BB83	0	0	0	1	0
BS_FNQMY128	0	0	0	1	0
BS_FPB0JGKX	0	0	0	1	0
BS_FQ2ZBMPA	0	0	0	1	0
BS_FQ58DAZV	0	0	0	1	0
BS_FQ7H95MY	0	0	0	1	0
BS_FQX1PRAJ	0	0	0	1	0
BS_FRM9TG02	0	0	0	1	0
BS_FRZ76GEG	0	0	0	1	0
BS_FSK1AK5N	0	0	0	1	0
BS_FSM39DXA	0	0	0	1	0
BS_FT5H2TGH	0	0	0	1	0
BS_FT95T4YP	0	0	0	1	0
BS_FTKPQ5FZ	0	0	0	1	0
BS_FTRXA2R5	0	0	0	1	0
BS_FVGXRPNG	0	0	0	1	0
BS_FVPMPMRJ	0	0	0	1	0
BS_FVYBGMG1	0	0	0	1	0
BS_FW28DA07	0	0	0	1	0
BS_FW5ECXXK	0	0	0	1	0
BS_FWCKP4X1	0	0	0	1	0
BS_FWMJPKCV	0	0	0	1	0
BS_FWP8ZA4K	0	0	0	1	0
BS_FX2P2WEG	0	0	0	1	0
BS_FXDY881S	0	0	0	1	0
BS_FYJMNRGK	0	0	0	1	0
BS_FYRDYBMZ	0	0	0	1	0
BS_G00FHF3Q	0	0	0	1	0
BS_G113MX63	0	0	0	1	0
BS_G12HNXYX	0	0	0	1	0
BS_G16NM5WJ	0	0	0	1	0
BS_G1Y281HX	0	0	0	1	0
BS_G2016BE5	0	0	0	1	0
BS_G23JJAZY	1	0	0	0	0
BS_G3NN392N	0	0	0	1	0
BS_G3RJTBZD	0	0	0	1	0
BS_G473TPVG	0	0	0	1	0
BS_G4EX0H98	0	0	0	1	0
BS_G4NEC9N5	0	0	0	1	0
BS_G5B1ZN5S	0	0	0	1	0
BS_G5QBBHDV	0	0	0	1	0
BS_G61CN2V0	0	0	0	1	0
BS_G63HYD6N	1	0	0	0	0
BS_G64B5MDA	0	0	0	1	0
BS_G6Z63GZD	0	0	0	1	0
BS_G7AGNB5G	0	0	0	1	0
BS_G9MQM1KK	0	0	0	1	0
BS_G9XE3N9T	0	0	0	1	0
BS_GAA327FP	0	0	0	1	0
BS_GABF65KC	0	0	0	1	0
BS_GAFJBRM5	0	0	0	1	0
BS_GAGRGSSX	0	0	0	1	0
BS_GAPT45QB	0	0	0	1	0
BS_GBQ6A3ST	0	0	0	1	0
BS_GBT44HST	0	0	0	1	0
BS_GC3CH9TY	0	0	0	1	0
BS_GCA4GET3	0	0	1	0	0
BS_GCNH4CC0	0	0	0	1	0
BS_GCQEB05M	0	0	0	1	0
BS_GCQFGDTX	0	0	0	1	0
BS_GDHH6T5A	0	0	0	1	0
BS_GDPZN3SD	0	0	0	1	0
BS_GE2RVZE6	0	0	0	1	0
BS_GE6GWP4A	0	0	0	1	0
BS_GERET530	0	0	0	1	0
BS_GEYA8N9C	0	0	0	1	0
BS_GFKX8YM0	0	0	0	1	0
BS_GFM6EA61	0	0	0	1	0
BS_GFS9JEE6	0	0	0	1	0
BS_GG9W3J9Y	0	0	0	1	0
BS_GGNKMKW9	0	0	0	1	0
BS_GHNJ4CYC	0	0	1	0	0
BS_GJNCYABP	0	0	0	1	0
BS_GJWAV3E5	0	0	0	1	0
BS_GKFY1GX4	0	0	0	1	0
BS_GKJZGTFS	0	0	0	1	0
BS_GKN0B47F	0	0	0	1	0
BS_GKPVZXYP	0	0	0	1	0
BS_GKRMQS5W	0	0	0	1	0
BS_GKXD33YH	0	0	0	1	0
BS_GM9Y3AZ5	0	0	0	1	0
BS_GMDQK06Q	0	0	0	1	0
BS_GMJBGBWB	0	0	0	1	0
BS_GMJP7PN2	0	0	0	1	0
BS_GMQZNQH8	0	0	0	1	0
BS_GNH80DDG	0	0	0	1	0
BS_GNV89A5P	0	0	0	1	0
BS_GP9W8WG8	0	0	0	1	0
BS_GPEGRCCT	0	0	0	1	0
BS_GR46VD0Q	0	0	0	1	0
BS_GRECE8Q9	0	0	0	1	0
BS_GRS3T427	0	0	0	1	0
BS_GS1KR5PK	0	0	0	1	0
BS_GS9JCK55	0	0	0	1	0
BS_GSF4J5DP	0	0	0	1	0
BS_GSKG0MB0	0	0	0	1	0
BS_GSTHVZFR	0	0	0	1	0
BS_GSVCN2XC	0	0	0	1	0
BS_GTAJFTTR	0	0	0	1	0
BS_GTY5J0S4	0	0	0	1	0
BS_GTZCFGRZ	0	0	0	1	0
BS_GV3NZ9QD	0	0	0	1	0
BS_GVA39GGG	0	0	0	1	0
BS_GW0GKWMS	0	0	0	1	0
BS_GWCRMKE6	0	0	0	1	0
BS_GWFF9E3C	0	0	0	1	0
BS_GWPJKM7G	0	0	0	1	0
BS_GWSJ4Z9H	0	0	0	1	0
BS_GXACEYKB	0	0	0	1	0
BS_GXTFW99H	0	0	0	1	0
BS_GYA4V1RD	0	0	1	0	0
BS_GYXSDZ56	0	0	1	0	0
BS_H0638GZT	0	0	0	1	0
BS_H0QWRJE2	0	0	0	1	0
BS_H174820R	0	0	0	1	0
BS_H17P6WH8	0	0	0	1	0
BS_H1K33JVK	0	0	0	1	0
BS_H1MNXNHB	0	0	0	1	0
BS_H1XPVS9A	0	0	0	1	0
BS_H1ZS5FMZ	0	0	0	1	0
BS_H281CW3G	0	0	0	1	0
BS_H2K7XX4X	0	0	0	1	0
BS_H3FE3TH9	0	0	1	0	0
BS_H3TYF6GD	0	0	0	1	0
BS_H3Y8FWHV	0	0	0	1	0
BS_H4B5Y6S0	0	0	0	1	0
BS_H4KBJDGN	0	0	0	1	0
BS_H4NXBD2D	0	0	0	1	0
BS_H50HR85Y	0	0	0	1	0
BS_H5KWGC03	0	0	0	1	0
BS_H83DTMT2	0	0	0	1	0
BS_H8A9PSYA	0	0	1	0	0
BS_H8E4K1DT	0	0	0	1	0
BS_H8MAKDRB	0	0	0	1	0
BS_H8NWA41N	0	0	0	1	0
BS_H97S5SQN	0	0	0	0	1
BS_H9813KRS	0	0	0	1	0
BS_HA20Y4XY	0	0	0	1	0
BS_HB03GSHF	0	0	0	1	0
BS_HBAKYKQM	0	0	0	1	0
BS_HBJZR69P	0	0	0	1	0
BS_HC44ZA0V	0	0	0	1	0
BS_HC4T1EEP	0	0	0	1	0
BS_HC5M8JTC	0	0	0	1	0
BS_HCP5C912	0	0	0	1	0
BS_HD4EJYE3	0	0	0	1	0
BS_HE57E1RP	0	0	0	1	0
BS_HEJ72V3F	0	0	0	1	0
BS_HF3RNN2T	0	0	0	1	0
BS_HGP0PV0D	0	0	0	1	0
BS_HGPJ76NM	0	0	0	1	0
BS_HHJZ05XC	0	0	0	1	0
BS_HHPA8NJ2	0	0	0	1	0
BS_HJ7HYZ7N	0	0	0	1	0
BS_HJ95JNFN	0	0	0	1	0
BS_HJ99CJ2R	0	0	0	1	0
BS_HJRTC9JQ	0	0	0	1	0
BS_HKZENFDA	0	0	0	1	0
BS_HM2ZG2J7	0	0	0	1	0
BS_HM5GFJN8	0	0	0	1	0
BS_HM5N78GV	0	0	0	1	0
BS_HMWZ2893	0	0	0	1	0
BS_HN0SA3ZK	0	0	0	1	0
BS_HN8DE43A	0	0	0	1	0
BS_HNE6BPMH	0	0	0	1	0
BS_HNWNZFHA	0	0	0	1	0
BS_HPMX6CT4	0	0	0	1	0
BS_HQ5BJ6MW	0	0	1	0	0
BS_HQEFFVM1	0	0	0	1	0
BS_HQFNQHVW	0	0	0	1	0
BS_HS2BZ6T2	0	0	0	1	0
BS_HSHN8PBB	0	0	1	0	0
BS_HSYF7G2D	0	0	0	1	0
BS_HT2S4SW0	0	0	0	1	0
BS_HTEPAKCM	0	0	0	1	0
BS_HTGDSPQA	0	0	0	1	0
BS_HV8PFRBR	0	0	0	1	0
BS_HVCBQ58H	0	0	0	1	0
BS_HW4J7JM8	0	0	0	1	0
BS_HW4MYBZ2	0	0	0	1	0
BS_HWGWYCY7	0	0	0	1	0
BS_HX0S30NE	0	0	0	1	0
BS_HYGK88B0	0	0	0	1	0
BS_HYKV2TH9	0	0	0	1	0
BS_HZ707C55	0	0	0	1	0
BS_HZE3KYZ1	0	0	0	1	0
BS_HZHEF797	0	0	0	1	0
BS_HZNKSQ17	0	0	0	1	0
BS_HZRM07TW	0	0	0	1	0
BS_HZV4WDTB	0	0	0	1	0
BS_J037K4BM	0	0	0	1	0
BS_J1AB8PMA	0	0	0	1	0
BS_J33YVP27	0	0	0	1	0
BS_J354PJZN	0	0	0	1	0
BS_J483EMFP	0	0	0	1	0
BS_J4E9SW51	0	0	0	1	0
BS_J4GQPZS0	0	0	0	1	0
BS_J4WKRNHA	0	0	0	1	0
BS_J52D4XQY	0	0	0	1	0
BS_J5596HKA	0	0	0	1	0
BS_J5J0EA7Y	0	0	0	1	0
BS_J60G8DMK	0	0	0	1	0
BS_J6VKB1VE	0	0	0	1	0
BS_J6VRW67C	0	0	0	1	0
BS_J70GK8SM	0	0	0	1	0
BS_J71N7D09	0	0	0	1	0
BS_J764TSC8	0	0	0	1	0
BS_J7EMBT8S	0	0	0	1	0
BS_J7WQHJDQ	0	0	0	1	0
BS_J8EH1N7V	0	0	0	1	0
BS_J8EK6RNF	0	0	0	1	0
BS_J8G4SH4Z	0	0	0	1	0
BS_J8VX4D17	0	0	0	1	0
BS_J996NDK4	0	0	0	1	0
BS_J9M165VZ	0	0	0	1	0
BS_JA3XXP1Y	0	0	0	1	0
BS_JAEM78XS	0	0	0	1	0
BS_JAGHHZXH	0	0	0	1	0
BS_JB3J82ZK	0	0	0	1	0
BS_JB43XBCQ	0	0	0	1	0
BS_JBGZ7HHZ	0	0	0	1	0
BS_JBHQ6G3J	0	0	0	1	0
BS_JBY9S5D4	0	0	0	1	0
BS_JC2187NA	0	0	0	1	0
BS_JC8YV5V9	0	0	0	1	0
BS_JCPKYHKY	0	0	0	1	0
BS_JCWD4DMA	0	0	0	1	0
BS_JDD16DMY	0	0	0	1	0
BS_JDMM2XG4	0	0	0	1	0
BS_JDS0SYST	0	0	0	1	0
BS_JE1DF581	0	0	0	1	0
BS_JEPRW1KE	0	0	0	1	0
BS_JF2EP1G9	0	0	0	1	0
BS_JFB984RG	0	0	0	1	0
BS_JFEZA9KE	0	1	0	0	0
BS_JFR750KD	0	0	0	1	0
BS_JG0BEXPR	0	0	0	1	0
BS_JG9JZTA9	0	0	0	1	0
BS_JGA9BP3A	0	0	0	1	0
BS_JGKRN7NA	0	0	0	1	0
BS_JGPR9SR2	0	0	0	1	0
BS_JGTBRH16	0	0	0	1	0
BS_JH29M4KG	0	0	0	1	0
BS_JHEHVG4M	0	0	0	1	0
BS_JHGFJR3D	0	0	0	1	0
BS_JHGW42S6	0	0	0	1	0
BS_JHMWZ3NH	0	0	0	1	0
BS_JJ593ZW7	0	0	0	1	0
BS_JJNCV530	0	0	0	1	0
BS_JJNSP29S	0	0	0	1	0
BS_JJWC13GG	0	0	0	1	0
BS_JJZPY3BG	0	0	0	1	0
BS_JK0VPG1T	0	0	0	1	0
BS_JK5GTHVG	0	0	0	1	0
BS_JKXA3FQC	0	0	0	1	0
BS_JM979K1M	0	0	0	1	0
BS_JMHG7GCN	0	0	1	0	0
BS_JN7F983Y	0	0	0	1	0
BS_JNFPEM6F	0	0	0	1	0
BS_JNHXS2PQ	0	0	0	1	0
BS_JNRAKEMV	0	0	0	1	0
BS_JNS7Q60A	0	0	0	1	0
BS_JQB0CTE7	0	0	0	1	0
BS_JQDT3FKQ	0	0	0	1	0
BS_JQNF0FQP	0	0	0	1	0
BS_JQVAWTTM	0	0	0	1	0
BS_JR56RQDC	0	0	0	1	0
BS_JR5ATB7G	0	0	0	1	0
BS_JRFVST47	0	0	0	1	0
BS_JRYJGYC4	0	0	0	1	0
BS_JS95PE0J	0	0	0	1	0
BS_JSMAT49K	0	0	0	1	0
BS_JSNJZERZ	0	0	0	1	0
BS_JSPR854S	0	0	0	1	0
BS_JT82QGXF	0	0	0	1	0
BS_JTBM5TSE	0	0	0	1	0
BS_JTMXAMB7	0	0	0	1	0
BS_JTSWHVNR	0	0	0	1	0
BS_JVA2NQFF	0	0	1	0	0
BS_JVTQD8HH	0	0	0	1	0
BS_JVW2JJ39	0	0	0	1	0
BS_JWCX8R17	0	0	0	1	0
BS_JWETX0BH	0	0	0	1	0
BS_JWSR581E	0	0	1	0	0
BS_JX1PK0VW	0	0	0	1	0
BS_JX449BF5	0	0	0	1	0
BS_JX7S9MY7	0	0	0	1	0
BS_JXEQWWJH	0	0	0	1	0
BS_JXF8A2A6	0	0	0	1	0
BS_JXNZYGCR	0	0	0	1	0
BS_JZAENWRM	0	0	0	1	0
BS_JZKV3CQ1	0	0	0	1	0
BS_JZRM1S3T	0	0	0	1	0
BS_K049HVGR	0	0	0	1	0
BS_K07KNTFY	0	0	0	1	0
BS_K0R1DMA7	0	0	0	1	0
BS_K14VJ1E3	0	0	0	1	0
BS_K17VQECG	0	0	0	1	0
BS_K1ZCZDGY	0	0	0	1	0
BS_K25F4J3V	0	0	0	1	0
BS_K2FHZGTK	0	0	0	1	0
BS_K2S0JAFS	0	0	0	1	0
BS_K2VYFVKZ	0	0	0	1	0
BS_K3ER45RV	0	0	0	1	0
BS_K3N0H305	0	0	0	1	0
BS_K3PPH522	0	0	0	1	0
BS_K3Y06EKR	0	0	0	1	0
BS_K3YT05M7	0	0	0	1	0
BS_K44TMQ9G	0	0	0	1	0
BS_K4XGEGW0	0	0	0	1	0
BS_K5802F84	0	0	0	1	0
BS_K65XZGKM	0	0	0	1	0
BS_K6A9Z04J	0	0	0	1	0
BS_K6BMXTW5	0	0	0	1	0
BS_K74PZET7	0	0	0	1	0
BS_K756ZQDR	0	0	0	1	0
BS_K7A7QW76	0	0	0	1	0
BS_K7MVS0Z7	0	0	1	0	0
BS_K7R4CV56	0	0	0	1	0
BS_K81DR8XG	0	0	0	1	0
BS_K89V7JNJ	0	0	0	1	0
BS_K9NDFNWV	0	0	0	1	0
BS_K9TB43R2	0	0	0	1	0
BS_KA6B8TG8	0	0	0	1	0
BS_KAD49R68	0	0	0	1	0
BS_KAPQRSFM	0	0	0	1	0
BS_KAZENYZE	0	0	0	1	0
BS_KB9GJDCS	0	0	0	1	0
BS_KBEX4RT2	0	0	0	1	0
BS_KBM2MTND	0	0	0	1	0
BS_KBPBCWA0	0	0	0	1	0
BS_KBT7MQ6H	1	0	0	0	0
BS_KC1C1TZA	0	0	0	1	0
BS_KC7HM9HA	0	0	0	1	0
BS_KCN7NG92	0	0	0	1	0
BS_KD07YRG3	0	0	0	1	0
BS_KDSTG5YY	0	0	0	1	0
BS_KE56MMY0	0	0	0	1	0
BS_KEA474HN	0	0	1	0	0
BS_KF0ZXDER	0	0	0	1	0
BS_KF14TKFY	0	0	0	1	0
BS_KFRBXXV7	0	0	0	1	0
BS_KFTEJV19	0	0	0	1	0
BS_KG1YMTA4	0	0	0	1	0
BS_KGG1WDT8	0	0	0	1	0
BS_KH0NFCWF	0	0	0	1	0
BS_KH3859M5	0	0	0	1	0
BS_KHSYAB3J	0	0	0	1	0
BS_KJQXZ8GK	0	0	0	1	0
BS_KJTW1RBN	0	0	0	1	0
BS_KK0JWATQ	0	0	0	1	0
BS_KK5C8VCK	0	0	0	1	0
BS_KKV7WAG3	0	0	0	1	0
BS_KKWQW01N	0	0	0	1	0
BS_KM2EX0K6	0	0	0	1	0
BS_KM878Y43	0	0	0	1	0
BS_KN5FPSJE	0	0	0	1	0
BS_KN92S7YQ	0	0	0	1	0
BS_KND4B5CW	0	0	0	1	0
BS_KNJ64STQ	0	0	0	1	0
BS_KP0YNTAK	0	0	0	1	0
BS_KP735TJ6	0	0	0	1	0
BS_KPG4WCHS	0	0	0	1	0
BS_KPT2WPHW	0	0	0	1	0
BS_KPWRDRFP	0	0	0	1	0
BS_KQ6ZW085	0	0	0	1	0
BS_KR4MP5ET	0	0	0	1	0
BS_KRYAZ09R	0	0	0	1	0
BS_KRYYDC2X	0	0	0	1	0
BS_KSFM87N1	0	0	0	1	0
BS_KSHETTQC	0	0	0	1	0
BS_KSKZ9J7J	0	0	0	1	0
BS_KSRKPT4Z	0	0	0	1	0
BS_KSRYKCDE	0	0	0	1	0
BS_KT9H4B1N	0	0	0	1	0
BS_KTKMBKXB	0	0	0	1	0
BS_KV3XF9WV	0	0	0	1	0
BS_KVAJYZ6F	0	0	0	1	0
BS_KVNGNETA	0	0	0	1	0
BS_KVV3G6NP	0	0	0	1	0
BS_KVV7001W	0	0	0	1	0
BS_KVYCH9PB	0	0	0	1	0
BS_KWQ8A6AJ	0	0	0	1	0
BS_KX6J8TRK	0	0	0	1	0
BS_KXCY5BN5	0	0	0	1	0
BS_KXGJ1HMG	0	0	0	1	0
BS_KXH37MPN	0	0	0	1	0
BS_KXMYBQ6N	0	0	0	1	0
BS_KY1CTGJ3	0	0	0	1	0
BS_KYF0Q0E7	0	0	0	1	0
BS_KYG3H6C6	0	0	0	1	0
BS_KYPMZZSY	0	0	0	1	0
BS_KYPZRS4S	0	0	0	1	0
BS_KZCXH6EX	0	0	0	1	0
BS_KZPR01BD	0	0	0	1	0
BS_KZRK17FF	0	0	0	1	0
BS_M026T44Q	0	0	0	1	0
BS_M0B42FPR	0	0	0	1	0
BS_M0QYNVK8	0	0	0	1	0
BS_M15PW2N0	0	0	0	1	0
BS_M16CDR44	0	0	0	1	0
BS_M18CDDGK	0	0	0	1	0
BS_M1PVEHCM	0	0	0	1	0
BS_M1Q77XK8	0	0	0	1	0
BS_M1T1K5WV	0	0	0	1	0
BS_M1TDS9CT	0	0	0	1	0
BS_M1YHV93N	0	0	0	1	0
BS_M28HG0NT	0	0	0	1	0
BS_M28J7CGM	0	0	0	1	0
BS_M2D1DQR4	0	0	0	1	0
BS_M2MSWKBC	0	0	0	1	0
BS_M4923M40	0	0	0	1	0
BS_M4E4H6NG	0	0	0	1	0
BS_M4KBSYZ2	0	0	0	1	0
BS_M4NVX721	0	0	0	1	0
BS_M4TTKPNR	0	0	1	0	0
BS_M5FM63EB	0	0	0	1	0
BS_M5M3BPDH	0	0	0	1	0
BS_M659G06J	0	0	0	1	0
BS_M7HCF7DW	0	0	0	1	0
BS_M7KYG012	0	0	0	1	0
BS_M7QJ8VF0	0	0	0	1	0
BS_M84H3KXA	0	0	0	1	0
BS_M85CXHDV	0	0	0	1	0
BS_M86ECPHK	0	0	0	1	0
BS_M8EA6R2A	0	0	0	1	0
BS_M8EBKZDG	0	0	0	1	0
BS_M8M56Z4Y	0	0	1	0	0
BS_M8MTVQ7H	0	0	0	1	0
BS_M8WP5T16	0	0	0	1	0
BS_M9C4RY4P	0	0	0	1	0
BS_M9YZK3SP	0	0	0	1	0
BS_MA1A3GY0	0	0	0	1	0
BS_MA2T7ET1	0	0	0	1	0
BS_MAVSJH2Y	0	0	0	1	0
BS_MAZNT95V	0	0	0	1	0
BS_MB7WN0ZB	0	0	0	1	0
BS_MBSTWZA6	0	0	1	0	0
BS_MBYEK6HV	0	0	0	1	0
BS_MCM78YPC	0	0	0	1	0
BS_MCWEQ2PN	0	0	0	1	0
BS_MD3DT41J	0	0	0	1	0
BS_MDBT7S5Z	0	0	0	1	0
BS_MDHYHEBH	0	0	0	1	0
BS_MDVMT75X	0	0	0	1	0
BS_ME3HKN2C	0	0	0	1	0
BS_ME97J1GA	0	0	0	1	0
BS_MEPW36WF	0	0	0	1	0
BS_MF47B9ZW	0	0	0	1	0
BS_MF9X3PKH	0	0	1	0	0
BS_MFTAVQ5C	0	0	0	1	0
BS_MGAMKKBD	0	0	0	1	0
BS_MGBEMNYR	0	0	0	1	0
BS_MGY2V5N4	0	0	0	1	0
BS_MHT5C2AP	0	0	0	1	0
BS_MJ8EGM54	0	0	0	1	0
BS_MJJZJMTK	0	0	0	1	0
BS_MKGT5WZD	0	0	0	1	0
BS_MKM0EEN1	0	0	0	1	0
BS_MKP2Y41Z	0	0	0	1	0
BS_MKSMSB6J	0	0	0	1	0
BS_MKYS4YRC	0	0	0	1	0
BS_MM20BVW9	0	0	0	1	0
BS_MMNRZ1EQ	0	0	0	1	0
BS_MN13H3T4	0	0	0	1	0
BS_MN2FX68Z	0	0	0	1	0
BS_MN5XVP5A	0	0	0	1	0
BS_MQCKXD60	0	0	0	1	0
BS_MRX1SPFB	0	0	0	1	0
BS_MS87PMR7	0	0	0	1	0
BS_MS9061DG	0	0	0	1	0
BS_MSB1RDAJ	0	0	0	1	0
BS_MSGYZ69T	0	0	0	1	0
BS_MT15SGJN	1	0	0	0	0
BS_MT5ZSRG4	0	0	0	1	0
BS_MTA50F0G	0	0	0	1	0
BS_MTDQBCQK	0	0	0	1	0
BS_MV6ASWV9	0	0	0	1	0
BS_MVC1NCZX	0	0	0	1	0
BS_MVK4CG1G	0	0	0	1	0
BS_MVW01FPB	0	0	0	1	0
BS_MVYA262V	0	0	0	1	0
BS_MW16Y7ME	0	0	0	1	0
BS_MW63FCZC	0	0	0	1	0
BS_MW6YMRBJ	0	0	0	1	0
BS_MW74GF38	0	0	0	1	0
BS_MWKJF6XH	0	0	0	1	0
BS_MWV7PRDK	0	0	0	1	0
BS_MWWZBQ60	0	0	0	1	0
BS_MWXDJFWW	0	0	0	1	0
BS_MWZCP1XW	0	0	0	1	0
BS_MX23ZY0Y	0	0	0	1	0
BS_MY9D8XZ1	0	0	0	1	0
BS_MZB884N9	0	0	0	1	0
BS_MZJJRDZF	0	0	0	1	0
BS_N05BJ03T	0	0	0	1	0
BS_N0877CX1	0	0	0	1	0
BS_N0DNCXRW	0	0	0	1	0
BS_N0X0S3JD	0	0	0	1	0
BS_N0Z6V2YG	0	0	0	1	0
BS_N1E0H8YQ	0	0	1	0	0
BS_N1WCEX2B	0	0	0	1	0
BS_N210XMKR	0	0	0	1	0
BS_N2A2JA32	0	0	0	1	0
BS_N2JD3VX6	0	0	0	1	0
BS_N2TDDQ9Y	0	0	0	1	0
BS_N4B1SZZH	0	0	0	1	0
BS_N4B3WB8W	0	0	0	1	0
BS_N4D5BPQP	0	0	0	1	0
BS_N559C2Y0	0	0	0	1	0
BS_N56BGDK6	0	0	0	1	0
BS_N5B2CZMH	0	0	0	1	0
BS_N5DVEJXT	1	0	0	0	0
BS_N5VYY66W	0	0	0	1	0
BS_N6N147BY	0	0	0	1	0
BS_N6NE6B3W	0	0	0	1	0
BS_N6XWSD15	0	0	0	1	0
BS_N8D9FH6M	0	0	0	1	0
BS_N8J1DP02	0	0	0	1	0
BS_N8WXTFN4	0	0	0	1	0
BS_N9BF56FP	0	0	0	1	0
BS_N9N1X78X	0	0	0	1	0
BS_N9SMBR24	0	0	0	1	0
BS_NASADC3P	0	0	0	1	0
BS_NB42PWZN	0	0	0	1	0
BS_NB509KST	0	0	0	1	0
BS_NB5XWMJT	0	0	1	0	0
BS_NB9XXBW6	0	0	0	1	0
BS_NBM9CPE4	0	0	0	1	0
BS_NCF4MJ9S	0	0	0	1	0
BS_NCGGFG6H	0	0	0	1	0
BS_NDC69214	0	0	0	1	0
BS_NDFDQBCZ	0	0	0	1	0
BS_NDN62H0S	0	0	0	1	0
BS_NDRDM2A9	0	0	0	1	0
BS_NDSWS9TS	0	0	0	1	0
BS_NEVYM2FP	0	0	0	1	0
BS_NEX92KQH	0	0	0	1	0
BS_NF8F99FQ	0	0	0	1	0
BS_NFRXNAFE	0	0	0	1	0
BS_NFT9VHMJ	0	0	0	1	0
BS_NFTVRVAF	0	0	0	1	0
BS_NG0CR0EP	0	0	0	1	0
BS_NGHK9RZP	1	0	0	0	0
BS_NGSG2KB6	0	0	0	1	0
BS_NGY0TE6S	0	0	0	1	0
BS_NH7K4CD9	0	0	0	1	0
BS_NHEDGJ66	0	0	0	1	0
BS_NHFB2YJR	0	0	0	1	0
BS_NHMPQ8Q1	0	0	0	1	0
BS_NHRNZRQV	0	0	0	1	0
