samples	experimental_strategy	genome_size	breaks_count	breaks_density
BS_94AP61Q5	WGS	3088286401	1918	0.6210563888695504
BS_95RRF4NE	WGS	3088286401	2096	0.6786935302766306
BS_969K7ZM1	WGS	3088286401	2106	0.6819315719287138
BS_96S0VQBN	WGS	3088286401	5570	1.8035892002103209
BS_99PPRCW4	WGS	3088286401	1492	0.48311581449080765
BS_9BF58P80	WGS	3088286401	2148	0.6955313468674631
BS_9BGCH82S	WGS	3088286401	2180	0.7058930801541292
BS_9BN45DFK	WGS	3088286401	4376	1.4169670269515915
BS_9CMJ3QF6	WGS	3088286401	2392	0.7745395631782922
BS_9D39MFHT	WGS	3088286401	2392	0.7745395631782922
BS_9DM8H1RX	WGS	3088286401	5720	1.8521598249915683
BS_9E632VPJ	WGS	3088286401	2190	0.7091311218062123
BS_9E6Q11G2	WGS	3088286401	2252	0.729206980049128
BS_9F2J6VS1	WGS	3088286401	1530	0.4954203727687237
BS_9G7ETYHR	WGS	3088286401	2171	0.7029788426672543
BS_9GJHMA3J	WGS	3088286401	6656	2.1552405236265524
BS_9GN1QA3Q	WGS	3088286401	2103	0.6809601594330889
BS_9GSWPZ44	WGS	3088286401	1868	0.6048661806091346
BS_9HDPJT21	WGS	3088286401	1244	0.4028123815191453
BS_9HEMB7RK	WGS	3088286401	1502	0.48635385614289084
BS_9JVGXA2W	WGS	3088286401	3480	1.1268384949249401
BS_9KDA3HG6	WGS	3088286401	3273	1.0598110327268186
BS_9M49SGAQ	WGS	3088286401	2254	0.7298545883795445
BS_9N3B3HZB	WGS	3088286401	2336	0.7564065299266265
BS_9NF39QAW	WGS	3088286401	1808	0.5854379306966355
BS_9P4NDTKJ	WGS	3088286401	7146	2.313904564578627
BS_9PQPZPGM	WGS	3088286401	1708	0.553057514175804
BS_9QMVZ4C0	WGS	3088286401	1650	0.5342768725937216
BS_9R82A3VT	WGS	3088286401	9180	2.9725222366123423
BS_9SVMVJ45	WGS	3088286401	2549	0.8253768171159979
BS_9W6FK6X4	WGS	3088286401	1962	0.6353037721387162
BS_9X9E86DY	WGS	3088286401	23456	7.595150499126263
BS_9YPJANGX	WGS	3088286401	2176	0.7045978634932959
BS_9ZFXXJPK	WGS	3088286401	5550	1.7971131169061545
BS_A1DV9T7G	WGS	3088286401	9604	3.109815202660668
BS_A3EV6FXK	WGS	3088286401	2370	0.7674158715437093
BS_A4KYP5H0	WGS	3088286401	3058	0.9901931372070307
BS_A70G7S2W	WGS	3088286401	3494	1.1313717532378567
BS_A94A7EJ4	WGS	3088286401	5641	1.8265792959401113
BS_A9S5HT6P	WGS	3088286401	22590	7.3147360920558615
BS_ABENB1H2	WGS	3088286401	1538	0.4980108060903902
BS_ABZ3BK38	WGS	3088286401	2073	0.6712460344768394
BS_ACE6QKVF	WGS	3088286401	2784	0.9014707959399522
