FusionName	file	type
KDM1A--EPHB2	pancanfus.txt	TCGAFusion
KDM1A--TMEM115	pancanfus.txt	TCGAFusion
KDM2A--C11orf80	pancanfus.txt	TCGAFusion
KDM2A--C11orf80	pancanfus.txt	TCGAFusion
KDM2A--C11orf80	pancanfus.txt	TCGAFusion
KDM2A--DDR2	pancanfus.txt	TCGAFusion
KDM2A--FBXO3	pancanfus.txt	TCGAFusion
KDM2A--GRIP1	pancanfus.txt	TCGAFusion
KDM2A--MAP3K3	pancanfus.txt	TCGAFusion
KDM2A--PACS1	pancanfus.txt	TCGAFusion
KDM2A--PACS1	pancanfus.txt	TCGAFusion
KDM2A--RBM14	pancanfus.txt	TCGAFusion
KDM2A--RHOD	pancanfus.txt	TCGAFusion
KDM2A--RHOD	pancanfus.txt	TCGAFusion
KDM2A--RHOD	pancanfus.txt	TCGAFusion
KDM2A--RHOD	pancanfus.txt	TCGAFusion
KDM2A--RHOD	pancanfus.txt	TCGAFusion
KDM2A--SLC5A4	pancanfus.txt	TCGAFusion
KDM2A--SYT12	pancanfus.txt	TCGAFusion
KDM2A--SYT12	pancanfus.txt	TCGAFusion
KDM2B--CORO1C	pancanfus.txt	TCGAFusion
KDM2B--KSR2	pancanfus.txt	TCGAFusion
KDM2B--LRRIQ1	pancanfus.txt	TCGAFusion
KDM2B--ORAI1	pancanfus.txt	TCGAFusion
KDM2B--RHOF	pancanfus.txt	TCGAFusion
KDM2B--SLC9A5	pancanfus.txt	TCGAFusion
KDM3A--CRIM1	pancanfus.txt	TCGAFusion
KDM3A--MRPL35	pancanfus.txt	TCGAFusion
KDM3A--PUS10	pancanfus.txt	TCGAFusion
KDM3A--RFX8	pancanfus.txt	TCGAFusion
KDM4A--CREB3L4	pancanfus.txt	TCGAFusion
KDM4A--FAF1	pancanfus.txt	TCGAFusion
KDM4A--MPL	pancanfus.txt	TCGAFusion
KDM4A--PTCH2	pancanfus.txt	TCGAFusion
KDM4A--PTPRF	pancanfus.txt	TCGAFusion
KDM4A--RYBP	pancanfus.txt	TCGAFusion
KDM4B--AKAP8L	pancanfus.txt	TCGAFusion
KDM4B--ASTN2	pancanfus.txt	TCGAFusion
KDM4B--C19orf44	pancanfus.txt	TCGAFusion
KDM4B--CHAF1A	pancanfus.txt	TCGAFusion
KDM4B--DKKL1	pancanfus.txt	TCGAFusion
KDM4B--FOXA3	pancanfus.txt	TCGAFusion
KDM4B--MPND	pancanfus.txt	TCGAFusion
KDM4B--PHYHIPL	pancanfus.txt	TCGAFusion
KDM4B--SBNO2	pancanfus.txt	TCGAFusion
KDM4B--SLC25A42	pancanfus.txt	TCGAFusion
KDM4B--UVRAG	pancanfus.txt	TCGAFusion
KDM4C--DMRT3	pancanfus.txt	TCGAFusion
KDM4C--INSL4	pancanfus.txt	TCGAFusion
KDM4C--KIAA1045	pancanfus.txt	TCGAFusion
KDM4C--KLK7	pancanfus.txt	TCGAFusion
KDM4C--PTPRD	pancanfus.txt	TCGAFusion
KDM4C--RFX3	pancanfus.txt	TCGAFusion
KDM5A--ANO2	pancanfus.txt	TCGAFusion
KDM5A--IQSEC3	pancanfus.txt	TCGAFusion
KDM5A--NINJ2	pancanfus.txt	TCGAFusion
KDM5A--NINJ2	pancanfus.txt	TCGAFusion
KDM5A--RAE1	pancanfus.txt	TCGAFusion
KDM5B--ITPKB	pancanfus.txt	TCGAFusion
KDM5B--PPP1R12B	pancanfus.txt	TCGAFusion
KDM5B--PPP1R12B	pancanfus.txt	TCGAFusion
KDM5B--RABGAP1L	pancanfus.txt	TCGAFusion
KDM5B--RASAL2	pancanfus.txt	TCGAFusion
KDM5B--UAP1	pancanfus.txt	TCGAFusion
KDM5C--HUWE1	pancanfus.txt	TCGAFusion
KDM5C--MAGT1	pancanfus.txt	TCGAFusion
KDM5C--PPP4R1	pancanfus.txt	TCGAFusion
KDM6A--ARHGAP6	pancanfus.txt	TCGAFusion
KDM6A--DCAF7	pancanfus.txt	TCGAFusion
KDM6A--DLL1	pancanfus.txt	TCGAFusion
KDM6A--DMD	pancanfus.txt	TCGAFusion
KDM6A--FUNDC1	pancanfus.txt	TCGAFusion
KDM6A--KAL1	pancanfus.txt	TCGAFusion
KDM6A--PDHX	pancanfus.txt	TCGAFusion
KDM6A--RPS6KA3	pancanfus.txt	TCGAFusion
KDM6A--ZNF674	pancanfus.txt	TCGAFusion
KDM6B--DNAH2	pancanfus.txt	TCGAFusion
KDM6B--TMEM95	pancanfus.txt	TCGAFusion
KHDC1--OOEP	pancanfus.txt	TCGAFusion
KHDC1--SLC17A5	pancanfus.txt	TCGAFusion
KHDRBS1--TMEM48	pancanfus.txt	TCGAFusion
KHDRBS2--LMBRD1	pancanfus.txt	TCGAFusion
KHDRBS3--ANXA13	pancanfus.txt	TCGAFusion
KHDRBS3--PACRG	pancanfus.txt	TCGAFusion
KHSRP--CD70	pancanfus.txt	TCGAFusion
KIAA0020--CEP152	pancanfus.txt	TCGAFusion
KIAA0100--ALKBH5	pancanfus.txt	TCGAFusion
KIAA0100--SEZ6	pancanfus.txt	TCGAFusion
KIAA0101--TRIP4	pancanfus.txt	TCGAFusion
KIAA0146--ANK1	pancanfus.txt	TCGAFusion
KIAA0146--CNBD1	pancanfus.txt	TCGAFusion
KIAA0146--COX6B1	pancanfus.txt	TCGAFusion
KIAA0146--CSMD3	pancanfus.txt	TCGAFusion
KIAA0146--LAPTM4B	pancanfus.txt	TCGAFusion
KIAA0146--PIAS1	pancanfus.txt	TCGAFusion
KIAA0146--SLA	pancanfus.txt	TCGAFusion
KIAA0146--SNX7	pancanfus.txt	TCGAFusion
KIAA0146--SYNC	pancanfus.txt	TCGAFusion
KIAA0146--TG	pancanfus.txt	TCGAFusion
KIAA0182--CDH13	pancanfus.txt	TCGAFusion
KIAA0182--COX4NB	pancanfus.txt	TCGAFusion
KIAA0182--CRISPLD2	pancanfus.txt	TCGAFusion
KIAA0182--HSD17B2	pancanfus.txt	TCGAFusion
KIAA0182--NOTCH3	pancanfus.txt	TCGAFusion
KIAA0182--USP10	pancanfus.txt	TCGAFusion
KIAA0195--ICT1	pancanfus.txt	TCGAFusion
KIAA0195--LRRC52	pancanfus.txt	TCGAFusion
KIAA0195--NUP85	pancanfus.txt	TCGAFusion
KIAA0195--TMEM104	pancanfus.txt	TCGAFusion
KIAA0195--TTYH2	pancanfus.txt	TCGAFusion
KIAA0232--INPP4B	pancanfus.txt	TCGAFusion
KIAA0232--LRCH3	pancanfus.txt	TCGAFusion
KIAA0232--MAN2B2	pancanfus.txt	TCGAFusion
KIAA0232--MRFAP1	pancanfus.txt	TCGAFusion
KIAA0240--CYB5R4	pancanfus.txt	TCGAFusion
KIAA0240--MPHOSPH9	pancanfus.txt	TCGAFusion
KIAA0240--PMS1	pancanfus.txt	TCGAFusion
KIAA0247--SLC39A9	pancanfus.txt	TCGAFusion
KIAA0247--SLC39A9	pancanfus.txt	TCGAFusion
KIAA0247--TXNDC16	pancanfus.txt	TCGAFusion
KIAA0284--C1orf135	pancanfus.txt	TCGAFusion
KIAA0317--CELA3B	pancanfus.txt	TCGAFusion
KIAA0317--DPEP1	pancanfus.txt	TCGAFusion
KIAA0319L--CIB2	pancanfus.txt	TCGAFusion
KIAA0319L--EIF4G3	pancanfus.txt	TCGAFusion
KIAA0319L--GOLGA1	pancanfus.txt	TCGAFusion
KIAA0319L--ODF2L	pancanfus.txt	TCGAFusion
KIAA0319L--UBA6	pancanfus.txt	TCGAFusion
KIAA0355--SLC7A9	pancanfus.txt	TCGAFusion
KIAA0368--C9orf84	pancanfus.txt	TCGAFusion
KIAA0368--C9orf89	pancanfus.txt	TCGAFusion
KIAA0368--PACS1	pancanfus.txt	TCGAFusion
KIAA0368--WNK2	pancanfus.txt	TCGAFusion
KIAA0391--AKAP6	pancanfus.txt	TCGAFusion
KIAA0391--FAM177A1	pancanfus.txt	TCGAFusion
KIAA0391--FAM177A1	pancanfus.txt	TCGAFusion
KIAA0430--EEF2K	pancanfus.txt	TCGAFusion
KIAA0430--IQCK	pancanfus.txt	TCGAFusion
KIAA0528--BCAT1	pancanfus.txt	TCGAFusion
KIAA0528--IAPP	pancanfus.txt	TCGAFusion
KIAA0528--SOX5	pancanfus.txt	TCGAFusion
KIAA0556--NECAB2	pancanfus.txt	TCGAFusion
KIAA0564--COG5	pancanfus.txt	TCGAFusion
KIAA0564--MYO5C	pancanfus.txt	TCGAFusion
KIAA0564--PTPRG	pancanfus.txt	TCGAFusion
KIAA0564--RB1	pancanfus.txt	TCGAFusion
KIAA0564--RICTOR	pancanfus.txt	TCGAFusion
KIAA0586--MPP5	pancanfus.txt	TCGAFusion
KIAA0907--ARHGEF2	pancanfus.txt	TCGAFusion
KIAA0907--ARHGEF2	pancanfus.txt	TCGAFusion
KIAA0907--CD276	pancanfus.txt	TCGAFusion
KIAA0922--ARFIP1	pancanfus.txt	TCGAFusion
KIAA0922--MND1	pancanfus.txt	TCGAFusion
KIAA0922--MND1	pancanfus.txt	TCGAFusion
KIAA0947--TERT	pancanfus.txt	TCGAFusion
KIAA1033--AUTS2	pancanfus.txt	TCGAFusion
KIAA1033--LGR5	pancanfus.txt	TCGAFusion
KIAA1033--PCDH9	pancanfus.txt	TCGAFusion
KIAA1033--PRDM4	pancanfus.txt	TCGAFusion
KIAA1109--CCNA2	pancanfus.txt	TCGAFusion
KIAA1109--CCNA2	pancanfus.txt	TCGAFusion
KIAA1109--CCNA2	pancanfus.txt	TCGAFusion
KIAA1109--CHODL	pancanfus.txt	TCGAFusion
KIAA1109--NFKB1	pancanfus.txt	TCGAFusion
KIAA1191--NOP16	pancanfus.txt	TCGAFusion
KIAA1199--FAM108C1	pancanfus.txt	TCGAFusion
KIAA1199--KATNAL2	pancanfus.txt	TCGAFusion
KIAA1211--NMU	pancanfus.txt	TCGAFusion
KIAA1211--SCFD2	pancanfus.txt	TCGAFusion
KIAA1211--STMN1	pancanfus.txt	TCGAFusion
KIAA1217--C10orf67	pancanfus.txt	TCGAFusion
KIAA1217--FBXO18	pancanfus.txt	TCGAFusion
KIAA1217--LPP	pancanfus.txt	TCGAFusion
KIAA1217--PFKFB3	pancanfus.txt	TCGAFusion
KIAA1217--SPAG6	pancanfus.txt	TCGAFusion
KIAA1244--GRIK2	pancanfus.txt	TCGAFusion
KIAA1244--HMHA1	pancanfus.txt	TCGAFusion
KIAA1244--MED20	pancanfus.txt	TCGAFusion
KIAA1244--RFWD2	pancanfus.txt	TCGAFusion
KIAA1267--AARS	pancanfus.txt	TCGAFusion
KIAA1267--LAYN	pancanfus.txt	TCGAFusion
KIAA1267--NSF	pancanfus.txt	TCGAFusion
KIAA1267--NSF	pancanfus.txt	TCGAFusion
KIAA1267--PARD3B	pancanfus.txt	TCGAFusion
KIAA1267--PYY	pancanfus.txt	TCGAFusion
KIAA1267--UNC45B	pancanfus.txt	TCGAFusion
KIAA1267--WHSC1L1	pancanfus.txt	TCGAFusion
KIAA1310--SHE	pancanfus.txt	TCGAFusion
KIAA1310--TSGA10	pancanfus.txt	TCGAFusion
KIAA1324L--ABCA13	pancanfus.txt	TCGAFusion
KIAA1328--LIMCH1	pancanfus.txt	TCGAFusion
KIAA1370--CCDC102B	pancanfus.txt	TCGAFusion
KIAA1377--SHANK2	pancanfus.txt	TCGAFusion
KIAA1409--BRF1	pancanfus.txt	TCGAFusion
KIAA1409--LHFP	pancanfus.txt	TCGAFusion
KIAA1429--CPA6	pancanfus.txt	TCGAFusion
KIAA1429--FAM49B	pancanfus.txt	TCGAFusion
KIAA1429--PNLIPRP1	pancanfus.txt	TCGAFusion
KIAA1429--SYBU	pancanfus.txt	TCGAFusion
KIAA1429--SYBU	pancanfus.txt	TCGAFusion
KIAA1430--AADAT	pancanfus.txt	TCGAFusion
KIAA1430--CCDC110	pancanfus.txt	TCGAFusion
KIAA1430--CCDC110	pancanfus.txt	TCGAFusion
KIAA1432--BNC2	pancanfus.txt	TCGAFusion
KIAA1432--C8orf85	pancanfus.txt	TCGAFusion
KIAA1432--DCAF10	pancanfus.txt	TCGAFusion
KIAA1432--EPYC	pancanfus.txt	TCGAFusion
KIAA1432--KANK1	pancanfus.txt	TCGAFusion
KIAA1432--KDM4C	pancanfus.txt	TCGAFusion
KIAA1432--LARS	pancanfus.txt	TCGAFusion
KIAA1432--PDCD1LG2	pancanfus.txt	TCGAFusion
KIAA1432--SLC1A1	pancanfus.txt	TCGAFusion
KIAA1467--TSPAN8	pancanfus.txt	TCGAFusion
KIAA1468--NFATC1	pancanfus.txt	TCGAFusion
KIAA1522--PEX10	pancanfus.txt	TCGAFusion
KIAA1530--MAEA	pancanfus.txt	TCGAFusion
KIAA1549--BRAF	pancanfus.txt	TCGAFusion
KIAA1598--C20orf12	pancanfus.txt	TCGAFusion
KIAA1598--FAM24B	pancanfus.txt	TCGAFusion
KIAA1598--PDZD8	pancanfus.txt	TCGAFusion
KIAA1598--PRDX3	pancanfus.txt	TCGAFusion
KIAA1609--CYBA	pancanfus.txt	TCGAFusion
KIAA1704--KIAA0564	pancanfus.txt	TCGAFusion
KIAA1704--MEF2A	pancanfus.txt	TCGAFusion
KIAA1731--C11orf75	pancanfus.txt	TCGAFusion
KIAA1731--CCDC67	pancanfus.txt	TCGAFusion
KIAA1731--WDR90	pancanfus.txt	TCGAFusion
KIAA1737--C14orf166B	pancanfus.txt	TCGAFusion
KIAA1737--C14orf166B	pancanfus.txt	TCGAFusion
KIAA1737--NGFR	pancanfus.txt	TCGAFusion
KIAA1755--C20orf152	pancanfus.txt	TCGAFusion
KIAA1797--C10orf90	pancanfus.txt	TCGAFusion
KIAA1797--CD2	pancanfus.txt	TCGAFusion
KIAA1797--DENND4C	pancanfus.txt	TCGAFusion
KIAA1797--ELAVL2	pancanfus.txt	TCGAFusion
KIAA1797--IFT74	pancanfus.txt	TCGAFusion
KIAA1797--MOBKL2B	pancanfus.txt	TCGAFusion
KIAA1797--PDZRN4	pancanfus.txt	TCGAFusion
KIAA1797--PSIP1	pancanfus.txt	TCGAFusion
KIAA1797--PTPLAD2	pancanfus.txt	TCGAFusion
KIAA1949--MDC1	pancanfus.txt	TCGAFusion
KIAA1949--NDUFV1	pancanfus.txt	TCGAFusion
KIAA1949--TNXB	pancanfus.txt	TCGAFusion
KIAA1958--WDR34	pancanfus.txt	TCGAFusion
KIAA1967--FGFR2	pancanfus.txt	TCGAFusion
KIAA1967--PDLIM2	pancanfus.txt	TCGAFusion
KIAA2022--CXorf26	pancanfus.txt	TCGAFusion
KIAA2026--CMTM7	pancanfus.txt	TCGAFusion
KIAA2026--PHF20	pancanfus.txt	TCGAFusion
KIDINS220--C3orf70	pancanfus.txt	TCGAFusion
KIDINS220--COLEC11	pancanfus.txt	TCGAFusion
KIDINS220--EYS	pancanfus.txt	TCGAFusion
KIDINS220--MYT1L	pancanfus.txt	TCGAFusion
KIDINS220--SOX7	pancanfus.txt	TCGAFusion
KIF11--HIF1AN	pancanfus.txt	TCGAFusion
KIF11--STAT4	pancanfus.txt	TCGAFusion
KIF13A--CCHCR1	pancanfus.txt	TCGAFusion
KIF13A--F13A1	pancanfus.txt	TCGAFusion
KIF13A--KDM1B	pancanfus.txt	TCGAFusion
KIF13A--PTPRK	pancanfus.txt	TCGAFusion
KIF13A--TPMT	pancanfus.txt	TCGAFusion
KIF13A--UBE2K	pancanfus.txt	TCGAFusion
KIF13B--C20orf194	pancanfus.txt	TCGAFusion
KIF13B--CSGALNACT1	pancanfus.txt	TCGAFusion
KIF13B--EPN2	pancanfus.txt	TCGAFusion
KIF13B--EYA2	pancanfus.txt	TCGAFusion
KIF13B--FUT10	pancanfus.txt	TCGAFusion
KIF13B--ODZ4	pancanfus.txt	TCGAFusion
KIF13B--PNOC	pancanfus.txt	TCGAFusion
KIF13B--PPP2R5B	pancanfus.txt	TCGAFusion
KIF13B--SLC25A21	pancanfus.txt	TCGAFusion
KIF13B--SMTN	pancanfus.txt	TCGAFusion
KIF13B--TMEM217	pancanfus.txt	TCGAFusion
KIF15--TLE4	pancanfus.txt	TCGAFusion
KIF15--ZNF167	pancanfus.txt	TCGAFusion
KIF16B--HIPK3	pancanfus.txt	TCGAFusion
KIF16B--RRBP1	pancanfus.txt	TCGAFusion
KIF18B--C17orf104	pancanfus.txt	TCGAFusion
KIF18B--C1QL1	pancanfus.txt	TCGAFusion
KIF18B--TUBG1	pancanfus.txt	TCGAFusion
KIF1A--C2orf54	pancanfus.txt	TCGAFusion
KIF1A--C2orf54	pancanfus.txt	TCGAFusion
KIF1B--AGTRAP	pancanfus.txt	TCGAFusion
KIF1B--FAM58A	pancanfus.txt	TCGAFusion
KIF1B--HAGH	pancanfus.txt	TCGAFusion
KIF1B--MYO5B	pancanfus.txt	TCGAFusion
KIF1B--NF1	pancanfus.txt	TCGAFusion
KIF1B--RERE	pancanfus.txt	TCGAFusion
KIF1B--SHISA4	pancanfus.txt	TCGAFusion
KIF1B--UBE4B	pancanfus.txt	TCGAFusion
KIF1B--UBE4B	pancanfus.txt	TCGAFusion
KIF1B--UBE4B	pancanfus.txt	TCGAFusion
KIF1C--NDEL1	pancanfus.txt	TCGAFusion
KIF20B--LIPJ	pancanfus.txt	TCGAFusion
KIF21A--CCDC114	pancanfus.txt	TCGAFusion
KIF21A--COPS7B	pancanfus.txt	TCGAFusion
KIF21A--CPM	pancanfus.txt	TCGAFusion
KIF21A--LMF1	pancanfus.txt	TCGAFusion
KIF21A--MIPOL1	pancanfus.txt	TCGAFusion
KIF21A--SLC2A13	pancanfus.txt	TCGAFusion
KIF21A--TMTC2	pancanfus.txt	TCGAFusion
KIF21A--TSPAN8	pancanfus.txt	TCGAFusion
KIF21B--F13B	pancanfus.txt	TCGAFusion
KIF22--PRKCB	pancanfus.txt	TCGAFusion
KIF23--PAQR5	pancanfus.txt	TCGAFusion
KIF23--PIAS1	pancanfus.txt	TCGAFusion
KIF24--ZCCHC7	pancanfus.txt	TCGAFusion
KIF26A--C14orf2	pancanfus.txt	TCGAFusion
KIF26B--AKT3	pancanfus.txt	TCGAFusion
KIF26B--C1orf101	pancanfus.txt	TCGAFusion
KIF26B--FMN2	pancanfus.txt	TCGAFusion
KIF26B--SDCCAG8	pancanfus.txt	TCGAFusion
KIF26B--SMYD3	pancanfus.txt	TCGAFusion
KIF26B--SMYD3	pancanfus.txt	TCGAFusion
KIF26B--SMYD3	pancanfus.txt	TCGAFusion
KIF26B--SMYD3	pancanfus.txt	TCGAFusion
KIF26B--SMYD3	pancanfus.txt	TCGAFusion
KIF26B--SMYD3	pancanfus.txt	TCGAFusion
KIF26B--SMYD3	pancanfus.txt	TCGAFusion
KIF26B--SMYD3	pancanfus.txt	TCGAFusion
KIF26B--SMYD3	pancanfus.txt	TCGAFusion
KIF26B--SMYD3	pancanfus.txt	TCGAFusion
KIF27--TRPM6	pancanfus.txt	TCGAFusion
KIF2A--ADAMTS19	pancanfus.txt	TCGAFusion
KIF2A--RNF180	pancanfus.txt	TCGAFusion
KIF2C--C1orf228	pancanfus.txt	TCGAFusion
KIF3B--NINL	pancanfus.txt	TCGAFusion
KIF3B--SCFD2	pancanfus.txt	TCGAFusion
KIF3B--TOX2	pancanfus.txt	TCGAFusion
KIF3C--ADCY3	pancanfus.txt	TCGAFusion
KIF3C--RBKS	pancanfus.txt	TCGAFusion
KIF3C--SRM	pancanfus.txt	TCGAFusion
KIF5A--NAV3	pancanfus.txt	TCGAFusion
KIF5B--EPC1	pancanfus.txt	TCGAFusion
KIF5B--HHAT	pancanfus.txt	TCGAFusion
KIF5B--HPS4	pancanfus.txt	TCGAFusion
KIF5B--MET	pancanfus.txt	TCGAFusion
KIF5B--SVIL	pancanfus.txt	TCGAFusion
KIF5C--GULP1	pancanfus.txt	TCGAFusion
KIF5C--STK39	pancanfus.txt	TCGAFusion
KIF5C--TTN	pancanfus.txt	TCGAFusion
KIF9--GYG1	pancanfus.txt	TCGAFusion
KIFAP3--BRP44	pancanfus.txt	TCGAFusion
KIFAP3--C1orf112	pancanfus.txt	TCGAFusion
KIFAP3--COPA	pancanfus.txt	TCGAFusion
KIFC3--CNGB1	pancanfus.txt	TCGAFusion
KIRREL--CD48	pancanfus.txt	TCGAFusion
KIRREL--DDR2	pancanfus.txt	TCGAFusion
KIRREL--RBP7	pancanfus.txt	TCGAFusion
KIT--DNAJB14	pancanfus.txt	TCGAFusion
KIT--FAR1	pancanfus.txt	TCGAFusion
KIT--HOPX	pancanfus.txt	TCGAFusion
KIT--SLC4A4	pancanfus.txt	TCGAFusion
KIT--UGT2B7	pancanfus.txt	TCGAFusion
KITLG--CCDC6	pancanfus.txt	TCGAFusion
KITLG--ST8SIA6	pancanfus.txt	TCGAFusion
KITLG--TNNC1	pancanfus.txt	TCGAFusion
KLC1--MARK3	pancanfus.txt	TCGAFusion
KLC3--CLPTM1	pancanfus.txt	TCGAFusion
KLF10--NUBPL	pancanfus.txt	TCGAFusion
KLF12--CAMK2G	pancanfus.txt	TCGAFusion
KLF12--UCHL3	pancanfus.txt	TCGAFusion
KLF5--PIBF1	pancanfus.txt	TCGAFusion
KLF5--PIBF1	pancanfus.txt	TCGAFusion
KLF5--PIBF1	pancanfus.txt	TCGAFusion
KLF5--SUPT16H	pancanfus.txt	TCGAFusion
KLF7--PARD3B	pancanfus.txt	TCGAFusion
KLF7--PARD3B	pancanfus.txt	TCGAFusion
KLF7--RFTN2	pancanfus.txt	TCGAFusion
KLHDC4--CA5A	pancanfus.txt	TCGAFusion
KLHDC4--MAF	pancanfus.txt	TCGAFusion
KLHDC4--SLC7A5	pancanfus.txt	TCGAFusion
KLHDC5--MRPS35	pancanfus.txt	TCGAFusion
KLHDC8B--RABEP1	pancanfus.txt	TCGAFusion
KLHL1--HNRNPF	pancanfus.txt	TCGAFusion
KLHL11--Mar-10	pancanfus.txt	TCGAFusion
KLHL18--HEMK1	pancanfus.txt	TCGAFusion
KLHL18--NUP210	pancanfus.txt	TCGAFusion
KLHL18--TEX264	pancanfus.txt	TCGAFusion
KLHL2--ARHGEF7	pancanfus.txt	TCGAFusion
KLHL22--DENND5A	pancanfus.txt	TCGAFusion
KLHL22--RANGAP1	pancanfus.txt	TCGAFusion
KLHL22--ZNF74	pancanfus.txt	TCGAFusion
KLHL24--ATP11B	pancanfus.txt	TCGAFusion
KLHL24--Mar-07	pancanfus.txt	TCGAFusion
KLHL24--MCF2L2	pancanfus.txt	TCGAFusion
KLHL26--C19orf50	pancanfus.txt	TCGAFusion
KLHL26--PGPEP1	pancanfus.txt	TCGAFusion
KLHL3--C16orf45	pancanfus.txt	TCGAFusion
KLHL32--ROBO1	pancanfus.txt	TCGAFusion
KLHL5--HLA-F	pancanfus.txt	TCGAFusion
KLHL5--LNX1	pancanfus.txt	TCGAFusion
KLHL5--SLC16A2	pancanfus.txt	TCGAFusion
KLHL7--DNAH11	pancanfus.txt	TCGAFusion
KLHL7--TMEM106B	pancanfus.txt	TCGAFusion
KLK2--CCT5	pancanfus.txt	TCGAFusion
KLK2--ETV1	pancanfus.txt	TCGAFusion
KLK2--FGFR2	pancanfus.txt	TCGAFusion
KLK2--FGFR2	pancanfus.txt	TCGAFusion
KLK2--FGFR2	pancanfus.txt	TCGAFusion
KLK2--NDUFV1	pancanfus.txt	TCGAFusion
KLK2--NDUFV1	pancanfus.txt	TCGAFusion
KLK2--PLAT	pancanfus.txt	TCGAFusion
KLK2--STAT6	pancanfus.txt	TCGAFusion
KLK2--ZNFX1	pancanfus.txt	TCGAFusion
KLK4--ZNF827	pancanfus.txt	TCGAFusion
KLRAQ1--DNAH6	pancanfus.txt	TCGAFusion
KLRAQ1--WARS2	pancanfus.txt	TCGAFusion
KNTC1--CCDC53	pancanfus.txt	TCGAFusion
KNTC1--MLXIP	pancanfus.txt	TCGAFusion
KPNA1--CD86	pancanfus.txt	TCGAFusion
KPNA1--CHRNA9	pancanfus.txt	TCGAFusion
KPNA1--GMPS	pancanfus.txt	TCGAFusion
KPNA1--NCK1	pancanfus.txt	TCGAFusion
KPNA1--SMC1B	pancanfus.txt	TCGAFusion
KPNA3--C12orf35	pancanfus.txt	TCGAFusion
KPNA3--FGF2	pancanfus.txt	TCGAFusion
KPNA3--MLNR	pancanfus.txt	TCGAFusion
KPNA3--SLC7A1	pancanfus.txt	TCGAFusion
KPNA3--WDFY2	pancanfus.txt	TCGAFusion
KPNA4--PTPRD	pancanfus.txt	TCGAFusion
KPNA6--RHCE	pancanfus.txt	TCGAFusion
KPNA6--TRAIP	pancanfus.txt	TCGAFusion
KPNA6--ZCCHC17	pancanfus.txt	TCGAFusion
KPNB1--SKAP1	pancanfus.txt	TCGAFusion
KRAS--IFLTD1	pancanfus.txt	TCGAFusion
KRAS--RERGL	pancanfus.txt	TCGAFusion
KRBA2--YBX2	pancanfus.txt	TCGAFusion
KREMEN1--ENTHD1	pancanfus.txt	TCGAFusion
KRI1--CCDC151	pancanfus.txt	TCGAFusion
KRIT1--GNGT1	pancanfus.txt	TCGAFusion
KRT1--ANKS1A	pancanfus.txt	TCGAFusion
KRT10--ARFGEF2	pancanfus.txt	TCGAFusion
KRT10--CLASP2	pancanfus.txt	TCGAFusion
KRT13--AP1G2	pancanfus.txt	TCGAFusion
KRT13--DDX21	pancanfus.txt	TCGAFusion
KRT13--FAR1	pancanfus.txt	TCGAFusion
KRT13--PLAT	pancanfus.txt	TCGAFusion
KRT13--STAT6	pancanfus.txt	TCGAFusion
KRT13--SUPT16H	pancanfus.txt	TCGAFusion
KRT13--THSD4	pancanfus.txt	TCGAFusion
KRT14--ARFGEF2	pancanfus.txt	TCGAFusion
KRT14--CYP2C18	pancanfus.txt	TCGAFusion
KRT14--DSP	pancanfus.txt	TCGAFusion
KRT14--SUPT16H	pancanfus.txt	TCGAFusion
KRT14--SUPT16H	pancanfus.txt	TCGAFusion
KRT14--TYK2	pancanfus.txt	TCGAFusion
KRT15--BIRC6	pancanfus.txt	TCGAFusion
KRT15--PTN	pancanfus.txt	TCGAFusion
KRT16--CCT5	pancanfus.txt	TCGAFusion
KRT17--NDUFV1	pancanfus.txt	TCGAFusion
KRT19--ANKS1A	pancanfus.txt	TCGAFusion
KRT19--C7	pancanfus.txt	TCGAFusion
KRT19--CCT5	pancanfus.txt	TCGAFusion
KRT19--CLDN7	pancanfus.txt	TCGAFusion
KRT19--COL5A1	pancanfus.txt	TCGAFusion
KRT19--CTNND1	pancanfus.txt	TCGAFusion
KRT19--CTNND1	pancanfus.txt	TCGAFusion
KRT19--EIF2AK2	pancanfus.txt	TCGAFusion
KRT19--IKZF3	pancanfus.txt	TCGAFusion
KRT19--PFKP	pancanfus.txt	TCGAFusion
KRT19--PLEKHA5	pancanfus.txt	TCGAFusion
KRT5--ANKS1A	pancanfus.txt	TCGAFusion
KRT5--DSP	pancanfus.txt	TCGAFusion
KRT5--FOS	pancanfus.txt	TCGAFusion
KRT5--HLA-DRA	pancanfus.txt	TCGAFusion
KRT5--PLAT	pancanfus.txt	TCGAFusion
KRT5--TYK2	pancanfus.txt	TCGAFusion
KRT6A--CXCR5	pancanfus.txt	TCGAFusion
KRT6A--ELK3	pancanfus.txt	TCGAFusion
KRT6A--ERBB3	pancanfus.txt	TCGAFusion
KRT6A--RFWD2	pancanfus.txt	TCGAFusion
KRT6A--STAT6	pancanfus.txt	TCGAFusion
KSR1--EFCAB5	pancanfus.txt	TCGAFusion
KSR1--ODZ1	pancanfus.txt	TCGAFusion
KSR1--PIPOX	pancanfus.txt	TCGAFusion
KSR2--CEP290	pancanfus.txt	TCGAFusion
KTN1--ANKS1A	pancanfus.txt	TCGAFusion
KTN1--CCT5	pancanfus.txt	TCGAFusion
KTN1--DRGX	pancanfus.txt	TCGAFusion
KTN1--PRKCSH	pancanfus.txt	TCGAFusion
