gene_symbol	detection_peak	loss	gain	neutral
TMEM35B	Deletion Peak 1	8	8	476
TMEM35B	Deletion Peak 2	8	8	476
TMEM39B	Deletion Peak 1	8	8	476
TMEM39B	Deletion Peak 2	8	8	476
TMEM50A	Deletion Peak 1	8	8	476
TMEM50A	Deletion Peak 2	8	8	476
TMEM51	Deletion Peak 1	8	8	476
TMEM51	Deletion Peak 2	8	8	476
TMEM51-AS1	Deletion Peak 1	8	8	476
TMEM51-AS1	Deletion Peak 2	8	8	476
TMEM52	Deletion Peak 1	8	8	476
TMEM52	Deletion Peak 2	8	8	476
TMEM53	Deletion Peak 1	8	8	476
TMEM53	Deletion Peak 2	8	8	476
TMEM54	Deletion Peak 1	8	8	476
TMEM54	Deletion Peak 2	8	8	476
TMEM56	Deletion Peak 1	4	4	238
TMEM56	Deletion Peak 2	4	4	238
TMEM56-RWDD3	Deletion Peak 1	4	4	238
TMEM56-RWDD3	Deletion Peak 2	4	4	238
TMEM57	Deletion Peak 1	4	4	238
TMEM57	Deletion Peak 2	4	4	238
TMEM59	Deletion Peak 1	8	8	476
TMEM59	Deletion Peak 2	8	8	476
TMEM61	Deletion Peak 1	8	8	476
TMEM61	Deletion Peak 2	8	8	476
TMEM63A	Deletion Peak 1	8	8	476
TMEM69	Deletion Peak 1	8	8	476
TMEM69	Deletion Peak 2	8	8	476
TMEM79	Deletion Peak 1	8	8	476
TMEM81	Deletion Peak 1	8	8	476
TMEM82	Deletion Peak 1	8	8	476
TMEM82	Deletion Peak 2	8	8	476
TMEM88B	Deletion Peak 1	8	8	476
TMEM88B	Deletion Peak 2	8	8	476
TMEM9	Deletion Peak 1	8	8	476
TMIGD3	Deletion Peak 1	8	8	476
TMOD4	Deletion Peak 1	8	8	476
TMPRSS6	Deletion Peak 5	20	20	464
TNFAIP8L2	Deletion Peak 1	8	8	476
TNFAIP8L2-SCNM1	Deletion Peak 1	4	4	238
TNFRSF13C	Deletion Peak 5	20	20	464
TNFRSF14	Deletion Peak 1	8	8	476
TNFRSF14	Deletion Peak 2	8	8	476
TNFRSF18	Deletion Peak 1	8	8	476
TNFRSF1B	Deletion Peak 1	8	8	476
TNFRSF1B	Deletion Peak 2	8	8	476
TNFRSF25	Deletion Peak 1	8	8	476
TNFRSF25	Deletion Peak 2	8	8	476
TNFRSF4	Deletion Peak 1	8	8	476
TNFRSF8	Deletion Peak 1	8	8	476
TNFRSF8	Deletion Peak 2	8	8	476
TNFRSF9	Deletion Peak 1	8	8	476
TNFRSF9	Deletion Peak 2	8	8	476
TNFSF18	Deletion Peak 1	8	8	476
TNFSF4	Deletion Peak 1	8	8	476
TNN	Deletion Peak 1	8	8	476
TNNI1	Deletion Peak 1	8	8	476
TNNI3K	Deletion Peak 1	8	8	476
TNNI3K	Deletion Peak 2	8	8	476
TNNT2	Deletion Peak 1	8	8	476
TNR	Deletion Peak 1	8	8	476
TNRC6B	Deletion Peak 5	20	20	464
TOB2	Deletion Peak 5	20	20	464
TOE1	Deletion Peak 1	8	8	476
TOE1	Deletion Peak 2	8	8	476
TOM1	Deletion Peak 5	20	20	464
TOMM20	Deletion Peak 1	8	8	476
TOMM22	Deletion Peak 5	20	20	464
TOMM40L	Deletion Peak 1	8	8	476
TOP1P1	Deletion Peak 1	4	4	238
TOP1P2	Deletion Peak 5	10	10	232
TOP3B	Deletion Peak 5	20	20	464
TOR1AIP1	Deletion Peak 1	8	8	476
TOR1AIP2	Deletion Peak 1	8	8	476
TOR3A	Deletion Peak 1	8	8	476
TP53BP2	Deletion Peak 1	8	8	476
TP73	Deletion Peak 1	8	8	476
TP73	Deletion Peak 2	8	8	476
TP73-AS1	Deletion Peak 1	8	8	476
TP73-AS1	Deletion Peak 2	8	8	476
TPM3	Deletion Peak 1	8	8	476
TPR	Deletion Peak 1	8	8	476
TPRG1L	Deletion Peak 1	8	8	476
TPRG1L	Deletion Peak 2	8	8	476
TPST2	Deletion Peak 5	20	20	464
TPTEP1	Deletion Peak 5	10	10	232
TRABD	Deletion Peak 5	20	20	464
TRABD2B	Deletion Peak 1	8	8	476
TRABD2B	Deletion Peak 2	8	8	476
TRAF3IP3	Deletion Peak 1	8	8	476
TRAF5	Deletion Peak 1	8	8	476
TRAPPC3	Deletion Peak 1	8	8	476
TRAPPC3	Deletion Peak 2	8	8	476
TRIM11	Deletion Peak 1	8	8	476
TRIM17	Deletion Peak 1	8	8	476
TRIM33	Deletion Peak 1	8	8	476
TRIM41	Deletion Peak 3	8	14	476
TRIM45	Deletion Peak 1	8	8	476
TRIM46	Deletion Peak 1	8	8	476
TRIM52	Deletion Peak 3	8	14	476
TRIM52-AS1	Deletion Peak 3	8	14	476
TRIM58	Deletion Peak 1	8	8	476
TRIM62	Deletion Peak 1	8	8	476
TRIM62	Deletion Peak 2	8	8	476
TRIM63	Deletion Peak 1	8	8	476
TRIM63	Deletion Peak 2	8	8	476
TRIM67	Deletion Peak 1	8	8	476
TRIM7	Deletion Peak 3	8	14	476
TRIOBP	Deletion Peak 5	20	20	464
TRIT1	Deletion Peak 1	8	8	476
TRIT1	Deletion Peak 2	8	8	476
TRMT13	Deletion Peak 1	8	8	476
TRMT13	Deletion Peak 2	8	8	476
TRMT1L	Deletion Peak 1	8	8	476
TRMT2A	Deletion Peak 5	20	20	464
TRMU	Deletion Peak 5	20	20	464
TRNAU1AP	Deletion Peak 1	8	8	476
TRNAU1AP	Deletion Peak 2	8	8	476
TRNP1	Deletion Peak 1	8	8	476
TRNP1	Deletion Peak 2	8	8	476
TROVE2	Deletion Peak 1	4	4	238
TSACC	Deletion Peak 1	8	8	476
TSEN15	Deletion Peak 1	8	8	476
TSHB	Deletion Peak 1	8	8	476
TSNAX	Deletion Peak 1	8	8	476
TSNAX-DISC1	Deletion Peak 1	8	8	476
TSPAN1	Deletion Peak 1	8	8	476
TSPAN1	Deletion Peak 2	8	8	476
TSPAN2	Deletion Peak 1	8	8	476
TSPO	Deletion Peak 5	20	20	464
TSSK2	Deletion Peak 5	20	20	464
TSSK3	Deletion Peak 1	8	8	476
TSSK3	Deletion Peak 2	8	8	476
TST	Deletion Peak 5	20	20	464
TSTD1	Deletion Peak 1	8	8	476
TTC13	Deletion Peak 1	8	8	476
TTC22	Deletion Peak 1	8	8	476
TTC22	Deletion Peak 2	8	8	476
TTC24	Deletion Peak 1	8	8	476
TTC28	Deletion Peak 5	20	20	464
TTC28-AS1	Deletion Peak 5	20	20	464
TTC34	Deletion Peak 1	8	8	476
TTC34	Deletion Peak 2	8	8	476
TTC38	Deletion Peak 5	20	20	464
TTC39A	Deletion Peak 1	8	8	476
TTC39A	Deletion Peak 2	8	8	476
TTC39A-AS1	Deletion Peak 1	8	8	476
TTC39A-AS1	Deletion Peak 2	8	8	476
TTC4	Deletion Peak 1	8	8	476
TTC4	Deletion Peak 2	8	8	476
TTF2	Deletion Peak 1	8	8	476
TTLL1	Deletion Peak 5	20	20	464
TTLL10	Deletion Peak 1	8	8	476
TTLL12	Deletion Peak 5	20	20	464
TTLL7	Deletion Peak 1	8	8	476
TTLL7	Deletion Peak 2	8	8	476
TUBA3FP	Deletion Peak 5	30	30	696
TUBA8	Deletion Peak 5	20	20	464
TUBGCP6	Deletion Peak 5	20	20	464
TUFT1	Deletion Peak 1	8	8	476
TUG1	Deletion Peak 5	20	20	464
TXLNA	Deletion Peak 1	8	8	476
TXLNA	Deletion Peak 2	8	8	476
TXN2	Deletion Peak 5	20	20	464
TXNDC12	Deletion Peak 1	8	8	476
TXNDC12	Deletion Peak 2	8	8	476
TXNDC12-AS1	Deletion Peak 1	8	8	476
TXNDC12-AS1	Deletion Peak 2	8	8	476
TXNIP	Deletion Peak 1	8	8	476
TXNRD2	Deletion Peak 5	20	20	464
TYMP	Deletion Peak 5	10	10	232
TYW3	Deletion Peak 1	8	8	476
TYW3	Deletion Peak 2	8	8	476
UAP1	Deletion Peak 1	8	8	476
UBAP2L	Deletion Peak 1	8	8	476
UBE2J2	Deletion Peak 1	8	8	476
UBE2L3	Deletion Peak 5	30	30	696
UBE2Q1	Deletion Peak 1	8	8	476
UBE2Q1-AS1	Deletion Peak 1	8	8	476
UBE2T	Deletion Peak 1	8	8	476
UBE2U	Deletion Peak 1	8	8	476
UBE2U	Deletion Peak 2	8	8	476
UBE4B	Deletion Peak 1	8	8	476
UBE4B	Deletion Peak 2	8	8	476
UBIAD1	Deletion Peak 1	8	8	476
UBIAD1	Deletion Peak 2	8	8	476
UBL4B	Deletion Peak 1	8	8	476
UBQLN4	Deletion Peak 1	8	8	476
UBR4	Deletion Peak 1	8	8	476
UBR4	Deletion Peak 2	8	8	476
UBXN10	Deletion Peak 1	8	8	476
UBXN10	Deletion Peak 2	8	8	476
UBXN10-AS1	Deletion Peak 1	8	8	476
UBXN10-AS1	Deletion Peak 2	8	8	476
UBXN11	Deletion Peak 1	8	8	476
UBXN11	Deletion Peak 2	8	8	476
UCHL5	Deletion Peak 1	8	8	476
UCK2	Deletion Peak 1	8	8	476
UFC1	Deletion Peak 1	8	8	476
UFD1L	Deletion Peak 5	10	10	232
UHMK1	Deletion Peak 1	8	8	476
UOX	Deletion Peak 1	4	4	238
UOX	Deletion Peak 2	4	4	238
UPB1	Deletion Peak 5	20	20	464
UPK3A	Deletion Peak 5	20	20	464
UQCR10	Deletion Peak 5	20	20	464
UQCRH	Deletion Peak 1	8	8	476
UQCRH	Deletion Peak 2	8	8	476
UQCRHL	Deletion Peak 1	8	8	476
UQCRHL	Deletion Peak 2	8	8	476
URB2	Deletion Peak 1	8	8	476
UROD	Deletion Peak 1	8	8	476
UROD	Deletion Peak 2	8	8	476
USF1	Deletion Peak 1	8	8	476
USH2A	Deletion Peak 1	8	8	476
USP1	Deletion Peak 1	8	8	476
USP1	Deletion Peak 2	8	8	476
USP18	Deletion Peak 5	20	20	464
USP21	Deletion Peak 1	8	8	476
USP24	Deletion Peak 1	8	8	476
USP24	Deletion Peak 2	8	8	476
USP33	Deletion Peak 1	8	8	476
USP33	Deletion Peak 2	8	8	476
USP48	Deletion Peak 1	8	8	476
USP48	Deletion Peak 2	8	8	476
UTP11	Deletion Peak 1	8	8	476
UTP11	Deletion Peak 2	8	8	476
UTS2	Deletion Peak 1	8	8	476
UTS2	Deletion Peak 2	8	8	476
VAMP3	Deletion Peak 1	8	8	476
VAMP3	Deletion Peak 2	8	8	476
VAMP4	Deletion Peak 1	8	8	476
VANGL1	Deletion Peak 1	8	8	476
VANGL2	Deletion Peak 1	8	8	476
VASH2	Deletion Peak 1	8	8	476
VAV3	Deletion Peak 1	8	8	476
VAV3	Deletion Peak 2	8	8	476
VAV3-AS1	Deletion Peak 1	8	8	476
VAV3-AS1	Deletion Peak 2	8	8	476
VCAM1	Deletion Peak 1	8	8	476
VCAM1	Deletion Peak 2	8	8	476
VHLL	Deletion Peak 1	8	8	476
VN1R5	Deletion Peak 1	8	8	476
VPREB1	Deletion Peak 5	20	20	464
VPREB3	Deletion Peak 5	20	20	464
VPS13D	Deletion Peak 1	8	8	476
VPS13D	Deletion Peak 2	8	8	476
VPS45	Deletion Peak 1	8	8	476
VPS72	Deletion Peak 1	8	8	476
VSIG8	Deletion Peak 1	8	8	476
VTCN1	Deletion Peak 1	8	8	476
VWA1	Deletion Peak 1	8	8	476
VWA1	Deletion Peak 2	8	8	476
VWA5B1	Deletion Peak 1	8	8	476
VWA5B1	Deletion Peak 2	8	8	476
WARS2	Deletion Peak 1	8	8	476
WARS2-IT1	Deletion Peak 1	4	4	238
WASF2	Deletion Peak 1	8	8	476
WASF2	Deletion Peak 2	8	8	476
WASH7P	Deletion Peak 1	4	4	238
WBP2NL	Deletion Peak 5	20	20	464
WDR26	Deletion Peak 1	8	8	476
WDR3	Deletion Peak 1	8	8	476
WDR47	Deletion Peak 1	8	8	476
WDR47	Deletion Peak 2	8	8	476
WDR63	Deletion Peak 1	8	8	476
WDR63	Deletion Peak 2	8	8	476
WDR64	Deletion Peak 1	8	8	476
WDR77	Deletion Peak 1	8	8	476
WDR78	Deletion Peak 1	8	8	476
WDR78	Deletion Peak 2	8	8	476
WDTC1	Deletion Peak 1	8	8	476
WDTC1	Deletion Peak 2	8	8	476
WLS	Deletion Peak 1	8	8	476
WLS	Deletion Peak 2	8	8	476
WNT2B	Deletion Peak 1	8	8	476
WNT3A	Deletion Peak 1	8	8	476
WNT4	Deletion Peak 1	8	8	476
WNT4	Deletion Peak 2	8	8	476
WNT7B	Deletion Peak 5	20	20	464
WNT9A	Deletion Peak 1	8	8	476
WRAP73	Deletion Peak 1	8	8	476
WRAP73	Deletion Peak 2	8	8	476
XBP1	Deletion Peak 5	20	20	464
XCL1	Deletion Peak 1	8	8	476
XCL2	Deletion Peak 1	8	8	476
XKR3	Deletion Peak 5	10	10	232
XKR8	Deletion Peak 1	8	8	476
XKR8	Deletion Peak 2	8	8	476
XPNPEP3	Deletion Peak 5	20	20	464
XPR1	Deletion Peak 1	8	8	476
XRCC6	Deletion Peak 5	20	20	464
YARS	Deletion Peak 1	4	4	238
YARS	Deletion Peak 2	4	4	238
YBX1	Deletion Peak 1	8	8	476
YBX1	Deletion Peak 2	8	8	476
YDJC	Deletion Peak 5	30	30	696
YIPF1	Deletion Peak 1	8	8	476
YIPF1	Deletion Peak 2	8	8	476
YOD1	Deletion Peak 1	8	8	476
YPEL1	Deletion Peak 5	30	30	696
YRDC	Deletion Peak 1	8	8	476
YRDC	Deletion Peak 2	8	8	476
YTHDF2	Deletion Peak 1	8	8	476
YTHDF2	Deletion Peak 2	8	8	476
YWHAH	Deletion Peak 5	20	20	464
YY1AP1	Deletion Peak 1	8	8	476
ZBED4	Deletion Peak 5	20	20	464
ZBED6	Deletion Peak 1	8	8	476
ZBTB17	Deletion Peak 1	8	8	476
ZBTB17	Deletion Peak 2	8	8	476
ZBTB18	Deletion Peak 1	12	12	714
ZBTB37	Deletion Peak 1	8	8	476
ZBTB40	Deletion Peak 1	8	8	476
ZBTB40	Deletion Peak 2	8	8	476
ZBTB41	Deletion Peak 1	8	8	476
ZBTB48	Deletion Peak 1	8	8	476
ZBTB48	Deletion Peak 2	8	8	476
ZBTB7B	Deletion Peak 1	8	8	476
ZBTB8A	Deletion Peak 1	8	8	476
ZBTB8A	Deletion Peak 2	8	8	476
ZBTB8B	Deletion Peak 1	8	8	476
ZBTB8B	Deletion Peak 2	8	8	476
ZBTB8OS	Deletion Peak 1	8	8	476
ZBTB8OS	Deletion Peak 2	8	8	476
ZC3H11A	Deletion Peak 1	8	8	476
ZC3H12A	Deletion Peak 1	8	8	476
ZC3H12A	Deletion Peak 2	8	8	476
ZC3H7B	Deletion Peak 5	20	20	464
ZCCHC11	Deletion Peak 1	4	4	238
ZCCHC11	Deletion Peak 2	4	4	238
ZCCHC17	Deletion Peak 1	8	8	476
ZCCHC17	Deletion Peak 2	8	8	476
ZDHHC18	Deletion Peak 1	8	8	476
ZDHHC18	Deletion Peak 2	8	8	476
ZDHHC8	Deletion Peak 5	20	20	464
ZDHHC8P1	Deletion Peak 5	10	10	232
ZFP69	Deletion Peak 1	12	12	714
ZFP69	Deletion Peak 2	12	12	714
ZFP69B	Deletion Peak 1	12	12	714
ZFP69B	Deletion Peak 2	12	12	714
ZFYVE9	Deletion Peak 1	8	8	476
ZFYVE9	Deletion Peak 2	8	8	476
ZMAT5	Deletion Peak 5	20	20	464
ZMPSTE24	Deletion Peak 1	12	12	714
ZMPSTE24	Deletion Peak 2	12	12	714
ZMYM1	Deletion Peak 1	8	8	476
ZMYM1	Deletion Peak 2	8	8	476
ZMYM4	Deletion Peak 1	8	8	476
ZMYM4	Deletion Peak 2	8	8	476
ZMYM6	Deletion Peak 1	8	8	476
ZMYM6	Deletion Peak 2	8	8	476
ZMYND12	Deletion Peak 1	8	8	476
ZMYND12	Deletion Peak 2	8	8	476
ZNF124	Deletion Peak 1	8	8	476
ZNF280A	Deletion Peak 5	20	20	464
ZNF280B	Deletion Peak 5	20	20	464
ZNF281	Deletion Peak 1	8	8	476
ZNF326	Deletion Peak 1	8	8	476
ZNF326	Deletion Peak 2	8	8	476
ZNF362	Deletion Peak 1	8	8	476
ZNF362	Deletion Peak 2	8	8	476
ZNF436	Deletion Peak 1	8	8	476
ZNF436	Deletion Peak 2	8	8	476
ZNF436-AS1	Deletion Peak 1	8	8	476
ZNF436-AS1	Deletion Peak 2	8	8	476
ZNF496	Deletion Peak 1	8	8	476
ZNF593	Deletion Peak 1	8	8	476
ZNF593	Deletion Peak 2	8	8	476
ZNF644	Deletion Peak 1	8	8	476
ZNF644	Deletion Peak 2	8	8	476
ZNF648	Deletion Peak 1	8	8	476
ZNF669	Deletion Peak 1	8	8	476
ZNF670	Deletion Peak 1	8	8	476
ZNF670-ZNF695	Deletion Peak 1	8	8	476
ZNF672	Deletion Peak 1	8	8	476
ZNF678	Deletion Peak 1	8	8	476
ZNF683	Deletion Peak 1	8	8	476
ZNF683	Deletion Peak 2	8	8	476
ZNF684	Deletion Peak 1	12	12	714
ZNF684	Deletion Peak 2	12	12	714
ZNF687	Deletion Peak 1	8	8	476
ZNF691	Deletion Peak 1	8	8	476
ZNF691	Deletion Peak 2	8	8	476
ZNF692	Deletion Peak 1	8	8	476
ZNF695	Deletion Peak 1	8	8	476
ZNF697	Deletion Peak 1	8	8	476
ZNF70	Deletion Peak 5	20	20	464
ZNF74	Deletion Peak 5	20	20	464
ZNF847P	Deletion Peak 1	4	4	238
ZNHIT6	Deletion Peak 1	8	8	476
ZNHIT6	Deletion Peak 2	8	8	476
ZNRF3	Deletion Peak 5	20	20	464
ZNRF3-AS1	Deletion Peak 5	20	20	464
ZP4	Deletion Peak 1	8	8	476
ZRANB2	Deletion Peak 1	8	8	476
ZRANB2	Deletion Peak 2	8	8	476
ZRANB2-AS1	Deletion Peak 1	4	4	238
ZRANB2-AS1	Deletion Peak 2	4	4	238
ZRANB2-AS2	Deletion Peak 1	4	4	238
ZRANB2-AS2	Deletion Peak 2	4	4	238
ZSCAN20	Deletion Peak 1	8	8	476
ZSCAN20	Deletion Peak 2	8	8	476
ZSWIM5	Deletion Peak 1	8	8	476
ZSWIM5	Deletion Peak 2	8	8	476
ZYG11A	Deletion Peak 1	8	8	476
ZYG11A	Deletion Peak 2	8	8	476
ZYG11B	Deletion Peak 1	8	8	476
ZYG11B	Deletion Peak 2	8	8	476
ZZZ3	Deletion Peak 1	8	8	476
ZZZ3	Deletion Peak 2	8	8	476
