gene_symbol	detection_peak	loss	gain	neutral
CD34	Amplification Peak  2	14	41	875
CD3D	Deletion Peak 14	40	49	879
CD3E	Deletion Peak 14	40	49	879
CD3G	Deletion Peak 14	40	49	879
CD46	Amplification Peak  2	14	41	875
CD48	Amplification Peak  1	7	50	865
CD5L	Amplification Peak  1	7	50	865
CD68	Deletion Peak 18	57	64	858
CD7	Amplification Peak 23	2	66	851
CD82	Deletion Peak 13	40	53	876
CD84	Amplification Peak  1	7	50	865
CDADC1	Deletion Peak 15	29	35	886
CDC25A	Deletion Peak  2	28	35	887
CDC40	Deletion Peak  6	43	60	873
CDC42BPA	Amplification Peak  2	14	41	875
CDC42EP4	Amplification Peak 23	2	66	851
CDH13	Deletion Peak 17	35	46	881
CDHR1	Deletion Peak 10	59	60	858
CDHR4	Deletion Peak  2	28	35	887
CDK19	Deletion Peak  6	43	60	873
CDK3	Amplification Peak 23	2	66	851
CDK8	Deletion Peak 15	29	35	886
CDKN2A	Deletion Peak  9	54	69	861
CDKN2A-AS1	Deletion Peak  9	54	69	861
CDKN2B	Deletion Peak  9	54	69	861
CDKN2B-AS1	Deletion Peak  9	54	69	861
CDKN2C	Deletion Peak  1	31	41	885
CDKN3	Deletion Peak 16	36	43	881
CDON	Deletion Peak 14	40	49	879
CDPF1	Deletion Peak 22	60	66	855
CDR2L	Amplification Peak 23	2	66	851
CDRT1	Deletion Peak 18	57	64	858
CDRT15	Deletion Peak 18	57	64	858
CDRT15P1	Deletion Peak 18	57	64	858
CDRT4	Deletion Peak 18	58	65	858
CDRT7	Deletion Peak 18	57	64	858
CDRT8	Deletion Peak 18	57	64	858
CDX2	Deletion Peak 15	29	35	886
CDYL2	Deletion Peak 17	35	46	881
CELSR1	Deletion Peak 22	60	66	855
CELSR3	Deletion Peak  2	28	35	887
CELSR3-AS1	Deletion Peak  2	28	35	887
CENPF	Amplification Peak  2	14	41	875
CENPJ	Deletion Peak 15	29	35	886
CENPL	Amplification Peak  1	7	50	865
CENPN	Deletion Peak 17	35	46	881
CENPW	Deletion Peak  6	43	60	873
CENPX	Amplification Peak 23	2	66	851
CEP112	Amplification Peak 23	2	66	851
CEP126	Deletion Peak 14	40	49	879
CEP128	Deletion Peak 16	36	43	881
CEP131	Amplification Peak 23	2	66	851
CEP162	Deletion Peak  6	43	60	873
CEP164	Deletion Peak 14	40	49	879
CEP170	Amplification Peak  2	14	41	875
CEP295NL	Amplification Peak 23	2	66	851
CEP55	Deletion Peak 10	59	60	858
CEP57L1	Deletion Peak  6	43	60	873
CEP85L	Deletion Peak  6	43	60	873
CERK	Deletion Peak 22	60	66	855
CFAP126	Amplification Peak  1	7	50	865
CFAP206	Deletion Peak  6	43	60	873
CFAP43	Deletion Peak 10	59	60	858
CFAP43	Deletion Peak 11	62	63	855
CFAP45	Amplification Peak  1	7	50	865
CFAP46	Deletion Peak 11	62	63	855
CFAP52	Deletion Peak 18	57	64	858
CFAP58	Deletion Peak 10	59	60	858
CFAP58	Deletion Peak 11	62	63	855
CFAP58-AS1	Deletion Peak 10	59	60	858
CFAP58-AS1	Deletion Peak 11	62	63	855
CFDP1	Deletion Peak 17	35	46	881
CFL1P1	Deletion Peak 10	59	60	858
CGA	Deletion Peak  6	43	60	873
CGRRF1	Deletion Peak 16	36	43	881
CH25H	Deletion Peak 10	59	60	858
CHD3	Deletion Peak 18	57	64	858
CHDH	Deletion Peak  2	28	35	887
CHEK1	Deletion Peak 14	40	49	879
CHEK2	Deletion Peak 21	72	76	843
CHGA	Deletion Peak 16	36	43	881
CHKB	Deletion Peak 22	60	66	855
CHKB-AS1	Deletion Peak 22	60	66	855
CHKB-CPT1B	Deletion Peak 22	60	66	855
CHML	Amplification Peak  2	14	41	875
CHMP6	Amplification Peak 23	2	66	851
CHODL	Deletion Peak 20	19	34	896
CHODL-AS1	Deletion Peak 20	19	34	896
CHRM3	Amplification Peak  2	14	41	875
CHRM3-AS1	Amplification Peak  2	14	41	875
CHRM3-AS2	Amplification Peak  2	14	41	875
CHRNB1	Deletion Peak 18	57	64	858
CHRNB2	Amplification Peak  1	7	50	865
CHRNE	Deletion Peak 18	57	64	858
CHST1	Deletion Peak 13	40	53	876
CHST15	Deletion Peak 10	59	60	858
CHST15	Deletion Peak 11	62	63	855
CHST5	Deletion Peak 17	35	46	881
CHST6	Deletion Peak 17	35	46	881
CHTOP	Amplification Peak  1	7	50	865
CHUK	Deletion Peak 10	59	60	858
CHURC1	Deletion Peak 16	36	43	881
CHURC1-FNTB	Deletion Peak 16	37	44	881
CINP	Deletion Peak 16	36	43	881
CIPC	Deletion Peak 16	36	43	881
CISH	Deletion Peak  2	28	35	887
CITED2	Deletion Peak  7	43	61	874
CKAP2	Deletion Peak 15	29	35	886
CKS1B	Amplification Peak  1	7	50	865
CLDN10	Deletion Peak 15	29	35	886
CLDN10-AS1	Deletion Peak 15	29	35	886
CLDN17	Deletion Peak 20	19	34	896
CLDN20	Deletion Peak  7	43	61	874
CLDN25	Deletion Peak 14	40	49	879
CLDN7	Deletion Peak 18	57	64	858
CLDN8	Deletion Peak 20	19	34	896
CLEC10A	Deletion Peak 18	57	64	858
CLEC2L	Amplification Peak 10	6	167	750
CLEC3A	Deletion Peak 17	35	46	881
CLINT1	Deletion Peak  4	35	48	883
CLK2	Amplification Peak  1	7	50	865
CLMN	Deletion Peak 16	36	43	881
CLMP	Deletion Peak 14	40	49	879
CLN5	Deletion Peak 15	29	35	886
CLRN3	Deletion Peak 11	62	63	855
CLUH	Deletion Peak 18	57	64	858
CLVS2	Deletion Peak  6	43	60	873
CLYBL	Deletion Peak 15	29	35	886
CLYBL-AS1	Deletion Peak 15	29	35	886
CLYBL-AS2	Deletion Peak 15	29	35	886
CMC2	Deletion Peak 17	35	46	881
CMIP	Deletion Peak 17	35	46	881
CNIH1	Deletion Peak 16	36	43	881
CNIH3	Amplification Peak  2	14	41	875
CNIH4	Amplification Peak  2	14	41	875
CNKSR3	Deletion Peak  7	43	61	874
CNNM1	Deletion Peak 10	59	60	858
CNNM2	Deletion Peak 10	59	60	858
CNNM2	Deletion Peak 11	62	63	855
CNOT8	Deletion Peak  4	35	48	883
CNR1	Deletion Peak  6	43	60	873
CNST	Amplification Peak  2	14	41	875
CNTN5	Deletion Peak 14	40	49	879
CNTNAP4	Deletion Peak 17	35	46	881
CNTROB	Deletion Peak 18	57	64	858
COA6	Amplification Peak  2	14	41	875
COG1	Amplification Peak 23	2	66	851
COG2	Amplification Peak  2	14	41	875
COG3	Deletion Peak 15	29	35	886
COG6	Deletion Peak 15	29	35	886
COL10A1	Deletion Peak  6	43	60	873
COL17A1	Deletion Peak 10	59	60	858
COL17A1	Deletion Peak 11	62	63	855
COL1A1	Amplification Peak 22	8	63	854
COL4A1	Deletion Peak 15	29	35	886
COL4A2	Deletion Peak 15	29	35	886
COL4A2-AS1	Deletion Peak 15	29	35	886
COL4A2-AS2	Deletion Peak 15	29	35	886
COL7A1	Deletion Peak  2	28	35	887
COLCA1	Deletion Peak 14	40	49	879
COLCA2	Deletion Peak 14	40	49	879
COMMD6	Deletion Peak 15	29	35	886
COMMD9	Deletion Peak 13	40	53	876
COPA	Amplification Peak  1	7	50	865
COQ3	Deletion Peak  6	43	60	873
COQ6	Deletion Peak 16	36	43	881
COQ8A	Amplification Peak  2	14	41	875
COTL1	Deletion Peak 17	35	46	881
COX10	Deletion Peak 18	57	64	858
COX10-AS1	Deletion Peak 18	57	64	858
COX15	Deletion Peak 10	59	60	858
COX16	Deletion Peak 16	36	43	881
COX20	Amplification Peak  2	14	41	875
COX4I1	Deletion Peak 17	35	46	881
COX8C	Deletion Peak 16	36	43	881
CPB2	Deletion Peak 15	29	35	886
CPB2-AS1	Deletion Peak 15	29	35	886
CPEB3	Deletion Peak 10	59	60	858
CPEB4	Deletion Peak  4	35	48	883
CPLX2	Deletion Peak  4	35	48	883
CPN1	Deletion Peak 10	59	61	859
CPSF2	Deletion Peak 16	36	43	881
CPSF4L	Amplification Peak 23	2	66	851
CPT1B	Deletion Peak 22	60	66	855
CPXM2	Deletion Peak 10	59	60	858
CPXM2	Deletion Peak 11	62	63	855
CR1	Amplification Peak  2	14	41	875
CR1L	Amplification Peak  2	14	41	875
CRABP2	Amplification Peak  1	7	50	865
CRAT40	Amplification Peak 23	2	66	851
CREB3L4	Amplification Peak  1	7	50	865
CREBRF	Deletion Peak  4	35	48	883
CREG1	Amplification Peak  1	7	50	865
CRELD2	Deletion Peak 22	60	66	855
CRISPLD2	Deletion Peak 17	35	46	881
CRK	Deletion Peak 18	57	64	858
CRP	Amplification Peak  1	7	50	865
CRTAC1	Deletion Peak 10	59	60	858
CRTAM	Deletion Peak 14	40	49	879
CRTC2	Amplification Peak  1	7	50	865
CRY2	Deletion Peak 13	40	53	876
CRYAB	Deletion Peak 14	40	49	879
CRYL1	Deletion Peak 15	29	35	886
CRYZL1	Deletion Peak 20	19	34	896
CSMD1	Deletion Peak  8	20	39	896
CSNK1A1L	Deletion Peak 15	29	35	886
CSNK1D	Amplification Peak 23	2	66	851
CSPG5	Deletion Peak  2	28	35	887
CTAGE10P	Deletion Peak 15	29	35	886
CTAGE11P	Deletion Peak 15	29	35	886
CTAGE7P	Deletion Peak 11	62	63	855
CTB-113P19.1	Deletion Peak  4	35	48	883
CTB-12O2.1	Deletion Peak  4	35	48	883
CTB-178M22.2	Deletion Peak  4	35	48	883
CTB-7E3.1	Deletion Peak  4	35	48	883
CTBP2	Deletion Peak 11	62	63	855
CTC-338M12.4	Deletion Peak  5	25	30	893
CTC1	Deletion Peak 18	57	64	858
CTD-2270F17.1	Deletion Peak  4	35	48	883
CTDNEP1	Deletion Peak 18	57	64	858
CTNS	Deletion Peak 18	57	64	858
CTRB1	Deletion Peak 17	35	46	881
CTRB2	Deletion Peak 17	35	46	881
CTTN	Amplification Peak 17	17	22	897
CUEDC2	Deletion Peak 10	59	60	858
CUL5	Deletion Peak 14	40	49	879
CUTC	Deletion Peak 10	59	60	858
CUZD1	Deletion Peak 10	59	60	858
CUZD1	Deletion Peak 11	62	63	855
CWF19L1	Deletion Peak 10	59	60	858
CWF19L2	Deletion Peak 14	40	49	879
CXADR	Deletion Peak 20	19	34	896
CXCL16	Deletion Peak 18	57	64	858
CXCR5	Deletion Peak 14	40	49	879
CXCR6	Deletion Peak  2	28	35	887
CYB561D2	Deletion Peak  2	28	35	887
CYB5D1	Deletion Peak 18	57	64	858
CYB5D2	Deletion Peak 18	57	64	858
CYB5R3	Deletion Peak 22	60	66	855
CYB5R4	Deletion Peak  6	43	60	873
CYCSP52	Amplification Peak  1	7	50	865
CYFIP2	Deletion Peak  4	35	48	883
CYGB	Amplification Peak 23	2	66	851
CYP17A1	Deletion Peak 10	59	60	858
CYP17A1	Deletion Peak 11	62	63	855
CYP26A1	Deletion Peak 10	59	60	858
CYP26C1	Deletion Peak 10	59	60	858
CYP2C18	Deletion Peak 10	59	60	858
CYP2C19	Deletion Peak 10	59	60	858
CYP2C8	Deletion Peak 10	59	60	858
CYP2C9	Deletion Peak 10	59	60	858
CYP2E1	Deletion Peak 11	62	63	855
CYP46A1	Deletion Peak 16	36	43	881
CYP4F29P	Deletion Peak 20	19	34	896
CYSLTR2	Deletion Peak 15	29	35	886
CYTH1	Amplification Peak 23	2	66	851
CYYR1	Deletion Peak 20	19	34	896
CYYR1-AS1	Deletion Peak 20	19	34	896
D21S2088E	Deletion Peak 20	19	34	896
DAAM1	Deletion Peak 16	36	43	881
DACH1	Deletion Peak 15	29	35	886
DACT1	Deletion Peak 16	36	43	881
DACT2	Deletion Peak  7	43	61	874
DAG1	Deletion Peak  2	28	35	887
DALRD3	Deletion Peak  2	28	35	887
DAOA	Deletion Peak 15	29	35	886
DAOA-AS1	Deletion Peak 15	29	35	886
DAP3	Amplification Peak  1	7	50	865
DARS2	Amplification Peak  1	7	50	865
DBIL5P	Deletion Peak 18	57	64	858
DCAF1	Deletion Peak  2	28	35	887
DCAF4	Deletion Peak 16	36	43	881
DCAF5	Deletion Peak 16	36	43	881
DCAF6	Amplification Peak  1	7	50	865
DCAF8	Amplification Peak  1	7	50	865
DCBLD1	Deletion Peak  6	43	60	873
DCLK1	Deletion Peak 15	29	35	886
DCLRE1A	Deletion Peak 10	59	60	858
DCLRE1A	Deletion Peak 11	62	63	855
DCP1A	Deletion Peak  2	28	35	887
DCPS	Deletion Peak 14	40	49	879
DCST1	Amplification Peak  1	7	50	865
DCST2	Amplification Peak  1	7	50	865
DCT	Deletion Peak 15	29	35	886
DCUN1D5	Deletion Peak 14	40	49	879
DCXR	Amplification Peak 23	2	66	851
DDHD1	Deletion Peak 16	36	43	881
DDI1	Deletion Peak 14	40	49	879
DDO	Deletion Peak  6	43	60	873
DDR2	Amplification Peak  1	7	50	865
DDX10	Deletion Peak 14	40	49	879
DDX24	Deletion Peak 16	36	43	881
DDX25	Deletion Peak 14	40	49	879
DDX6	Deletion Peak 14	40	49	879
DEDD	Amplification Peak  1	7	50	865
DEGS1	Amplification Peak  2	14	41	875
DEGS2	Deletion Peak 16	36	43	881
DENND2A	Amplification Peak 10	6	167	750
DENND4B	Amplification Peak  1	7	50	865
DENND6A	Deletion Peak  2	28	35	887
DENND6B	Deletion Peak 22	60	66	855
DERL2	Deletion Peak 18	57	64	858
DESI2	Amplification Peak  2	14	41	875
DGKH	Deletion Peak 15	29	35	886
DHRS12	Deletion Peak 15	29	35	886
DHRS7	Deletion Peak 16	36	43	881
DHRS7C	Deletion Peak 18	57	64	858
DHX30	Deletion Peak  2	28	35	887
DHX32	Deletion Peak 11	62	63	855
DHX33	Deletion Peak 18	57	64	858
DIAPH3	Deletion Peak 15	29	35	886
DIAPH3-AS1	Deletion Peak 15	29	35	886
DIAPH3-AS2	Deletion Peak 15	29	35	886
DICER1	Deletion Peak 16	36	43	881
DICER1-AS1	Deletion Peak 16	36	43	881
DIEXF	Amplification Peak  2	14	41	875
DIO2	Deletion Peak 16	36	43	881
DIO2-AS1	Deletion Peak 16	36	43	881
DIO3	Deletion Peak 16	36	43	881
DIO3OS	Deletion Peak 16	36	43	881
DIS3	Deletion Peak 15	29	35	886
DISC1	Amplification Peak  2	14	41	875
DISC1-IT1	Amplification Peak  2	14	41	875
DISC2	Amplification Peak  2	14	41	875
DISP1	Amplification Peak  2	14	41	875
DIXDC1	Deletion Peak 14	40	49	879
DKFZp451B082	Deletion Peak  7	43	61	874
DKFZp779M0652	Deletion Peak 13	40	53	876
DLAT	Deletion Peak 14	40	49	879
DLEU1	Deletion Peak 15	29	35	886
DLEU1-AS1	Deletion Peak 15	29	35	886
DLEU2	Deletion Peak 15	29	35	886
DLEU7	Deletion Peak 15	29	35	886
DLEU7-AS1	Deletion Peak 15	29	35	886
DLG4	Deletion Peak 18	57	64	858
DLGAP5	Deletion Peak 16	36	43	881
DLK1	Deletion Peak 16	36	43	881
DLL1	Deletion Peak  7	43	61	874
DLST	Deletion Peak 16	36	43	881
DMBT1	Deletion Peak 10	59	60	858
DMBT1	Deletion Peak 11	62	63	855
DMBT1P1	Deletion Peak 10	59	60	858
DMBT1P1	Deletion Peak 11	62	63	855
DMRTA2	Deletion Peak  1	31	41	885
DNAAF1	Deletion Peak 17	35	46	881
DNAH1	Deletion Peak  2	28	35	887
DNAH12	Deletion Peak  2	28	35	887
DNAH14	Amplification Peak  2	14	41	875
DNAH17	Amplification Peak 23	2	66	851
DNAH17-AS1	Amplification Peak 23	2	66	851
DNAH2	Deletion Peak 18	57	64	858
DNAH9	Deletion Peak 18	57	64	858
DNAI2	Amplification Peak 23	2	66	851
DNAJC15	Deletion Peak 15	29	35	886
DNAJC28	Deletion Peak 20	19	34	896
DNAJC3	Deletion Peak 15	29	35	886
DNAJC3-AS1	Deletion Peak 15	29	35	886
DNAL1	Deletion Peak 16	36	43	881
DNASE1L3	Deletion Peak  2	28	35	887
DNM3	Amplification Peak  1	7	50	865
DNM3-IT1	Amplification Peak  1	7	50	865
DNM3OS	Amplification Peak  1	7	50	865
DNMBP	Deletion Peak 10	59	60	858
DNMBP-AS1	Deletion Peak 10	59	60	858
DNTT	Deletion Peak 10	59	60	858
DOC2B	Deletion Peak 18	57	64	858
DOCK1	Deletion Peak 11	63	64	855
DOCK2	Deletion Peak  4	35	48	883
DOCK3	Deletion Peak  2	28	35	887
DOCK9	Deletion Peak 15	29	35	886
DOCK9-AS1	Deletion Peak 15	29	35	886
DOCK9-AS2	Deletion Peak 15	29	35	886
DONSON	Deletion Peak 20	19	34	896
DPAGT1	Deletion Peak 14	40	49	879
DPCD	Deletion Peak 10	59	60	858
DPF3	Deletion Peak 16	36	43	881
DPH1	Deletion Peak 18	57	64	858
DPM3	Amplification Peak  1	7	50	865
DPT	Amplification Peak  1	7	50	865
DPYSL4	Deletion Peak 11	62	63	855
DRD1	Deletion Peak  4	35	48	883
DRD2	Deletion Peak 14	40	49	879
DSCAML1	Deletion Peak 14	40	49	879
DSE	Deletion Peak  6	43	60	873
DTL	Amplification Peak  2	14	41	875
DUS1L	Amplification Peak 23	2	66	851
DUSP1	Deletion Peak  4	35	48	883
DUSP10	Amplification Peak  2	14	41	875
DUSP12	Amplification Peak  1	7	50	865
DUSP23	Amplification Peak  1	7	50	865
DUSP27	Amplification Peak  1	7	50	865
DUSP5	Deletion Peak 10	59	60	858
DUSP5	Deletion Peak 11	62	63	855
DUSP5P1	Amplification Peak  2	14	41	875
DUSP7	Deletion Peak  2	28	35	887
DUX4	Deletion Peak 11	62	63	855
DVL2	Deletion Peak 18	57	64	858
DYDC1	Deletion Peak 10	59	60	858
DYDC2	Deletion Peak 10	59	60	858
DYNC1H1	Deletion Peak 16	36	43	881
DYNC2H1	Deletion Peak 14	40	49	879
DYNLRB2	Deletion Peak 17	35	46	881
DYNLT1	Deletion Peak  7	43	61	874
DZIP1	Deletion Peak 15	29	35	886
EBF1	Deletion Peak  4	35	48	883
EBF3	Deletion Peak 11	62	63	855
EBPL	Deletion Peak 15	29	35	886
ECHDC1	Deletion Peak  6	43	60	873
ECHS1	Deletion Peak 11	62	63	855
ECT2L	Deletion Peak  7	43	61	874
EDARADD	Amplification Peak  2	14	41	875
EDNRB	Deletion Peak 15	29	35	886
EDNRB-AS1	Deletion Peak 15	29	35	886
EDRF1	Deletion Peak 11	62	63	855
EDRF1-AS1	Deletion Peak 11	62	63	855
EEF1AKMT1	Deletion Peak 15	29	35	886
EEF1DP3	Deletion Peak 15	29	35	886
EFCAB11	Deletion Peak 16	36	43	881
EFCAB2	Amplification Peak  2	14	41	875
EFCAB6	Deletion Peak 22	60	66	855
EFCAB6-AS1	Deletion Peak 22	60	66	855
EFCAB9	Deletion Peak  4	35	48	883
EFNA1	Amplification Peak  1	7	50	865
EFNA3	Amplification Peak  1	7	50	865
EFNA4	Amplification Peak  1	7	50	865
EFNB2	Deletion Peak 15	29	35	886
EFNB3	Deletion Peak 18	57	64	858
EGLN1	Amplification Peak  2	14	41	875
EI24	Deletion Peak 14	40	49	879
EIF2B2	Deletion Peak 16	36	43	881
EIF2S1	Deletion Peak 16	36	43	881
EIF3A	Deletion Peak 10	59	60	858
EIF3A	Deletion Peak 11	62	63	855
EIF4A1	Deletion Peak 18	57	64	858
EIF4A3	Amplification Peak 23	2	66	851
EIF5A	Deletion Peak 18	57	64	858
ELAC2	Deletion Peak 18	57	64	858
ELF1	Deletion Peak 15	29	35	886
ELMOD1	Deletion Peak 14	40	49	879
ELMSAN1	Deletion Peak 16	36	43	881
ELOVL3	Deletion Peak 10	59	60	858
ELP5	Deletion Peak 18	57	64	858
ELP6	Deletion Peak  2	28	35	887
EMC6	Deletion Peak 18	57	64	858
EMC8	Deletion Peak 17	35	46	881
EML1	Deletion Peak 16	36	43	881
EML5	Deletion Peak 16	36	43	881
EMX2	Deletion Peak 10	59	60	858
EMX2	Deletion Peak 11	62	63	855
EMX2OS	Deletion Peak 10	59	60	858
EMX2OS	Deletion Peak 11	62	63	855
ENAH	Amplification Peak  2	14	41	875
ENDOV	Amplification Peak 23	2	66	851
ENGASE	Amplification Peak 23	2	66	851
ENO3	Deletion Peak 18	57	64	858
ENO4	Deletion Peak 10	59	60	858
ENO4	Deletion Peak 11	62	63	855
ENOX1	Deletion Peak 15	29	35	886
ENOX1-AS2	Deletion Peak 15	29	35	886
ENPP7	Amplification Peak 23	2	66	851
ENTPD1	Deletion Peak 10	59	60	858
ENTPD1-AS1	Deletion Peak 10	59	60	858
ENTPD5	Deletion Peak 16	36	43	881
ENTPD7	Deletion Peak 10	59	60	858
EPB41L2	Deletion Peak  6	43	60	873
EPHA7	Deletion Peak  6	43	60	873
EPHX1	Amplification Peak  2	14	41	875
EPM2A	Deletion Peak  7	43	61	874
EPN2	Amplification Peak 21	20	37	880
EPN2-AS1	Amplification Peak 21	20	37	880
EPRS	Amplification Peak  2	14	41	875
EPSTI1	Deletion Peak 15	29	35	886
EQTN	Amplification Peak 15	36	20	898
ERC2	Deletion Peak  2	28	35	887
ERC2-IT1	Deletion Peak  2	28	35	887
ERCC5	Deletion Peak 15	29	35	886
ERGIC1	Deletion Peak  4	35	48	883
ERH	Deletion Peak 16	36	43	881
ERICH6B	Deletion Peak 15	29	35	886
ERLIN1	Deletion Peak 10	59	60	858
ERMARD	Deletion Peak  7	43	61	874
ERO1B	Amplification Peak  2	14	41	875
ESAM	Deletion Peak 14	40	49	879
ESD	Deletion Peak 15	29	35	886
ESR1	Deletion Peak  7	43	61	874
ESR2	Deletion Peak 16	36	43	881
ESRG	Deletion Peak  2	28	35	887
ESRRB	Deletion Peak 16	36	43	881
ESRRG	Amplification Peak  2	14	41	875
ETV3	Amplification Peak  1	7	50	865
ETV3L	Amplification Peak  1	7	50	865
EVA1C	Deletion Peak 20	19	34	896
EVL	Deletion Peak 16	36	43	881
EVPL	Amplification Peak 23	2	66	851
EXD2	Deletion Peak 16	36	43	881
EXO1	Amplification Peak  2	14	41	875
EXOC5	Deletion Peak 16	36	43	881
EXOC6	Deletion Peak 10	59	60	858
EXOC7	Amplification Peak 23	2	66	851
EXOC8	Amplification Peak  2	14	41	875
EXOSC1	Deletion Peak 10	59	60	858
EXOSC8	Deletion Peak 15	29	35	886
EXPH5	Deletion Peak 14	40	49	879
EXT2	Deletion Peak 13	40	53	876
EYA4	Deletion Peak  7	43	61	874
EZR	Deletion Peak  7	43	61	874
EZR-AS1	Deletion Peak  7	43	61	874
F11R	Amplification Peak  1	7	50	865
F5	Amplification Peak  1	7	50	865
FA2H	Deletion Peak 17	35	46	881
FAAP100	Amplification Peak 23	2	66	851
FABP6	Deletion Peak  4	35	48	883
FABP7	Deletion Peak  6	43	60	873
FADD	Amplification Peak 17	17	22	897
FADS6	Amplification Peak 23	2	66	851
FAF1	Deletion Peak  1	31	41	885
FAM104A	Amplification Peak 23	2	66	851
FAM107A	Deletion Peak  2	28	35	887
FAM114A2	Deletion Peak  4	35	48	883
FAM118A	Deletion Peak 22	60	66	855
FAM118B	Deletion Peak 14	40	49	879
FAM120B	Deletion Peak  7	43	61	874
FAM124A	Deletion Peak 15	29	35	886
FAM153B	Deletion Peak  4	35	48	883
FAM155A	Deletion Peak 15	29	35	886
FAM155A-IT1	Deletion Peak 15	29	35	886
FAM160B1	Deletion Peak 10	59	60	858
FAM160B1	Deletion Peak 11	62	63	855
FAM161B	Deletion Peak 16	36	43	881
FAM162B	Deletion Peak  6	43	60	873
FAM175B	Deletion Peak 10	59	60	858
FAM175B	Deletion Peak 11	62	63	855
FAM177B	Amplification Peak  2	14	41	875
FAM181A	Deletion Peak 16	36	43	881
FAM181A-AS1	Deletion Peak 16	36	43	881
FAM184A	Deletion Peak  6	43	60	873
FAM189B	Amplification Peak  1	7	50	865
FAM196A	Deletion Peak 11	62	63	855
FAM196B	Deletion Peak  4	35	48	883
FAM19A5	Deletion Peak 22	60	66	855
FAM204A	Deletion Peak 10	59	60	858
FAM204A	Deletion Peak 11	62	63	855
FAM208A	Deletion Peak  2	28	35	887
FAM20A	Amplification Peak 23	2	66	851
FAM212A	Deletion Peak  2	28	35	887
FAM213A	Deletion Peak 10	59	60	858
FAM216B	Deletion Peak 15	29	35	886
FAM229B	Deletion Peak  6	43	60	873
FAM230C	Deletion Peak 15	29	35	886
FAM24A	Deletion Peak 10	59	60	858
FAM24A	Deletion Peak 11	62	63	855
FAM24B	Deletion Peak 10	59	60	858
FAM24B	Deletion Peak 11	62	63	855
FAM24B-CUZD1	Deletion Peak 10	59	60	858
FAM24B-CUZD1	Deletion Peak 11	62	63	855
FAM25A	Deletion Peak 10	59	60	858
FAM26D	Deletion Peak  6	43	60	873
FAM26E	Deletion Peak  6	43	60	873
FAM26F	Deletion Peak  6	43	60	873
FAM35A	Deletion Peak 10	59	60	858
FAM3D	Deletion Peak  2	28	35	887
FAM3D-AS1	Deletion Peak  2	28	35	887
FAM45A	Deletion Peak 10	59	60	858
FAM45A	Deletion Peak 11	62	63	855
FAM53B	Deletion Peak 10	59	60	858
FAM53B	Deletion Peak 11	62	63	855
FAM53B-AS1	Deletion Peak 10	59	60	858
FAM53B-AS1	Deletion Peak 11	62	63	855
FAM57A	Deletion Peak 18	57	64	858
FAM64A	Deletion Peak 18	57	64	858
FAM71A	Amplification Peak  2	14	41	875
FAM71B	Deletion Peak  4	35	48	883
FAM71D	Deletion Peak 16	36	43	881
FAM78B	Amplification Peak  1	7	50	865
FAM89A	Amplification Peak  2	14	41	875
FAM92B	Deletion Peak 17	35	46	881
FANK1	Deletion Peak 11	62	63	855
FANK1-AS1	Deletion Peak 11	62	63	855
FARP1	Deletion Peak 15	29	35	886
FAS	Deletion Peak 10	59	60	858
FAS-AS1	Deletion Peak 10	59	60	858
FASLG	Amplification Peak  1	7	50	865
FASN	Amplification Peak 23	2	66	851
FAT2	Deletion Peak  4	35	48	883
FAXC	Deletion Peak  6	43	60	873
FAXDC2	Deletion Peak  4	35	48	883
FBF1	Amplification Peak 23	2	66	851
FBLL1	Deletion Peak  4	35	48	883
FBLN1	Deletion Peak 22	60	66	855
FBLN5	Deletion Peak 16	36	43	881
FBXL15	Deletion Peak 10	59	60	858
FBXL3	Deletion Peak 15	29	35	886
FBXL4	Deletion Peak  6	43	60	873
FBXO28	Amplification Peak  2	14	41	875
FBXO30	Deletion Peak  7	43	61	874
FBXO31	Deletion Peak 17	35	46	881
FBXO34	Deletion Peak 16	36	43	881
FBXO39	Deletion Peak 18	57	64	858
FBXO5	Deletion Peak  7	43	61	874
FBXW11	Deletion Peak  4	35	48	883
FBXW12	Deletion Peak  2	28	35	887
FBXW4	Deletion Peak 10	59	60	858
FCER1A	Amplification Peak  1	7	50	865
FCER1G	Amplification Peak  1	7	50	865
FCF1	Deletion Peak 16	36	43	881
FCF1P2	Deletion Peak  2	28	35	887
FCGR2A	Amplification Peak  1	7	50	865
FCGR2B	Amplification Peak  1	7	50	865
FCGR2C	Amplification Peak  1	7	50	865
FCGR3A	Amplification Peak  1	7	50	865
FCGR3B	Amplification Peak  1	7	50	865
FCRL1	Amplification Peak  1	7	50	865
FCRL2	Amplification Peak  1	7	50	865
FCRL3	Amplification Peak  1	7	51	865
FCRL4	Amplification Peak  1	7	50	865
FCRL5	Amplification Peak  1	7	50	865
FCRL6	Amplification Peak  1	7	50	865
FCRLA	Amplification Peak  1	7	50	865
FCRLB	Amplification Peak  1	7	50	865
FDPS	Amplification Peak  1	7	50	865
FDX1	Deletion Peak 14	40	49	879
FDXACB1	Deletion Peak 14	40	49	879
FDXR	Amplification Peak 23	2	66	851
FENDRR	Deletion Peak 17	35	46	881
FEZ1	Deletion Peak 14	40	49	879
FEZF2	Deletion Peak  2	28	35	887
FFAR4	Deletion Peak 10	59	60	858
FGF11	Deletion Peak 18	57	64	858
FGF14	Deletion Peak 15	29	35	886
