Kids_First_Biospecimen_ID	MACF1--TTYH1	MN1--AC008667.1	MN1--CXXC5	MN1--PATZ1	MN1--PSD2	NPAS3--AC245884.4/TTYH1	TTYH1--DPRX/RNU6-698P	TTYH1--MIR512-2/MIR1323	TTYH1--MIR515-2/MIR519C	ZC4H2--AL627224.1/FOXR2	ZC4H2--FOXR2	CIC--NUTM1	MN1--BEND2
BS_B24PKKQB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_K2FHZGTK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TJTEF70D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ZXYDSBM9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_P78SMRBS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_WCRKYV0T	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ZWR9W4FX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_KP735TJ6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_BHR08WGW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_052PZFMK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NDC69214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_KEA474HN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_V4W81SFC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_8D0NYM46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_E2Z940S4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_29X4ZX6Q	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_VJVDJABP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_996ZS2A4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_CREQ97QC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_HSHN8PBB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_GS1KR5PK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_CZ3NA7KV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_HCP5C912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JSPR854S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JFR750KD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ZQ76ZBEX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_0XEG6SNV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JXF8A2A6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NS7GSHB9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_J71N7D09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_S50KQEXV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_H3Y8FWHV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_M0QYNVK8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_0BXY0F9N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_M026T44Q	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JCPKYHKY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ENKG5GF3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JZRM1S3T	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_401R3KV0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_GE2RVZE6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_09R7GDA7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_GYA4V1RD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_2XD3MNKD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_258RRGDM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_HKZENFDA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_HQ5BJ6MW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_PS0P3QJ3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NRPG5K4K	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_74G5K7JF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_P4NX9MPA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QTSXW7DA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_3V3KE3VT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NFRXNAFE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ZJZXDPTP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_DRD9QXR5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_RVSEDNJ4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_KE56MMY0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_E94QRJDW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QB7YGKN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_N4B1SZZH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JVW2JJ39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_S6Q7NKA3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_1T19NFJ8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_B61168DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_52DAPP1Y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ZVX2GRD6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_AMZ70B6F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ZD5HN296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_3MS8WVNR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_DEHJF4C7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_A89VAPVV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_7Z93ZYMS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_3AC3SRWH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TBWYAFSM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_1HFK0SXV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_6MY8W3H0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_H1XPVS9A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_3G3KWY18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_WFD0GE5X	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_N210XMKR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_BPSTSCBJ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_PZVHMSYN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_55P8HPYD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ARBQDTT5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_HZE3KYZ1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_FJZPQZ2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ERJAJ0KA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_9E7YVFJM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_V96WVE3Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_VNE0ZPBS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_Z9ZS6ZS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_VARR255N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_1BWP5MCT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_3PYESPHA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_15ETQ0E4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_X4X1SFSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_G3RJTBZD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_KK0JWATQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TV5B86ZD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_MBSTWZA6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_F6V1Y4QS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TG93XC55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_D0BGESQF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_0SPCTBZY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_M9C4RY4P	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_S6NJRR5W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_RWJZFTP9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_Z0AVVB1V	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_7327SDAQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_AGS1HHGF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_G00FHF3Q	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_W311713R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_1J2WQ08M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_VW85Q4XJ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_R634WKN7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_M1PVEHCM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_2EN3X6HB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_EXGBH3TD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_EHVYJAVA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_8MA5B8Y9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ZTWGFWTX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TAHV8N04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_WVW3W6ZB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JVA2NQFF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_B6M763JS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_23M72ABG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_49852ZBH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ZVWE73JZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_G63HYD6N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_3W07B2TG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_84XCR9GG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_V72H4RQS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_10APZRVT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_6NTXGQAC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_0RF0EZTV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_Z2NWPQKF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_B7GEH89C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_1A6MQ9ZA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_5P1TN10Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_CQEETJ66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_WG203ECV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_S9929Z8B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_775HDFNY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_FYRDYBMZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_AM70R8RG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_D4PJYHZ2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_A46RDWGM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_KVNGNETA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_VXHWZJDC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_7B89YR6K	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QF5VVZX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_M15PW2N0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_J60G8DMK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_F5BZSF3Q	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QRNSKFMS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_7WNSZNE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_T2QPMZCM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_M7HCF7DW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_9Q6Z6VJC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_5CTVXVRX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_GPEGRCCT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_AWH9757B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_Z6MC4N8D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_VF5XWFXD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QB84TBA3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_W18SF91A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_E4GC9EXR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_MKM0EEN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_Y0PCBNJV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_Z1A875MW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_T0RKFEKR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_4EN8D8Y4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_C6ZZ3FY5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_PQ7CQFYR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_Q3TBCK4V	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_J1AB8PMA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_CXVJK2FY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_GJNCYABP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_RXN5T5YT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_K7MVS0Z7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_4A45GGSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_PSW27ZTE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_J8G4SH4Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_RSRPX3S8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_91VYM11A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_M4TTKPNR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_D3YBV7KB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_BYCX6VK1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_VAAHBH60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_FAQQ0GCQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JWSR581E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_0C7VZC0A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_B7X8VXQ3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_AG4H9S3J	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NR3P3GN2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_H4B5Y6S0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QXKRN6CR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_N6NE6B3W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_MV6ASWV9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QT3NZ2YZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_K25F4J3V	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_55JW3HFM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_KDSTG5YY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NT9NZYFD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_F6Z5HFWH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_A13BMEF5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_XKKB4MZV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_0HW7W7SD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JR5ATB7G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_7XRN3CFX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_6H1C1ME9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_0RQ4P069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ME3HKN2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_PEP9NZXN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_FKDQJJB5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TRKH2SPE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_399RPKC9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_70FFPA51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_3Q0GTSYH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_R439VVPK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TXY8QYWA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_A1VEGWTR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_7BTZQKYY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QX12J6W1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_W1385R8Y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_XBQZYS8G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_R5SNFB5B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_893A91ZM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_4E1G7E3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_5GNQC2FF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_2AR3AP0N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_47SJZ3PH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_YG0A13JH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_H8A9PSYA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_8VAZSJEN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JAEM78XS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_1TWCV047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_6T4JGBGY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_SDZY6RZ3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_RGSMX7QD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_6N3AFF66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_RQSKD7PN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_1SVVER1H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_H3FE3TH9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_912NX4Y0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_Y7F9E2E9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TYAYZ9ZW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_9BJARSX3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NNPEC7W1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_P0QF87WC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_5JM573JC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_P9JP6JFA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NPA6CZQF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_Z45HD492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_6VPKXXMR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_2SFTWNVE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_6P50QTPP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_XHCYEE2S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_7T1J3KET	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_B1C6GZ84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_H4NXBD2D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_XF0ZX2B3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_WH5HDE0A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_AA164D3A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_SFRQXM76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_DSS3S5XD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_7C40TRCY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ZQKGJD70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JBGZ7HHZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_GCQFGDTX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_BJDNWMJH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_7P83Z28P	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_WWKNJSJ5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_769BDPDB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ZF34SJGN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_44A3ES23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_B8T7M0WV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_8Z3SCKB5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_6HTK4YJP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_24AHZ9ZW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_3F5PR9GS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_YEQVW4ND	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_RB2S0KDF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
