"","stranded_over_polya_logFC","average_logCPM","F","PValue","BH FDR"
"AC003102.1",0.743814848095813,1.62782735547574,1.38224336648936,0.261067887328292,0.61403487744459
"JCAD",0.573224879151954,5.87332696156015,1.38160351807598,0.261172863253749,0.61421343435457
"AR",1.23000628440425,5.09386266463872,1.38143159907051,0.261201078643605,0.61421343435457
"RAD51",-0.542759499206611,2.89926439763261,1.38122191922404,0.26123549692392,0.614227026751176
"CTSC",-0.637839046865676,6.20868527275055,1.38031610759734,0.261384253421844,0.61442923062136
"MTFP1",-0.753107212820738,2.8244483549627,1.38023451875675,0.261397657927216,0.61442923062136
"DTNA",0.235020154509894,6.89528596263653,1.38017499444549,0.26140743796251,0.61442923062136
"LDLRAD2",-1.10987109121828,0.845179177165408,1.37977912149739,0.261472493732281,0.614514797892829
"UBE2C",-0.429711310148086,5.5294321056352,1.37940520963048,0.261533960611209,0.614591912697404
"PCDHGB2",1.1076691259881,5.1979443397736,1.37908216668792,0.261587080930666,0.614649398751197
"MNS1",-0.648498450234155,3.26958473030433,1.37822349454458,0.261728349560444,0.614913971012422
"AL591379.1",2.11746901805876,3.32024318873791,1.37743176412954,0.261858696284632,0.615060764003373
"YWHAZ",-0.358114251657118,8.89676608631306,1.37707628415403,0.261917249344058,0.615060764003373
"C21orf33",-1.05469160477669,5.33459165820754,1.37692003046236,0.26194299234469,0.615060764003373
"PACS1",0.262867044108388,6.62879960374521,1.37680671757208,0.261961662930515,0.615060764003373
"SCART1",0.947574351827233,1.55651420474193,1.37677102297423,0.261967544708405,0.615060764003373
"TRMT1",-0.413996665367972,4.79798591841003,1.37670229270375,0.261978870627439,0.615060764003373
"CDC14A",0.469796313004855,3.3942317109156,1.37652062464022,0.262008810517491,0.615060764003373
"PLEK",-0.847503294393681,4.19287875395862,1.37642866763494,0.262023967297125,0.615060764003373
"ATL3",0.446352592600695,6.44043486907628,1.37618543521238,0.262064063703682,0.615060764003373
"AC091825.1",0.636468548008963,1.04858322096815,1.37610334485899,0.262077598015051,0.615060764003373
"ZNF444",-0.282465487547354,5.13078657066955,1.37588931181196,0.26211289028059,0.615076287826926
"AC025265.1",0.866942269778875,-0.834027709987903,1.37559469185038,0.262161481162117,0.615123011482889
"BICC1",0.593507434083771,3.83883415779966,1.37398517347195,0.262427149746776,0.615679009819389
"MTERF3",-0.403950229491405,3.64419288355262,1.3735481875147,0.262499341854939,0.615732097456432
"AC104135.1",1.27586391410629,-1.83900107234562,1.37343867571165,0.262517437919641,0.615732097456432
"TSPAN18",0.804687196270909,5.14014021995035,1.3733269458576,0.262535902239792,0.615732097456432
"F13A1",-2.05365751390688,6.82295008958388,1.37242045991992,0.262685771766302,0.616002961138945
"NAA15",0.333706606264381,5.84283788422923,1.37228102613525,0.262708834648356,0.616002961138945
"DNAH10",0.88683015972,2.17454868320955,1.37198909461904,0.262757130105845,0.616048855106052
"MT1E",-1.19830370229228,5.64923494123493,1.36998710340538,0.263088651587798,0.616663809906789
"AC093673.2",-1.35013088445003,-1.54382754660339,1.3699520144176,0.26309446722174,0.616663809906789
"PRG4",-1.44681070383461,-1.64064793985423,1.36988439256641,0.26310567532903,0.616663809906789
"SVILP1",1.14554981594322,-1.29903633480947,1.36967186028781,0.263140906084281,0.616678994066396
"KCNQ1",-0.699310457912604,2.72673782837747,1.36939061557714,0.263187536874709,0.616720888330466
"DNM2",0.317478615108205,7.10612597889937,1.36894271084032,0.263261823219937,0.616789126503953
"BAG6",0.279533303797199,7.74738313163073,1.36886826783849,0.263274172563581,0.616789126503953
"GLB1L3",-1.12791411382884,1.68199847572705,1.3685882133259,0.263320637803409,0.616830607209209
"TBC1D29",0.94969347308943,-2.4977915854491,1.36810248949428,0.263401252971293,0.616855528873128
"FAM83H",0.715797158895414,2.68218352584095,1.3680425987877,0.263411195292358,0.616855528873128
"VSIR",-0.339629439356982,5.94819069352886,1.36785136601472,0.263442944812041,0.616855528873128
"FAM86JP",-0.392535651686811,0.858879841918407,1.36778174197661,0.26345450546431,0.616855528873128
"HCCS",-0.586056498016237,4.22500875780766,1.36765784648551,0.263475079261783,0.616855528873128
"CA12",-0.864332493097041,5.28288027702338,1.3671022032265,0.263567374827332,0.616957068760207
"PKN1",-0.269670919935682,7.16542852488695,1.367050410705,0.263575980093705,0.616957068760207
"DNAH2",1.01483097677582,3.40768887991753,1.36633662833375,0.26369461291942,0.617167400468761
"SPTLC2",0.327178875396651,6.38302171714235,1.36541037244393,0.263848667227022,0.61746057988927
"PCSK4",0.509067580484518,1.32235354769133,1.36478717904742,0.263952384908127,0.617568966845227
"TRAPPC11",0.247890200939866,5.47870733443147,1.36478606785024,0.263952569893239,0.617568966845227
"RPL17-C18orf32",-0.638495217497953,3.41966793556415,1.36457880529086,0.263987076728223,0.617582332206254
"PPP4R3A",0.291403418941841,6.31864005663543,1.36419427772986,0.264051112321345,0.61766476792106
"FTCDNL1",0.689509349629042,0.589150778384989,1.36397922223289,0.264086934801961,0.617681197124588
"RFX3-AS1",1.01936169387274,0.914375191811851,1.36340253925158,0.264183027200687,0.617838574572058
"MYL6B",-0.839300259882859,6.72328601018997,1.363108721852,0.264232004047099,0.617885741692344
"SLC38A7",0.486684103809835,5.09998851921243,1.36282184315334,0.26427983613056,0.617930221882508
"RTBDN",-0.698309996150465,-2.04062069404349,1.36245905607399,0.26434034141414,0.618004321195822
"PTGES",-1.09960071913872,2.09688341738942,1.36220786049528,0.264382246560954,0.618034923622817
"H1F0",-0.750448163264928,7.91980748498812,1.36189869658933,0.264433834492286,0.618038004675989
"SIRPAP1",1.21576297986802,0.609275271992079,1.36177442669987,0.264454574344189,0.618038004675989
"ILKAP",-0.238482582999422,4.77331316506423,1.36168193821202,0.264470011512319,0.618038004675989
"HDAC2",-0.399168734443374,6.6025200504398,1.36114549658498,0.264559572552586,0.618179944668032
"GSTCD",0.336174162256655,4.16591471378226,1.36067846604396,0.264637578579732,0.618248251822384
"PRUNE2",0.988666172150255,8.01211350179799,1.36062532451663,0.264646456545193,0.618248251822384
"AL139220.2",1.46146538635385,1.72353326184833,1.3602632489235,0.264706956596588,0.618322239717231
"NINJ1",-0.377836226472262,5.84763770706197,1.36003362530816,0.264745334644551,0.618344542900613
"RPSAP70",0.662412408750861,-0.724460919881762,1.35950326830946,0.264834004445709,0.618428383077363
"TMEM17",-0.472450053984641,2.40891704408157,1.35947400172212,0.264838898664937,0.618428383077363
"ANXA1",-0.899963499809656,7.17874493760532,1.35888907093288,0.264936741691542,0.618589509666905
"LINGO4",1.09525854943723,-1.46397290649005,1.35864161947341,0.264978148332634,0.618618844610682
"THEMIS2",-0.774959615122123,4.37318146903211,1.35795509213326,0.26509307248639,0.618673738630217
"LARP6",-0.384526901757083,4.9145350655697,1.35787133495836,0.265107097994113,0.618673738630217
"AC023449.2",0.856072334212164,0.810799256218723,1.35784005294743,0.265112336562385,0.618673738630217
"ALS2CR12",0.854009490404719,0.594542021144528,1.35781195107206,0.265117042696304,0.618673738630217
"DOCK10",0.725562515651688,6.37547620572775,1.3574137184204,0.2651837456494,0.618762073181933
"CASP4",-0.80240061634354,3.82031545790321,1.35699319422683,0.265254207059269,0.618859157294377
"CMYA5",1.62762498478692,5.83324866153892,1.35650179768811,0.265336575704058,0.618983997792109
"SYNCRIP",-0.295344412519709,7.57780961738749,1.35573121008592,0.265465812577274,0.619120680941075
"KY",1.31836144813859,2.06941322991363,1.35549707629534,0.265505096542366,0.619120680941075
"TLK1",0.260326019219602,6.09336186631377,1.35535546012071,0.265528861330643,0.619120680941075
"WDR53",-0.356195605371165,2.58507809780922,1.35532707032073,0.265533625805475,0.619120680941075
"ATP1B2",0.607284842397269,7.97639842427926,1.35529208350076,0.265539497574457,0.619120680941075
"IVNS1ABP",-0.271368009864645,7.03551412995897,1.35479126130957,0.265623568863293,0.619187240309189
"MTHFSD",0.332390895716588,4.1602055661006,1.35477807315514,0.265625783200524,0.619187240309189
"PMM1",-0.385227316332716,4.61036181678862,1.35403796994306,0.265750089219764,0.619409684154043
"AC090241.2",0.850433751384137,-0.63564297875467,1.35363596257497,0.265817642486944,0.619499814849502
"RPSAP9",-0.713306918518364,-1.05410809114542,1.35339654869713,0.265857884622158,0.619526283069975
"SERPINB8",-0.471776909647097,3.72448168579257,1.35295539361677,0.265932058269211,0.619591494477491
"PPAN-P2RY11",1.90858861118975,0.789457790574708,1.35288649539837,0.265943645009315,0.619591494477491
"USP12",-0.270893459100546,5.23210456080917,1.35249382315977,0.266009694487035,0.619678063143036
"KIAA2013",-0.388568090183778,5.90391899523903,1.35132735081494,0.266206032286041,0.620068090841768
"CDCA4",-0.549333396879087,4.45668166688454,1.35038313260797,0.266365104710517,0.620371241810313
"FIRRE",1.33212548741705,2.53118450579652,1.34944293769241,0.266523627418438,0.620673046782916
"ARL2",-0.434204243567356,5.11197945153845,1.34921619336888,0.266561877066639,0.620694727969305
"SECTM1",-1.06939511212322,2.4240439304735,1.34847031470989,0.26668775235858,0.620853187259051
"PVT1",0.685665796517912,2.17854899010735,1.34846989998036,0.266687822371207,0.620853187259051
"ZNF473",0.344365877254583,4.44390508829788,1.34719911072826,0.266902467969404,0.621278554810608
"BMF",0.310032882113041,4.7507769207923,1.34704524626041,0.266928472705136,0.621278554810608
"ADCY7",0.685540358417873,5.00645439164777,1.34673371399176,0.266981135505699,0.621333701641302
"KLF13",0.560823395557008,7.03497096387833,1.34629201029944,0.267055827224601,0.621403675594198
"ZNF831",0.877101915578964,-0.909064377204475,1.34612172699084,0.267084629558187,0.621403675594198
"HCAR2",1.59566782382489,-0.373098697543751,1.34592693560686,0.267117582444147,0.621403675594198
"RNF128",-1.30431793961495,0.862402112249854,1.34580423737506,0.267138342152931,0.621403675594198
"HOOK2",-0.586004971269764,3.76760294119229,1.34560518543123,0.267172025048266,0.621403675594198
"ZNF548",0.373968603272326,4.73385198849488,1.34552829304057,0.267185038060877,0.621403675594198
"NIF3L1",-0.285462276859018,4.05080857728977,1.34458601491415,0.267344575944333,0.621707304006728
"PIGU",-0.301084876951297,4.48515178291216,1.34422131462383,0.267406358346482,0.621783561775297
"CDK2AP2P2",-0.914438822378307,-1.8725793719795,1.34339512933027,0.267546390739057,0.622036490406109
"PRRG3",1.06884849060984,3.00078139681904,1.34322152487449,0.267575828082745,0.622036490406109
"AC007382.1",0.589293655657975,2.20189056335602,1.34306637479601,0.267602139918741,0.622036490406109
"TSPAN19",-1.3483952271762,-1.35430419618588,1.34208633588731,0.267768425481141,0.622253101871174
"JAKMIP2-AS1",-1.02956535053917,-1.32467333785924,1.34195470906522,0.267790769603745,0.622253101871174
"TRIM44",0.259455651394249,6.8728429094546,1.34195295851243,0.267791066783378,0.622253101871174
"SMIM3",-0.906848372076312,4.90452325514707,1.34183333470787,0.267811375576874,0.622253101871174
"AC026740.1",0.680435349760318,-1.27416623193024,1.3410335425289,0.267947211769319,0.622492193426052
"RPS27L",-0.558734715785659,5.2997794057273,1.34088573949608,0.267972324780993,0.622492193426052
"FRA10AC1",-0.444502491791565,3.66234655533082,1.3400433498821,0.268115515075512,0.622757371381805
"CACNA2D4",1.60750569203046,3.98024961739767,1.33974819552801,0.268165710307013,0.622806513769878
"LRRC9",1.20328360037005,0.0661199980645042,1.33929696146004,0.268242473801352,0.622908019784077
"SH3RF1",0.465740749145948,4.91257613049153,1.33906970733143,0.268281145347584,0.622908019784077
"LINC02427",0.752721164525814,-0.829734098372527,1.33897922619177,0.268296544515354,0.622908019784077
"KCTD16",1.09760142913278,2.89718134222878,1.33811040918171,0.268444471355523,0.623182208658591
"FZD1",0.528775258266424,5.355593710665,1.3379443765068,0.268472753077461,0.623182208658591
"SPTBN2",0.801785779534357,6.24374797334251,1.33689185337761,0.268652132244952,0.623531104035248
"RRP36",-0.365748136890162,4.8848984601141,1.33664124869894,0.268694866235171,0.623562810107331
"KHK",-0.621172652971403,2.70158297743235,1.33616576453133,0.268775972850588,0.623683551411815
"CYGB",-0.541780576226823,0.880675531143256,1.33580415233826,0.268837677804379,0.623759250708386
"SSR4P1",0.465035259653996,0.900441813680801,1.33520177277527,0.268940509675842,0.623809671226084
"AGRN",0.677676768190741,8.16739496239965,1.33512316142333,0.268953933316787,0.623809671226084
"AL162377.1",0.61473063672199,0.873089153098538,1.33498457890308,0.268977599825952,0.623809671226084
"PRR5L",0.374473869573289,4.06974462952114,1.33487512815364,0.268996293340216,0.623809671226084
"DENND3",0.551136557498611,5.23341707804524,1.3348251342429,0.26900483257973,0.623809671226084
"NACAD",0.46502892611541,5.31813526837509,1.33437240587794,0.269082177889118,0.623921573120628
"PLXNC1",0.723170880560246,5.57881776683937,1.33364413571391,0.269206660904243,0.624142737333716
"AC084782.1",1.21566766442622,-2.22751695483886,1.33295521845436,0.269324489381445,0.624348427178257
"ARL4C",-0.622160306370434,7.4554245146678,1.33260644548366,0.269384168245578,0.624419284613763
"RAD51D",0.312788068233016,4.78201115988353,1.33211280191095,0.269468666779115,0.624471566360809
"ARID4B",0.287433719265597,5.94937320253185,1.33203989207228,0.269481150040414,0.624471566360809
"JCHAIN",-2.22426511258314,2.5562946633881,1.33196443515682,0.269494070227324,0.624471566360809
"PCOTH",-1.00960333860442,-0.0879454655568238,1.33095235789458,0.269667445602223,0.62480580893124
"FGD5P1",1.47172634539127,-0.127550095866246,1.33058698101632,0.269730074274084,0.624883412511401
"CEP131",-0.424582936377118,4.64970123791924,1.33039385776024,0.269763185213942,0.624892623012057
"PTTG1IP",-0.348916963607335,8.22278365106914,1.33009657914656,0.269814164368266,0.624893715547
"PPP1R21",-0.312688241421683,4.65833511664878,1.33005131647117,0.269821927437559,0.624893715547
"RB1",-0.622089162606785,6.57089972472181,1.3292549828773,0.269958557494291,0.625075240722649
"AC026801.3",-0.944722749703949,-0.161035226704097,1.32925476184072,0.269958595431458,0.625075240722649
"COX18",-0.325251208321377,3.85906506173384,1.32855934157103,0.270077988380841,0.625279395798628
"AC106820.5",0.762591875943233,-1.36734077242484,1.32840164272915,0.270105072830767,0.625279395798628
"ITGA1",0.355155759776537,5.01487553966969,1.32736915385724,0.270282491957412,0.625622586607227
"AC118658.2",1.85478447146572,-0.00138587267975896,1.3269208354508,0.270359578715238,0.62573348918576
"AL136531.2",1.27830571451511,-0.407342417842696,1.32652127055617,0.270428307686418,0.625825026247119
"SLC44A1",0.499325051555204,7.60231288621461,1.32582210690257,0.270548627692473,0.625975703060917
"KIF21B",0.904849053421326,5.73681791442965,1.32580374350441,0.27055178885559,0.625975703060917
"LINC01158",-0.814309799818834,2.97609139706007,1.32476460076139,0.27073075376362,0.626322209764009
"AL137002.2",0.595622269484698,0.783203009626537,1.32436088759479,0.270800326144774,0.626415594818067
"IFNLR1",0.601156500876323,2.5428270686124,1.32353273796812,0.270943118335922,0.626678313606044
"SMARCAL1",0.213781313029793,4.75691580460115,1.3233326671653,0.27097763054616,0.626690556389264
"NCF2",-0.828769659898127,3.26113996105602,1.32231295179642,0.271153624419861,0.627012621160058
"ZNF862",0.401952088504987,5.59795323614806,1.32218709029167,0.271175357790036,0.627012621160058
"RPAP1",0.31004299856009,5.20202769619795,1.32174434459653,0.271251828572543,0.627121830249423
"NOM1",0.469726564494629,5.31981779186871,1.32064761602437,0.271441381365701,0.627492428059017
"NQO1",-1.31831549782508,6.82171308700125,1.31900599199014,0.271725448174194,0.628081410975333
"SEC24C",0.307446224307334,6.78727202710377,1.31859119615175,0.271797288551058,0.628126973263593
"FXN",-0.335672482969707,2.81138291154165,1.3183778930138,0.27183424156188,0.628126973263593
"SLC26A10",-1.08615256052749,3.12802962435551,1.31827598579766,0.271851898562562,0.628126973263593
"HAUS6P1",0.510900675162534,0.328795110980494,1.31821593604404,0.271862303842127,0.628126973263593
"PCDHB17P",0.937475051570565,0.653628433672781,1.31766094337866,0.27195849733874,0.628281543614961
"TMPO",-0.499681658437014,7.5692974619656,1.31746891178503,0.271991791799423,0.628290786269684
"PPP4R1L",0.577222798264878,3.48929672841893,1.31685335616869,0.2720985543348,0.628421174476387
"TMEM74",1.24378712408814,1.50324994661663,1.31680561297093,0.272106837344377,0.628421174476387
"CST3",-0.40211015189928,8.38925045652784,1.31632443494474,0.272190336523574,0.628546332661241
"ZNF2",0.326510348194131,3.40811696126794,1.31573112135407,0.272293342731989,0.628716504996846
"SLC39A4",-0.868864225811578,2.52977092943829,1.31505541227543,0.272410718457613,0.628919815875015
"IL32",-0.911206598224915,2.32852636002072,1.31367303449325,0.272651062705988,0.629406952202996
"SYNE4",0.954552168405402,-1.2088656226168,1.31319062635816,0.272735003611409,0.629466331839007
"SMDT1",-0.329484335849963,4.9270905065675,1.31318083470526,0.272736707762039,0.629466331839007
"IRF2BP2",0.342402573547561,7.63226137287798,1.31301925908881,0.272764830665411,0.629466331839007
"SESN3",0.679087416400458,9.09852971320309,1.31220939600981,0.272905850247783,0.629568600009466
"DNAJC9",-0.384997942527387,5.21755952521651,1.31211974488863,0.272921467098539,0.629568600009466
"DSCAM",0.848755808558491,5.80632813987632,1.31210143832783,0.272924656174712,0.629568600009466
"AC022182.2",-0.985135056726676,0.583944697934674,1.31197777847816,0.272946199545998,0.629568600009466
"PUF60",-0.478126444946166,7.50042352805416,1.31192203001803,0.272955912508766,0.629568600009466
"ASCC2",-0.238691826233587,5.61772854871347,1.31137918413928,0.273050516291443,0.629690031898124
"TMEM2",0.503697559313184,6.56088582445236,1.31128302835464,0.273067278379544,0.629690031898124
"FCGR2A",-0.687512617267732,5.54349448906447,1.31070309086764,0.273168404109186,0.62984650132977
"BAHCC1",0.671053504622581,5.8793718636162,1.31037761026591,0.273225181670386,0.62984650132977
"ATG3",-0.333947172936566,5.25843567802592,1.31030261576262,0.273238266159258,0.62984650132977
"FBXO2",-0.587198528846184,3.9572842700128,1.31022048483128,0.27325259673972,0.62984650132977
"FRMPD3",0.767196143529071,5.17766995881741,1.30983371985148,0.273320095039269,0.629906827362772
"PDPK1",0.335578918615632,6.13905731113973,1.30969876696963,0.273343652392644,0.629906827362772
"DENND4B",0.327275471721161,6.1707306122554,1.30956574350337,0.273366875657063,0.629906827362772
"PPP1R13L",0.570901684156715,2.91111979846253,1.30902031566739,0.273462124698673,0.63000482739964
"PIP5KL1",0.654694177750084,0.193541619421683,1.30898580497165,0.273468152885614,0.63000482739964
"COL7A1",-1.18400125854072,4.55461044935385,1.30872770144092,0.273513243099137,0.630014373845279
"CREBZF",-0.408736048419642,6.24700757864409,1.30862581755841,0.27353104481757,0.630014373845279
"AC026367.3",0.825827347388778,-0.981859280316219,1.30836773456352,0.273576145584685,0.630050592773576
"CPEB3",0.60279042356897,3.4264130378507,1.30749748137899,0.273728299683584,0.630333323127927
"PCBD1",-0.454302945414606,4.53905964248906,1.30708431817838,0.273800577085933,0.630354362940546
"CHRAC1",-0.365517900739719,4.30704610752049,1.30701462710449,0.273812771177404,0.630354362940546
"IGDCC4",0.679184613488542,6.0027841302009,1.30692382755747,0.273828659803774,0.630354362940546
"SYT14",0.666640955981684,4.95738714561049,1.30677333866294,0.273854995984708,0.630354362940546
"FLT1",0.51172798697165,5.16395879255851,1.30651208017428,0.273900725510983,0.630386215943983
"FAM186B",0.897690049295843,-0.264555092657799,1.30606189907169,0.273979547655956,0.630386215943983
"LRRC28",0.240026679291822,4.01764826067931,1.30586866116765,0.274013391145398,0.630386215943983
"TMEM43",-0.296213002052888,6.40230328507154,1.30579550943281,0.274026204353836,0.630386215943983
"PIR",-0.976370069560559,3.44626864429592,1.3057887259748,0.274027392581172,0.630386215943983
"PCGF1",-0.423633072972951,3.01672892628249,1.30568716924795,0.274045182649277,0.630386215943983
"PPT2-EGFL8",-0.577519368821365,2.04309311965548,1.30510606279943,0.27414700752903,0.630438995473154
"TENM3",1.24778666637052,6.7739380726348,1.30498648201611,0.274167967579241,0.630438995473154
"ERI3",-0.252960804735993,5.78156592624765,1.30494614918327,0.274175037587859,0.630438995473154
"MUT",-0.248012588587506,5.3832207437168,1.3040190740328,0.274337614716481,0.630438995473154
"SLC4A7",0.486955395384432,5.88865276489035,1.30380090920371,0.274375892452149,0.630438995473154
"AL158212.3",0.602937293231333,3.67711474922121,1.30371859472688,0.274390336691189,0.630438995473154
"RACK1",-0.396900368536428,9.394408944615,1.30346827366428,0.274434268479479,0.630438995473154
"HECW1",1.03228459037608,2.96989310554668,1.30342052334859,0.274442649834353,0.630438995473154
"LRRTM4",1.05273992753243,2.55911765584126,1.30340927108959,0.274444624933428,0.630438995473154
"EEF1D",-0.552346342011754,7.79533124137208,1.30331704065184,0.27446081479183,0.630438995473154
"EMB",-0.962140901832697,3.74477569727864,1.30328908820071,0.274465721739851,0.630438995473154
"TEPP",0.913735629573777,-1.64344580224043,1.30309874829104,0.274499138381294,0.630438995473154
"PDPR",0.497760829111962,6.70408724363849,1.30309407400555,0.27449995908263,0.630438995473154
"TEN1",-0.458517701524762,3.11287067076072,1.30308911806835,0.274500829239447,0.630438995473154
"AL513165.2",1.10588830189051,-1.86301554241359,1.30289314682035,0.274535240626683,0.630438995473154
"AFAP1",0.474576516495042,6.63745318299647,1.30276641253044,0.274557497550335,0.630438995473154
"NEBL-AS1",-0.522152327621444,-1.73602892569563,1.30260229119066,0.274586324002682,0.630438995473154
"GTPBP3",-0.370699566035863,3.91629923841768,1.30243589456364,0.274615554306461,0.630438995473154
"PINX1",-0.535560630704516,3.23176939643207,1.30223507388869,0.274650837416756,0.630438995473154
"DLGAP4",0.309353933531009,6.94426783293287,1.30195974570264,0.274699221153391,0.630438995473154
"ARMC4P1",1.12280796432749,-1.44459864059164,1.30191833093906,0.274706500023761,0.630438995473154
"WDR33",0.189917148384454,6.64378794460841,1.30187115559757,0.274714791667852,0.630438995473154
"TWIST2",-1.2059741570016,0.789463182161764,1.30166876647656,0.274750367911937,0.630453181873887
"KIAA1683",1.1136730829266,4.60092555931731,1.30125032618565,0.274823941880701,0.630554547010833
"SKAP1",-0.778422193023282,-0.912640296374528,1.30105440909154,0.274858399046761,0.630566150685092
"MYO19",0.466778287931372,5.14098400537906,1.3000473670179,0.275035606952523,0.630673353234062
"RPL12P28",1.15021363933612,-1.00192063552971,1.29993430737428,0.275055511652203,0.630673353234062
"AL137003.1",-0.735491217966754,-0.736120301875261,1.29989413330132,0.275062584966619,0.630673353234062
"CGGBP1",-0.302169685362132,7.02257450448807,1.29978707924179,0.275081434828981,0.630673353234062
"DXO",-0.349746626375949,4.52213998725763,1.29963420825741,0.27510835510075,0.630673353234062
"JPT1",-0.634978833507647,6.57527037970194,1.29958918105985,0.275116284985191,0.630673353234062
"DTX2",0.47340795872475,3.63333376615089,1.29957124565549,0.275119443733807,0.630673353234062
"GTPBP2",-0.27728456524125,5.25964405750451,1.29941775101582,0.275146478937569,0.630673353234062
"FAM156A",0.489962386346784,5.11390394571676,1.29888910750409,0.275239617351752,0.630673353234062
"THBS1",0.890715805480484,7.12740851437533,1.29885658478679,0.275245348732936,0.630673353234062
"NUDT4P1",0.558315276988967,1.63543918970423,1.2986770367307,0.275276992883619,0.630673353234062
"LMNA",-0.814713981326153,7.75491528512734,1.29864094492805,0.275283354423519,0.630673353234062
"DHX37",0.338873688982593,5.19373100890527,1.29861805197332,0.275287389639001,0.630673353234062
"LINC00982",1.52998518852928,4.58329361154445,1.29828454402807,0.275346184415846,0.630688250130508
"MSRB2",-0.475897254589097,3.80917229854712,1.29824757387701,0.275352703012965,0.630688250130508
"ENPP4",-0.452278909503426,4.26405967640549,1.29792906056123,0.275408872185137,0.630749545181721
"PLCL2",0.584566281578026,4.58516909385153,1.29733391146987,0.275513867459343,0.630922638187912
"SLC38A11",0.994320829148102,2.19990199776276,1.29706969446511,0.275560497736092,0.63096205353301
"ANTXR1",0.677772214558746,8.24956140289671,1.29664602651591,0.275635291181469,0.631065939929564
"AC015712.6",1.0589434352859,0.584440117091873,1.29565710616482,0.275809981045139,0.631248297806112
"TMEM192",-0.358540995088823,4.94053469990509,1.29549175151754,0.27583920521533,0.631248297806112
"TBC1D9B",0.280219291460893,7.40787838405412,1.29545977518239,0.275844857082991,0.631248297806112
"DEPDC7",-0.505063298696155,1.38183482624717,1.29541368609731,0.275853003679852,0.631248297806112
"AL137784.2",0.70350467667372,-1.20258950455956,1.29536223289987,0.275862098812789,0.631248297806112
"KL",0.793912286570793,0.700028319216037,1.2947350099213,0.275973002935096,0.63133884420863
"KCNA4",1.35842661600146,0.998344144467327,1.29458627193658,0.275999311379493,0.63133884420863
"PFKM",-0.345559382789628,6.51017242909271,1.29447642411328,0.276018743218728,0.63133884420863
"SERPINH1",-0.51260793526873,7.4710214719407,1.29447264538848,0.276019411700127,0.63133884420863
"ZSWIM1",0.325152604536492,4.02027364977697,1.29424930268703,0.276058926430674,0.631361895295916
"MTHFD1L",0.337161109483921,4.61232070833744,1.29362097570634,0.276170134159438,0.631448360634077
"MSH6",0.697954243274036,7.46667284111567,1.29354221915403,0.276184077616512,0.631448360634077
"AC012313.2",0.773589311491585,0.713095044338788,1.29353669580202,0.276185055534701,0.631448360634077
"TNF",1.16498474172646,-0.268027928098582,1.29289285233433,0.276299081473362,0.631641728782847
"EPM2AIP1",0.37646244457066,6.2564119179585,1.29234720787769,0.276395766554215,0.631794579949787
"MN1",0.991131951536979,4.85391493619118,1.29218308494424,0.276424857247706,0.631794579949787
"AC048382.6",-0.858561754353318,0.0806618994426567,1.29185495229509,0.27648303111732,0.631860207928
"GRIPAP1",-0.28082798890874,5.54063908544203,1.29081473224959,0.276667559962815,0.632214556369321
"TRAF7",-0.27216734684414,6.06780040071886,1.29049413403005,0.276724466123225,0.63226273838704
"TMEM161B-AS1",0.566930980783508,3.76493216354649,1.29036381145589,0.276747602945614,0.63226273838704
"CATIP",-0.830453304420522,-1.55830941542638,1.28969567573386,0.276866261994983,0.632361586426662
"GPR34",-0.797619765228782,4.90820022105503,1.28966645558578,0.276871452999859,0.632361586426662
"AC034198.2",0.641896864011613,-1.74496189133709,1.28962217297014,0.276879320129279,0.632361586426662
"HGH1",-0.39658104284245,4.5455174721809,1.28929107574104,0.276938151653932,0.632428606971202
"GNAS-AS1",0.981534429315816,0.299448988439442,1.28851869954931,0.27707545898766,0.63264981437404
"EIF5A2",-0.378517244301058,3.66817794362316,1.28841437941487,0.277094011387063,0.63264981437404
"ATP6V1D",-0.553099273145398,5.8192681058774,1.28788378463945,0.277188399207579,0.632767649873781
"BX571846.1",-0.724015503105575,-1.9990857993595,1.28779258653469,0.27720462692158,0.632767649873781
"AL390729.1",-0.944459081864969,-0.605491378195978,1.28697701968377,0.277349805993642,0.633031673826928
"AC004540.2",-1.51558920814645,3.35789497832995,1.28618647263796,0.277490630586508,0.633285703853951
"NLRC5",0.764461236609649,5.22094269727705,1.28554298755878,0.277605330437549,0.63335496077861
"HOXB-AS1",-0.917188856314791,-0.03100730680216,1.28545001399112,0.277621908142123,0.63335496077861
"AAR2",-0.262825190750832,5.73533161078579,1.28542415326863,0.277626519493668,0.63335496077861
"CHPT1",-0.436845322943967,5.65723045532379,1.28535362381578,0.277639096477084,0.63335496077861
"IDI2-AS1",-0.95618605938798,0.2311614677014,1.28465386082414,0.277763922166155,0.633388914909642
"SH3PXD2B",0.484449550885599,6.92968307418563,1.28427959650712,0.277830716011036,0.633388914909642
"NRBP1",-0.288670251026269,6.27728201834728,1.28420114415252,0.277844719957271,0.633388914909642
"LSP1",-0.702204768572703,3.63188017348896,1.28414224584533,0.277855234090836,0.633388914909642
"AL139130.1",1.07437701833462,-1.79112442723669,1.28411242157298,0.277860558328997,0.633388914909642
"AC127070.3",-0.626514276419583,0.958054755184448,1.2839868332886,0.277882979919683,0.633388914909642
"EDC3",0.259313311999157,5.67334373693639,1.28392367727911,0.277894256255834,0.633388914909642
