"","stranded_over_polya_logFC","average_logCPM","LR","PValue","BH FDR"
"KCNQ1",-0.699102414586122,2.72673782837747,1.21919657107951,0.26951838289951,0.650532329105188
"SLC7A2",0.99201014263555,5.5878739122078,1.21859813483502,0.269635944150293,0.650692114972259
"TUBB1",0.91230113402927,-0.417942111995767,1.21855073159029,0.26964525913248,0.650692114972259
"CNN3",-0.479921148114396,8.32350886869779,1.218156228385,0.269722796643253,0.650806000945494
"SMIM10L1",-0.409670469435471,4.95964910759477,1.21798201696708,0.269757045838046,0.650811292964563
"EVA1A",-0.66647658102354,1.93795000525008,1.2178364020575,0.269785677254193,0.650811292964563
"DNM1P46",0.597578732112675,0.148122172028929,1.21735639385163,0.269880085375802,0.650965819966286
"HOGA1",0.582896241489366,2.37816951923065,1.21642113012098,0.270064151852645,0.651250748882166
"USP18",-0.738518460096413,4.58537294032243,1.21632520918357,0.270083038635474,0.651250748882166
"PLEKHG2",0.438987223195349,6.01363392462474,1.21629338639221,0.270089304891219,0.651250748882166
"NARS2",-0.398757918376854,4.04027190453442,1.21589946245957,0.270166887869417,0.651364592066464
"AIFM3",1.09582165550542,2.32955716770662,1.21561861667335,0.270222217211344,0.651424762813184
"ZBTB46",0.497213692340041,4.35717416105211,1.21514337371271,0.270315876943837,0.651485456179431
"KIAA1191",-0.323682956355638,6.83873724148637,1.21503931091643,0.270336390802641,0.651485456179431
"TRIM37",0.409691558981767,6.26026716660492,1.21497062403734,0.270349932086642,0.651485456179431
"MIER1",-0.360125587412587,5.42572716593252,1.21466036213124,0.270411109277416,0.651485456179431
"ARHGEF5",0.861410853672921,4.0606574954394,1.21457795161538,0.270427361824641,0.651485456179431
"ZFP91",0.388929658900926,6.94122199059062,1.21451810141861,0.27043916591565,0.651485456179431
"SOX2OT_exon3",1.69700714918698,1.59695246907984,1.21441237477423,0.270460019667179,0.651485456179431
"ACAT2",-0.45045384458975,4.75071221205047,1.21360994791778,0.2706183576184,0.651553509438798
"DAPL1",-1.42637055310978,3.34650777559546,1.21357430415519,0.270625393670576,0.651553509438798
"AC004854.2",0.81595453575631,0.9586008582928,1.21352332129246,0.270635458047249,0.651553509438798
"GNB3",0.962162051234761,2.86246427141304,1.21350001813492,0.270640058410733,0.651553509438798
"DOK4",-0.458553526454174,3.78444887897523,1.21349948844581,0.270640162979777,0.651553509438798
"AGBL2",0.606098115884374,0.00618902830538955,1.21332141793995,0.270675319789696,0.651555643215432
"RPSAP41",0.878315697395175,0.744641179178042,1.21318728305314,0.270701806074819,0.651555643215432
"AC017116.1",-1.17713971194964,-0.369050206090709,1.21292474057929,0.270753657111886,0.651607320212717
"UGDH-AS1",0.632623022071472,1.56068194264417,1.2123735607882,0.270862553219687,0.651706662618024
"DOCK8",0.686253950432161,5.33323836221246,1.21226483126634,0.270884041283488,0.651706662618024
"OSCAR",-0.7780697372752,1.7380381318511,1.21225445615038,0.270886091814607,0.651706662618024
"KLF13",0.560827417741382,7.03497096387833,1.2120415572565,0.27092817329899,0.651734798218567
"LINC01137",-0.835970196884662,1.1289873800031,1.2116691760013,0.271001797642572,0.65183879733519
"SCN11A",0.887966920165924,-1.50040546768557,1.21076761171248,0.271180151629821,0.652188935597916
"HARS2",-0.37475912209939,4.77182386974289,1.21062598116762,0.271208183354989,0.652188935597916
"TRIM23",-0.427017491033038,4.72521752734108,1.20985911808154,0.271360024990118,0.652480921074894
"ITGB4",0.99174491113718,7.89862837070522,1.20940384867799,0.271450220279151,0.65262463003556
"KNDC1",0.857392488556026,3.82454217424221,1.20889229503725,0.271551611030121,0.652757876738898
"MOAP1",-0.369889570482076,5.53555612513073,1.20881713788967,0.271566511289686,0.652757876738898
"S100A1",-1.37813428951768,5.7056234059122,1.20836449282945,0.271656271952251,0.652806844116377
"ZNF626",0.478615138494565,4.34386960239839,1.20828308171149,0.27167241992268,0.652806844116377
"EGFR",0.974387661623472,7.9096703335626,1.20825397613635,0.271678193331909,0.652806844116377
"WDR17",0.571546562049215,4.4150403017549,1.20805810098577,0.271717051305172,0.652827077001605
"EEF2K",0.381813722946823,5.7851797053459,1.20765415871532,0.271797207878248,0.652946518209304
"ZNF501",0.473120264942381,3.80208447109885,1.20720133223988,0.271887100014591,0.653089318077383
"ZCCHC12",-0.599522774857442,2.7306825339493,1.20680883477051,0.271965046144465,0.653203394144064
"FAM50B",-0.777689432427893,3.31916816881998,1.20648645330755,0.272029088852614,0.65328405528058
"PPP1R42",-0.920904878297021,-1.19093379559671,1.20602406937943,0.272120976723423,0.653383317403782
"SDCCAG3",-0.350450810961628,5.09245452237869,1.20589050102011,0.272147527510362,0.653383317403782
"AC026740.1",0.677955993160058,-1.27416623193024,1.20581864389469,0.272161812648517,0.653383317403782
"THG1L",-0.406938455996452,3.39121060133564,1.20535458554717,0.272254089686117,0.653431539691951
"AC037459.3",-0.54671772561105,3.0087143479852,1.20517231435029,0.272290344650751,0.653431539691951
"AC112907.3",-0.480444406136587,-0.535159636631275,1.20498683589266,0.272327243767843,0.653431539691951
"LHFPL6",-0.467453789577466,6.2585628186759,1.2048369610331,0.272357064473398,0.653431539691951
"TMEM67",0.465088780034267,3.78303151879026,1.20483345987254,0.272357761150642,0.653431539691951
"KIF9",-0.573575107576014,2.49989542893068,1.20476531565314,0.272371321249476,0.653431539691951
"NUCB1",-0.364973097715477,7.52655572457994,1.20459105752036,0.272406000927355,0.653431539691951
"DGKZP1",-0.463458722661337,2.82178181845975,1.20448657773497,0.272426796441245,0.653431539691951
"PPP1CA",-0.408318748062502,6.44124557850928,1.20433940980408,0.272456091918366,0.653431539691951
"FAM157A",-0.939013835165189,1.02738996339428,1.20415076091615,0.272493650430281,0.653448548124851
"RTBDN",-0.6907444922362,-2.04062069404349,1.20346064694871,0.272631101969544,0.653705072671076
"POU6F2",1.05035459340717,-0.47760501612263,1.20242694215607,0.272837149789751,0.654118751082335
"STX1B",0.862976351879339,4.5791504828642,1.20228918047051,0.272864624484038,0.654118751082335
"NFIL3",-0.483208729778843,5.4105315915337,1.2009497458356,0.273131937312226,0.654645699145902
"SMARCD2",-0.470950844208038,5.23045279313224,1.20088190580677,0.273145484970938,0.654645699145902
"KCNB2",1.90903081822953,0.75354635277185,1.20052224590448,0.273217323150238,0.654724103214983
"MNS1",-0.648474999726125,3.26958473030433,1.20041248887462,0.273239250647021,0.654724103214983
"PDE1C",0.766369479329583,4.24606096831665,1.20011571062861,0.273298552694146,0.654793047160863
"PPP1R2P3",-0.494511736644773,-0.434310560648547,1.1997007455167,0.273381497821394,0.654918063976388
"TP53BP2",0.42612115597762,6.54529421915183,1.19954917286921,0.273411802724943,0.654918063976388
"CDKN3",-0.749560634673449,3.93614639084155,1.19898288100327,0.273525062402752,0.655116196361164
"KSR1",0.500716370515068,5.70083021785917,1.19852100238356,0.273617482748982,0.655194562815596
"LSP1",-0.702206134069093,3.63188017348896,1.19851403011153,0.273618878176953,0.655194562815596
"TRAPPC12",0.402859485087447,5.74097957624912,1.19792140791836,0.273737517987429,0.65540547954838
"LANCL3",0.840896591266413,0.686959143691962,1.19720608623841,0.273880807524929,0.655506549880197
"CHURC1-FNTB",1.0266831920296,0.678482626629088,1.19710039662654,0.273901986696707,0.655506549880197
"AC023632.6",-0.580058333139222,2.51540207957658,1.1968796906052,0.273946220664182,0.655506549880197
"ENAH",0.415138396029807,7.84024981409809,1.19686819607068,0.273948524647732,0.655506549880197
"MSR1",-0.954137191097048,5.78357780233355,1.19680187712061,0.273961818202671,0.655506549880197
"ASB7",0.355240425866168,4.44478968742788,1.19679544912834,0.273963106729116,0.655506549880197
"CNTNAP3",1.1045323391682,5.0565195604182,1.19650239075629,0.274021859967942,0.655523338464032
"HDAC2-AS2",0.785615373396659,0.475687669184415,1.19645556040586,0.274031250124418,0.655523338464032
"ATG4C",-0.404138995104368,3.85960508864571,1.19620176830049,0.274082146101083,0.655571971626633
"ZNF783",0.4304145522038,4.88147140011473,1.195923227585,0.274138018863786,0.655632496497601
"NELFB",-0.343317116289874,6.10424428829946,1.19541915812113,0.274239166998134,0.655737981917427
"MYBBP1A",0.365219917537978,5.95605925628925,1.19534949117225,0.27425315026578,0.655737981917427
"AC016876.1",-0.832429598147958,1.74700570177853,1.19515559339007,0.274292073352908,0.655737981917427
"CMAS",-0.862384990406994,5.92767671411708,1.19507151199986,0.274308954025766,0.655737981917427
"DAD1",-0.507996015596697,6.52687510943031,1.19485419202476,0.274352590497173,0.655737981917427
"RDH12",-0.762089552791065,-1.07889887009641,1.19478958159436,0.274365565541169,0.655737981917427
"TRADD",-0.593069721745253,3.30923149496045,1.19455404332428,0.27441287277469,0.655745126918704
"ASAH1",-0.671638610902516,7.6585311363326,1.19438972147452,0.274445882441624,0.655745126918704
"SPAST",-0.513555562207621,5.51204524504113,1.19431807713374,0.274460276219191,0.655745126918704
"AC008770.1",0.655984411309288,1.79074941184003,1.19288692814938,0.27474800122415,0.656359448680727
"AC112484.1",0.693481457462851,-1.53041055930726,1.19270577388892,0.274784448328599,0.656363735786634
"GRID2IP",0.84953299839975,0.0278202982770321,1.19257381773314,0.274811000902833,0.656363735786634
"AL137784.2",0.697211657930249,-1.20258950455956,1.1921820209578,0.274889858290956,0.65642662868465
"PLCG1",0.352977136343878,7.68325237006814,1.19203087607058,0.274920286989827,0.65642662868465
"LINC00654",0.734423315521801,4.09831008663395,1.19198685669789,0.274929149826287,0.65642662868465
"USP28",0.350698043862352,4.79166435646897,1.190165479825,0.275296179590139,0.657200358536445
"NFASC",0.755582294899594,7.59696863776681,1.19007468547193,0.27531449186171,0.657200358536445
"ZNF583",0.436919044661756,3.46562125971622,1.18977669052726,0.275374605077878,0.657270702171191
"AAGAB",-0.451624241704046,5.5692503225317,1.18921574461888,0.27548780697438,0.657467729385389
"NT5DC1",-0.453716908538923,3.90408416563581,1.18886230102714,0.275559163810111,0.657476586228805
"EIF2AK1",-0.38845071772365,7.20904294355348,1.1888586423828,0.275559902576357,0.657476586228805
"CENPU",-0.646879992390656,4.57580681846699,1.18868600417971,0.275594765114355,0.657476586228805
"RPL17-C18orf32",-0.638260641912404,3.41966793556415,1.18847232708734,0.275637922714706,0.657476586228805
"RPS27L",-0.558785765314632,5.2997794057273,1.188438328708,0.275644790347325,0.657476586228805
"IGFBP1",-0.791378757927736,0.713318465526983,1.18770727558132,0.275792514245142,0.657704370008201
"ZNF530",0.459504097406036,2.89542990953919,1.18762594895746,0.275808954063234,0.657704370008201
"ALK",1.18409804888332,3.10007429847277,1.18751055223987,0.275832283113753,0.657704370008201
"FHL2",-0.532388095135829,3.41782194290506,1.18650163220848,0.276036355978375,0.658072127927027
"RORB",1.12303559598929,5.63445798817857,1.18644468523829,0.276047880220042,0.658072127927027
"HPGDS",-0.967913992474005,1.89405606810333,1.18617125499029,0.276103222162325,0.658109980946405
"AC023043.1",-1.05355961982406,-0.754700424550297,1.18606304910587,0.276125126750126,0.658109980946405
"TIAM1",0.668022562089729,6.35484596904043,1.18561114626311,0.276216631022785,0.658254922464076
"AC073957.2",-0.979818021120505,0.869356486243666,1.18459843702659,0.276421829553346,0.658670747723605
"PVT1",0.686101939219029,2.17854899010735,1.18416697277395,0.276509312504378,0.658797289187586
"SLC35D1",0.417422375628482,5.47383632745318,1.18403357638095,0.276536366773398,0.658797289187586
"AMBRA1",0.468039984069975,5.68009123179824,1.18318763059892,0.276708011478281,0.659132988692379
"TSPAN15",-0.509786850296592,3.86166870760893,1.18291012149594,0.27676434801667,0.65919397404348
"SLC30A7",0.432496370400088,5.42798634674031,1.1827226119984,0.276802422091876,0.659199409439749
"UNC45A",-0.445997903708497,5.9914325806887,1.182596172038,0.276828099628115,0.659199409439749
"ARMC9",0.490413896804946,4.5784356239899,1.1819980310388,0.276949611239317,0.659264411985578
"CLCF1",-1.04360564063653,1.83563598198715,1.18196137367071,0.276957060320473,0.659264411985578
"SCCPDH",-0.37362707391404,5.82096300049797,1.18170604923369,0.277008951355531,0.659264411985578
"PRSS55",0.855790462557764,-2.26176669040211,1.18170603570478,0.277008954105412,0.659264411985578
"GEMIN6",-0.403334340766961,3.67104402856701,1.18148286814958,0.277054319733279,0.659264411985578
"LSM14B",-0.317461287752019,6.17404856049448,1.18132454539536,0.277086509340895,0.659264411985578
"ZNF554",0.485309628721539,2.83464932273998,1.18123001051159,0.277105732073895,0.659264411985578
"FAM71E1",-0.600049292434359,0.955169423877773,1.18108523621448,0.277135173746818,0.659264411985578
"ATG4A",-0.501904586048119,3.28271945627427,1.18100399163085,0.27715169757811,0.659264411985578
"LINC01003",-0.537149190202292,3.77088060500797,1.18069503563043,0.277214545541799,0.659264411985578
"C3orf80",-1.09273373931599,0.744121887844682,1.18066198333428,0.277221270116018,0.659264411985578
"VPS36",-0.415112459513044,5.27017175188026,1.18038772385489,0.277277076827619,0.659264411985578
"C1QTNF5",-0.95997162213499,5.68003327560216,1.1801923479975,0.2773168408096,0.659264411985578
"BFAR",-0.369137302904209,5.31562739763824,1.18017774696389,0.27731981278141,0.659264411985578
"ALKBH5",0.474643159108919,6.95657143187863,1.18005153207205,0.277345504900636,0.659264411985578
"AP001029.2",0.778140255558723,1.0300573051748,1.17968309431117,0.277420520690507,0.659264411985578
"KIAA2012",1.06038857505166,-1.60123243190261,1.17953180071691,0.277451332226662,0.659264411985578
"IQCE",0.455478829778451,6.09966086368044,1.17942894038632,0.277472282597507,0.659264411985578
"BBOF1",-0.440833324954406,2.32331556076,1.17939065019617,0.277480081969609,0.659264411985578
"BBS10",-0.444168508959653,4.99370745370208,1.1793886954319,0.277480480145154,0.659264411985578
"PPP1R26-AS1",0.752043990984955,0.542262199731779,1.17926319898211,0.277506044639307,0.659264411985578
"WSB1",-0.494019217433964,7.00014823702471,1.1791376202554,0.277531628861329,0.659264411985578
"RAB6A",-0.342954647263113,7.29689410024962,1.1788442509524,0.277591408718753,0.65929400064521
"HCCS",-0.586045717747163,4.22500875780766,1.17856638992939,0.277648043400933,0.65929400064521
"NAALADL1",-0.831628101196059,0.0830218330040795,1.17849422877913,0.277662753938049,0.65929400064521
"CCDC25",-0.371238543581095,5.37115132534151,1.17824469220553,0.277713631214913,0.65929400064521
"ADH5",-0.455674779390472,6.79103822204462,1.17818979901608,0.277724824800374,0.65929400064521
"SIKE1",-0.386516898407268,5.96199203916585,1.17817167867783,0.27772851994729,0.65929400064521
"TSHZ1",0.497582684032947,6.07822058170749,1.17748382649859,0.277868834351126,0.659554090212811
"MCHR1",-0.982859989903707,1.50066594825445,1.17707242117677,0.277952799244614,0.659680384884195
"AC104785.1",0.738436502885705,-1.08710835539929,1.17690224784387,0.277987539749368,0.659689837634924
"AC024337.2",-0.950992120725191,-1.16617682039352,1.17646766176769,0.278076284339106,0.659778658100614
"AC093510.2",-0.916032845920536,-1.61952009345324,1.17635009968666,0.278100297218601,0.659778658100614
"AC005840.5",0.796133042137096,-1.51156711762367,1.17626709413029,0.278117253258469,0.659778658100614
"CCT4",-0.380897771672389,7.14296231030713,1.17603257608954,0.278165166693395,0.659819342539253
"RSBN1L",0.390510057384002,5.49451640633535,1.1757462303481,0.278223682934189,0.659885165495134
"TWNK",-0.499260747525249,3.85828423277994,1.17558084178832,0.278257488010012,0.659892370946345
"EEF1D",-0.552343968519173,7.79533124137208,1.17519207087233,0.278336972349547,0.659941659809513
"CCDC153",-0.714810311916013,-0.680822948383045,1.17506377996737,0.278363207742572,0.659941659809513
"AC093323.1",-0.575748850499003,4.0830697804751,1.17502773322465,0.278370579834794,0.659941659809513
"MBD4",-0.367685530677764,4.89810319416115,1.17421855014465,0.278536134499714,0.660261164097022
"TPD52L1",-1.10593424233959,3.83074353079686,1.17401328979051,0.278578149427331,0.660269844669658
"DENND3",0.551097807677519,5.23341707804524,1.17389988477549,0.278601365827136,0.660269844669658
"ELF2",0.356618058166341,5.48057702252136,1.17353753884029,0.278675562028024,0.660372716205618
"PLOD1",-0.41302846571778,6.46298277598333,1.17306834442591,0.278771674185832,0.660519320572745
"ZNF222",-0.463575904904085,2.40901127725837,1.17293488015146,0.278799021314111,0.660519320572745
"ZFPL1",-0.389730646818651,4.09685958893001,1.17246970398869,0.278894363382248,0.660672222865304
"LINC01554",-0.891976751058129,-0.667693100819921,1.17226847953521,0.278935618889329,0.660681112590519
"PTBP2",0.45005514217115,5.38980891978435,1.17215092487598,0.278959723779361,0.660681112590519
"AC091825.1",0.634892096380082,1.04858322096815,1.17162166470617,0.279068282488515,0.660764416700738
"TRH",-1.09310958421148,2.28293425551647,1.17136073381394,0.27912182268612,0.660764416700738
"BICC1",0.593483173467694,3.83883415779966,1.17132665833584,0.279128815561678,0.660764416700738
"GRHPR",-0.328210491860148,6.23532373765725,1.17130736973591,0.279132774012805,0.660764416700738
"ANKRD23",0.639686454152569,1.35620251936221,1.17122861966713,0.279148936018528,0.660764416700738
"HDAC9",0.47035202091155,5.47492496631385,1.17098073403066,0.279199817696231,0.660811927824846
"PIP5K1C",0.466990179465175,6.4842739927491,1.1704739072494,0.279303886734859,0.66098529876302
"OXCT1-AS1",-0.950973043747522,1.50107025787626,1.17031052313533,0.279337445559471,0.660991784240902
"KRT19",-0.871942943831446,-1.90199315735829,1.16999604028731,0.279402054124862,0.661071732693883
"CTF1",-0.571372999262135,1.28233243565508,1.16964102238158,0.279475013013764,0.661171418389501
"FEM1B",0.355273977204789,7.19416875436195,1.16936420399428,0.279531917975768,0.661233106511996
"GLUD2",-0.399532388179663,3.95338713704702,1.16917122177286,0.27957159756168,0.66125403887328
"CD207",0.851755144501257,-1.60036529881522,1.16856628265976,0.279696026742031,0.661472180243002
"IPP",0.370915874947721,4.11865497737877,1.16822222720883,0.279766826246177,0.661472180243002
"LAPTM5",-0.752356629320208,7.85879460567065,1.16800883701785,0.279810748898203,0.661472180243002
"MGST2",-0.50608672334538,3.72283030029215,1.16794800862398,0.279823270956272,0.661472180243002
"MRS2",-0.414347002358306,4.64390220414101,1.16777957687614,0.279857947797048,0.661472180243002
"ZIK1",0.48139831281788,4.82019980668913,1.16773891525841,0.279866320050426,0.661472180243002
"RPSAP18",0.717557652554201,-2.05401217498529,1.16767388379052,0.279879710728517,0.661472180243002
"VPS16",-0.31069863819448,5.55877232820508,1.16715364573487,0.279986862438663,0.66158161974798
"CXCL16",-0.43483771483168,5.65445628918619,1.16714954111629,0.279987708059139,0.66158161974798
"MAFB",-0.707697188375876,6.93345209727362,1.1667774568204,0.280064377071613,0.66168988317162
"ANO8",0.430902253487782,5.43841595175123,1.16588572438377,0.280248228895026,0.662051328708065
"SNURF",-0.80668768231012,1.64351065508203,1.16571878404469,0.280282664535854,0.662059756493942
"AP000692.1",0.800299013838672,-2.27941433573177,1.16442261631591,0.280550213503393,0.662540977148992
"PARPBP",-0.507749458919422,3.33507977716522,1.16430975915915,0.280573524211866,0.662540977148992
"ZNF286B",0.502467213336852,3.80287385112678,1.16428295603055,0.2805790607723,0.662540977148992
"EIF4ENIF1",0.372895320946991,5.18391549224668,1.16410193574907,0.280616456650481,0.662556336662211
"EIF3E",-0.717611383426864,7.45081549943007,1.16394230814274,0.280649438367299,0.662561271777857
"MAPKAP1",-0.45153808969866,6.69410670680732,1.16341836692291,0.280757727734549,0.662743973635331
"PIP5KL1",0.653303622947321,0.193541619421683,1.16321538854067,0.280799693948336,0.662770093078454
"AC034198.2",0.64249171611078,-1.74496189133709,1.16284088736037,0.280877143658598,0.66287994907456
"SCUBE3",0.893536673131222,3.40240062618296,1.16260787130062,0.280925346777665,0.662920765506366
"PSKH1",0.371715366000689,5.73408472853538,1.16188913703081,0.281074094346512,0.663198809190759
"FARSB",-0.349446073602175,5.52878698388707,1.16100416750198,0.281257382261723,0.663558281239627
"GMEB1",0.34515394876058,4.70240930089639,1.16075271926363,0.281309487782406,0.663608215349433
"ATP6V1D",-0.553099965733625,5.8192681058774,1.16059822915008,0.281341507528078,0.66361076140572
"ERP44",-0.328620012769967,5.49288956276597,1.15983595558781,0.281499564394028,0.663910562692228
"FZD1",0.528800223816887,5.355593710665,1.15921798901714,0.281627781670062,0.664099787188052
"ELK3",-0.492576732993376,5.63768295684125,1.15911494465425,0.281649168755276,0.664099787188052
"UFL1",-0.351469936700401,5.18268622749616,1.15886436253929,0.281701186192606,0.664099787188052
"RNASE3",-1.00998777573683,-1.79271325268763,1.15885249995847,0.281703649003958,0.664099787188052
"GABRQ",0.808181846460909,3.98796471424333,1.15848316716284,0.281780340453039,0.664122889062794
"SNX5",-0.315288771773946,6.62121830499659,1.15840545974856,0.281796479651292,0.664122889062794
"SEC13",-0.341877722511092,6.14627142248053,1.15835797924733,0.281806341540493,0.664122889062794
"NPIPP1",-0.706152996265053,3.14057800659675,1.15705389751198,0.282077375141659,0.664644743678034
"PSMD2",-0.418251523407394,7.68063666772381,1.15699436132081,0.282089756699979,0.664644743678034
"PSMG3-AS1",0.568913895590198,3.01740955496232,1.15649239857235,0.282194175672456,0.664770799884535
"AATK",0.742833575145255,3.93754481611173,1.1564391913268,0.282205246780524,0.664770799884535
"ZNF410",-0.349412048811368,5.43289520870542,1.15580116393317,0.282338047247823,0.665010590530562
"SOCS4",0.345795410772736,5.88721320917771,1.1552935163453,0.282443766628611,0.665102096414204
"BNIP3L",-0.393738744349712,6.67597449494054,1.15527638658526,0.282447334834019,0.665102096414204
"GFRA3",1.14501594053946,-0.751792453677647,1.15513830425781,0.282476100080935,0.665102096414204
"PLBD1-AS1",1.0284795182296,-1.60553152974538,1.15501909311109,0.282500937072613,0.665102096414204
"UBAP2L",0.405810792124477,7.67033813553297,1.15473627684833,0.282559871348095,0.665167832364607
"AC068580.4",-1.02435911739468,5.19657083253886,1.1542740688102,0.282656221412661,0.665239806234683
"DHRS2",-0.89679470760042,0.344403447932277,1.15419472060315,0.28267276620665,0.665239806234683
"SFSWAP",0.431144745533333,5.94516139863402,1.15414327036209,0.282683494685887,0.665239806234683
"JMJD8",-0.354617053951922,5.32702209472622,1.15394000251106,0.282725885432554,0.665266570571303
"KCNK4",1.11216808509674,0.225335514434913,1.15372684400793,0.282770347476824,0.665288905262985
"VMO1",-1.38592401425674,3.17721435412499,1.15337036314887,0.282844724439469,0.665288905262985
"SRP68",-0.341616972535401,6.15354943297603,1.15336721920376,0.282845380509307,0.665288905262985
"ZC3H10",0.863712998986384,5.73855564564436,1.15329978945465,0.282859452027842,0.665288905262985
"VSIG10L",-0.730983165970235,1.94446133363488,1.15303987287271,0.282913700782299,0.665343536664336
"PENK",-1.17211957537819,2.36963348016114,1.15128425891065,0.283280470576546,0.666133048232184
"RAD9A",-0.446035246003267,3.73983280813546,1.15095276394968,0.283349791568982,0.666223013546538
"SLC25A24",-0.421023804374549,4.76329856556356,1.15052233774914,0.283439832741683,0.666296735864333
"NRG3",1.18209318044514,2.02450681710605,1.15050587362633,0.283443277602861,0.666296735864333
"SCLY",0.4181776516054,4.34071905893281,1.14990530074915,0.283568974362667,0.666466154100439
"MYRFL",0.94135176617525,-1.498307206516,1.14986459963726,0.283577495445757,0.666466154100439
"PIGW",-0.389631377284779,3.51829210706378,1.14932762985518,0.283689944459486,0.666657382356421
"PRR15",-0.820233066760456,0.531261734810476,1.14889338747876,0.283780922210779,0.66679811783269
"PLCL2",0.584615355647752,4.58516909385153,1.14865208048261,0.283831494206373,0.666809093443425
"TTC31",0.417633139293003,4.86353030507736,1.14857441963468,0.28384777243279,0.666809093443425
"ASAH2B",-0.518425112073947,2.89665527510616,1.1481303426631,0.283940876613776,0.666864252034956
"LINC02447",0.629473381023402,-0.79944256339403,1.14785836332369,0.283997918292715,0.666864252034956
"PAIP2B",0.837649005981251,4.40278297417427,1.14759278579925,0.284053631340134,0.666864252034956
"VWA8-AS1",0.805348790843514,-2.46357111133104,1.14754109487151,0.2840644767104,0.666864252034956
"SSSCA1-AS1",0.516960014470621,1.42248650666412,1.14725666658192,0.284124162527695,0.666864252034956
"CLCA2",-1.33945849764576,-0.963871197489185,1.14725074861557,0.284125404551288,0.666864252034956
"PRPF39",-0.419547165794202,4.6511704564337,1.14722769339829,0.284130243293227,0.666864252034956
"PLXNB2",0.398479468624068,7.82269758242442,1.14721626474841,0.284132641933808,0.666864252034956
"AL162591.1",-1.12799235775033,-0.556163845709656,1.14689169991239,0.284200772186223,0.666864252034956
"AC124045.1",0.590263677492834,2.28645197958396,1.14686696582662,0.284205965031492,0.666864252034956
"KLHDC4",0.369196312892517,4.84514635361543,1.14683219178178,0.284213265938621,0.666864252034956
"MYO1D",0.684062803565526,3.89854465454544,1.1464300505897,0.284297713863779,0.666989429769234
"CCNF",0.487017962587107,4.68391936474764,1.14590815631964,0.284407356834396,0.667173683625083
"CDCA4",-0.549295122932892,4.45668166688454,1.14545220180663,0.284503190610215,0.667259726286721
"CCDC183",-0.714166530698343,-0.964440084980208,1.14539338235688,0.284515556424333,0.667259726286721
"ING1",-0.465314784731958,4.58897543069549,1.14528964364377,0.284537367429054,0.667259726286721
"AL162377.1",0.615318674883495,0.873089153098538,1.14499282109583,0.284599785906569,0.667333137435672
"CCNY",-0.388911838540855,6.26419218572889,1.14436195699533,0.284732507259589,0.667474765402594
"C2CD2",0.450210482832306,5.50953894119543,1.14434564996594,0.284735938976776,0.667474765402594
"AMD1",-0.69026674671195,7.13097993974557,1.14424769931748,0.284756553210601,0.667474765402594
"GLOD4",-0.335087829000857,5.76031343648305,1.14411411930433,0.284784668882839,0.667474765402594
"GAS6",-0.639143435812464,4.96134441286426,1.14368606468056,0.284874788734092,0.667613031989599
"HIST3H2A",-0.599752190756556,4.44540976143735,1.14271897013468,0.285078527730526,0.668017509315451
"HOOK2",-0.586224068761118,3.76760294119229,1.14224676627001,0.285178074634429,0.668177774170771
"SAMD9",0.610612360353656,5.53368088918663,1.14208386889351,0.285212425811627,0.668185265844651
"PIK3CG",0.881019961918872,3.32749710575336,1.14146538058449,0.285342898065985,0.668417920240197
"TRIM52-AS1",-0.478813264579699,2.99418437012702,1.14092959931524,0.285455984187365,0.668609801119428
"AL445250.1",0.905839211604993,0.188284460519538,1.14039139852638,0.285569638238661,0.668802970183752
"ZNF684",-0.432303765721329,2.22232528108454,1.13993971018267,0.285665067418483,0.668953419149649
"FOLR2",-1.01063555466798,3.78945993905774,1.13968094193518,0.285719756180304,0.669008442200346
"SEPT2",-0.399070453719272,9.22740230084295,1.13860154208487,0.285948022733205,0.669417540054566
"MBLAC2",-0.463368712476357,3.4927859848526,1.13855960606917,0.285956895840169,0.669417540054566
"UQCRC2",-0.420172024171146,6.39850004480109,1.138236897179,0.28602518847181,0.669439306758431
"HCK",-0.766872640466797,3.79650043946515,1.13822069209957,0.286028618385596,0.669439306758431
"MOK",0.684055776818389,4.62778786096877,1.13806690414837,0.28606117123611,0.669442444154074
"DMPK",-0.533397684896598,5.91838972168773,1.13774788054463,0.286128715111434,0.669527458183509
"NCAPD3",0.403710625775241,5.85484886496854,1.13733739780153,0.286215652559068,0.669657828742979
"TELO2",-0.392381314013637,5.0714050918809,1.13651239497942,0.286390483994302,0.669992076136185
"NAA50",-0.308900084360411,6.80947462168919,1.1363685177548,0.28642098778873,0.669992076136185
"SAP25",-0.754824328102936,-0.670048497066247,1.13603144208978,0.286492468257015,0.670038675189022
"SLC44A1",0.499331987882202,7.60231288621461,1.13591081879902,0.286518053208314,0.670038675189022
"LYPD1",-0.745833686045553,5.18064018098606,1.13573961189815,0.286554372240556,0.670038675189022
"ZNF568",0.425137937412825,4.31005669700933,1.13541546890318,0.286623150436772,0.670038675189022
"MTRF1L",-0.426944754283911,4.52217686686871,1.13540909045257,0.286624504056967,0.670038675189022
"COG4",-0.369346832997319,5.88635221340546,1.13531871788483,0.286643683589036,0.670038675189022
"RNF44",0.355016082780162,5.77022861420797,1.13524377446463,0.286659589870126,0.670038675189022
