Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
BS_GDHH6T5A	0.00209876829158471	0.00105101856074551	0	0.0699721045493276	0	0.0896430112964195	0	0.0165156523413499	0	0	0	0.0474293898078085	0.0354988662985932	0	0.000802007534696248	0.231310139460861	0.00131025692574686	0	0	0.0950038430542846	0	0.00936494187858249	9999	0.0317348608483962	1.09006677687876	0.6
BS_GE2RVZE6	0	0	0	0	0.00434444134710036	0.00624137407072667	0	0.0215450389210417	0.00379412459675938	0	0	0.0112387356422982	0.00778896742625848	0	0.00070499738131925	0.118591900085267	0	0	0.0257504205292289	0	0	0	9999	-0.0428001367378768	1.12840046530774	0.2
BS_GFM6EA61	0.00531913676548747	0.00638064600176863	0.0155978575154989	0.0842728187216279	0	0.092150911338497	0	0.112795008230017	0.0260078481539802	0	0	0.000664158344176107	0	0.491528117070876	0	0.628388777877677	0	0	0	0.0293509201604765	0	0.247543799819918	9999	0.417854688494898	0.916736763291308	1.74
BS_GG9W3J9Y	0.0187079612041878	0.00514937002551595	0	0.0298459787293787	0	0.0949297120680091	0	0.0306501924654298	0.0170652333567557	0	0.00246753408494549	0.0119126778663879	0.031487690659841	0.0418685128849705	0.00227608073281395	0.0236417086635422	0	0	0.0540507637660317	0	0.00115659826280611	0.0147899852293841	9999	-0.014422416708786	1.08843600343773	0.38
BS_GHNJ4CYC	0	0.0036530356927552	0	0.0238418541296122	0	0.135651901375947	0	0.00291227781158608	0	0	0.0111178467159544	0.0387814109771019	0.0350035538857185	0	0	0.23573889984809	0	0.0017343216026139	0	0.0194868582811646	0.00207803967945673	0	9999	0.0917860394054247	1.06256735438478	0.51
BS_GJNCYABP	0.0720861160938051	0	0.0160072954820791	1.05221843813363	0	0	0.0358383583257879	0.177252681046654	0.0921736829176894	0	0	0.277967792323922	0.221271418419387	0	0.0962353706747132	0.692399712606982	0	0	0	0.058952544853808	0	0.017596589121542	9999	0.146073734920884	1.04617397217071	2.81
BS_GM9Y3AZ5	0.000512059840798179	0	0	0.00906319516166182	0.000801649796791443	0.0150359681192915	0	0.000544537465030819	0	0	0.00779118680133777	0	0.0112654376596123	0	0	0.0985762726128495	0.00218444493991478	0.000201737780791309	0.0109755188401049	0	0	0.00304799098181572	9999	0.242328931558981	1.00308412663207	0.16
BS_GMDQK06Q	0.0635103350902871	0	0.0943599772055947	0.0865640199267901	0	0.0642927952784739	0	0.0382712404103028	0.006265356481372	0	0	0.0416694726562419	0.0513819649763084	0	0.000670343275311268	0.579926264429626	0	0	0	0.369879117126897	0	0.0132091131427945	9999	0.148009869854221	1.04946022204869	1.41
BS_GMJBGBWB	0.162691111044028	0	0.10101484683507	0.0524610896252725	0	0.0870768142997325	0	0.033709860329288	0	0	0	0.0162395277515474	0.0369685847514984	0	0.00221700859083334	0.598682892561147	0	0	0	0.0761595935094211	0	0.00277867070216158	9999	0.355994677709063	0.941281616145342	1.17
BS_GNV89A5P	0	0	0.00083796941074961	0	0	0.0485222201507692	0	0.015105873686559	0	0	0	0.0152146984649545	0.00556067719823996	0	0	0.0747585610887277	0	0	0	0	0	0	9999	-0.0293848269772082	1.11926403198975	0.16
BS_GPEGRCCT	0.0185109344329452	0	0	0.149773122099044	0	0.111614206414955	0.00128841456912579	0.00927267082863394	0.00216023139214846	0	0	0	0.0568908266801133	0	0.0114414704447812	0.548855729323506	0	0	0.0716332581494977	0	0	0.0385591356652498	9999	0.0828182382931721	1.06631808337963	1.02
BS_GR46VD0Q	0.00323597599809973	0.00869189243028257	0	0.105769885852339	0	0.0945262287339921	0	0.00418432810863957	0	0	0	0.001109668196006	0.0345762948108792	0	0.00727435741540022	0.37646954553315	0	0	0.0716287956441296	0	0.00253302727708189	0	9999	0.0569329755236684	1.07503810716842	0.71
BS_GS1KR5PK	0	0.00366296684638968	0	0	0	0.0274791331358104	0	0.0578206036383302	0	0	0	0.0292306927841231	0.0129210050052464	0.0254727084337117	0	0.0353880338352916	0	0	0.0472244836645147	0	0.000800372656582298	0	9999	-0.0749144643177432	1.11840290642474	0.24
BS_GSVCN2XC	0	0.0101027490891005	0	0.073252923734134	0	0.0966068001576096	0	0.0409823043001544	0.0247842535529776	0	0.0297955410921518	0	0.0434609380792822	0	0.00111737218929211	0.285693867959011	0	0	0.0201177699583363	0	0	0.0140854798879504	9999	0.0645147261609546	1.06703931040878	0.64
BS_GTZCFGRZ	5.25323114715835e-05	0.0487198798065141	0.0218595928502706	0.107622641757007	0	0	0	0.0937991284999507	0	0	0.0412340063449328	0.00695155618674663	0.0645481192412739	0	0.0127278822722178	0.548137091199652	0	0	0.087853097487094	0	0	0.0364944720428689	9999	0.0336397657354471	1.07914255480118	1.07
BS_GV3NZ9QD	0.00694127282197554	0	0	0.0142368954768838	0.0146999413995271	0.0283014181489044	0	0.0374343706242805	8.41557057780658e-05	0	0.0315495383944031	0.017941789455767	0.0283889145342116	0	0	0.188848050669477	0	0	0	0.0201980516187245	0	0.0313756011500668	9999	0.0168881540260559	1.0908723592698	0.42
BS_GW0GKWMS	0	0.00096058312816009	0	0.0235601112408668	0	0.0356320822394698	0	0.0134684152618209	0.011766017657244	0	0.0304770967231378	0.022888772806429	0.017477951413086	0.0332800449542211	0	0.150986824345095	0.000191721274794098	0.0016741150971091	0.205296288062374	0	0	0.0123399757961928	9999	-0.0045916816991806	1.10500392208526	0.56
BS_GWCRMKE6	0.0495201051155793	0	0.0237509781068401	0.134910924846595	0	0.0597058667492875	0	0.018423701680498	0	0	0.0115773166336714	0.0014545682089544	0.175541483305097	0	0.0118926193269127	0.739474341575534	0	0	0	0	0	0.00374809445103053	9999	0.198337885908712	1.0262107110143	1.23
BS_GXTFW99H	0	0	0.000359558126859034	0	0	0.0297180670606625	0	0	0	0	0.00464065449680256	0.00237425188575048	0.00380419410674092	0.00278407311114169	0	0.000734353274935835	0	0	0.00558484793710701	0	0	0	9999	-0.0472158740982682	1.14688119901319	0.05
BS_GYA4V1RD	0	0.000394167612476656	0	0.0437847202354285	0	0.0430873009192074	0	0.00636734107512249	0.0166788666391204	0	0.00203361022470972	0	0.00763847139742308	0	0.000853441287225554	0.233186706986368	0	0.000154171140124255	0.177614908985354	0	0	0.0182062934974408	9999	0.0225600570170333	1.09409266879559	0.55
BS_GYXSDZ56	0.00526821879907175	0	0	0.0287071967180374	0	0.0408520062325667	0	0.00782293399554106	0	0	0	0.0388756213707752	0.0687255364516663	0	0.00139407592853799	0.385191594360355	0	0.000114825189333166	0	0.0988451140493938	0.00270187838725294	0.00150099851746907	9999	0.0490517444341904	1.10316533068578	0.68
BS_H0QWRJE2	0	0.00193475508345377	0.00271410358268318	0.0312996885401311	0	0.0497908273817615	0	0.00242869125048652	0	0	0.0103539568847694	0.00508022191519278	0.0136847472475052	0	0	0.199512154724973	0	0.00405794656143545	0.029142906827608	0	0	0	9999	0.0593546161593023	1.07842605837852	0.35
BS_H1XPVS9A	0.00221695897910124	0.00195932625032949	0	0	0	0.146449768652271	0	0.00412714510438266	0	0	0.00827223720443739	0.0458194636724093	0.0265855733850915	0	0.00119495827873851	0.172882469971221	0	0	0	0.0725098981695004	0.0036277950534051	0.00435440527911268	9999	0.0214614553169065	1.09285571480015	0.49
BS_H1ZS5FMZ	0.0267474869384454	0	0	0.082625165974139	0	0.148347837186352	0	0.0137644330129509	0	0	0	0.0524128295165698	0.123521581478172	0	0.00977655736500271	0.700631640156634	0	0.0102876158636475	0.00448020349351255	0	0	0.00740464901457505	9999	0.10606090517583	1.06791782537867	1.18
BS_H3FE3TH9	9.23474392614628e-05	0.00202902511125445	0	0.0272982691756751	0	0.156102555256783	0	0.0233156219172218	0.0175444255227385	0	0.039491156853416	0.0129637114302869	0.0313376622975843	0	0.000475854284579952	0.192233089102525	0	0.00120351684998545	0.00897608941515527	0	0	0.0169366753435335	9999	0.032866224897461	1.08217588471605	0.53
BS_H3Y8FWHV	0	0.00309982587107136	0	0.0109718527864412	0	0.0299570971296749	0	0.00241240779106582	0	0	0	0.0247893619113147	0.145656511608319	0	0	0.296393289962869	0	0.0040373432373512	0	0.0893419662055182	0.0033403434963748	0	9999	0.266230809427986	0.99619029529141	0.61
BS_H4B5Y6S0	0.00602746017744673	0	0.00065279950902599	0	0.00785165785298069	0.10720563717648	0	0.0435686475187342	0.00264839972700137	0	0	0.00799990330419303	0.0210243381105192	0.0152742767728116	0.00361977277426424	0.0168478453543847	0	0	0.040811278910906	0	0.00646798281125215	0	9999	-0.0453679496988537	1.11867959920485	0.28
BS_H4NXBD2D	0	0.00729257842950879	0	0.00540597276361998	0	0.109403562053882	0	0.025740834594397	0.000544582598611471	0	0	0.00993442146461047	0.0206452043398604	0.0239821270003026	0	0.0195514141225989	0	0.00100304649420427	0.0327451928935333	0	0.0037510632448705	0	9999	-0.0514593401324059	1.11695627671307	0.26
BS_H8A9PSYA	0	0.00464956464998108	0	0.0384950469999314	0	0.196030086781018	0	0.0299431116600092	0.00143780967949187	0	0.0189129101088955	0.0116460958553534	0.042194650216123	0	0	0.177886581084363	0	0.00179409753111849	0.0306910235947093	0	0	0.00631902183900514	9999	0.0319678308139487	1.08018295684045	0.56
BS_HA20Y4XY	0	0.000512329441231246	0	0	0	0.0448137847715107	0	0.0166075203075672	0	0	0	0.0229357637871091	0.11870721155822	0	0	0.134912769139664	0	0	0	0.163249302507395	0.0182613184873025	0	9999	0.180927750129724	1.04590470660539	0.52
BS_HB03GSHF	0.00254836592377722	0	0.00733798484988739	0	0	0.0302598645802635	0	0.0268058859204353	0.00152594058296871	0	0	0.0246211470320743	0.0296477320646136	0.0468560716275559	0.0021603081455728	0	0.0091060369895345	0	0.0237663189722048	0	0	0.045364343311112	9999	-0.0393703246433301	1.11339915159157	0.25
BS_HBJZR69P	0	0.00345347604002428	0	0.0233960581597977	0	0.120088075031201	0	0.00123805724939942	0	0	0	0.0130385584921848	0.159886114053757	0	0	0.221742200812609	0	0.00274669573339213	0.0296194664723592	0	0	0.0047912979552755	9999	0.242129767083435	0.993290964535826	0.58
BS_HC44ZA0V	0	0.00521871033968689	0.000533964722649145	0.00330653042370024	0	0.0207702299518007	0	0.0190337341719219	0	0	0	0.0188736899865044	0.0536254081851056	0	0	0.0710630762450658	0	0	0	0.114032915017715	0.00140862191798365	0.00213311903786687	9999	-0.0193665859224335	1.15793808361084	0.31
BS_HC5M8JTC	0.0429602515761288	0	0.0150925997715341	0.0946534190206167	0	0.226763774676505	0	0.0114360076171586	0	0	0.0130012966287077	0.0257351039543714	0.214467256037738	0	0.0313828149056365	0.815519800916961	0	0	0	0.0269592541452569	0	0.00202842074938509	9999	0.12778250178016	1.05043681657038	1.52
BS_HCP5C912	0	0.0393496529642752	0	0.0140892868587019	0	0.0386444487085197	0	0.0223653508384584	0	0	0.0597744552593658	0	0.0562778776614812	0	0	0.167753889754932	0	0	0.0073898695643858	0	0.00785063094328664	0.00650453744659304	9999	-0.0275555493238952	1.09842194511305	0.42
BS_HD4EJYE3	0	0	0	0.0236270054323728	0	0.0717549380899866	0	0.0283652139462052	0.0202104220884342	0	0	0.0168973227162844	0.0351218978446459	0.0100317460175454	0.00560400512813652	0.0231406993205833	0	0	0.0131361169618502	0	0.00211063245395521	0	9999	-0.0349431617512951	1.11827558595727	0.25
BS_HE57E1RP	0	0	0.000983759917006182	0.0185341817507038	0	0.0188698784847034	0	0.0199616587759865	0.00170670433573597	0	0	0.00500955695773468	0	0.114337686914552	0	0	0	0	0.0405965728635771	0	0	0	9999	-0.0258611907307513	1.15214761439261	0.22
BS_HF3RNN2T	0.00638542823075537	0	0	0.0785143114087144	0	0.0615911367022006	0	0.00396521266359877	0	0	0	0.0145741498075317	0.0467231064619212	0	0	0.0876240484942987	0	0	0.0169364261664627	0	0.00368618006451672	0	9999	-0.0428791072913095	1.11087259391997	0.32
BS_HHPA8NJ2	0.0290695863822016	0	0.000871637569448364	0.0401382966885431	0	0.0820159919835731	0	0.0417108986799655	0	0	0	0.0215469110581628	0.030341410713279	0	0.00268573709423192	0.240302130829122	0	0	0	0	0	0.0113173990014726	9999	-0.0336839247307433	1.11119480582937	0.5
BS_HJRTC9JQ	0.0184644764171789	0	0	0.0333785661509466	0	0.130358630070533	0	0.0293750220127089	0.0138446452926612	0	0.0458811029015931	0.041283444318802	0.0407966187793959	0.0987896257654431	0.000852650837646336	1.07608979243217	0	0	0.0808854250209168	0	0	0	9999	0.362030406859851	0.948238986916666	1.61
BS_HKZENFDA	0	0.00413790369543293	0.00136740609595335	0	0.0184606165371498	0.00660835879515845	0	0.0160367158285259	0	0	0.00803912767610573	0.00910571317341024	0.0199112807194568	0	0.000687156356755554	0.0732594629206465	0	0	0	0.0036647655331516	0.00872149266825314	0	9999	-0.0413912729806195	1.10650403100928	0.17
BS_HQ5BJ6MW	0.0134343927929548	0	0.00619209931065504	0.0443884366623279	0	0.0872786835140034	0	0.00565408606067418	0	0	0	0.0597049871713463	0.202626810663794	0	0	0.341587707205306	0	0.0029431636681044	0	0.128015096955861	0.00367987416627937	0.00449466182869295	9999	0.0568127662160827	1.08047360824585	0.9
BS_HSHN8PBB	0.0022079660177952	0.00582260647998652	0	0.157883721016663	0	0.0629874866943278	0	0.0128840814503605	0.0145421836285698	0	0.00956851764741218	0.00443826359784605	0.0315694467618647	0	0	0.376037654390931	0	0.00607874017480579	0.10375747141928	0	0	0.0122218607201574	9999	0.100173714725982	1.05069887155476	0.8
BS_HTEPAKCM	0	0	0.00060802833090101	0	0	0.0461308656561992	0	0.0142818780339095	0	0	0	0.0222391950124735	0.00988490760999938	0	0	0.100204690459637	0	0	0	0.0166089326770036	0.0100415022198771	0	9999	-0.0327254904561596	1.11437250924688	0.22
BS_HV8PFRBR	0.000220796326225204	0.00201682192456071	0	0.0359312531243643	0	0.109587014084469	0	0.0195982574163744	3.9110073194682e-05	0	0	0.0170378254232945	0.0915959263294188	0	0	0.187141904473977	0	0.00106293495598703	0.0288984023314882	0	0	0.00686975353664615	9999	0.103021742502574	1.04809604211083	0.5
BS_HX0S30NE	0.0102693405200368	0.00290806998065609	0	0.105522335198254	0	0.148251350617611	0	0.00554838670054212	0	0	0.0786470111656103	0.00165658135198056	0.0816339228387413	0	0	0.606944334703042	0	0.00700483510030518	0	0.00660792003558758	0	0.0250059117876331	9999	0.210050715843316	1.01474736117956	1.08
BS_HZ707C55	0.0020346486422133	0	0	0	0	0.0473785080452219	0	0.0582734693020407	0.00624088545432303	0	0.000641415286384333	0.0177047969768763	0.00162905329585531	0.115288649241309	0	0.0983291199183988	0	0	0	0.0224794538373775	0	0	9999	0.0582464655638694	1.09252577480621	0.37
BS_HZE3KYZ1	0	0.000231114056422059	0	0.149446706478769	0	0.0204682105673209	0	0.00726169644309544	0	0	0	0.000875199680057365	0.12062764031251	0.0186927789470357	0.00434648480704113	0.0392196054873902	0	0	0.0260154833838421	0	0.00789110312382477	0.0149239767126911	9999	-0.0624407266061849	1.12624529857981	0.41
BS_HZRM07TW	0.0050775004482545	0.00356968069198168	0.013940455033192	0.0483470292412164	0	0.0700958941698947	0	0.00334325960975283	0.0111572558515831	0	0.0129601772444045	0.0036814538560664	0.0152846541876153	0	0.0043029195332768	0.166876480846437	0	0	0.0213632392863248	0	0	0	9999	-0.0532510875785809	1.10832817838316	0.38
BS_J1AB8PMA	0.00673877905909086	0.00899981594800844	0.100563285591122	0.021474133720919	0	0	0	0.040700439025818	0.0156022621459411	0.00315388865550057	0	0.0232631659988896	0.00410725993607151	0.367404464871534	0.024871227342059	0.573034783753311	0	0	0.026426554647369	0	0	0.00365993930436648	9999	0.155052875297458	1.06903076638417	1.22
BS_J483EMFP	0.0034368676603089	0.0292307445113964	0.0500264508402067	0.049409996876292	0	0.03406807158491	0	0.0294905995075898	0	0	0	0.0124439286571323	0.0165628402922373	0.015848970157159	0	0.0922984948808733	0.00109841591005559	0.0367433369405408	0.038513107077529	0	0	0.0808281751037689	9999	-0.0140891023946176	1.08600409340219	0.49
BS_J4GQPZS0	0.00234325364410864	0.00149138672211484	0	0.0216367640432947	0	0.0949117180134655	0	0.00683561776042219	0	0	0	0.0405726235897804	0.0529817643193225	0	0	0.203548845265184	0	0.00190279641445267	0	0.044491372430025	0	0.00928385779782951	9999	0.0976996200404913	1.05791713718673	0.48
BS_J60G8DMK	0	0.0014509653787365	0	0.0228890700172922	0	0.0818469137954899	0	0.00260188179363216	0.00136365040465907	0	0.0315909107044468	0.0101766275390616	0.02496935788698	0	0.00258924126785468	0.233370713935051	0.00231241503339839	0	0.0444278905618259	0	0.000410361681571915	0	9999	0.150664333317486	1.03267467302107	0.46
BS_J6VKB1VE	0	0	0	0.103826995672919	0	0.0617494089599576	0	0.00996326041853869	0	0	0.0537143570995717	0	0.193054672691753	0	0	0.692114739987431	0	0	0.0203024229997402	0	0	0.00527414217008898	9999	0.177536224071903	1.04070947468787	1.14
BS_J70GK8SM	0.00719273727474719	0	0	0.154271665945493	0	0.136707467947872	0	0.0600748548740121	0	0	0	0	0.0769728923413644	0.0592935174966182	0.0917112494010156	0.918517657605136	0.0142586673570286	0	0.0209992897567127	0	0	0	9999	0.33189931348894	0.95867026121051	1.54
BS_J71N7D09	0	0.0538316039881901	0	0.0152863827480944	0.0100011533553252	0	0	0.0507402853072065	0	0	0.0178933349110164	0	0.0102213616242114	0	0	0.0608395817183535	0	0	0	0.0411862963476025	0	0	9999	-0.0875429479600188	1.12210932300092	0.26
BS_J8G4SH4Z	0.00508898885124177	0	0.00169678262123053	0.0152241690197577	0	0.0260583907532284	0	0.00647524971871358	0	0	0	0.0211239010963517	0.00329929110430585	0	0	0.0881440060429333	0	0	0.0228892207922371	0	0	0	9999	-0.0302012504207463	1.10652832958214	0.19
BS_J8VX4D17	0.00135498065687118	0.0167398530681508	0.000832449600619328	0.0231515133849271	0	0.0689050061282378	0	0.0542894296979976	0	0	0.00255706910174578	0.0197402321453767	0.0216459619300406	0.158220555744081	0	0.0724307332217725	0	0	0	0.118220043390773	0	0.0119121719294072	9999	0.084751946397857	1.07811087741619	0.57
BS_JAEM78XS	0.000428875681473314	0.000685597683393891	0	0.0141887874198515	0	0.0536099942556943	0	0.00191155051873663	0	0	0.0115125553890267	0.00774730485642292	0.0154400432971096	0	0	0.197413759832777	0	0	0.0170615310655142	0	0	0	9999	0.11624911007507	1.06238148903468	0.32
BS_JBGZ7HHZ	0.0351469949994133	0	0.00792863885998115	0.0818272033457754	0	0.0717802457755974	0	0.0254555946790077	0.0173776768097737	0	0.0419311887398674	0.00198930351501696	0.0917560009138666	0	0.0135473934841864	0.449702114580472	0	0	0.0571238607274019	0	0	0.00443378356964047	9999	0.391993498377175	0.920866895821078	0.9
BS_JCPKYHKY	0.0272678697939817	0.0317841892754265	0.0319460937521069	0.0355860079947473	0	0.0843722711019255	0	0.101324955160256	0	0	0.0174102799870398	0.0560026000543616	0.0616068697356825	0.351766299857605	0	0.51916584218683	0	0	0	0.11523447025716	0	0.0165322508428756	9999	0.171616220826874	1.03546351713384	1.45
BS_JFB984RG	0	0.0187800263075148	0	0.00384721041997655	0	0.00712822940201736	0	0.0287230093808182	0	0	0	0.00601218715866367	0.00479667751021014	0	0	0.0803163406317409	0	0	0	0.0374165120864278	0.00589115855202746	0.00708864855060318	9999	-0.0596476054647059	1.12293007918343	0.2
BS_JFEZA9KE	0.00285016948503612	0.00299839914915552	0.000912774441688591	0.0116150440157561	0	0.206388858544275	0	0.009047918587458	0	0	0.0120040537590111	0	0.0350663184495431	0.00878024234171554	0.00690449189429875	0.0634198303920983	0	0	0.0200118989399634	0	0	0	9999	0.0172256107326726	1.09922019326193	0.38
BS_JFR750KD	0.00386599649684803	0.00225656633219844	0	0.0318880712502846	0	0.248317933039858	0	0.0234673636527276	0.0025008660456621	0	0.0069126204722259	0.0425394326285675	0.0620129099122025	0	0	0.11057023335188	0	0.00471566482272807	0.0589210537414149	0	0	0.0620312882534018	9999	-0.00541558909814931	1.09579252909893	0.66
BS_JG9JZTA9	0	0.00764746751791228	0	0.0523468858773924	0	0.0560788849123096	0	0.0009761050909208	0.00198179678385306	0	0.010180711979788	0.0179513902385238	0.0483874930135063	0	0.00635645800545566	0.650330751817878	0	0.00107459517865308	0.0766874595838072	0	0	0	9999	0.196252866152576	1.03722592876473	0.93
BS_JGPR9SR2	0.0380210459966969	0	0	0.0423904825192296	0	0.0692980015028366	0	0	0	0	0.00633573067819802	0	0.172760805309211	0	0.0225654720740599	0.519671377353744	0	0	0.0189570845660241	0	0	0	9999	0.300096267584029	0.976761171234738	0.89
BS_JH29M4KG	0.00960115373759284	0.0230661660140656	0.0118553015513932	0.110681578944861	0	0.197038381772539	0	0.0136235118914403	0.00437573921227535	0	0.0577568954671248	0.0257476726598108	0.0481624044494033	0	0.00498095557814635	0.392674566082725	0	0.00477161919400255	0.0769157647434352	0	0	0.0187482887011844	9999	0.0407598786744838	1.06868313223975	1
BS_JHGW42S6	0.0185552076870263	0	0	0.154808472371761	0	0.267261248668673	0	0.0272686462168889	0	0	0.0950013741482282	0	0.0704377548006153	0.14931776609494	0.00438827852223502	0.349500130815184	0	0.0280686836541257	0.0253924370203235	0	0	0	9999	0.0928358583576325	1.05472126590233	1.19
BS_JK0VPG1T	0.00538952832669205	0	0.000206442070351889	0	0	0.131030180211602	0	0.01134083230603	0	0	0.0341051001439334	0	0.276837183460903	0	0	0.298814687585387	0	0.00798667970318124	0.0341856641183609	0	0.000103702073558302	0	9999	0.210918000251579	1.0121761523227	0.8
BS_JKXA3FQC	0	0.00230855669584281	0	0.0116547461018651	0	0.0490887270953161	0	0	0	0	0.0341570802276015	0.0040900875724708	0.0664962612426103	0	0	0.244638593466803	0	0	0	0.0172812980065027	0	0.000284649590987879	9999	0.0783398501012951	1.08187043567181	0.43
BS_JMHG7GCN	0	0.00365249339531715	0	0.0145685783318751	0	0.0460726210301258	0	0	0	0	0	0.0213752511029398	0.145154609314152	0	0	0.24716638716229	0	0	0	0.0783651844042219	0.00364487525907847	0	9999	0.0758283542737064	1.08382834026138	0.56
BS_JR5ATB7G	0.0323288805626945	0	0.0129367936783388	0.0332401039925873	0	0.0633936647639514	0	0.0114050278440623	0	0	0	0.0351646287925819	0.103660775595946	0	0	0.192679411158128	0	0.00432179463025555	0	0.0812814373759877	0.00741492857225457	0.0821725530332115	9999	-0.0238267140248187	1.1071070503271	0.66
BS_JRYJGYC4	0.0839322135645099	0	0.100415672729647	0.061210219136647	0	0.0932618578806487	0	0	0	0	0.0946778856666415	0	0.091944274197527	0.0323449070512422	0	0.414025422477568	0	0	0	0.096418195976864	0.0398527843617299	0.00191656695697477	9999	0.0851550223968114	1.05303289610627	1.11
BS_JS95PE0J	0.00765967691136805	0.00285062107426579	0.00346413329131091	0	0	0.0658869051762626	0	0.0159090929129048	0.0203763961039974	0.0528561790860961	0	0.0179854473327119	0	0.0786236559186419	0.00767309033601508	0.461213394209888	0	0	0	0.0329398205096589	0.000843730243032751	0.0117178568938462	9999	0.0610502200778766	1.09872867711891	0.78
BS_JSPR854S	0.0154848936838484	0	0	0.034951989307732	0	0.10975355927593	0	0.00265772166998776	0.00943522230823215	0	0.0195928069054376	0.041474003231116	0.0396515961687982	0	0.0048773831754164	0.333899816151179	0	0.00339091168326615	0.0648300964390565	0	0	0	9999	0.142545166339258	1.03436841141255	0.68
BS_JT82QGXF	0.00896309597653408	0	0	0	0	0.231466155966832	0	0.141471587932001	0.00360610472812021	0	0.0706880345944678	0.0010129323755771	0.0720613148619867	0.0346828047216338	0.000877277154928802	0	0	0	0	0	0	0.0951706916879189	9999	-0.0296751416792909	1.1378881439551	0.66
BS_JTMXAMB7	0.00353410226416077	0	0	0	0	0.027282003361554	0	0.00685098012191066	0	0	0	0.0110246885821863	0.00458478061168531	0	0	0.109946350032208	0	0	0.049895810658975	0	0.000266349122893526	0.00661493524442638	9999	-0.0245950867696952	1.1102939669713	0.22
BS_JVA2NQFF	0	0.0011028182107874	0	0.0535103965508123	0	0.175411632428452	0	0.0128593417807089	0	0	0	0.0384505428600874	0.0488956452330035	0	0	0.19098059178974	0	0.00563288054079084	0	0.0113374880126431	0.00135206249898211	0.000466600093992363	9999	0.0352412956425495	1.08545819730084	0.54
BS_JVW2JJ39	0.0279196791919632	0	0.0628707910001905	0.0503235825265722	0.0332051090099363	0	0	0.0645402488287455	0	0	0.0231946944919029	0.0203617026783602	0.0139881059779685	0	0	0.173840823771105	0	0	0	0	0	0.0297552625232561	9999	-0.0511921536217378	1.11124112799406	0.5
BS_JWCX8R17	0.0535805020092945	0	0	0.0146130587081978	0	0.0947694437934671	0	0	0	0	0.0295572819877484	0.00216167556657331	0.288625733227498	0	0	1.2154055567264	0	0	0.166567103579973	0	0	0.0347196444008468	9999	0.503925079292849	0.864311858166878	1.9
BS_JWSR581E	0.00286397151864115	0.00112053381839261	0	0	0	0.136211179949589	0	0.0241302936989435	0.00213818356347921	0	0.0206698231144531	0.0245247257508971	0.0407276351346293	0	0	0.306522240995974	0	0	0	0.00385888147983191	0	0.00723253097516844	9999	0.191379798957424	1.02169951426616	0.57
BS_JX449BF5	0	0.00241091013267072	0	0	0	0.0606998767387634	0	0.0132771819835158	0	0	0.0228503169561718	0.0151725461756009	0.0301771437786319	0	0	0.168199783697171	0	9.20897641618662e-05	0.0330309001481657	0	0	0.00408925062514679	9999	-0.0271859752307533	1.10501714761413	0.35
BS_JX7S9MY7	0.0832984730516009	0.00574057631591748	0.0143258005696492	0.0435903757196577	0	0.0942443147668361	0	0.018838608979913	0	0	0	0.0460215313514129	0.0311307316188623	0.00158219593460733	0.0165724936288194	0.410994434036226	0	0	0	0.569944189250524	0	0.013716274775974	9999	0.0901278936021016	1.12040953671872	1.35
BS_JXF8A2A6	0.0330798758164634	0	0.102317363254609	0.104097315438587	0	0.0896556049684105	0	0.0498705971586921	0	0	0.0453428370178765	0	0.0440124391646075	0	0.00158504928170392	0.365120060297338	0	0.000236317270425387	0.0146825403312864	0	0	0	9999	0.189461507429771	1.012478958303	0.85
BS_JXNZYGCR	0.0279367150679947	0.00976808592308547	0.00513248039736003	0.105507670933857	0	0.0535733283598174	0	0	0	0	0.0625814082563379	0.0121176014102016	0.081616877790291	0	0	0.241408334022278	0	0.00139100478155659	0.0285916689286663	0	0.00079489089791972	0.0495799332306344	9999	-0.0257428617136765	1.09914072432592	0.68
BS_JZRM1S3T	0	0.00351454433479285	0	0.00596129168552108	0	0.00556468089745582	0	0.00694199746466419	0.00545583122127809	0	0	0.00485151551868971	0.00334492226855135	0.0590640652208698	0.00156219770311502	0.0418611305777141	0.00326606991011187	0	0.143177061569629	0	0.00543469162760706	0	9999	-0.0340050802993482	1.15983716742441	0.29
BS_K17VQECG	0.00546368979894796	0	0	0.17388878944594	0	0.197148512542693	0	0.0214901308630751	0.000823762716479635	0	0.0320577944899826	0.0179769071836607	0.0623309561335091	0	0.0174705828243484	0.683801305345548	0	0.00653650775905091	0.141011060896765	0	0	0	9999	0.0639777564417159	1.06866289616611	1.36
BS_K25F4J3V	6.06334524562448e-05	0	0.000291963959025025	0	0	0.0915154983339037	0	0	0	0	0	0.0299110485429544	0.0249634214105677	0.0235763391287358	0.000408447053007934	0	0	0	0.00927264811934932	0	0	0	9999	-0.0310648371895637	1.13687266112414	0.18
