Kids_First_Biospecimen_ID,count_regions_any_conf,count_regions_high_conf,count_regions_low_conf,any_regions,any_regions_logical,experimental_strategy.x,genome_size.x,cnv_breaks_count,breaks_density.x,experimental_strategy.y,genome_size.y,sv_breaks_count,breaks_density.y,count_regions_any_conf_truncated
BS_H2K7XX4X,0,0,0,No Calls,FALSE,WGS,2719487222,34,0.012502356960881502,WGS,2719487222,266,0.09781255739983763,0
BS_H50HR85Y,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,156,0.05736375546757395,0
BS_H83DTMT2,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,50,0.018385819060119855,0
BS_H8E4K1DT,2,2,0,High Confidence,TRUE,WGS,2719487222,46,0.016914953535310268,WGS,2719487222,114,0.04191966745707327,2
BS_H8MAKDRB,0,0,0,No Calls,FALSE,WGS,2719487222,70,0.025740146684167797,WGS,2719487222,148,0.054422024417954774,0
BS_H8NWA41N,0,0,0,No Calls,FALSE,WGS,2719487222,16,0.0058834620992383535,WGS,2719487222,82,0.030152743258596564,0
BS_HBAKYKQM,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,268,0.09854799016224243,0
BS_HC4T1EEP,0,0,0,No Calls,FALSE,WGS,2719487222,48,0.01765038629771506,WGS,2719487222,504,0.18532905612600814,0
BS_HGP0PV0D,0,0,0,No Calls,FALSE,WGS,2719487222,28,0.010296058673667119,WGS,2719487222,92,0.033829907070620537,0
BS_HJ95JNFN,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,104,0.038242503645049296,0
BS_HM5N78GV,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,100,0.03677163812023971,0
BS_HN8DE43A,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,226,0.08310390215174175,0
BS_HNE6BPMH,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,166,0.06104091927959792,0
BS_HPMX6CT4,0,0,0,No Calls,FALSE,WGS,2719487222,30,0.011031491436071914,WGS,2719487222,70,0.025740146684167797,0
BS_HQFNQHVW,0,0,0,No Calls,FALSE,WGS,2719487222,24,0.00882519314885753,WGS,2719487222,78,0.028681877733786974,0
BS_HSYF7G2D,0,0,0,No Calls,FALSE,WGS,2719487222,22,0.008089760386452736,WGS,2719487222,84,0.030888176021001357,0
BS_HTGDSPQA,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,86,0.03162360878340615,0
BS_HW4J7JM8,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,152,0.05589288994276436,0
BS_HYGK88B0,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,1310,0.48170845937514023,0
BS_HZHEF797,0,0,0,No Calls,FALSE,WGS,2719487222,76,0.02794644497138218,WGS,2719487222,180,0.06618894861643147,0
BS_HZNKSQ17,0,0,0,No Calls,FALSE,WGS,2719487222,34,0.012502356960881502,WGS,2719487222,518,0.1904770854628417,0
BS_HZV4WDTB,0,0,0,No Calls,FALSE,WGS,2719487222,12,0.004412596574428765,WGS,2719487222,40,0.014708655248095883,0
BS_J037K4BM,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,62,0.02279841563454862,0
BS_J33YVP27,0,0,0,No Calls,FALSE,WGS,2719487222,10,0.003677163812023971,WGS,2719487222,72,0.02647557944657259,0
BS_J4E9SW51,0,0,0,No Calls,FALSE,WGS,2719487222,76,0.02794644497138218,WGS,2719487222,116,0.04265510021947806,0
BS_J5J0EA7Y,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,96,0.03530077259543012,0
BS_J6VRW67C,0,0,0,No Calls,FALSE,WGS,2719487222,22,0.008089760386452736,WGS,2719487222,42,0.015444088010500678,0
BS_JB3J82ZK,2,0,2,Low Confidence,TRUE,WGS,2719487222,104,0.038242503645049296,WGS,2719487222,376,0.13826135933210132,2
BS_JBHQ6G3J,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,66,0.024269281159358207,0
BS_JBY9S5D4,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,140,0.051480293368335595,0
BS_JC2187NA,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,74,0.027211012208977387,0
BS_JDMM2XG4,0,0,0,No Calls,FALSE,WGS,2719487222,12,0.004412596574428765,WGS,2719487222,32,0.011766924198476707,0
BS_JDS0SYST,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,50,0.018385819060119855,0
BS_JHGFJR3D,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,110,0.04044880193226368,0
BS_JJNSP29S,0,0,0,No Calls,FALSE,WGS,2719487222,10,0.003677163812023971,WGS,2719487222,238,0.08751649872617051,0
BS_JJWC13GG,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,8,0.0029417310496191768,0
BS_JJZPY3BG,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,80,0.029417310496191767,0
BS_JK5GTHVG,1,0,1,Low Confidence,TRUE,WGS,2719487222,56,0.020592117347334238,WGS,2719487222,200,0.07354327624047942,1
BS_JM979K1M,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,46,0.016914953535310268,0
BS_JNS7Q60A,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,90,0.033094474308215736,0
BS_JQNF0FQP,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,112,0.041184234694668476,0
BS_JRFVST47,3,0,3,Low Confidence,TRUE,WGS,2719487222,140,0.051480293368335595,WGS,2719487222,482,0.1772392957395554,3
BS_JSMAT49K,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,58,0.02132755010973903,0
BS_JSNJZERZ,0,0,0,No Calls,FALSE,WGS,2719487222,10,0.003677163812023971,WGS,2719487222,96,0.03530077259543012,0
BS_JTBM5TSE,0,0,0,No Calls,FALSE,WGS,2719487222,54,0.019856684584929445,WGS,2719487222,104,0.038242503645049296,0
BS_JVTQD8HH,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,136,0.05000942784352601,0
BS_JX1PK0VW,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,190,0.06986611242845545,0
BS_K049HVGR,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,92,0.033829907070620537,0
BS_K07KNTFY,0,0,0,No Calls,FALSE,WGS,2719487222,32,0.011766924198476707,WGS,2719487222,250,0.09192909530059927,0
BS_K3PPH522,0,0,0,No Calls,FALSE,WGS,2719487222,20,0.007354327624047942,WGS,2719487222,42,0.015444088010500678,0
BS_K3Y06EKR,0,0,0,No Calls,FALSE,WGS,2719487222,54,0.019856684584929445,WGS,2719487222,292,0.10737318331109995,0
BS_K3YT05M7,0,0,0,No Calls,FALSE,WGS,2719487222,14,0.0051480293368335595,WGS,2719487222,44,0.01617952077290547,0
BS_K6A9Z04J,2,2,0,High Confidence,TRUE,WGS,2719487222,110,0.04044880193226368,WGS,2719487222,410,0.15076371629298282,2
BS_K6BMXTW5,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,40,0.014708655248095883,0
BS_K89V7JNJ,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,132,0.048538562318716415,0
BS_KAD49R68,0,0,0,No Calls,FALSE,WGS,2719487222,148,0.054422024417954774,WGS,2719487222,188,0.06913067966605066,0
BS_KAZENYZE,0,0,0,No Calls,FALSE,WGS,2719487222,90,0.033094474308215736,WGS,2719487222,96,0.03530077259543012,0
BS_KB9GJDCS,0,0,0,No Calls,FALSE,WGS,2719487222,32,0.011766924198476707,WGS,2719487222,88,0.03235904154581094,0
BS_KBPBCWA0,0,0,0,No Calls,FALSE,WGS,2719487222,30,0.011031491436071914,WGS,2719487222,110,0.04044880193226368,0
BS_KCN7NG92,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,112,0.041184234694668476,0
BS_KFRBXXV7,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,148,0.054422024417954774,0
BS_KG1YMTA4,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,36,0.013237789723286295,0
BS_KH0NFCWF,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,64,0.023533848396953414,0
BS_KHSYAB3J,7,5,2,High Confidence,TRUE,WGS,2719487222,274,0.1007542884494568,WGS,2719487222,1340,0.49273995081121214,>=5
BS_KJQXZ8GK,0,0,0,No Calls,FALSE,WGS,2719487222,38,0.01397322248569109,WGS,2719487222,148,0.054422024417954774,0
BS_KKWQW01N,0,0,0,No Calls,FALSE,WGS,2719487222,24,0.00882519314885753,WGS,2719487222,130,0.04780312955631162,0
BS_KM878Y43,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,58,0.02132755010973903,0
BS_KP0YNTAK,2,1,1,High Confidence,TRUE,WGS,2719487222,120,0.044125965744287655,WGS,2719487222,314,0.1154629436975527,2
BS_KPWRDRFP,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,66,0.024269281159358207,0
BS_KRYYDC2X,0,0,0,No Calls,FALSE,WGS,2719487222,64,0.023533848396953414,WGS,2719487222,128,0.04706769679390683,0
BS_KSHETTQC,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,72,0.02647557944657259,0
BS_KSRYKCDE,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,58,0.02132755010973903,0
BS_KT9H4B1N,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,114,0.04191966745707327,0
BS_KV3XF9WV,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,214,0.07869130557731298,0
BS_KVV3G6NP,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,66,0.024269281159358207,0
BS_KVYCH9PB,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,174,0.0639826503292171,0
BS_KXGJ1HMG,2,2,0,High Confidence,TRUE,WGS,2719487222,92,0.033829907070620537,WGS,2719487222,232,0.08531020043895612,2
BS_KYG3H6C6,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,76,0.02794644497138218,0
BS_KYPMZZSY,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,266,0.09781255739983763,0
BS_KYPZRS4S,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,88,0.03235904154581094,0
BS_M0B42FPR,0,0,0,No Calls,FALSE,WGS,2719487222,34,0.012502356960881502,WGS,2719487222,92,0.033829907070620537,0
BS_M16CDR44,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,60,0.022062982872143828,0
BS_M18CDDGK,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,200,0.07354327624047942,0
BS_M1TDS9CT,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,82,0.030152743258596564,0
BS_M1YHV93N,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,68,0.025004713921763004,0
BS_M2MSWKBC,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,86,0.03162360878340615,0
BS_M4E4H6NG,1,0,1,Low Confidence,TRUE,WGS,2719487222,56,0.020592117347334238,WGS,2719487222,226,0.08310390215174175,1
BS_M9YZK3SP,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,126,0.046332264031502035,0
BS_MAVSJH2Y,0,0,0,No Calls,FALSE,WGS,2719487222,12,0.004412596574428765,WGS,2719487222,202,0.07427870900288422,0
BS_MDVMT75X,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,130,0.04780312955631162,0
BS_MEPW36WF,0,0,0,No Calls,FALSE,WGS,2719487222,18,0.006618894861643148,WGS,2719487222,174,0.0639826503292171,0
BS_MFTAVQ5C,0,0,0,No Calls,FALSE,WGS,2719487222,12,0.004412596574428765,WGS,2719487222,76,0.02794644497138218,0
BS_MGBEMNYR,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,126,0.046332264031502035,0
BS_MGY2V5N4,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,134,0.049273995081121215,0
BS_MHT5C2AP,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,154,0.056628322705169154,0
BS_MJJZJMTK,0,0,0,No Calls,FALSE,WGS,2719487222,10,0.003677163812023971,WGS,2719487222,38,0.01397322248569109,0
BS_MRX1SPFB,0,0,0,No Calls,FALSE,WGS,2719487222,40,0.014708655248095883,WGS,2719487222,38,0.01397322248569109,0
BS_MS87PMR7,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,90,0.033094474308215736,0
BS_MSB1RDAJ,0,0,0,No Calls,FALSE,WGS,2719487222,16,0.0058834620992383535,WGS,2719487222,50,0.018385819060119855,0
BS_MSGYZ69T,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,238,0.08751649872617051,0
BS_MT5ZSRG4,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,46,0.016914953535310268,0
BS_MVC1NCZX,1,1,0,High Confidence,TRUE,WGS,2719487222,102,0.0375070708826445,WGS,2719487222,290,0.10663775054869516,1
BS_MW63FCZC,0,0,0,No Calls,FALSE,WGS,2719487222,20,0.007354327624047942,WGS,2719487222,38,0.01397322248569109,0
BS_MW6YMRBJ,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,60,0.022062982872143828,0
BS_MW74GF38,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,140,0.051480293368335595,0
BS_MWKJF6XH,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,44,0.01617952077290547,0
BS_MWXDJFWW,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,54,0.019856684584929445,0
BS_MWZCP1XW,0,0,0,No Calls,FALSE,WGS,2719487222,56,0.020592117347334238,WGS,2719487222,340,0.12502356960881503,0
BS_MZJJRDZF,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,346,0.12722986789602939,0
BS_N0Z6V2YG,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,64,0.023533848396953414,0
BS_N2JD3VX6,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,44,0.01617952077290547,0
BS_N4B3WB8W,0,0,0,No Calls,FALSE,WGS,2719487222,62,0.02279841563454862,WGS,2719487222,218,0.08016217110212256,0
BS_N5VYY66W,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,100,0.03677163812023971,0
BS_N8D9FH6M,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,62,0.02279841563454862,0
BS_N8WXTFN4,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,42,0.015444088010500678,0
BS_N9N1X78X,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,114,0.04191966745707327,0
BS_NASADC3P,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,68,0.025004713921763004,0
BS_NB509KST,0,0,0,No Calls,FALSE,WGS,2719487222,10,0.003677163812023971,WGS,2719487222,578,0.21254006833498554,0
BS_NDSWS9TS,0,0,0,No Calls,FALSE,WGS,2719487222,24,0.00882519314885753,WGS,2719487222,20,0.007354327624047942,0
BS_NEX92KQH,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,100,0.03677163812023971,0
BS_NFT9VHMJ,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,244,0.0897227970133849,0
BS_NG0CR0EP,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,100,0.03677163812023971,0
BS_NHMPQ8Q1,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,86,0.03162360878340615,0
BS_NHRNZRQV,0,0,0,No Calls,FALSE,WGS,2719487222,80,0.029417310496191767,WGS,2719487222,104,0.038242503645049296,0
BS_NJFK43N3,0,0,0,No Calls,FALSE,WGS,2719487222,38,0.01397322248569109,WGS,2719487222,84,0.030888176021001357,0
BS_NJV6A585,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,138,0.0507448606059308,0
BS_NMJPX8VQ,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,46,0.016914953535310268,0
BS_NNFDFAFM,2,1,1,High Confidence,TRUE,WGS,2719487222,102,0.0375070708826445,WGS,2719487222,284,0.10443145226148078,2
BS_NS8G0465,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,172,0.0632472175668123,0
BS_NTXHP7QR,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,76,0.02794644497138218,0
BS_NWYBD9CA,1,1,0,High Confidence,TRUE,WGS,2719487222,32,0.011766924198476707,WGS,2719487222,164,0.06030548651719313,1
BS_NXZSD2KK,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,114,0.04191966745707327,0
BS_NZRJE7QA,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,60,0.022062982872143828,0
BS_P0KQFXNC,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,82,0.030152743258596564,0
BS_P36C0ABE,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,54,0.019856684584929445,0
BS_P3EVK3C2,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,90,0.033094474308215736,0
BS_P3KD5EQG,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,46,0.016914953535310268,0
BS_P3P96WCD,0,0,0,No Calls,FALSE,WGS,2719487222,24,0.00882519314885753,WGS,2719487222,72,0.02647557944657259,0
BS_P3PF53V8,1,0,1,Low Confidence,TRUE,WGS,2719487222,104,0.038242503645049296,WGS,2719487222,414,0.1522345818177924,1
BS_P4K6WK9Y,6,5,1,High Confidence,TRUE,WGS,2719487222,270,0.09928342292464722,WGS,2719487222,838,0.3081463274476088,>=5
BS_P6NWC51S,0,0,0,No Calls,FALSE,WGS,2719487222,80,0.029417310496191767,WGS,2719487222,362,0.13311332999526776,0
BS_P7CY04E7,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,70,0.025740146684167797,0
BS_P8WN8XEQ,2,2,0,High Confidence,TRUE,WGS,2719487222,98,0.036036205357834916,WGS,2719487222,262,0.09634169187502804,2
BS_P99S85CY,0,0,0,No Calls,FALSE,WGS,2719487222,18,0.006618894861643148,WGS,2719487222,102,0.0375070708826445,0
BS_PC2YQ4F6,0,0,0,No Calls,FALSE,WGS,2719487222,36,0.013237789723286295,WGS,2719487222,152,0.05589288994276436,0
BS_PDRNE606,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,218,0.08016217110212256,0
BS_PEDGRK8S,0,0,0,No Calls,FALSE,WGS,2719487222,32,0.011766924198476707,WGS,2719487222,78,0.028681877733786974,0
BS_PEFRDKDZ,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,112,0.041184234694668476,0
BS_PFXDWV9R,1,1,0,High Confidence,TRUE,WGS,2719487222,134,0.049273995081121215,WGS,2719487222,366,0.13458419552007733,1
BS_PJ08ZW9A,0,0,0,No Calls,FALSE,WGS,2719487222,12,0.004412596574428765,WGS,2719487222,84,0.030888176021001357,0
BS_PMFR8NPN,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,266,0.09781255739983763,0
BS_PMSZKZP7,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,142,0.05221572613074039,0
BS_PNXDHDF3,1,1,0,High Confidence,TRUE,WGS,2719487222,124,0.04559683126909724,WGS,2719487222,570,0.20959833728536634,1
BS_PP4WJBNR,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,52,0.019121251822524648,0
BS_PPY0EWPG,1,0,1,Low Confidence,TRUE,WGS,2719487222,126,0.046332264031502035,WGS,2719487222,262,0.09634169187502804,1
BS_PV130A29,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,56,0.020592117347334238,0
BS_PVYMDM18,0,0,0,No Calls,FALSE,WGS,2719487222,56,0.020592117347334238,WGS,2719487222,42,0.015444088010500678,0
BS_PVZJCXS1,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,132,0.048538562318716415,0
BS_PYVPKH11,0,0,0,No Calls,FALSE,WGS,2719487222,12,0.004412596574428765,WGS,2719487222,104,0.038242503645049296,0
BS_PZDTK87A,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,290,0.10663775054869516,0
BS_Q0XBZP88,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,34,0.012502356960881502,0
BS_Q50P97Y0,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,24,0.00882519314885753,0
BS_Q5XKTB1V,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,76,0.02794644497138218,0
BS_Q6GVRAWK,0,0,0,No Calls,FALSE,WGS,2719487222,80,0.029417310496191767,WGS,2719487222,86,0.03162360878340615,0
BS_Q807ENGY,0,0,0,No Calls,FALSE,WGS,2719487222,18,0.006618894861643148,WGS,2719487222,204,0.075014141765289,0
BS_Q88059DJ,1,0,1,Low Confidence,TRUE,WGS,2719487222,52,0.019121251822524648,WGS,2719487222,214,0.07869130557731298,1
BS_Q9NHTR7G,0,0,0,No Calls,FALSE,WGS,2719487222,12,0.004412596574428765,WGS,2719487222,60,0.022062982872143828,0
BS_QA0W86WP,0,0,0,No Calls,FALSE,WGS,2719487222,28,0.010296058673667119,WGS,2719487222,56,0.020592117347334238,0
BS_QBZDQX7A,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,150,0.05515745718035957,0
BS_QC5FNXGH,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,68,0.025004713921763004,0
BS_QD22MJJ5,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,74,0.027211012208977387,0
BS_QDGHHS4S,0,0,0,No Calls,FALSE,WGS,2719487222,50,0.018385819060119855,WGS,2719487222,180,0.06618894861643147,0
BS_QE5B0T7R,0,0,0,No Calls,FALSE,WGS,2719487222,20,0.007354327624047942,WGS,2719487222,124,0.04559683126909724,0
BS_QE7WAAKC,0,0,0,No Calls,FALSE,WGS,2719487222,16,0.0058834620992383535,WGS,2719487222,244,0.0897227970133849,0
BS_QG6V29H7,0,0,0,No Calls,FALSE,WGS,2719487222,50,0.018385819060119855,WGS,2719487222,224,0.08236846938933695,0
BS_QGX93WPF,0,0,0,No Calls,FALSE,WGS,2719487222,56,0.020592117347334238,WGS,2719487222,358,0.13164246447045816,0
BS_QHTDJG77,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,132,0.048538562318716415,0
BS_QK61ST4T,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,88,0.03235904154581094,0
BS_QM1Z8R38,0,0,0,No Calls,FALSE,WGS,2719487222,10,0.003677163812023971,WGS,2719487222,38,0.01397322248569109,0
BS_QMG7XNEW,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,76,0.02794644497138218,0
BS_QMHND3QK,0,0,0,No Calls,FALSE,WGS,2719487222,30,0.011031491436071914,WGS,2719487222,208,0.07648500729009859,0
BS_QRH793AV,0,0,0,No Calls,FALSE,WGS,2719487222,32,0.011766924198476707,WGS,2719487222,108,0.03971336916985889,0
BS_QSDKJM8T,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,142,0.05221572613074039,0
BS_QSMFVHSB,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,70,0.025740146684167797,0
BS_QWS88QXE,0,0,0,No Calls,FALSE,WGS,2719487222,14,0.0051480293368335595,WGS,2719487222,94,0.03456533983302533,0
BS_QX754ADQ,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,196,0.07207241071566983,0
BS_QXZTRMWM,0,0,0,No Calls,FALSE,WGS,2719487222,30,0.011031491436071914,WGS,2719487222,2276,0.8369224836166558,0
BS_QYWGB52C,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,126,0.046332264031502035,0
BS_QZT3SPY7,1,0,1,Low Confidence,TRUE,WGS,2719487222,138,0.0507448606059308,WGS,2719487222,208,0.07648500729009859,1
BS_QZTPJ8YW,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,70,0.025740146684167797,0
BS_R1CV479M,0,0,0,No Calls,FALSE,WGS,2719487222,60,0.022062982872143828,WGS,2719487222,50,0.018385819060119855,0
BS_R1G6SG0K,5,5,0,High Confidence,TRUE,WGS,2719487222,196,0.07207241071566983,WGS,2719487222,1070,0.3934565278865649,>=5
BS_R1RMKH1B,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,100,0.03677163812023971,0
BS_R1ZBTEAG,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,36,0.013237789723286295,0
BS_R5G3QP11,1,1,0,High Confidence,TRUE,WGS,2719487222,20,0.007354327624047942,WGS,2719487222,172,0.0632472175668123,1
BS_R6CKWZW6,1,0,1,Low Confidence,TRUE,WGS,2719487222,56,0.020592117347334238,WGS,2719487222,162,0.059570053754788334,1
BS_R726FKHP,0,0,0,No Calls,FALSE,WGS,2719487222,64,0.023533848396953414,WGS,2719487222,236,0.08678106596376571,0
BS_R7YMKNJN,1,1,0,High Confidence,TRUE,WGS,2719487222,72,0.02647557944657259,WGS,2719487222,272,0.10001885568705202,1
BS_R82MYPKB,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,108,0.03971336916985889,0
BS_R8ZKDFWH,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,26,0.009560625911262324,0
BS_R913E3VB,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,156,0.05736375546757395,0
BS_R922P3XJ,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,88,0.03235904154581094,0
