PC1	PC2	Kids_First_Biospecimen_ID
-57181.262051407226	-35662.96198976722	BS_F5BZSF3Q
-158549.45948251593	84035.1657423632	BS_F6V1Y4QS
183549.31418933836	-6028.808595434632	BS_F6Z5HFWH
-46624.68741734904	51873.120994216966	BS_F8N6CFQE
934957.0409684575	-41039.28972020265	BS_F9WKPDFG
85917.79479402264	115478.98921878728	BS_FAQQ0GCQ
124424.04449781214	-188275.78053733884	BS_FAVRBEW7
-73032.2150459983	-100383.09466965172	BS_FBJ5Q54N
-284943.3886589378	-247099.81987319182	BS_FCAKKZ20
-67326.18109952575	-107310.52934116394	BS_FEPRNEXX
-323756.7076147008	27462.40561396442	BS_FEV5A0HN
-7629.1053822129725	-18989.003362541058	BS_FEYMKEK8
-88540.0179468365	5560.762447116357	BS_FJWZ3M7V
308945.74782731105	105458.45762186199	BS_FJZPQZ2C
-6327.833793795819	65551.4903496217	BS_FKDQJJB5
531158.710366084	-269706.36656912736	BS_FQX1PRAJ
1300840.113201028	-396645.9597767874	BS_FRM9TG02
-353877.2915068272	20955.04567907882	BS_FRZ76GEG
-297203.6197905567	-21611.89813691789	BS_FTKPQ5FZ
-134791.80587728435	-23991.337093475588	BS_FW5ECXXK
-5459.731706771632	-95301.93188922711	BS_FWMJPKCV
-285820.5767510165	54794.28111828102	BS_FX2P2WEG
88939.33273449047	-247269.27658271504	BS_FXHXQRKE
-116839.81373263388	44309.62600166884	BS_FYRDYBMZ
-95659.58100805961	22679.020139238604	BS_G00FHF3Q
939063.2510713834	-140376.6155699419	BS_G1Y281HX
-58937.38941210434	-96683.47981853398	BS_G23JJAZY
-303372.80446474586	-41973.97202204466	BS_G3RJTBZD
1389263.923480826	1264570.3113315476	BS_G43E1QBM
-363625.30649008387	67611.70833498283	BS_G5QBBHDV
33595.55508525537	-175474.4927738239	BS_G63HYD6N
-42106.175857683644	-50874.534419118136	BS_G7AGNB5G
45775.76265407753	14614.040264040272	BS_G9XE3N9T
58007.509009173096	165289.07828823582	BS_GAGRGSSX
402528.261155792	-90680.22463588505	BS_GBMFAPTR
-265490.57710457715	-36493.806104682815	BS_GBRB4J2G
167609.93343578497	-9637.04870107052	BS_GC3CH9TY
-180179.8802790888	21604.922700932013	BS_GCA4GET3
-214213.55745687903	-78853.3028007357	BS_GCQFGDTX
1353301.621049279	-382635.5904292624	BS_GDHH6T5A
-238530.7180038133	-35330.699251299266	BS_GE2RVZE6
38913.23482324329	168052.67541039706	BS_GFM6EA61
-140227.62837836114	-87685.21533571949	BS_GG9W3J9Y
-164699.94064920396	47230.2735139403	BS_GHNJ4CYC
-148694.7908191841	32538.312404779874	BS_GJNCYABP
1831582.298472012	-633172.2285557186	BS_GM9Y3AZ5
68446.71469328199	5136.2378288740265	BS_GMDQK06Q
-226488.08030848016	51786.39118383795	BS_GMJBGBWB
-39905.93048255897	-130118.80575354617	BS_GNV89A5P
-99783.36789442184	5270.611542480086	BS_GPEGRCCT
-88401.9957562038	-136420.64096713215	BS_GR46VD0Q
609733.3918108866	-49230.748135906695	BS_GS1KR5PK
-97778.17269344642	42582.85669911943	BS_GSVCN2XC
-278848.3790005507	47843.627331683034	BS_GTZCFGRZ
86968.49805882084	23948.677852832985	BS_GV3NZ9QD
-208435.656884658	49193.682529736994	BS_GW0GKWMS
208514.6346305337	102217.30555240517	BS_GWCRMKE6
-74959.08992207008	180910.13154904818	BS_GXTFW99H
90810.07929781974	3197.574602918596	BS_GYA4V1RD
28782.025176197316	73032.39714383852	BS_GYXSDZ56
260646.52241791744	166317.7878229973	BS_H0QWRJE2
-39399.29495990971	88677.26966472312	BS_H1XPVS9A
-154697.55064044843	-31397.742344044673	BS_H1ZS5FMZ
-3497.5731205624897	80093.90029420843	BS_H3FE3TH9
-41807.14233458415	-35411.952573508104	BS_H3Y8FWHV
-138695.4061266971	-90558.47495338348	BS_H4B5Y6S0
-64188.81105128386	-8934.303046197367	BS_H4NXBD2D
-58629.2415271902	4509.027246605136	BS_H8A9PSYA
47391.06993609289	-24833.7414883263	BS_HA20Y4XY
-421416.58699157275	-67393.93870318103	BS_HB03GSHF
-117425.66394969483	47652.49811332676	BS_HBJZR69P
-272843.02746256226	-155333.54321605506	BS_HBVWGB88
-200190.47860637438	-86212.00244390804	BS_HC44ZA0V
84459.58475750667	97544.1216873836	BS_HC5M8JTC
337738.7140247905	49886.773594961174	BS_HCP5C912
-119097.21006603027	-50548.904412599826	BS_HD4EJYE3
-192491.87602011464	11250.232978539343	BS_HE57E1RP
-304153.6684796096	-19809.570253867278	BS_HF3RNN2T
71826.84550433201	-108890.09529061905	BS_HHPA8NJ2
320388.0365732481	191895.08176967665	BS_HJRTC9JQ
-165878.27791129405	-214585.0547857681	BS_HKZENFDA
-223173.37601535604	58887.83904861357	BS_HQ5BJ6MW
194976.20112605515	123844.76651767179	BS_HSHN8PBB
-272802.43311161484	-39785.21148265804	BS_HTEPAKCM
22494.985126303673	-83195.86762270589	BS_HV8PFRBR
-690620.0962954492	154878.78021255587	BS_HWGWYCY7
-23099.702742616057	74200.8816842447	BS_HX0S30NE
123609.72503554357	-148284.5603650186	BS_HZ707C55
-307064.7803265167	-22577.13917999	BS_HZE3KYZ1
221481.25104979746	-183847.47843321995	BS_HZRM07TW
-144983.64851563147	-143783.24633661273	BS_J1AB8PMA
387085.03334387834	91605.45547251558	BS_J483EMFP
-352199.19254569977	-1738.6582606218592	BS_J4GQPZS0
-116696.76638328149	-135961.7281454423	BS_J60G8DMK
-188889.9067395859	-145101.42913256912	BS_J6VKB1VE
-221248.08539671247	14708.558511726087	BS_J70GK8SM
223037.16350788518	-230030.45934681894	BS_J71N7D09
-255455.71631311133	-57325.84293201327	BS_J8G4SH4Z
114435.6948826332	-73919.54180471545	BS_J8VX4D17
-256677.15617832346	-97686.44914730758	BS_JAEM78XS
3209535.825091796	-526619.5146094881	BS_JBGZ7HHZ
32341.442960838187	-119960.02729282409	BS_JCPKYHKY
-294533.6010446645	-49459.07069965447	BS_JFB984RG
-210177.13016875932	-227480.9746157283	BS_JFEZA9KE
-41184.32750864545	-25128.256547390458	BS_JFR750KD
-199858.8781659543	-205145.92022933954	BS_JFV08S7K
94532.49924957602	101263.6377297266	BS_JG9JZTA9
-691522.9989578914	154086.11363188952	BS_JGA9BP3A
-345124.0216751725	-12694.154169865742	BS_JGPR9SR2
207849.9114362076	198571.06826541395	BS_JH29M4KG
21833.83011830627	-1016.9315572947099	BS_JHGW42S6
618241.0082358	192661.11592663752	BS_JHYTJQQ8
-290969.83177929133	41139.20209957826	BS_JK0VPG1T
52810.71162311559	-7519.17425836273	BS_JKXA3FQC
-264355.2383756525	45452.07119907072	BS_JMHG7GCN
73753.23703493875	-73794.93286356253	BS_JR5ATB7G
345686.1007772987	-781.6735726423102	BS_JRYJGYC4
-80994.29203172462	147695.16474232895	BS_JS95PE0J
772846.9694936353	-276680.33782149496	BS_JSPR854S
371005.50898122456	-36052.71567714658	BS_JT82QGXF
-323563.25612908986	-162085.37232406824	BS_JTMXAMB7
1001067.0606770721	217745.377351865	BS_JTS7NN6F
109463.78268402796	-55714.92658033993	BS_JVA2NQFF
-430940.5880766681	34123.67277423852	BS_JVW2JJ39
86748.09630090224	152989.29475448033	BS_JWCX8R17
74570.45802324101	28979.033851852226	BS_JWSR581E
-38629.77701157946	-74588.25588118142	BS_JX449BF5
433906.82103624067	-21366.3638964858	BS_JX7S9MY7
-176622.60667996184	35437.26962653341	BS_JXBXMNQH
-335604.5443266462	-65544.58685508337	BS_JXF8A2A6
266097.8749382116	-106113.91244832367	BS_JXNZYGCR
-229414.2657088636	-57317.96599379241	BS_JZRM1S3T
-111630.98198736535	-26272.708551204556	BS_K17VQECG
1780028.5933630588	-199866.91847361674	BS_K1VEXWBP
-203087.47260529766	-160010.18510712954	BS_K25F4J3V
-435726.8768550337	-141572.33595820665	BS_K2FHZGTK
105080.32660400636	83920.77653584209	BS_K2VYFVKZ
-275735.2317776403	-80424.35430376316	BS_K38KEN17
-192176.226563872	-62820.825505682	BS_K3ER45RV
142.91777233517072	-35214.270980669084	BS_K4M7364J
295776.56722452666	-63980.550088549506	BS_K5802F84
-139181.88675257852	96618.14947355681	BS_K5WG6WGM
-189567.83487929843	-140890.33786371673	BS_K74PZET7
-31039.314707044286	55771.05529900938	BS_K7MVS0Z7
3136.881052674101	-101137.183559846	BS_K81DR8XG
-690670.7078059751	153663.76126961803	BS_KBEX4RT2
-206900.52817314488	-56519.40109280834	BS_KBT7MQ6H
-218785.3385430042	14231.598665720878	BS_KDSTG5YY
-186897.57446040848	150471.0027633522	BS_KE56MMY0
53064.52140618767	-79335.5445925225	BS_KEA0T257
129991.45935720984	56484.42775731595	BS_KEA474HN
-267431.8159997442	-69234.66499857731	BS_KF0ZXDER
-233828.62436321605	-227383.47923247685	BS_KGGF1TSN
277041.79787496646	143357.08755552993	BS_KK0JWATQ
328431.1807442032	-26511.562152096405	BS_KK5C8VCK
-50821.71263764141	-958.3728313855358	BS_KM00PY03
-305409.1101466933	-9200.066332412429	BS_KM2EX0K6
-18277.27748873906	-74465.87991316216	BS_KN92S7YQ
-370777.630123126	22329.490501323835	BS_KND4B5CW
78254.1686826606	-49487.4904024133	BS_KP735TJ6
107941.35027995025	130831.08372536294	BS_KPT2WPHW
135762.02894678435	66170.93046268121	BS_KQ6ZW085
28877.112638330844	26512.684838174828	BS_KQQG5PTR
167703.54376279522	132514.71397909313	BS_KR4MP5ET
-137919.34935417798	-159914.4347270456	BS_KSKZ9J7J
-68244.69862316942	-128223.01311472077	BS_KVAJYZ6F
-26766.069905626704	-186086.51396981586	BS_KVNGNETA
-51632.55339197855	-164.64645494395788	BS_KVV7001W
193995.97441880513	54544.82368612802	BS_KX6J8TRK
-135103.42917826184	-18275.206974288976	BS_KXCY5BN5
-72531.51686531151	-1539.9310644101868	BS_KXH37MPN
-18511.545023975003	123383.94671499472	BS_KXMYBQ6N
-270326.31017674156	-114296.994239058	BS_KYF0Q0E7
-129763.35403814435	-78527.59022610627	BS_KZPR01BD
-373431.6762238328	-19523.13080020299	BS_M026T44Q
-206819.44854970003	-134066.83163525775	BS_M0QYNVK8
33054.89121406588	-268298.8078970758	BS_M15PW2N0
60237.02361094293	86539.52274130205	BS_M1PVEHCM
-54446.44730921673	-284044.9931334399	BS_M1T1K5WV
30646.394875412363	26047.26980594167	BS_M2WPG4K6
-297271.9267634877	-34835.22917420097	BS_M4923M40
219001.41047479023	155116.08651748183	BS_M4NVX721
30621.731377608183	90071.66876942298	BS_M4TTKPNR
85733.1003618267	124131.4982882116	BS_M7HCF7DW
364648.3272610706	-206811.69709340765	BS_M7QJ8VF0
-363536.87917610776	-66966.76684217413	BS_M84H3KXA
-76565.34552261718	4854.371193482607	BS_M85CXHDV
-232351.7124116419	-116006.84338286852	BS_M86ECPHK
-266688.77590145887	72519.7583030006	BS_M8EA6R2A
147375.37769093603	52796.89644386639	BS_M8M56Z4Y
67403.93953026294	120332.60301875327	BS_M8WP5T16
-298117.96015709575	-4164.030006403972	BS_M9C4RY4P
-374485.35969250253	13232.156377658059	BS_MA1A3GY0
89372.83853599255	71875.09897110502	BS_MA2T7ET1
-240626.06129136714	-22553.74046536107	BS_MB7WN0ZB
25768.765489504665	-2211.8419845427907	BS_MBSTWZA6
454540.6928400521	-88115.37628614849	BS_MD3DT41J
-89597.91790906357	4508.543046192398	BS_MDBT7S5Z
36874.72563816374	-7974.4103939918805	BS_ME3HKN2C
155155.6148076194	123676.36238288571	BS_MF47B9ZW
29242.993852445685	33702.35708488875	BS_MF9X3PKH
731338.0716109351	199472.53652086214	BS_MGAMKKBD
-208082.25230430884	-1650.2594743902748	BS_MKM0EEN1
307180.7598748161	-11009.215368950643	BS_MKP2Y41Z
-190499.35415574338	-203930.57487090077	BS_MM20BVW9
137710.19152501487	-52374.41557364907	BS_MMNRZ1EQ
-226051.73770768297	-37219.270706017924	BS_MN5XVP5A
157610.95375983982	88497.47802097778	BS_MPBNN2TD
-237525.71166045588	23750.321209499984	BS_MQCKXD60
111959.48999780121	-230910.71922860012	BS_MT15SGJN
-268002.4326489841	142768.70536464278	BS_MV6ASWV9
-140685.39740025494	123917.12333404335	BS_MVW01FPB
71302.61799221607	52025.98970361879	BS_MWWZBQ60
-190079.82434572396	107535.28002280017	BS_MX23ZY0Y
366799.9753299657	98822.7603324345	BS_MY9D8XZ1
-354336.3664527195	84702.6149706282	BS_N0877CX1
86510.7557625128	-63057.554077543726	BS_N1E0H8YQ
-262993.1313586177	12567.501970824589	BS_N210XMKR
-35764.17134638252	-188990.63580180492	BS_N4B1SZZH
751184.0207770155	105298.15510805148	BS_N5B2CZMH
368589.925921786	-11567.41998513357	BS_N5DVEJXT
-291909.5540260613	-100875.24056586593	BS_N6N147BY
-161990.29895773853	-92862.10760633089	BS_N6NE6B3W
290221.11158699583	-75375.50753279995	BS_N8J1DP02
-205084.50586923963	-190519.00036116815	BS_NB42PWZN
242626.3379316187	30433.97727706381	BS_NB5XWMJT
95557.67468421036	-95478.62833691889	BS_NDC69214
1354702.6651035626	451039.7653829194	BS_NDFDQBCZ
343255.4390015879	-23738.14851959413	BS_NDN62H0S
340499.2961884668	-289378.25760586886	BS_NDRDM2A9
-170651.51056659943	49976.7974475172	BS_NFRXNAFE
197499.4166988683	-43507.7684464528	BS_NGHK9RZP
-336065.8854074765	29203.715734851874	BS_NGY0TE6S
140211.52211971325	27064.18009132737	BS_NH1WXK6Q
-188801.38966747376	27395.41808591845	BS_NH7K4CD9
497603.1413322066	136308.5808245507	BS_NJ4WPQVK
-264880.63038919587	13522.770591434666	BS_NKEAAFMW
-108866.82799480866	-157954.61486585232	BS_NKRYMHEP
2339349.6145941853	1719024.8604344123	BS_NN672T8M
-16767.657510725367	-57918.93351480967	BS_NNPEC7W1
-691237.3574138273	154281.29641877871	BS_NPA6CZQF
174437.64793482525	31898.023607364703	BS_NPQJ20KX
-21833.749200701026	15169.90639953459	BS_NQB91P48
-276417.35761584353	-50150.523922167384	BS_NQFH3GZH
42714.77555512775	66476.3623200611	BS_NR3P3GN2
-235291.4681332652	-26293.621992498254	BS_NR9FRY5T
-268134.2500876327	35439.791029880864	BS_NRFQEQKP
49673.60709037348	66333.17925410616	BS_NRPG5K4K
-55783.35085668231	-38415.78644689302	BS_NS7GSHB9
418927.5411591885	4873.756920159432	BS_NT9NZYFD
-241023.72408509662	102327.38959411926	BS_NVKGSMXS
-168687.86164870678	-87466.77287274023	BS_NXH1Z29K
110555.9315106323	8316.550262794673	BS_NYS8TRCB
-98662.84505807661	-38044.100070220884	BS_NZ71XCG3
59956.879915155165	-50055.71135039413	BS_NZZWHPC7
98183.14854170762	-29142.066252200275	BS_P0QF87WC
2127128.3503334653	109023.8797604142	BS_P0W5VJH4
260308.79018977043	100715.08411905564	BS_P277RYX5
-91620.31295391788	-91392.51602413898	BS_P39SQPTS
-185152.55773585776	122610.51795825949	BS_P44PE00R
151633.41442275184	118187.9559060521	BS_P4D8Y3S8
-71954.63314747212	3577.7311856599013	BS_P4NX9MPA
273372.12382207677	-283452.48785621976	BS_P78SMRBS
-254152.9265917575	21541.476478421067	BS_P7EY9DXG
118973.26916158674	31521.702039819447	BS_P9A9143M
178661.10846401026	250317.25424913655	BS_P9JP6JFA
-25020.1207142402	-31776.240015654876	BS_PEP9NZXN
-55505.07316627933	-68677.46790242301	BS_PGHK1JRW
-87775.6619936788	159630.72518143553	BS_PGK832G2
154674.97572142584	162294.55612417104	BS_PJPGVD62
86975.16183788827	-112783.01834287906	BS_PK18H7E7
432621.4314577764	-354779.07975651755	BS_PKK3BZRG
-56437.73615758858	58140.569929106634	BS_PKW05VZV
-421304.68639605434	56485.56875782153	BS_PN2CE34A
-255594.0957430522	106263.92243640241	BS_PNYN0AYD
263305.8740591823	28168.645010023938	BS_PQ6QEVE8
390380.1187435748	116467.50416311646	BS_PQ7CQFYR
-223246.23055815877	-42875.86291348324	BS_PQVTB6BB
-196359.60139788894	76718.06980264583	BS_PRAEF32W
-503641.25715455785	-74012.71807464119	BS_PRR8K9GE
-692114.1542045546	155695.78766760678	BS_PS0P3QJ3
-435612.7866924048	-73655.30335972771	BS_PSNBFWQV
-249166.45759871526	-11888.275413213752	BS_PSW27ZTE
-689193.494409553	153878.76057837228	BS_PXCPK5XS
35797.079764662376	-163708.02206395112	BS_PXEZMK2P
282853.56236291165	11517.448968757311	BS_PZVHMSYN
-133895.06909861125	-203231.60987961065	BS_Q13FQ8FV
107194.98149735702	-724.4348816438194	BS_Q1KJNHK1
696354.8523646354	-25891.51503894617	BS_Q2T9ZRM0
86096.09455848143	36461.429406358984	BS_Q3TBCK4V
85981.64532646917	-129079.24243193697	BS_Q5WZYWCT
-79944.35475686578	-67321.42382218697	BS_Q79NP5YY
205476.9792944102	-66085.2872957628	BS_Q9V7A95C
121323.4378866485	150607.82578932948	BS_QAG1RDXN
-162447.9681127374	-76229.19676995868	BS_QB7YGKN1
-387767.1115571488	-9747.280072030493	BS_QB84TBA3
3094115.1230751574	706229.2950219098	BS_QBA3Y1S8
829159.1740693003	131398.3715508353	BS_QBR4WCQ2
9917.605878814209	41791.779698874576	BS_QC3XCE6X
-215413.14241595057	-228021.52422392636	BS_QEYPFYHD
-176918.48822207603	72585.03694216118	BS_QF5VVZX5
-338775.197682977	2010.7876552675546	BS_QH82PBMB
-127060.892223884	-41638.71461408867	BS_QHS3V0GP
-691531.2282077743	153837.6473613189	BS_QKT3TJVK
502509.10425027047	133772.16787361001	BS_QNAQGAV6
339671.2517667147	125666.16054296007	BS_QP6MSKRE
357144.55367136904	-314926.458712682	BS_QPPPGYP4
-82418.46311960783	-132665.8718507649	BS_QRDT19KS
-224392.99339214584	19500.059494839268	BS_QRNSKFMS
283976.96729711874	-282302.36119046336	BS_QSTAVWGE
-86970.10645704261	-100319.63906732727	BS_QT3NZ2YZ
-691072.4160723177	154178.17098410346	BS_QTGNYWP4
230370.90485671925	36042.85955973824	BS_QTSXW7DA
1857240.8272983106	1527436.4277089678	BS_QV367NEX
167359.48928436002	23980.29417341048	BS_QV51J756
-69428.09875219318	-23478.984268882956	BS_QW60M0FE
-74202.47556823658	-79366.34789492964	BS_QWNBZ9RJ
495817.5694524339	-25536.04810299704	BS_QWTE1CWR
-244907.73736518942	3174.5383276842435	BS_QX12J6W1
-42031.57610200442	-78554.53207101287	BS_QXKRN6CR
-296378.47682605207	30918.940226159975	BS_QYPHA40N
-126811.32615874692	120947.89581438492	BS_QZFEB94Q
-51212.94820503901	-191565.7294897611	BS_QZKC6ANT
1093609.1105686214	-170676.93126660725	BS_R13X6TMW
-8154.640726332129	-66514.88432745618	BS_R244Z0WX
-200214.86622638296	-39722.22662906168	BS_R439VVPK
-163935.79039772975	-219581.77464997786	BS_R4Y180DM
-250341.44632139558	22.52846476854093	BS_R5SNFB5B
86285.20110537522	89509.99355746475	BS_R634WKN7
-232414.7953544864	-262854.7966107406	BS_R6WNEEE4
326854.48505234806	-45853.821854384354	BS_R7HZCZ8B
-307176.90038638376	139000.15118052115	BS_RB2S0KDF
35914.97995552247	-119839.22060827704	BS_RCC8BXVE
-36627.65709089675	-53694.553057884164	BS_RCCN63K6
-240014.21636889025	30163.899079424937	BS_RCFQ31XF
-106537.08408912698	-162867.98856330517	BS_RD4D5F9F
-244651.3552099982	-114006.9074841807	BS_RFMQ7T0T
178494.08232005613	105653.32986691654	BS_RGPSEMHC
-242409.29349902656	-30771.999957446194	BS_RGSMX7QD
88679.58403396375	-72748.31809846804	BS_RHD7XPNP
391841.7195867683	8629.502664101818	BS_RQSKD7PN
-258463.55125361084	59919.0887094029	BS_RR12T74P
-81323.89442462074	-92934.24434330514	BS_RRAEQZ97
44710.36642511329	-135543.97380966565	BS_RSRPX3S8
-287833.4110933302	18141.661134858925	BS_RVSEDNJ4
-7079.5900168511735	29901.5533500576	BS_RWJZFTP9
-690411.8952344056	154387.47411875753	BS_RX1YTZ7F
256190.85938960523	107852.32471039344	BS_RXN5T5YT
-103097.64752778989	-52208.874331521976	BS_S0175QKX
-125060.29703050622	11406.4010737633	BS_S1KK7XRH
-55917.64130146529	-46121.370130820134	BS_S1M423AB
-36415.876526512075	18687.490504914167	BS_S2TA8R29
50610.221030927096	-160990.1884365819	BS_S458NMKH
18248.80072971066	-5898.776919206244	BS_S4V9E1XJ
-191626.39374761606	29756.12027139703	BS_S50KQEXV
-351793.6143448222	52862.784231110636	BS_S5P8VTN5
-45114.333642135265	-168006.3386671986	BS_S69QZAJR
549503.6621304738	-66180.61652592577	BS_S6NJRR5W
-691339.5125565073	153659.10045190368	BS_S6Q7NKA3
-69672.1956892888	-259950.28351756587	BS_S6S7SK3P
-190699.1049988526	62160.70757847632	BS_S71RJ8DH
53960.065171988	12253.71926309041	BS_S7CZY2CH
234715.06050892983	105710.98599775137	BS_S9929Z8B
2495621.008722811	-716765.0141861154	BS_SAA624A4
-254238.39350867193	110205.19560139556	BS_SBFNFZ8B
27669.823730251297	-11903.424866337105	BS_SD8YBRBR
56153.898586958545	65312.95447803928	BS_SDA4RMMG
-49075.682324272806	-170028.50369544153	BS_SDCNP7MW
-224625.1329790197	33004.89398501319	BS_SDZY6RZ3
-131189.83446054725	-44205.37259520933	BS_SES41DAX
50014.07771440335	-14431.452479308766	BS_SFKZSJN1
266708.5232578975	321386.85885915934	BS_SFRQXM76
-26923.03516511563	44851.989315771556	BS_SHMC4902
-161806.06222627114	-110018.03003256611	BS_SKGJ5SY9
-108626.19033033392	28122.9517189522	BS_SM8VQFPD
-679271.5335648764	152126.11761108428	BS_SMKDEWCG
-689291.4104502242	153520.699922616	BS_SNVM7CZT
-207444.2976354573	9759.262276303123	BS_SQX5E15Z
63264.1607459146	16956.248441035634	BS_SSEAT56Z
-435053.11316042027	8257.296938424548	BS_ST5P69KR
48174.61967913194	-150050.92627311577	BS_SXCZ3CXN
-157549.9669376148	39128.41202404802	BS_SXRS2P6T
119360.8858800967	20351.658553106514	BS_T0RKFEKR
487043.30239874683	68614.60686971211	BS_T1DVKKJB
257630.015511597	187067.8258509238	BS_T1QMEH1N
-137955.23071543907	61796.389863547345	BS_T1W4JA94
-58294.445639755206	-86540.9125177206	BS_T1YHK6B7
-169555.511512146	-30870.523054021716	BS_T2QPMZCM
-691772.4568721738	154750.29055721528	BS_T3DGY9J9
175953.281819688	-26946.18902034359	BS_T3H5AY8A
467038.03916858655	324074.0401564717	BS_T46VJF9T
15080.537704964703	-127158.61234927671	BS_T4JFN54G
-3248.9581178976323	8745.565104183808	BS_T4P3J13C
522413.61946145893	195568.56129468782	BS_T4ZSMX5D
180892.93363404783	120806.93449274829	BS_T55Y4Z0Y
11839.507045713808	173053.29629445376	BS_T7SPNECD
58166.12238267881	68386.07763752382	BS_T8D5RAN4
140228.57425155168	-79326.79657931499	BS_TA9WP4TH
282885.75846820796	-240478.83767217858	BS_TAHV8N04
159796.23584134955	-45649.49161087551	BS_TB81YX1V
132854.88250483022	-94894.85936086085	BS_TBWYAFSM
13866.28385845957	77812.7736870936	BS_TCGEZJ5F
652889.2622400216	-43232.11115008732	BS_TD1ZEQ7R
182800.2850987143	-9192.568793931947	BS_TDEFAPNH
-269988.9719094537	19394.693984084515	BS_TE0GVDNG
-70099.34198171007	109892.73821623449	BS_TG93XC55
-297975.4989227573	-32722.775412194405	BS_TGS109T3
68681.37899286668	-67540.60358427357	BS_TGW6HC4X
190958.35729469065	-18586.577624664413	BS_THSPSG2Z
196594.7733711628	-31370.946050155413	BS_TJTEF70D
522600.8215870329	161428.03217267213	BS_TK84K675
89234.94988408491	50569.15292886519	BS_TM9MH0RP
590841.1632333719	83571.00697399626	BS_TMA4BBSE
-132951.9977296876	40283.33874537366	BS_TMTV769C
874042.191520944	-575846.9901199195	BS_TNRHHYNC
895446.7708657973	70042.50876732296	BS_TQ5QHR17
596168.8255376973	-169439.1618588088	BS_TRKH2SPE
-483117.62018513505	-63664.20438959242	BS_TV5B86ZD
-339989.3341100808	-186113.53853038646	BS_TW8DQH8J
-7973.193195159577	-72717.36321323225	BS_TXY8QYWA
25661.134025567048	-118520.62884555475	BS_TXZ7KHTQ
-194412.74456965475	-142619.1841075171	BS_TYAYZ9ZW
-70046.95633114304	-184524.11208468073	BS_TYKJ8G2G
-46366.664489314724	-72968.38161151014	BS_TZ5D0A7R
-173100.66226581717	17124.02337810158	BS_TZVFR600
-297218.2451263251	1136.1215462444854	BS_V0Q1G94N
173399.66289025286	77999.41911627144	BS_V3REENH9
-20463.41533193209	-22555.952781588214	BS_V3Z3DB4N
-105791.22693878204	63729.8410989916	BS_V4W81SFC
634378.2692145737	-55856.26549690734	BS_V6WWJKHS
-240553.14187963144	54657.76240429295	BS_V72GX2AZ
-442.4992441987074	-21934.85904612627	BS_V72H4RQS
-127596.10344112846	64323.079230453	BS_V7BJM89K
17265.1634588408	81482.04215456313	BS_V89HGTET
396045.62981468264	33409.467239408834	BS_V96WVE3Z
-232439.60817360578	-148203.22848967815	BS_V9HVBBDW
-1343.219637894287	-288228.16507493024	BS_VA5T4KAA
-197462.67022089512	-143587.42002220964	BS_VAAHBH60
-120054.44962441693	78650.89990659522	BS_VARR255N
147293.06174097868	-126534.1171473683	BS_VBNMYPPZ
-208482.65970004964	54132.503789378425	BS_VF5XWFXD
-127322.33041995385	-249366.0972737793	BS_VJ2S5DVS
8669.567465932305	-130417.9774376436	BS_VJAC9H58
-124627.84301101453	-188801.3355851583	BS_VJNQ4AW8
-352756.7682139697	-50241.77027459027	BS_VJVDJABP
-2843.9768422652687	-86317.34304151505	BS_VMEX27TN
-28941.328456350726	29201.394485030192	BS_VMMJYN8Z
132381.6174307479	121396.76464642872	BS_VMQMGSJY
449878.50980437716	84343.95022804022	BS_VNE0ZPBS
117518.2656020696	-108902.06539499904	BS_VNK9XYV9
-460342.394591778	-42086.72691961283	BS_VNNFY4ZH
124849.84593307883	-5665.41496501353	BS_VNWKNRY4
19726.26717984078	50429.89084066318	BS_VP3C8WZT
-232834.51935390153	45560.30527118042	BS_VP5Y45Z7
-124385.0470188467	-103326.3562461424	BS_VPBMDMQX
67555.0403798283	135415.93530971673	BS_VPMKHW9X
385818.91020706785	34817.80955108887	BS_VPNXJE2S
166178.67684820856	-123661.79613696279	BS_VR7FR1NE
181199.09416146058	26925.53210080593	BS_VSH7SNSQ
-240996.44463704785	-9701.910954559717	BS_VSSDSYE8
-271724.97519422777	-123257.72486047688	BS_VT6C6N6K
125867.8256180753	32143.966738715444	BS_VTJ9ESSV
-205853.36038744633	8342.8772780617	BS_VVFBW0YH
-365375.9539365914	-34452.56694196829	BS_VVTHDRBD
-97562.56860945473	29500.19173133281	BS_VW85Q4XJ
-20194.18139897363	-178130.02592269643	BS_VWT5YNJY
-60384.26577748719	-96640.38618002481	BS_VXEFKW5P
655738.1819800372	252418.77438918108	BS_VXHWZJDC
-692228.877752969	155115.2126040121	BS_W1385R8Y
-29732.36658140653	-62667.359318053765	BS_W18SF91A
-260000.34278897263	-57480.1820416932	BS_W311713R
-216294.06572322344	-10901.058996496049	BS_W36RZSFA
-151042.75536331075	101731.54596333014	BS_W3R88RFP
256670.3863426155	-308925.9885105241	BS_W41S7B55
-148550.16096260195	-157512.5713476722	BS_W4DB5RP1
-691109.2870628417	154359.3033600794	BS_W4H1D4Y6
-130334.78069767059	-234319.53100267716	BS_W4HGV6E7
-39307.6591540294	9943.763934592303	BS_W60RQAKK
-156201.03227364502	-246002.04551488947	BS_W644VEVE
-83345.62075072379	-123116.66263749443	BS_W6AC5J3C
-201235.51714823776	-7833.638749522757	BS_W72364MN
333096.60277373734	15488.750794502801	BS_W7FP2G3F
34250.4182222526	-100506.87105438676	BS_W80TJC27
46918.7660818544	108792.13872431335	BS_W97QQYKQ
