PC1	PC2	Kids_First_Biospecimen_ID
93102.1420135387	-11197.327011685198	BS_5YJEPPTP
-52032.165798564594	24354.796830778556	BS_JCPKYHKY
92707.49086474213	-13983.589095492742	BS_TM9MH0RP
170631.12851205372	-73770.81910943039	BS_E054DFJN
81193.14709381529	7121.345114398001	BS_PEP9NZXN
105758.53135491133	-2520.9620203018185	BS_G9XE3N9T
-61677.7798811576	3620.50318766821	BS_WVW3W6ZB
9806.38833356875	81637.94070179362	BS_HZRM07TW
34780.42197580023	11777.306557418407	BS_S458NMKH
-21385.15931167976	-35450.292057970124	BS_PRAEF32W
-72306.32254989477	47805.54721008439	BS_J8G4SH4Z
75650.76918184041	4198.9704434842215	BS_GMDQK06Q
63570.73075590066	4030.825631093957	BS_AD4JPN9Q
-106744.54540603916	61118.08520577684	BS_VAAHBH60
104287.68246800148	-27331.57094833657	BS_QV51J756
-200526.92177084967	74083.30791238135	BS_1BWP5MCT
61691.320386637264	102.27816806889759	BS_H1XPVS9A
-82986.15738313983	47532.25668382666	BS_AM70R8RG
-141222.3801733882	-7961.040266750388	BS_JVW2JJ39
92298.92718087701	-24200.571788596837	BS_CREQ97QC
-303985.66810147185	-69956.12847751573	BS_QKT3TJVK
-46347.77180163309	26177.411971781275	BS_SD8YBRBR
109936.61388684256	2056.2588269912226	BS_T1DVKKJB
-56489.50052736436	-43056.673047589604	BS_29X4ZX6Q
-50269.30026961348	54584.39783906294	BS_61E80SD6
24892.695812152313	-10193.078979628615	BS_4A45GGSW
-28329.72084509798	31842.00818772284	BS_G23JJAZY
80239.45032331618	-19463.480148919116	BS_ZV9Z3SY6
-82399.50440167912	16513.676290840995	BS_A89VAPVV
-63077.290519506	-11892.74306129245	BS_EJ9JKM1C
171812.67632753804	-27780.238453262733	BS_Y7F9E2E9
104303.17687242878	-41371.66534933635	BS_CQEETJ66
-168643.54437750034	99984.31007723445	BS_K2FHZGTK
129391.65045623433	-41581.944716033686	BS_7B89YR6K
-38955.967247717774	16551.83510873204	BS_9PB3XH5D
89140.73522686774	3026.8229802755727	BS_SHMC4902
88353.94456593109	-26343.842361031704	BS_49VCQD19
22476.31509983194	-23315.361200051007	BS_HQ5BJ6MW
-36728.9689023804	-30905.977643695638	BS_XKKB4MZV
77524.80614908446	5341.646271834989	BS_N1E0H8YQ
123907.56037234253	10964.353227729833	BS_2R9TCR03
-210664.0586226442	-11270.783796483334	BS_M4923M40
212070.86720994202	58980.29329292988	BS_SAA624A4
-19649.5786679592	-1047.7416836981974	BS_1QNTEZPS
51356.30646970944	25317.12570609064	BS_9BJARSX3
-5192.608677837532	38106.78511229634	BS_QB7YGKN1
-62185.35949826303	4393.344210813443	BS_J6VKB1VE
-79046.95774282287	19475.430435672606	BS_FRZ76GEG
155985.34049695806	561.0495032739149	BS_R13X6TMW
183716.86801577685	-57135.8243422536	BS_6NTXGQAC
-182144.1340432595	7905.327784391948	BS_WSQMAA33
101506.52472607908	-19185.642333298	BS_NRPG5K4K
-128508.57300886535	-11409.199506623736	BS_KND4B5CW
-305878.83870868006	-71906.05355187954	BS_S6Q7NKA3
20136.80879713077	1295.874266051623	BS_EK5PCKY0
-74142.35277609728	55398.05216455271	BS_VJVDJABP
65065.79163414104	-32473.656924786756	BS_CQSAJ7BF
133442.03714010838	-44714.723837154794	BS_CS66RYDA
