"","stranded_over_polya_logFC","average_logCPM","F","PValue","BH FDR"
"VSIG4",-0.597144960580544,1.4788559096188,0.419604536840622,0.52488362159065,0.82137432813047
"JAM3",0.353805383555234,0.847238282967476,0.419599514630673,0.524886075221756,0.82137432813047
"TMEM25",0.22825259015604,0.64287011332417,0.419480414493635,0.524944268478916,0.821392371627222
"AC002472.2",0.550447176695827,0.968628423689367,0.419419166217122,0.524974199471558,0.821392371627222
"MAN2B1",0.34840291819192,0.666240059916747,0.419269741257669,0.525047234044264,0.821446719365481
"PLAC8L1",0.608179469268497,0.913004603641523,0.419089921690316,0.525135149326356,0.821476141433636
"PKDREJ",-0.50939018542863,1.21070198485199,0.419074599922943,0.525142641514201,0.821476141433636
"CLGN",-0.484942060538695,0.733003351981094,0.418926915142279,0.525214867919474,0.821529207054906
"CCNT2",0.292290360423003,0.716822483323664,0.418793411258769,0.525280174730153,0.821571442252776
"TBKBP1",0.397539917061023,0.910641874691687,0.418344433247833,0.525499913070782,0.821855194366497
"OSBPL8",0.27714966785459,0.726002766085163,0.418238679564143,0.525551695476909,0.821876249696591
"AL360004.1",1.11051180843263,3.41401437064538,0.418137983398608,0.525601010170113,0.821893443141483
"AL139412.1",-0.545091865528898,0.804456025662163,0.417879336079143,0.525727718419401,0.822016985042144
"STOM",-0.425321977500581,1.07583662116968,0.417820259248036,0.525756667326004,0.822016985042144
"MAK16",0.253400371897098,0.651633078477608,0.417706576205679,0.525812382677642,0.822032127197509
"COPG2",0.26110335019883,0.821823769279635,0.41764410172598,0.525843005648537,0.822032127197509
"MAFB",-0.440444132240616,1.20479603741477,0.417435013157525,0.525945517939511,0.822132458914556
"MGLL",0.369946454639586,0.770363317181151,0.417041528350579,0.526138535917248,0.822363299320279
"SLFN11",0.620688406069435,1.9029902854709,0.416977658422122,0.526169878616756,0.822363299320279
"GTF2F1",-0.239972728493592,0.778260799831096,0.416689555779054,0.526311301029483,0.822524394089212
"ACOT2",-0.269388118332322,0.692101504540303,0.416605359651457,0.526352644005949,0.822529071667731
"AL136040.2",0.258059835912962,0.697726927799805,0.416311770998142,0.526496852093153,0.822694483731164
"BEND4",0.920576958659524,2.06740337394436,0.416106990737363,0.526597481320838,0.822791781115272
"ISM2",0.54486960428835,0.909622282741445,0.415676369318727,0.526809204579057,0.823062632562034
"ASPHD1",-0.597865485486814,1.64172949225954,0.415588289597484,0.526852529953126,0.823070366555077
"HLA-DOB",-0.470456640223871,0.825505014213002,0.415354494385015,0.526967562862836,0.823190115679687
"TMTC1",0.578538491945667,1.89702219872607,0.415257445107538,0.527015327036769,0.823204772724828
"IQCC",-0.269944348516689,0.750723889957657,0.415139516564851,0.527073377962487,0.823235494504764
"AC244502.1",-0.701862684116607,2.30809535778883,0.414662818378174,0.527308155095831,0.823435216740611
"ANXA1",-0.413639381378725,0.694690438486026,0.414651509265376,0.527313727250087,0.823435216740611
"RAB40C",0.271922153630197,0.636075592456928,0.414585370567261,0.527346316861296,0.823435216740611
"SSBP4",0.269847925886465,0.864168657983906,0.414554904013834,0.527361330396539,0.823435216740611
"DPP3",0.213142323806885,0.556399120887333,0.414490216504902,0.527393210199821,0.823435216740611
"INHBB",0.328295705519624,0.534581083942886,0.414308575742311,0.527482746801229,0.823515064302865
"MANEA",-0.282210224345608,0.913051310274372,0.414103793298821,0.527583724274426,0.823580506861674
"METTL2A",0.275370387086088,0.881799206979762,0.413968301279726,0.52765055447468,0.823580506861674
"PMS2P10",-0.524063409362208,0.786638777611164,0.413855229423067,0.527706338077989,0.823580506861674
"MINDY2",0.328267455623819,0.982122889116079,0.413806335565669,0.527730463057124,0.823580506861674
"OSM",-0.967633110573681,3.2509673374925,0.413787181640499,0.527739914451738,0.823580506861674
"C17orf75",-0.296697186761412,0.777394315197954,0.413596184901455,0.527834177768956,0.823580506861674
"ISG20L2",0.296726392855726,1.03655448212639,0.413569470252297,0.527847364821454,0.823580506861674
"POLDIP2",-0.245845923003999,0.771004666828656,0.413562070287519,0.527851017745856,0.823580506861674
"ESRP1",0.71829916816283,1.90539117927563,0.413523101831055,0.52787025493414,0.823580506861674
"ZDHHC8P1",0.680491346571095,1.58267617943022,0.413375771874907,0.527942997599328,0.823634085867791
"GALNT11",0.269762248054725,0.679463932437502,0.413212107026269,0.528023827125505,0.823670029594462
"ABHD17C",-0.286065436860371,0.707405582518436,0.413173609140272,0.52804284347836,0.823670029594462
"AC069222.1",0.663306344461289,2.00935705060543,0.412916151894718,0.528170049115072,0.823808538536838
"MYT1",0.692084538084487,0.935260074601102,0.412659430744435,0.528296947355868,0.823912030854084
"RHBDF1",0.424775040786236,1.15104429383272,0.412626498109025,0.528313230153684,0.823912030854084
"C3orf36",0.380133549086845,0.899715316834392,0.412534655827896,0.52835864438805,0.823922946403584
"BMP5",-0.807346277788928,2.160833692244,0.412163023455965,0.528542482999433,0.824055423226279
"ALG6",0.245047534276797,0.690129739118641,0.412102980210264,0.528572196192114,0.824055423226279
"LRRC75A",0.322301558139924,0.925311240798403,0.412017855692159,0.528614326468767,0.824055423226279
"TWIST2",-0.683205961996163,1.84572370307716,0.411983874706101,0.528631146249489,0.824055423226279
"MS4A7",-0.429225205111363,1.04394611834682,0.411885294703887,0.528679946600062,0.824055423226279
"AC004852.2",1.02712362329563,2.6250389794118,0.411795154000826,0.528724576500375,0.824055423226279
"VPS45",0.232325042347266,0.741407926202857,0.411759279847488,0.528742340221862,0.824055423226279
"FABP7",-0.457508894623884,1.19932209409919,0.411639387171761,0.528801715198127,0.824055423226279
"TSPAN31",-0.624558046925855,1.92929849139051,0.411535589288673,0.528853129425629,0.824055423226279
"TMEM167B",-0.236562827358151,0.722670116296169,0.411515983622737,0.528862841740991,0.824055423226279
"AC108002.1",0.725264921692978,2.12867794202431,0.411509144135942,0.528866229984602,0.824055423226279
"MTMR7",0.527122030893187,0.976605709122735,0.41134742371339,0.528946357064571,0.824105863968853
"ZRANB2",-0.298353582244652,0.999447675290179,0.411257748206981,0.528990797955753,0.824105863968853
"THSD1",0.397314146850255,0.88703948210762,0.411211192703641,0.529013872394776,0.824105863968853
"VDAC1P8",0.391466121356552,1.000226713448,0.410845268928368,0.529195301032437,0.824125060603074
"AC120053.1",-0.426953574220217,0.850278472402088,0.410812626890929,0.529211490864715,0.824125060603074
"NAA30",0.254545009210695,0.768916863185563,0.410781637477112,0.529226861874105,0.824125060603074
"SLC25A33",-0.302290039888826,0.801976979948217,0.410774223042369,0.529230539618312,0.824125060603074
"BCCIP",-0.280556603210243,0.972645236124931,0.410685106511131,0.529274747332743,0.824125060603074
"NANOS3",0.347338792998811,0.876471513213543,0.410548144565731,0.529342702857029,0.824125060603074
"C1orf158",1.00203642285247,2.83526050373716,0.410406758113915,0.529412870582418,0.824125060603074
"CHI3L1",-1.02924165517955,2.79203385316324,0.410345937220755,0.529443060262233,0.824125060603074
"AC068831.1",-0.413129554841687,0.880008650234749,0.410307484027392,0.529462148924654,0.824125060603074
"AOX1",0.35566955386466,0.942751908754042,0.410270672635741,0.529480423767801,0.824125060603074
"NDUFB8",-0.317418113099332,0.958258711104635,0.41027020388554,0.529480656484166,0.824125060603074
"DSCR3",0.290913784215654,0.75000585037767,0.410193454710296,0.529518762035536,0.824125060603074
"TNFRSF19",0.831612474778205,2.41218520164136,0.410111135095831,0.529559638917407,0.824125060603074
"PRKCI",0.299271340033867,0.944438609006297,0.410102079743008,0.529564135827656,0.824125060603074
"FAM57A",0.287746517838928,0.98538389235335,0.410004077370853,0.52961280856305,0.824141008347987
"SOWAHC",0.226347881466563,0.554015168407899,0.409860700662886,0.529684031306327,0.824143951319341
"SRSF3",-0.244489296876468,0.79540419967006,0.409724209276427,0.529751850213246,0.824143951319341
"VPS72",-0.223848081116939,0.579804262756702,0.409702284863079,0.529762745363363,0.824143951319341
"FP565260.6",-0.449026584137476,1.0477512527201,0.409690905033614,0.529768400635945,0.824143951319341
"DOLK",-0.252233426139394,0.763570754220334,0.409570418798584,0.529828283825648,0.824166707258818
"ZRSR2",-0.337382887517435,0.876371571514867,0.409506854897007,0.529859880939567,0.824166707258818
"AL078590.3",0.528437685167716,1.34897409597445,0.409377036739649,0.529924423355849,0.824207326478336
"ZBED8",0.297532332017023,0.847982514256703,0.409267906515913,0.529978691494979,0.824231961074927
"SAPCD1",-0.452749653023723,1.09185343528009,0.409172498831315,0.53002614413553,0.82424599328733
"TKT",-0.483666011670222,1.42907940007935,0.409047270856586,0.530088440344198,0.824271287239452
"KIF15",0.343455451367629,1.13127009518379,0.408982655785602,0.530120589214131,0.824271287239452
"L1CAM",0.581544385591345,0.846872515299988,0.408908071503936,0.530157702698071,0.824271287239452
"FAM160B2",0.298261588529492,0.671903321087401,0.408745359667702,0.530238685560039,0.824337440409663
"PEX10",0.275016070017013,0.771376370387525,0.407834487992759,0.530692456496974,0.824983098278401
"NR1I2",0.443494924653557,0.659098250133086,0.407611473778169,0.530803665651636,0.825096174872902
"GIPC2",-0.658725501706598,1.92424393901273,0.4075341286912,0.530842244950103,0.825096345364868
"GPX1",-0.349307456305105,1.08827272607643,0.407321471388233,0.530948344029409,0.825147377293765
"SESN2",0.330586682178096,0.724188762208222,0.407314102235361,0.53095202135543,0.825147377293765
"DEUP1",0.649279134344139,1.35797063930425,0.407058118968631,0.531079790453536,0.82517029186315
"MRPS35",-0.552303640577978,1.6904112430003,0.407056656559665,0.53108052055051,0.82517029186315
"TCAF1",0.291245225684629,0.901052451594048,0.40705332215806,0.531082185233071,0.82517029186315
"AC087741.3",0.307404059893702,0.690463216732713,0.40684535831043,0.531186029226627,0.825216051398466
"WASF3",0.436210188804863,1.35165285800255,0.406840237701942,0.53118858660981,0.825216051398466
"DOK2",-0.875972600262305,2.86118902440161,0.406677071100039,0.531270088794522,0.825282890161867
"PTPRH",1.02587483916651,3.32697530690827,0.405546060533643,0.531835670449457,0.826101641063149
"PCDHB10",0.521654529806777,1.08390926099067,0.405420692459195,0.531898431789138,0.826139297922618
"PRR34",0.242361506614585,0.747378473027773,0.405124761055906,0.532046634549449,0.82630964647477
"GPS2P1",-0.37560226016379,0.925732200018995,0.404964728092194,0.532126811196745,0.826374328183896
"CTNNA2",0.575350672413815,0.50138810588249,0.404877616790932,0.532170463469145,0.826382283556778
"SLC9A3R2",-0.341329186478541,0.811730507304661,0.404759060890558,0.53222988361282,0.826414721184953
"RSPRY1",0.321593999774436,0.889004147048745,0.404509588942519,0.532354959087701,0.826462833597341
"TPM1",0.397411487678016,1.08859596256793,0.404482113442568,0.532368737569136,0.826462833597341
"RAF1",0.244402529120543,0.75978777464814,0.404466696696953,0.532376469087134,0.826462833597341
"AMT",0.621100420059016,1.84897673578317,0.404086782991645,0.532567062297988,0.826610542904188
"TRIM59",-0.288772615779404,0.605087493029818,0.404050295173993,0.532585374003498,0.826610542904188
"ADD3",0.310775618143791,1.02746189785369,0.404046580020912,0.532587238548722,0.826610542904188
"RDH11",-0.240871299132593,0.731405291255386,0.403688585914424,0.532766964088238,0.826829655988751
"GTSF1",-0.471571030885356,1.2719583994291,0.403205593525472,0.53300962204506,0.826858980716612
"DERL2",0.248685639254276,0.774324125575176,0.403154396464705,0.533035355781007,0.826858980716612
"MAPK6",0.329956814904889,0.901619233591848,0.403098070030938,0.53306367042187,0.826858980716612
"MRAS",0.293503765665478,0.981123980211013,0.403080323866162,0.533072591791882,0.826858980716612
"MAP7",0.52164818473288,1.49640420962878,0.403029385343156,0.533098201202214,0.826858980716612
"TMCO1",-0.262906368083295,0.899503438889696,0.40301186832197,0.533107008437278,0.826858980716612
"ZMYM5",0.287740573462101,0.878963716265954,0.402932486297211,0.533146923650698,0.826858980716612
"NUS1",-0.232758936728253,0.724149219189441,0.402809156346448,0.533208947990899,0.826858980716612
"DUS2",0.276338863373634,0.886686611917319,0.402498375942169,0.533365303374352,0.826858980716612
"PSMB4",-0.323162441627436,1.00582187689981,0.402403515836834,0.533413045044587,0.826858980716612
"WDR48",0.279335717103156,0.77613302903934,0.402219092371099,0.533505885401873,0.826858980716612
"ATP13A5-AS1",0.570326699466321,1.41775396021463,0.402107723630584,0.53356196396478,0.826858980716612
"AC007920.2",-0.617415030125805,1.64809389972214,0.402100145650027,0.533565780176668,0.826858980716612
"TOP2B",0.282901588693758,0.98692803520555,0.402055955194896,0.533588035158319,0.826858980716612
"C12orf4",0.437732764907912,1.29202777144905,0.401998918291535,0.53361676236312,0.826858980716612
"ABHD10",-0.250206269555699,0.826944362458031,0.401998616063745,0.533616914590836,0.826858980716612
"TMPO",-0.306060841649876,0.901355286840126,0.40197296135095,0.533629836789319,0.826858980716612
"HBP1",0.380841487020768,1.20719880293249,0.40188355535822,0.533674874866196,0.826858980716612
"DMAC1",-0.315436031798723,0.854227547374527,0.401830685094716,0.533701511481759,0.826858980716612
"ACTR2",-0.213348432236239,0.725581156604067,0.401792048145853,0.53372097876542,0.826858980716612
"MORC4",0.281012079729482,0.843068103525183,0.401729116829666,0.533752689635864,0.826858980716612
"SHC1",0.815141724740851,2.51773541548208,0.401725814592602,0.533754353718575,0.826858980716612
"CDC123",-0.264061555480404,0.926727551036983,0.40167348014865,0.533780727690497,0.826858980716612
"ATP6V1E2",0.284681541180771,0.900201920278168,0.401496957650918,0.533869704221991,0.826858980716612
"GGT5",0.314768839637448,0.932938412216495,0.401343841555907,0.533946905108215,0.826858980716612
"CPM",0.397654974275989,1.35312594934276,0.401340767276635,0.533948455368018,0.826858980716612
"CH17-340M24.3",-0.290378293697056,0.857691942152357,0.401301716023196,0.533968148385155,0.826858980716612
"SYCP3",-0.50425146319419,1.21771949853654,0.401295157615501,0.533971455833997,0.826858980716612
"SNX12",0.277190226901788,0.921821436283984,0.401251052995097,0.533993699081368,0.826858980716612
"LINC00494",1.16506377721837,4.07856754489604,0.401209933337622,0.534014438481501,0.826858980716612
"ZNF556",0.706879778751708,1.37141767104011,0.401043577244224,0.534098358349184,0.826858980716612
"YME1L1",0.270082759947295,0.857500673098374,0.40101343143798,0.53411356831245,0.826858980716612
"RALGDS",0.276837547346655,0.802401899650272,0.400978082355655,0.534131404600143,0.826858980716612
"TSEN34",-0.220108417327934,0.677732790741883,0.400955514307187,0.53414279247,0.826858980716612
"CD96",0.43482207460836,0.644313091320769,0.400757960034281,0.534242497982781,0.826858980716612
"AL391244.3",0.324407497002558,0.925328678888973,0.400731126359663,0.53425604359968,0.826858980716612
"ALDH1L2",0.546204218911506,1.49211846374105,0.40069841240071,0.534272558446224,0.826858980716612
"ADAM28",0.37920945584262,1.03841712653488,0.400698094511741,0.534272718929412,0.826858980716612
"XPC",0.258171784310402,0.663631950251923,0.40066509361472,0.53428937960423,0.826858980716612
"USHBP1",-0.54879961508476,1.69691662322459,0.40045451134698,0.534395715997085,0.826877355015199
"AC010913.1",0.326704689527674,0.891912263700686,0.400419226020275,0.534413537668703,0.826877355015199
"MNAT1",0.292985911835245,0.778829859209154,0.400403108392238,0.534421678619205,0.826877355015199
"SLC46A1",0.237109804549276,0.722232534708906,0.400336226050545,0.534455463100322,0.826877355015199
"TRIM46",0.347891635473027,0.678002917579385,0.399858846256204,0.534696719257138,0.82719094306312
"NRIP3",0.399285380510354,1.15107016602059,0.39972786911738,0.534762947478674,0.827233732241082
"HNRNPA3",-0.25825192966402,0.822470223876768,0.399577855362702,0.534838820337946,0.827249936110203
"KCNE2",0.734049246680587,2.02456805816951,0.399554642673618,0.534850562478561,0.827249936110203
"IMMT",0.237909545024495,0.830541847685005,0.399313371601186,0.534972637994372,0.827379084201275
"INTS14",0.29859517154465,0.957311812764919,0.399081072073274,0.535090223397552,0.827458846701677
"FAM84B",0.750920103472089,2.21491813594178,0.398994591386058,0.535134010541032,0.827458846701677
"COL2A1",1.26313479058679,4.64458797795109,0.398982860445914,0.535139950699317,0.827458846701677
"CYP39A1",0.354443653630531,0.907576492280546,0.398880287022001,0.535191895723682,0.8274795112083
"ATE1",0.297117786819378,0.833166047767272,0.398630209611435,0.535318578929599,0.82756913823925
"RNPEP",0.226317152761221,0.768624593177164,0.398613523043126,0.535327033939359,0.82756913823925
"LINC01711",1.24014599065706,4.71609453510056,0.398432200675706,0.535418925276447,0.827603089804255
"AC079061.1",-0.565585408933343,1.04554501864917,0.398391248447482,0.535439683308093,0.827603089804255
"MIS12",-0.267980004810192,0.836207757164061,0.398341788925028,0.535464755558264,0.827603089804255
"COA4",-0.256989412718364,0.915096769211069,0.398150222827118,0.535561885858675,0.827647791909422
"WDR6",0.309656426548785,0.950823390565853,0.398132536096299,0.535570855273725,0.827647791909422
"LRRC17",-0.574961489125829,1.46038508830758,0.397967888724684,0.535654365853586,0.82766896630374
"ZSCAN18",0.237598676385594,0.705919754968898,0.397847050529923,0.535715671540968,0.82766896630374
"GUK1",-0.32077085294512,0.979688152154735,0.397798627569906,0.535740241985128,0.82766896630374
"PRR4",0.77183561687335,2.4159890025764,0.397788621884875,0.535745319263658,0.82766896630374
"CDH10",0.607282586519651,1.26522547554489,0.397725198180424,0.535777505042947,0.82766896630374
"L2HGDH",0.313604530903067,0.935739361138085,0.397347169362786,0.535969419327162,0.827905805237952
"MAP2K3",0.315798055356723,0.873352291468412,0.397267175586102,0.536010046348423,0.82790893519235
"PPP2R1B",0.365008295114879,1.18976863329482,0.397167630440619,0.536060611118145,0.827927413211059
"MVB12A",-0.242737442913766,0.759130800169105,0.396826993671733,0.536233707947489,0.828135121547937
"SRSF1",0.236092525500711,0.8375242690655,0.396681310235192,0.536307769914264,0.828175235480988
"VRK3",0.235850737007645,0.738164508561364,0.396624002899842,0.536336908841427,0.828175235480988
"MBD6",0.531835599090623,1.7397125579486,0.396360716476612,0.536470819602281,0.828288137808778
"CFI",0.464928948278654,0.628264486618294,0.396328395636737,0.536487262702328,0.828288137808778
"TBPL1",-0.267378319930932,0.860782476464452,0.396124313743484,0.536591110376881,0.828318239805071
"TMEM179",-0.606225387957283,1.65005615642434,0.396097304470864,0.536604856948184,0.828318239805071
"GFRA1",0.709771185129635,1.87780040956857,0.396057465701865,0.536625134392561,0.828318239805071
"TXNDC11",0.24076741911323,0.793491348778451,0.395986537971558,0.536661239291835,0.828318239805071
"PHB2",-0.32682491408095,0.982589273897333,0.395852354740142,0.53672955609358,0.828364072756358
"C9orf64",0.219754380676897,0.749485925103578,0.395483637025813,0.536917365592629,0.828525665940652
"RIBC1",0.302420620106872,0.582964720676211,0.395429916200648,0.536944739037536,0.828525665940652
"AP003108.3",0.306163310116662,0.845722089450382,0.395419303254851,0.536950147173399,0.828525665940652
"HILS1",0.980092712525504,2.4977272738954,0.395263828747925,0.537029385453628,0.828546033491011
"SLC35D2",0.259972861359792,0.478864085726745,0.395241812571379,0.537040607869826,0.828546033491011
"CMSS1",-0.251933251177751,0.718030367363801,0.395144536156762,0.53709019833194,0.828561884589285
"P3H2",0.485692600056087,1.26152833974452,0.395059056910348,0.537133781817638,0.828561884589285
"AP002761.4",0.923512166064529,2.67904047518119,0.394994355453685,0.537166775700019,0.828561884589285
"SLC7A5",0.460925281276552,1.35596705284567,0.394558207650319,0.537389284326343,0.828845489014196
"COPZ2",-0.626291686155106,2.06401497123375,0.3944229034667,0.537458347347089,0.828878107380012
"ATF6B",0.248406853933061,0.729188765266296,0.394365359166102,0.537487724610277,0.828878107380012
"TRIM52-AS1",-0.261738640260121,0.703221546642999,0.393835700574983,0.537758265260513,0.829235694392659
"MTCP1",-0.284226459250734,0.86053002552212,0.393710418757765,0.537822294502755,0.82926462950699
"PHF23",0.305085335946738,0.938170744915099,0.393647693594928,0.537854357565821,0.82926462950699
"SULT1A1",0.763573131827483,2.37303327521004,0.393462257925704,0.537949167256341,0.829342702917691
"PNKP",0.323138738060695,0.969429510188907,0.393293020383229,0.538035722571851,0.829342702917691
"PLCL1",0.554218120708584,1.51919445471929,0.393250981777286,0.538057226971048,0.829342702917691
"GCSAM",-0.390584343731747,0.738402124602135,0.393157728704473,0.538104935350258,0.829342702917691
"TDP1",0.263618708738485,0.788251837060057,0.393145333360785,0.538111277421072,0.829342702917691
"CFL2",-0.287985382041572,0.813668012504283,0.39309506047545,0.538137000956057,0.829342702917691
"VMA21",0.227971988904906,0.640934564578794,0.392787719402805,0.538294310939049,0.829525533914407
"PDE11A",0.665282385315996,1.98774684705372,0.392646169852053,0.538366790991632,0.829553835305692
"ARHGAP31-AS1",-0.383384782276021,0.961796007940789,0.392600790750028,0.538390031119696,0.829553835305692
"ADAMTS8",0.55336560077105,1.28458296385623,0.392409430823734,0.538488053580942,0.829645267811511
"C3orf62",0.309381540423101,0.982199435839566,0.392038339479175,0.538678237619111,0.829781982332392
"ADSSL1",0.480959221754753,1.39219828451435,0.39202035178854,0.538687459508963,0.829781982332392
"ADM5",0.440879146017871,1.32294621341757,0.39200983083524,0.538692853505979,0.829781982332392
"SLC18A3",1.31681686034156,6.29093592304994,0.391479702786868,0.538964777015472,0.830141223513669
"TPBG",0.696018808692706,1.4986952401401,0.391234715654709,0.539090527871882,0.830275286643411
"KCNK6",0.344087648741534,0.816374381279359,0.391082927821966,0.539168467650748,0.83033570001962
"ERMARD",0.305356805670379,0.889951915889228,0.390805443147031,0.539311004933282,0.830495579681866
"CYGB",-0.300700468245014,0.928422302335052,0.390578215787736,0.539427779112847,0.830615766129108
"PTTG1",-0.337477856529788,1.16628414141674,0.390159459012428,0.539643106861372,0.830852328544386
"SNX32",-0.773779746275638,2.6572028666825,0.390128784872827,0.53965888609436,0.830852328544386
"KCMF1",0.250872410683389,0.805101123631449,0.389737575698477,0.53986020623826,0.831009921246439
"LINC00683",0.792432639159491,1.87533483171311,0.389674815429895,0.539892516483739,0.831009921246439
"AZI2",-0.21418685771244,0.747173894360399,0.389640870323427,0.539909993625672,0.831009921246439
"AC007405.2",0.77987343863178,2.16787488657866,0.389583314456106,0.53993962955739,0.831009921246439
"KPTN",-0.333615425224482,0.97623715415582,0.389503094192668,0.539980940670234,0.831009921246439
"GOLGA6L4",-0.484271723531279,1.01461398797398,0.389478284001096,0.539993718407853,0.831009921246439
"ARHGAP22",0.321292588356776,0.904546844497814,0.389313479250606,0.540078610585832,0.83108093269084
"NDUFS2",-0.315862007291577,0.993186585767608,0.389044158395768,0.540217394022476,0.831214146036309
"RAC1",-0.226197255034923,0.816670640831382,0.388995085259918,0.540242689096706,0.831214146036309
"AC012435.1",0.581653664676689,1.50814172136934,0.388870469062945,0.5403069333929,0.831253361122654
"ABCE1",-0.210482478782746,0.740386142588907,0.388322092732141,0.540589813327156,0.831610746104685
"ORMDL1",-0.273136103636419,0.831063013487997,0.38823162175213,0.540636509664454,0.831610746104685
"YAF2",0.439645177028917,1.33770046838236,0.388116824440066,0.540695772938251,0.831610746104685
"AL133367.1",0.371520518489557,0.981022894409448,0.388044751144315,0.540732986522765,0.831610746104685
"LRRC40",-0.230744074775466,0.795836551929203,0.388044537126816,0.540733097033567,0.831610746104685
"CINP",0.263277558147274,0.862855574713052,0.387810650438662,0.54085389306978,0.831714443834101
"AL031430.1",-0.971299487875662,2.43913583997914,0.387763831035878,0.540878080128592,0.831714443834101
"AC009318.1",0.672508743501378,1.9961712928115,0.387277586864638,0.541129396413625,0.832041242689758
"TLDC2",-0.556975515526127,0.895553728032307,0.387113373067344,0.541214320525571,0.832061845890658
"PRSS3",-0.659159963731355,1.8045205812368,0.38710164883202,0.541220384745458,0.832061845890658
"AP4B1",0.268336907896654,0.942666268628649,0.386956974686367,0.541295226287973,0.8321172601365
"MAN1B1-AS1",-0.310512990274979,0.931067934378699,0.386855902974742,0.54134752342302,0.832129873019452
"TARSL2",0.305695919077025,0.99715739310995,0.386585663780208,0.541487399175025,0.832129873019452
"NEIL1",0.486554929623035,1.24470325979743,0.386477487421179,0.541543410404106,0.832129873019452
"MTFMT",0.318998767603132,1.01053891222567,0.386469435992594,0.541547579686914,0.832129873019452
"CADM3",0.537374475905604,0.699585279640792,0.386455458993519,0.541554817560643,0.832129873019452
"PSMB3",-0.237267338145572,0.766326694012376,0.386334681693825,0.541617368716355,0.832129873019452
"DICER1-AS1",0.446379354269842,1.29944388704864,0.386330716533593,0.541619422524111,0.832129873019452
"NABP1",0.468170273863247,1.30695261702645,0.386291885828139,0.541639536186195,0.832129873019452
"CDK19",0.46341215136562,1.23758912301738,0.386136509310638,0.541720032797351,0.832129873019452
"CAMTA1",0.243901858382302,0.537050142243478,0.386135698270895,0.54172045303577,0.832129873019452
"AC025165.3",-0.595067664471537,1.54084319733123,0.38584272772289,0.541872295456865,0.832129873019452
"MFSD5",-0.338993011626912,1.03830320880717,0.385829127353163,0.541879346290249,0.832129873019452
"PTPRA",0.239039950808666,0.739939070149604,0.385726780863937,0.541932411306973,0.832129873019452
"C15orf41",0.273709659524181,0.772121923989335,0.385618461063098,0.541988584111102,0.832129873019452
"RHOXF1",0.652433259223549,1.44246910778442,0.385505245770431,0.542047307422193,0.832129873019452
"BBS7",0.19295622426979,0.562101422022254,0.385491428438922,0.542054475118928,0.832129873019452
"CSDE1",0.237303860365272,0.74766621301132,0.385359417529566,0.542122964411437,0.832129873019452
"TDRKH",0.235415810963257,0.696884151585829,0.385316240353277,0.542145368953507,0.832129873019452
"ESYT2",0.370899678601356,1.19950471586982,0.385280235840729,0.542164052957504,0.832129873019452
"SLC35E3",0.545458064109813,1.66397327625473,0.385277054913125,0.542165703711025,0.832129873019452
"CCDC130",0.356209429586659,1.04497302337636,0.385046043029252,0.542285613604181,0.832129873019452
"CHRM5",-0.488196809720521,1.07372861269792,0.385031032597012,0.542293406714199,0.832129873019452
"POMC",-0.837125062136914,2.75527849635771,0.385020940543138,0.542298646421893,0.832129873019452
"MGMT",0.29619282196993,0.926087409443206,0.384959472747986,0.542330562045253,0.832129873019452
"TRMT12",0.332753207755556,0.998013123881661,0.38492082244893,0.542350632074536,0.832129873019452
"C14orf28",-0.289323427522571,0.837097113598124,0.384871141556716,0.542376432053064,0.832129873019452
"PPP2CA",-0.235020188289499,0.782377722067765,0.384864572555965,0.542379843600686,0.832129873019452
"LRRC32",0.356094732417907,0.845049831603238,0.384552932142144,0.542541737820557,0.832129873019452
"CXCL8",-0.590216698868288,1.48425956698188,0.384450258421809,0.542595095905127,0.832129873019452
"CDH12",0.910762762389853,2.45051278731836,0.384390550828882,0.542626129675472,0.832129873019452
"PRR5",0.48644316575934,1.66160750151828,0.384342022159967,0.542651355539728,0.832129873019452
"PTPN18",0.222367668471025,0.673329023319423,0.384268640211013,0.542689504702688,0.832129873019452
"AC243829.1",0.578336625945313,1.35060238357501,0.384252040198249,0.54269813527699,0.832129873019452
"CCSAP",0.304919404750962,0.965193088828492,0.384089000250085,0.542782915819803,0.832129873019452
"TSPAN10",1.24285282256575,5.7111800961869,0.384080225724905,0.542787479272951,0.832129873019452
"NFAM1",0.388752928669767,0.99184335445081,0.384014343385417,0.542821745670804,0.832129873019452
"CCDC122",0.264849240510109,0.740161640168313,0.383994672406877,0.54283197763888,0.832129873019452
"NCSTN",0.229086443436209,0.813293109113121,0.383975706468356,0.542841843222979,0.832129873019452
"ZBED9",0.69569311872783,1.42997962692265,0.383942424616035,0.542859156392471,0.832129873019452
"AIFM1",-0.359272886785733,1.12137337364073,0.383906863889214,0.542877656186799,0.832129873019452
"COL12A1",1.14898825139658,3.85630993797427,0.383875198326917,0.542894130602443,0.832129873019452
"AP001000.1",-0.425443844723916,1.3805194384906,0.383638751401767,0.543017175148638,0.832150550471689
"CERS2",0.346831805735984,1.00991378257078,0.383619175114329,0.543027364819417,0.832150550471689
"DNALI1",0.251942182743499,0.426212282892332,0.38358868014389,0.543043238506574,0.832150550471689
"CSE1L",0.259653354898347,0.871293710852774,0.38354013701888,0.543068508699491,0.832150550471689
"ST7",0.261880873745292,0.749023417103298,0.383476550459278,0.543101613460588,0.832150550471689
