"","gene","stranded_over_polya_logFC","average_logCPM","exact_test_pval","lrt_pval","qlft_pval","normalized_count_cv","s1_stranded_BS_HE0WJRW6","s2_stranded_BS_SHJA4MR0","s3_stranded_BS_FN07P04C","s4_stranded_BS_8QB4S4VA","s5_stranded_BS_KABQQA0T","s6_stranded_BS_D7XRFE0R","s1_polya_BS_HWGWYCY7","s2_polya_BS_X0XXN9BK","s3_polya_BS_W4H1D4Y6","s4_polya_BS_QKT3TJVK","s5_polya_BS_7WM3MNZ0","s6_polya_BS_68KX6A42"
"981","JMJD6",0.0853668836649621,0.883947992578054,0.838782396924631,0.832646966267808,0.845797742548256,0.355160097951226,90.5150732608559,82.7219735908107,67.6871932237466,179.082462867856,116.12812882122,83.877814397371,112.861816426559,141.80210091174,69.6620285161515,182.419276221195,109.484926739144,86.372542445521
"982","G6PC3",0.104258642274061,0.858618511592495,0.802960709963336,0.796378362708428,0.792865928464393,0.355233353298457,93.8609828647978,187.125679470994,84.578833488131,72.6058588605622,79.8592370028068,106.139017135202,122.606413667365,192.411414432701,117.057472524221,88.3707971376129,85.407494073426,107.075535928457
"983","VSIR",0.099071431595544,0.843809209039136,0.809269414199476,0.806410859087345,0.804717528550184,0.355296494898873,57.7415996357677,90.2293330425869,99.6865058202799,70.8668348734308,100.31349417972,171.13104312182,136.343513397479,91.5322274546489,122.68849510549,79.3848391569741,116.079358351382,188.464554522001
"984","NME7",0.157980206935056,0.83338833153337,0.701106993568753,0.695880957870875,0.679321324704239,0.355345191810522,101.359160087154,177.441144637938,75.9042879822996,77.2209924377975,73.6889673805384,120.609431738766,124.580850238002,186.738827337339,72.8844183700703,98.6408399128462,85.9096237067541,133.374217911818
"985","ACVR1B",0.46587376692928,0.812940043488796,0.256774412799525,0.250657090815107,0.325407069999665,0.355666455112444,79.6957385811729,66.7889385729956,94.2581951041438,140.986416952944,157.232994286087,105.741804895856,57.3453536798374,44.3519997114213,120.827607521375,129.152163865826,131.862244554139,80.6122805555754
"986","RAB5A",-0.433813430702591,0.895644109766287,0.288547806785781,0.284222609184791,0.30127743439526,0.355682759462176,57.8728325216731,76.600428493945,81.8444367726454,91.2671037456888,106.514073307224,88.4222031808898,100.431995569755,99.568004430245,174.73977674174,147.562031332407,165.387201237627,171.026911615084
"987","PPWD1",0.365407375649452,0.968557253075553,0.3668732303037,0.366587231227283,0.481016606839195,0.355723266996975,94.9058078723946,86.0120694618294,213.819711274399,89.5223073176095,70.3275982651812,71.9623409460338,87.9260263099264,135.219817171923,123.227391647794,106.050984838429,122.643179764006,105.094192127605
"988","GNL3",-0.312384743743623,0.897988522259852,0.446564822349386,0.440291724020641,0.484634752798921,0.355724432648373,67.1826988719173,101.243913361919,98.7560866380808,66.6945045575556,114.13103744313,73.1848387436401,84.6890948558873,172.283657046336,136.735640297582,98.0324510373343,187.975168760104,129.113080335749
"989","TBL2",-0.236170539579689,0.815088231029785,0.568732245398085,0.559711057222767,0.570295207940944,0.356222135791099,129.195712190934,77.4013709204124,77.4530418771501,85.2264527715939,56.2133991349391,74.5978425036685,195.1370725694,123.220198850803,134.452416910556,117.82818027437,87.3163113666993,112.683688633301
"990","DDX51",0.207966342345687,0.916492220209761,0.613815510133039,0.60721906479938,0.688072853191826,0.356306815030365,83.2694306006784,77.1110248313761,151.363825311582,92.1192888041458,125.350744494486,73.4131353390369,41.7100472542149,115.909736019547,162.919732965114,107.880711195854,157.063180437127,82.7200212152798
"991","PPP1R2",-0.391460432960284,1.02323700440812,0.338778907169219,0.332860336852795,0.377797360162913,0.356340440757156,95.0864886716368,95.5201742712333,94.8225516583854,80.4982374082607,92.3676809061677,92.8687120073189,216.747791009153,104.479825728767,189.997175322563,124.309066236503,137.107019606659,163.994489941803
"992","TMED3",-0.02295010064052,0.976780741564428,0.961009683938625,0.954669357934886,0.96116794036773,0.356828403631629,95.7569187680255,119.701540068845,140.457087348646,85.9347266594304,61.5963926603944,93.3840516244729,150.891364662506,160.296468009278,209.072751147458,89.7588184029388,85.7625196496463,104.243081231974
"993","CPSF4",0.498995629928012,0.84029559396061,0.221935463005628,0.218820940248405,0.320370734954364,0.356846171550896,115.596329968711,80.9646563118521,185.910243960621,97.7815413675555,54.1223477067532,67.6079620156176,102.218458632444,107.716451285901,119.45188058006,118.403625536705,71.6566858043538,67.8014492824373
"994","EIF3J-AS1",0.216703877849914,0.854457901140367,0.598270304756334,0.592512566805699,0.665012895599532,0.356863687181541,52.2205920949922,80.2369444081432,144.783438511283,102.433046319447,129.268558697044,79.4919064782465,41.0355444703993,97.2342334522544,114.168593723605,122.819485476718,167.752165999378,97.5669536805528
"995","DDIAS",0.204846043252547,0.949966580913376,0.621166021480958,0.611798981468872,0.631569759713456,0.356896118035158,96.8499795308484,148.219334183816,75.5365742331821,199.481448929617,73.2142326561449,100.438393074341,91.920850727055,137.214927809318,99.5616069256587,190.449987089416,89.8598604759212,114.958276531129
"996","PEX3",-0.195325999957024,0.834100249431201,0.638507245172796,0.629421053737266,0.647332731803331,0.357395045631858,89.5923923958325,48.3429141120203,86.5205469690096,79.7496982132804,110.423564784997,95.5852559984638,178.161429394575,72.2184500995435,104.414744001536,111.996111148954,144.834379861262,165.10791365631
"997","RPF2",-0.0918631240828384,0.854489779808463,0.827204712630573,0.820306610977501,0.828440147569352,0.357413378881879,121.845359483563,69.5929986503208,81.8965946782663,67.804183587896,100.200720538006,99.7992794619942,211.912447728725,92.3920423735247,111.424028421575,87.9441865625195,119.322224500402,137.184785274231
"998","SPTY2D1",0.38593419373882,0.834755519533806,0.345542651272078,0.340399890345654,0.356546110503714,0.357431753216867,80.2932909891303,197.172172122126,112.684200304061,110.577244856032,75.5725225379792,87.3148663460092,142.353130518738,112.051749962733,141.14397113979,89.422755143968,61.235751976986,75.2558448767322
"999","AC104590.1",-0.0145979988669714,0.878349460646584,0.974944855254701,0.971197013368153,0.973821265700534,0.357546659689731,54.535931798102,141.06229188371,85.3610701038108,72.5449627583746,144.66360554841,102.734171672092,153.50815330384,97.2658283279082,75.9333032834884,90.9339217610011,187.670485300937,109.926338779857
"1000","EIF2B4",0.0886776611338217,0.926950473185802,0.83169299264489,0.826301625798821,0.85358387858827,0.357577794279771,175.525447032861,53.6566961381519,85.102857186415,82.7399533478457,103.982743937026,93.4444390352758,177.360337491971,96.0172560629743,67.7199357792245,125.546165025874,144.125063635644,123.676207859513
"1001","P4HB",-0.0684359875104595,0.811793669237987,0.873626723199915,0.865684841506723,0.873109487977801,0.3578696304205,101.606733602377,127.96873172768,100.896094462285,75.4447908649442,51.3477205183476,82.0585311882156,145.04510802003,146.29313742491,179.080367356388,99.1039055377148,67.6017905371341,83.4426829766991
"1002","CSNK1G2",0.423306991857467,0.964627952494109,0.298190398687532,0.295514380078668,0.398464550670692,0.357927755954321,125.325980688328,69.8848272880121,171.737131467515,65.5215434378067,84.2185493810324,135.484502415137,109.384446048302,90.6155539516982,190.307316509175,77.5365559789657,89.8890204854685,125.418320780787
"1003","CLPP",-0.135908637307096,0.91826944407221,0.744252364130475,0.736646618684795,0.759870395684607,0.357974104076331,67.3396819334556,153.339511956592,116.622304735329,77.1408780333514,78.4568897185252,81.3247764928857,137.49682285255,152.546298882951,202.033189628357,97.8073908304127,102.192609169587,92.3856906467861
"1004","B4GALT3",0.117714455693554,1.06262164085184,0.774982377233621,0.770304575687616,0.805998030361532,0.358023822402593,173.42861190925,162.565220019559,95.037205942634,75.4536125653253,92.6207061213244,93.9807047455375,188.565696226345,201.453089589919,134.866674599852,83.5099430331061,99.4136707534316,100.586329246568
"1005","C3orf62",0.309381540423101,0.982199435839566,0.446269397691211,0.444075112515057,0.538678237619111,0.358142130383291,94.750936411719,77.0682586425407,151.903076535401,105.760666978204,136.567315305361,90.8761481745709,63.7573694800622,204.722605098061,79.9539272641644,93.6242824272858,150.003522579414,105.249063588281
"1006","MXD1",0.370124745590312,0.861052433653953,0.366117301720135,0.360655459987674,0.446267730276636,0.358162318805069,134.248967211206,103.165009985077,117.06605377223,95.3494839287135,117.51428798524,60.2016848494957,146.070876514876,176.015698739464,96.8349900149228,80.2233630606475,77.7727269082578,42.9642560753562
"1007","WDR74",-0.241997406023466,0.891622694225132,0.553450840654046,0.549705097669803,0.588373280312347,0.358283463995169,91.1835179674427,80.9931885042994,67.6647453172831,88.0701915493458,125.644078138035,90.2743766353845,108.816482032557,121.224504031479,77.9303656772831,128.037514431098,216.238194700049,117.848305326954
"1008","ERMARD",0.305356805670379,0.889951915889228,0.450860116363748,0.450753873334585,0.539311004933282,0.358300898847257,68.6868533580988,64.9515709897164,179.295947767731,81.9516991045334,98.0740805416976,101.925919458302,49.4862512664694,144.330591228994,111.277753921168,93.4163220520162,137.78025569268,132.406941354442
"1009","SMARCD1",0.401135103127018,0.918018654534609,0.326445860925791,0.321823016192201,0.433593834123926,0.358362736812683,104.783547820795,86.6653823149013,149.190881910942,150.386430520575,95.9766421858077,63.2375442388795,80.0876468274616,65.0398105926542,151.85078708703,161.161897338543,104.023357814192,58.9108919352857
"1010","CPNE1",-0.000629159877592762,0.904144611576758,1,0.998745265887073,0.998954428236726,0.358466459636034,144.835420485579,73.5864202706443,131.248901937621,56.5414005131089,62.0956859726592,78.6904755739409,157.851042972655,124.859541695166,176.26421324176,91.9181019480221,96.5804184178116,103.419581582188
"1011","JMJD1C-AS1",0.139552691954701,0.812223609983619,0.734292716820645,0.730365054503148,0.771914698776038,0.358544855627231,55.3780684530595,77.0208665825385,138.584236711258,109.080136941559,122.766835526529,52.3601374430791,78.8469586921069,151.049682359271,144.621561863027,124.07600263499,90.9198630584408,59.3433187445355
"1012","TIPIN",-0.00884395428613661,0.829689789128749,0.987030864312764,0.982547786444829,0.983177147769374,0.358641299877204,110.618540906709,125.245425833138,70.8796854188341,149.960787318686,60.6001726065994,62.5515934008245,147.5201707501,159.819875509167,78.4663156825965,157.839880097758,80.8080456667246,89.3814590932905
"1013","DCAF4",0.245181466070943,0.965293624649954,0.550538742764086,0.544026044255352,0.619987019267258,0.358788566183449,143.76914115231,75.2389707768836,92.0179328844744,67.3170340020278,168.855058784631,107.982067115526,88.7387144144208,147.533742662,84.3879277640912,73.8170817023019,188.755203942594,111.455461762764
"1014","CCDC106",-0.173950230239587,0.883222515810997,0.672419989792772,0.667026785695057,0.682065921698877,0.358903830177285,80.3049866213649,140.222874253572,95.4672696726355,58.206325778638,86.0785528230251,95.9198817923668,115.773348459734,211.281305749258,147.635179113352,89.2030141308357,114.139702485144,104.080118207633
"1015","SEPT10",0.430150408816781,0.839201283144485,0.293890437571779,0.287877534394244,0.245093327818543,0.359016058718295,64.8392837500648,145.031649909491,90.2853876573469,125.345452809271,96.9991264924289,158.539928556916,64.6803877961062,99.3012173533026,89.4767070553757,106.13406688862,100.698782646697,203.559264655598
"1016","PFKM",-0.0102748786099527,0.900188226618516,0.983556244040858,0.979718213778983,0.982612288102713,0.359113601849605,168.100536654525,103.75199634177,78.2657981173638,67.0547603124204,96.2480036582299,64.8291902690735,182.84211358091,128.725560411254,119.754707279665,82.6940697725406,136.486481196093,76.6675431805266
"1017","C6orf203",-0.464537474821833,0.838954597425231,0.257384425181654,0.25192825879333,0.230096920644186,0.359305339022741,89.6007022322826,96.2317953572497,70.3188027597342,73.332234881504,78.2485030641393,71.3830926669264,136.746967545408,201.392483507677,103.76820464275,126.343656389446,127.596804805918,150.130629147637
"1018","NCK1-AS1",0.224427949372998,0.879085881002264,0.585644367234336,0.578664972419259,0.596625804104182,0.359362264555453,150.261822072235,96.0932998082194,62.7719801243243,96.5851508829721,111.874958114284,117.881183700218,211.695820796734,99.4197738283458,62.3959720004818,100.580226171654,96.9942495438617,127.23677961169
"1019","LEO1",-0.265565468704209,0.820407584853575,0.51957535324122,0.512214778856848,0.556002621801016,0.35939554053523,87.3632132652159,74.7460411212407,107.835503344545,102.894558616558,67.9031933110406,45.6792873458021,122.665858244619,121.523052245494,185.615647893419,144.69015988098,97.1054413834424,84.7792913950004
"1020","MOB1B",0.312412067774221,0.912328593071925,0.444921703237508,0.439619512823088,0.46844750111543,0.359462325564235,61.7832382536585,98.1756129181378,101.824387081862,85.5312896942642,146.093138050367,174.799230576665,73.0359868238945,91.2026340934827,128.175999073043,80.1647013140725,141.933642411236,188.692417592318
"1021","TLE1",0.488639735608012,0.892094472196087,0.23011055475636,0.227867920594644,0.306114645454671,0.359511648245193,103.040745354004,95.3855217102311,158.107234923023,65.1512344585503,96.9592546459958,130.175630655448,67.9750691876915,103.337490639218,189.649601512013,59.3508147471348,91.615859551185,120.469777902601
"1022","PLEKHO2",0.24330774081219,0.823820642988364,0.552935746013469,0.547554289193094,0.564424832873419,0.359561819753104,140.350744589136,104.314348239183,84.1024894089464,69.9560609489044,83.1430763380416,122.178979040421,197.042481680337,135.029097489763,95.6856517608169,61.8616338779476,73.6692053839982,104.654368648238
"1023","ATF4",-0.354907460392362,0.873350023047208,0.390159129710687,0.381020931585036,0.429760868660338,0.3596553070044,52.4542395626388,53.9477945895778,103.982225884696,95.6972496105905,96.0177741153042,90.8372771574677,73.1575418469245,130.914279365168,148.34265066703,144.402586417119,167.952299759141,154.110094061228
"1024","TMEM5",-0.103409883423945,0.878056906576826,0.809668728036391,0.798240433388444,0.820788731146734,0.359673095002456,58.0120255714757,107.442742478697,135.256186706502,64.456360464513,92.5572575213032,82.8322407656929,74.4516758341212,150.222321562003,182.828380911409,82.7506703716856,139.33000739777,134.005456691902
