"","stranded_over_polya_logFC","average_logCPM","LR","PValue","BH FDR"
"MT2A",-1.16130508848314,2.71080718873256,8.24063919990034,0.00409627042444837,0.0180330065811922
"AC005224.4",1.15983911920096,2.64968136361049,8.23822669116629,0.00410171871426032,0.018052679258318
"C1orf53",-1.16685170818996,1.60298457858096,8.2379152728449,0.00410242254312951,0.018052679258318
"GDF15",-1.16320343833387,2.29582415581454,8.23490183568256,0.00410923949024861,0.0180789679152517
"ZKSCAN1",1.17535453298735,0.961903368705269,8.2331998803353,0.00411309471805882,0.0180922181117567
"RAPGEF2",1.17729007102493,0.787193811009731,8.22943408847147,0.00412163798596253,0.0181260798693714
"KAT7",1.17386396424251,1.01651004730447,8.22634488687836,0.00412865978903584,0.0181470885839643
"ZIC5",1.15460505361455,3.52549321306035,8.22595602134538,0.00412954454870794,0.0181470885839643
"ARPC3",-1.17643417841611,1.02344454133546,8.22592168367905,0.00412962268416871,0.0181470885839643
"CLASP1",1.1718246786526,1.17840149334967,8.22584398815271,0.00412979948612131,0.0181470885839643
"AC133065.4",1.1770052063172,0.806273281438077,8.22220598784153,0.00413808665765971,0.0181797793186164
"DNAJC25-GNG10",-1.17213664814931,1.20666500357705,8.22115267830696,0.00414048919882414,0.0181866091207004
"PDZD8",1.17672647191607,0.763886359164628,8.21981158109482,0.00414355022242067,0.0181963278399833
"EVI2B",-1.17126167715547,1.14560470677794,8.21918123122467,0.0041449897770958,0.0181989233857013
"AC087239.1",-1.1671647012379,1.55077467748371,8.21682147478224,0.00415038336615908,0.018218874833684
"AC092614.1",1.1687324624055,1.40152986135111,8.21503841493615,0.00415446356305555,0.0182322335792225
"ANAPC1",1.17595022213513,0.819620054961674,8.21474878465605,0.00415512671275827,0.0182322335792225
"UBE4A",1.17505075011178,0.816303615061583,8.21299407584271,0.00415914667220756,0.0182461398702204
"IDH1-AS1",-1.16838927726425,1.3094176344165,8.19981913705638,0.00418945657999484,0.0183753506600673
"RUSC1-AS1",-1.16673497319059,1.4388232420324,8.19369264071944,0.0042036275159773,0.0184337360381683
"NEDD4",1.16159483436154,1.89179798157263,8.18929227907404,0.00421383590106579,0.0184747245310832
"CLCN5",1.16465828019299,1.40102394839899,8.18678087294172,0.0042196734107585,0.0184932548106241
"XRCC2",1.16991071773704,1.01299447968629,8.18673209056982,0.00421978688190948,0.0184932548106241
"SETP14",-1.17761293852443,0.720309124113745,8.18576150119302,0.00422204518528004,0.0184993718353189
"C11orf87",1.15557572564938,2.14411841855615,8.18486348320252,0.00422413572994908,0.0185047514575057
"ARPC5L",-1.17683972149891,0.786069082678624,8.17902630412092,0.0042377501218401,0.0185606013096235
"GRID2IP",1.17101924473017,0.820176105533082,8.17725163375106,0.00424189813596156,0.0185739922795106
"AC012065.4",1.17266330737637,0.901248340938245,8.17697737315694,0.00424253954575357,0.0185739922795106
"CFAP46",1.16446769373042,1.30815376603497,8.17607188914722,0.0042446578908756,0.0185794739680612
"RPL39",-1.17300625276302,0.875639273841607,8.17294500279844,0.00425198140360397,0.0186077325330541
"CKS1BP3",-1.17144272839876,0.920415720875589,8.16915454164229,0.00426087632999363,0.018642855064403
"NAF1",1.16833429217349,1.0366370974163,8.1684486266324,0.0042625349640773,0.0186463083641709
"VEGFA",1.16849266898694,1.1626527719704,8.16717813540832,0.0042655217954286,0.0186555692227473
"ZNF491",1.17050875256239,0.933586170876368,8.16475445366586,0.00427122560278992,0.0186756496687401
"ARFGEF1",1.17134385367163,0.887430896530571,8.1644873833716,0.00427185459132968,0.0186756496687401
"TANGO6",1.17110806666355,0.827856246200797,8.15703974615971,0.00428943286464561,0.0187486766009617
"DDX60L",1.16125060804359,1.45472956949183,8.15551076452266,0.00429305074119857,0.0187606667272264
"C18orf32",-1.17240295238057,0.90682211472243,8.15381823242142,0.00429705923347665,0.0187743586147091
"COL12A1",1.14898825139658,3.85630993797427,8.15342326501377,0.00429799519893901,0.0187746234270558
"COBL",1.16259283392848,1.26068122102512,8.15265324626825,0.0042998205309264,0.0187787722963367
"GARNL3",1.16530782972497,1.28299765701453,8.15021541354508,0.00430560462717679,0.0187973777611902
"ZNF135",1.16762131220311,1.09808739354879,8.15011901807176,0.00430583350152589,0.0187973777611902
"PER2",1.16841832783295,0.96382566812382,8.14629751677132,0.00431491697930953,0.0188331988954479
"KCNC3",1.16621037317293,1.09981827726408,8.14542717553994,0.00431698845366603,0.0188361184737903
"AL109976.1",1.16100138099308,1.56235047866051,8.14527853257498,0.0043173423357494,0.0188361184737903
"SMIM15",-1.1713370230542,0.954397075043747,8.1441162473038,0.00432011046755203,0.0188443622753825
"RPL36A-HNRNPH2",1.16517744839907,1.19206141900863,8.13649943334266,0.004338295662051,0.0189198384220557
"CIT",1.16572486057238,1.03181753412662,8.13334821249327,0.00434584199489027,0.0189488959354354
"VWA8",1.17061834642799,0.799884495142867,8.13223610373048,0.00434850838764543,0.0189566682719958
"DOCK10",1.16066027809756,1.40209793768056,8.12569262325031,0.00436423080548887,0.0190201985537467
"FRG1HP",1.16485121045002,1.14407127497199,8.12543319633901,0.00436485533763248,0.0190201985537467
"FBXW7",1.16332693143,1.22276956687221,8.12124601408565,0.0043749479581808,0.0190603054655823
"GAREM1",1.16786572215132,0.892724381815277,8.11711799632683,0.00438492122900988,0.0190998762225434
"IGF2BP2",1.1612670449941,1.43238980198234,8.11649690779255,0.00438642377790895,0.0191025415611353
"TACC1",1.15940950351956,1.42537902247209,8.11240959275533,0.00439632497054429,0.0191417738465761
"NR0B1",-1.16274216658421,1.08941476474805,8.1053776536234,0.00441341255911724,0.0192122737097517
"AC011416.4",1.16691255125574,0.863700702521237,8.10150360931905,0.00442285534699842,0.0192494727034136
"NOXA1",1.16426692802172,1.09101566412656,8.10070563633639,0.00442480291943306,0.0192540419995943
"IL7",-1.15829948601049,1.45987107935437,8.09854634055787,0.00443007738316096,0.0192730441066688
"MAP2K6",1.16387866002587,0.953161161466286,8.09808711269464,0.00443119995407416,0.0192730441066688
"PUM1",1.16554989393226,0.93097038164675,8.09739589611427,0.0044328901616172,0.0192730441066688
"RPS3AP26",-1.16685799540826,0.937767454897389,8.09736714105419,0.00443296048957211,0.0192730441066688
"TRIM62",1.15005835328293,2.55915228540582,8.09708001431197,0.00443366279477358,0.0192730441066688
"AP003393.1",1.15388090599073,1.6679793796556,8.09606277537087,0.00443615184886422,0.0192799564041418
"ZNF585A",1.16362569840488,1.05606365372974,8.09368681857853,0.00444197105633728,0.0193008219589158
"ALOX12-AS1",1.16033092588597,1.2969378474366,8.09336795447978,0.00444275261148672,0.0193008219589158
"CACNA1A",1.15959759237615,1.35807809436712,8.09278617153028,0.00444417895740599,0.019303108602358
"CAPG",-1.16160323111126,1.20696728473535,8.0893875972229,0.00445252049819255,0.0193354241031046
"DENND5B",1.15392290407307,1.77096647651459,8.0885241228001,0.0044546423686586,0.019340722575504
"DBX2",1.14744189745536,2.75426772204998,8.08618329534481,0.00446039981285144,0.0193618002805176
"BET1",-1.16627778022169,0.894501517300407,8.08247889206522,0.00446952656314203,0.0193974920530697
"AC135178.5",1.16346240595569,1.10027259958188,8.07943888677112,0.00447703060216905,0.0194261283340728
"ARHGEF11",1.16256139248318,1.02058295473643,8.07851082935032,0.0044793240015458,0.0194321482979681
"AC096772.1",1.15829093804734,1.25720630494444,8.07671153435018,0.00448377379654963,0.0194475187843067
"AL357673.1",1.16086771453201,1.2202991752363,8.07291656286202,0.00449317381726436,0.0194843493798395
"MRPS36",-1.16727749393687,0.879601362950761,8.07248091398518,0.00449425418855471,0.0194850947718054
"AGBL2",1.16295315983689,0.924637214982265,8.06680792534101,0.00450834688015334,0.0195422441159113
"IPCEF1",1.15813378024248,1.20254902434854,8.06334011496313,0.00451698367746723,0.0195757255838184
"MED28",1.16104640444685,1.1201039092749,8.06203924104588,0.00452022792879642,0.0195858280033991
"AC006946.3",1.15942255372379,1.1512983927626,8.05870679257443,0.00452854955572396,0.0196179218079514
"AC015849.5",1.14986075257759,1.94065226870479,8.05574829691388,0.00453595043820765,0.0196460147412515
"SNX29",1.16244216409729,0.897341304188932,8.05109588505556,0.00454761369206753,0.0196925536982565
"NLGN4X",1.16179501399223,0.868259357268006,8.05065000900771,0.00454873307292502,0.0196934248986871
"SLX1A-SULT1A3",1.16410117754197,0.897147598252191,8.04986739545186,0.00455069851862948,0.0196979579873996
"AL513550.1",1.16199132711176,1.00482006933562,8.04812355611129,0.00455508108551606,0.0197129497825159
"PCDHB3",1.14345700251639,3.1426561545336,8.04510729152818,0.0045626716241108,0.0197418158147929
"SCN5A",1.13993284060395,4.34391016869812,8.04228360853597,0.00456978919771507,0.0197686241856783
"STARD13",1.15981107042863,1.03665182761673,8.04179384672074,0.00457102487592317,0.0197699821614842
"HSPA1B",-1.15504104627833,1.45046626544808,8.04042111732074,0.00457449011157933,0.0197809806276519
"FLNB",1.16316743028405,0.815080520865044,8.03965914325776,0.00457641474763764,0.0197853141518509
"HTD2",1.16481263860578,0.707279773175495,8.03905535053551,0.00457794042616096,0.0197855499141845
"ULK4P3",1.15921214843269,1.13565404619998,8.03890743616643,0.00457831425886319,0.0197855499141845
"TRIP12",1.16431205994159,0.728277861506219,8.03635228962862,0.00458477694055675,0.0198094874740252
"SERINC5",1.15517677490882,1.34149227481983,8.02442808879521,0.00461505965379194,0.0199363140895326
"RAB22A",1.16166880255178,0.807270083727902,8.02265082812955,0.00461959059848586,0.0199518685373187
"AC068533.4",1.15706470185385,1.15781198990588,8.01943317017187,0.00462780521828639,0.0199833231974646
"CLDN4",1.13947721785374,3.57468568851881,8.01758618716539,0.00463252725004145,0.0199996868878601
"TTLL4",1.15805972656816,1.04729307862567,8.0139236984703,0.00464190535635159,0.02003614129262
"FTCDNL1",1.15447556737641,1.14447617602739,8.0092306188212,0.00465395064562984,0.0200840912369152
"MT1X",-1.15270721537202,1.6757502978918,8.00456813431418,0.00466594893416002,0.0201318190987456
"GPRC5A",1.14232427551699,2.38046131128486,7.99596960648394,0.00468815880317856,0.0202235780391339
"PBX1",1.15585304473461,1.00241315782535,7.99354593525313,0.00469443854170529,0.0202465951824844
"AC108673.3",1.15516958064775,1.18214817230705,7.99220104967657,0.00469792683920452,0.020257566314286
"AC026367.3",1.1560032135706,1.03796281964659,7.99047625330629,0.00470240439499126,0.0202727978821653
"LAMB1",1.1405638194796,2.83324028207299,7.98946306954707,0.00470503663726207,0.0202800694927646
"ZNF655",1.15341853418184,1.2522258652519,7.98703417224724,0.00471135300370973,0.0203032146320206
"CDHR3",1.14228961624369,1.92043495856127,7.98307274257017,0.00472167326914984,0.0203436015019537
"FARP1",1.15655483033457,0.981467285041174,7.98140328421508,0.00472602941461983,0.0203582805552854
"AC005726.2",1.15948714828196,0.880824397895161,7.98003029172811,0.00472961505439425,0.0203696352784433
"MMS22L",1.15537636528843,0.975581826779193,7.97851528822838,0.00473357477905096,0.0203825962379211
"ZSWIM6",1.1579985913138,0.880726080969331,7.97805906203609,0.00473476786684326,0.0203836413504725
"GYS2",1.1557908664819,1.02801646374721,7.97634378663928,0.00473925626507444,0.0203975512086976
"CRYGN",1.14720969931188,1.64395456762382,7.97609755758162,0.0047399009336138,0.0203975512086976
"INHA",1.14935023127657,1.57426317784239,7.97549789212285,0.00474147133100745,0.0204002160696987
"PFN1P2",-1.1628494167149,0.676367678137805,7.96978744155736,0.00475645237659675,0.0204605677042213
"HSPB9",-1.15680392275761,0.849989637450989,7.96822188053247,0.00476056795297053,0.0204741651203754
"SKI",1.1544938122496,0.894558543564259,7.96635368796919,0.00476548384021364,0.0204911983570373
"TNIK",1.14967988106944,1.34191471578617,7.96597244317781,0.00476648766764407,0.020491406593632
"FAM222B",1.15436931963579,1.044581195183,7.96461896510352,0.00477005315059609,0.0205026252452876
"SDHDP6",1.15705123655582,0.829829883978824,7.96223732018906,0.00477633374327402,0.0205255071379966
"ZNF595",1.15059461234625,1.317559098095,7.9617092832967,0.00477772736029006,0.0205273830976565
"BEX4",-1.15290673473361,1.21417051793185,7.96034105893418,0.00478134036265972,0.0205377858979517
"AC242843.1",1.15130261496289,1.31571847932735,7.96006725207887,0.00478206372502661,0.0205377858979517
"ROPN1L",1.13302534043214,3.97863868226954,7.95880755329503,0.00478539312313088,0.0205479703112935
"AC009509.4",1.14722818476754,1.5738944250846,7.95374664715844,0.00479879297286579,0.0206013834431596
"AC011447.1",-1.1548847068517,1.10174847401832,7.95299619247,0.00480078321653929,0.0206058031675675
"FOXO3",1.14491960918226,1.78754439281468,7.95183069171933,0.00480387585048234,0.0206134251792776
"ATP6V1B1",1.14190171303709,2.07405373597998,7.95160265243435,0.00480448118571469,0.0206134251792776
"UBR3",1.15450102232309,0.949464700973122,7.95031419156837,0.00480790289322093,0.0206229548061665
"AC093635.1",-1.15214305979613,1.11276568119124,7.95004225793609,0.00480862537232555,0.0206229548061665
"AMOT",1.15329085605908,0.930769125665769,7.94751306928798,0.00481535027516337,0.0206476674733514
"SNRNP25",-1.15543096946356,0.951259016949229,7.9460524446074,0.00481923831846096,0.0206602085657307
"RAD21-AS1",-1.14745421145977,1.53298575918747,7.94512415630658,0.00482171099518997,0.0206666781424529
"SPG11",1.15480595327574,0.878092457508811,7.93943459952177,0.004836894500956,0.0207276150362646
"TRAPPC12-AS1",-1.13776057994845,2.42893384675036,7.93712957703084,0.00484305968360123,0.0207481870236609
"ZNF559",1.15421610540428,0.941576546519907,7.93681402430564,0.00484390430689565,0.0207481870236609
"ABHD17AP5",1.14453812611632,1.81695052018759,7.93632801553152,0.00484520547444629,0.0207481870236609
"SOX5",1.14433227721362,1.58658975995408,7.93619391215921,0.0048455645655314,0.0207481870236609
"NRXN1",1.14712197037445,1.39103956076107,7.93533741923758,0.00484785865214951,0.020753866740779
"FAM185A",1.14932885414663,1.24713308826951,7.93453208166351,0.00485001673027969,0.0207589620496984
"P2RY2",1.13905323925278,2.36767624227468,7.93346381945994,0.00485288088271817,0.0207670768500677
"RPTOR",1.15716492876716,0.699672960399523,7.93175688737413,0.00485746097060807,0.0207825300015164
"NAIP",1.15195468683071,1.02409580274873,7.92912805610567,0.0048645233396294,0.0208085952509715
"MPDZ",1.15493480876501,0.833081842097949,7.92824935860348,0.00486688629708041,0.0208145518045425
"SVIL-AS1",1.15170366219232,0.918967176030561,7.92340945511104,0.00487992254338366,0.0208661440810392
"RPL11",-1.15673898557043,0.790107319467239,7.91774285503282,0.00489523070970622,0.02092742839581
"ZHX3",1.15266755172154,0.858456265399836,7.9149180127954,0.00490288020958286,0.0209559535143749
"PTGES3L",1.14725059645778,1.32312296739858,7.91407967915085,0.00490515270841068,0.020961489398285
"AC048382.5",1.1458927374942,1.43129900425048,7.9124716960762,0.00490951452523793,0.0209759497086261
"JADE2",1.13764634015194,2.32874251503878,7.91184480601024,0.00491121609844782,0.0209790406053592
"OSTC",-1.15033623815507,1.07047077067113,7.90797160969408,0.00492174248220398,0.0210198193465374
"AC233982.1",-1.16244809445641,0.675571976727493,7.90498097659992,0.00492988600383114,0.0210504071292396
"HNRNPA2B1",-1.15024605012629,1.08411361865815,7.8930550053685,0.00496249730641233,0.0211829546625035
"TYRP1",-1.12726614260496,6.05860011235412,7.89290708463284,0.00496290316948341,0.0211829546625035
"AC020904.2",-1.14489583765663,1.4007036418298,7.88918434234592,0.00497312872792989,0.0212223766328373
"AC068205.2",1.14760962423074,1.13979566331128,7.88863180277892,0.00497464826178604,0.0212246381378132
"ARL17B",1.14921705289759,0.886754012266654,7.88490655858594,0.00498490537528083,0.0212641707416514
"CSPP1",1.15287661647391,0.701123838921762,7.88377274196037,0.0049880315095698,0.0212732749686326
"C19orf18",1.14886259274616,1.01624659847141,7.88213230029867,0.00499255803564122,0.0212883468684757
"CHD1",1.15096591708023,0.830219276835584,7.87998017092802,0.00499850282727349,0.0213094590815667
"RPRD2",1.15036657094243,0.854990242899489,7.87929795921071,0.00500038879474501,0.021313262891433
"RTL10",1.14819897785619,0.996498767355015,7.8784093954996,0.00500284630754064,0.0213195008154444
"FUT4",1.14789671229054,0.935523723242236,7.87727866999686,0.00500597535013701,0.0213285973996303
"TRIM60P18",-1.15315652792814,0.9298110060117,7.8745993161966,0.00501339785650324,0.0213559795881393
"OTOF",1.14700899188659,0.909763220549822,7.8690791618736,0.00502872549272185,0.0214170183415207
"EXOC8",1.15087371516895,0.767027649795025,7.86829950623376,0.00503089418291634,0.0214207903430058
"LTBP1",1.14649126887538,0.945253575377037,7.86780149432728,0.00503227995167475,0.0214207903430058
"AC098679.1",1.13396095086252,2.16241687324316,7.86768385406384,0.00503260735445758,0.0214207903430058
"BCL9",1.14843565046101,0.873664205793705,7.86636266364948,0.00503628583004335,0.0214321941434067
"TMEM160",-1.15000163229842,0.834871392799131,7.86418947982677,0.00504234239770453,0.0214537115147722
"IQSEC2",1.14108215466359,1.41875727547173,7.86140534576079,0.00505011250379194,0.0214825095163287
"TLN1",1.14841801240218,0.833410637184101,7.85986734789854,0.00505441005899651,0.0214944779272523
"WDR7",1.14685413119215,0.972572897991946,7.85968122930665,0.00505493037416359,0.0214944779272523
"HIF1AN",1.14578266877533,1.0539937195805,7.85868608496294,0.00505771333685632,0.0215020486915549
"CLEC16A",1.14686910831527,0.994108340568873,7.85460252439603,0.00506914954327957,0.0215438277992761
"AC006213.1",-1.15051467565108,0.829971213914677,7.85425791174822,0.00507011585241487,0.0215438277992761
"ZNF790",1.14599625214191,1.05831711992902,7.85410166926086,0.0050705540251187,0.0215438277992761
"SAMD9",1.14653076720193,0.815295886624944,7.84817359229655,0.00508720750268413,0.0216103043211664
"A2ML1",1.1362168891844,1.62057628407,7.84225375776184,0.00510389345306865,0.0216768924319636
"GON7",-1.14785597095554,0.842711645064281,7.8354454616075,0.0051231526443652,0.0217543808981082
"SLITRK3",1.13801920357601,1.45450010637244,7.83462068150376,0.00512549079245572,0.0217600012899031
"LENG8-AS1",1.14519402027578,1.03613545365211,7.83337604766553,0.00512902123225463,0.0217706802670487
"SEMA4D",1.14559502768293,0.955685287997271,7.83190448471047,0.00513319856058528,0.02178410026265
"C6orf226",-1.14634315506778,0.970746644999989,7.82806075536103,0.0051441261264087,0.0218261557189345
"NPIPB13",1.14852478576993,0.794716504849975,7.82496569311249,0.00515294249209918,0.0218592386413258
"PTPN4",1.14586982131189,0.881846388801964,7.82263681756814,0.0051595865072935,0.021883094998701
"LINC01801",1.13477763433809,1.81291975332705,7.8149318289515,0.00518163025122945,0.0219722431056483
"CACNA1E",1.14035425773509,1.15147712371508,7.81128818036476,0.00519208802827234,0.0220122364163639
"TRAPPC10",1.14546520078044,0.88086743143086,7.80944573421536,0.00519738429116289,0.0220303356278383
"RABGAP1L",1.14352460961832,0.930097178624078,7.80855845407339,0.00519993681498104,0.0220331678143222
"TRDMT1",1.14340333087387,0.996768298311557,7.80849930327234,0.00520010702518178,0.0220331678143222
"AC080013.3",1.1430969417988,1.06798392612096,7.80757794704964,0.0052027590197057,0.0220400504551941
"LY96",-1.13641361833244,1.64396825180848,7.80466812904707,0.00521114357756339,0.0220709358236318
"AP001029.2",1.14052459787783,1.23339515804177,7.8043337766194,0.00521210788636214,0.0220709358236318
"ZNF616",1.1431948684136,0.934611860973391,7.80153940663033,0.00522017426918374,0.022100729910275
"ZNF879",1.14380274406264,0.918157088051298,7.80001037288916,0.00522459344755555,0.0221150740602272
"RPL27A",-1.14687519286554,0.870497524343768,7.79574443547135,0.0052369429337272,0.0221629739626245
"PCED1B-AS1",-1.14124590726349,1.07567107826223,7.79463976279938,0.00524014570419488,0.0221721532972128
"AC010997.4",1.14210239466803,0.976263321991299,7.79204701924146,0.00524767067376351,0.0221996135327179
"PYY2",1.13249924889001,1.78640691532372,7.79032385341274,0.00525267794325025,0.0222164142233941
"LINC01123",1.14284995858525,1.00272920319687,7.78280722778264,0.00527457718736889,0.0223046394942208
"ZCCHC6",1.1430781522604,0.86431921095253,7.78073341723088,0.00528063547671568,0.0223238007842986
"MARF1",1.14179545949741,0.990435628306107,7.78054368691318,0.00528119009602438,0.0223238007842986
"MLIP",1.12420483063901,2.46323347502776,7.77309121175047,0.00530302219676612,0.0224116689805399
"AC009133.4",1.13594099716637,1.20799116788553,7.77043019504718,0.00531083994363456,0.0224402866649082
"ATP5O",-1.14065159794042,1.06182754802466,7.76865834654565,0.00531605193629353,0.022457884957578
"FANCM",1.14009649089938,0.966325498244806,7.76500560851535,0.00532681313327518,0.0224989145495246
"ZNF700",1.13938884472061,1.0244341869262,7.76165392551338,0.00533670693977874,0.0225362651002903
"ADNP",1.14261801961574,0.803254589959791,7.75994835471826,0.00534174879071014,0.0225522615448507
"KLRF1",-1.13512610805691,1.17129184090445,7.75966125910519,0.00534259795362674,0.0225522615448507
"SPDYE10P",-1.13819315135577,1.53317014375901,7.75480596927602,0.00535697964791636,0.0226085201669638
"MAPK8IP1P1",1.12966459451011,1.79494308705132,7.75443734411257,0.00535807315107165,0.0226086863946852
"AL392089.1",-1.12416836974307,2.96932179151363,7.75374782634188,0.00536011917274625,0.0226128709710979
"CDH4",1.13606286820452,1.11554858391242,7.75264750996239,0.00536338581624268,0.0226191975747805
"DLGAP1-AS2",1.12687034820489,2.11974717916744,7.7525322790717,0.00536372803363174,0.0226191975747805
"MLXIP",1.13975164465989,0.969476527278092,7.75094618533376,0.00536844074201547,0.0226346210015231
"TARBP1",1.13893869314734,1.02969123900066,7.74979113062023,0.00537187537455081,0.0226446507534131
"NCOA6",1.13968963902359,0.923729836127421,7.74770924899324,0.00537807164791357,0.0226663157210553
"LEF1",1.12180339586621,3.05716681761209,7.74606407991354,0.00538297329403775,0.0226825169372341
"CSAD",1.13208399922687,1.56974372181679,7.74515483712027,0.00538568426219842,0.0226894826273093
"SYNRG",1.14118006329489,0.771352896846917,7.73948416767994,0.00540262318250173,0.0227563751017866
"AL512329.2",1.13260970822451,1.30179751389458,7.73584257223416,0.00541352966416538,0.0227978370777575
"ANXA13",-1.12875358731576,1.60666911810459,7.73520875520443,0.0054154302216121,0.0228013638384642
"PARD3B",1.13307184865413,1.31263644072623,7.73478582301629,0.00541669880027715,0.0228022288259753
"ACKR4",-1.14819287049712,0.729640444648928,7.73355010439113,0.00542040705563866,0.0228133615638418
"CHST12",1.13783071385647,0.910764484179314,7.73224117442485,0.00542433783311799,0.0228254262987472
"ZNF773",1.13771258638522,0.940569292597226,7.72856367095536,0.00543539710737481,0.0228674768848519
"LGALS3",-1.1344377916892,1.24478350278129,7.72692488461186,0.00544033279536687,0.0228837532447595
"SPRED3",1.12176019398439,2.65443891799283,7.72613222505615,0.00544272176266175,0.0228893130128567
"LIFR",1.13954720289115,0.826659765866773,7.72531094370281,0.00544519812037534,0.0228952380485807
"RPA3",-1.13855724466463,0.923387279811209,7.72361665035081,0.0054503104461084,0.0229122419537697
"GALK2",1.13668315168022,0.960700990920826,7.71239445206547,0.00548429586251448,0.023050593309663
"CNOT4",1.13508131956604,0.955857902251631,7.70503911100596,0.00550668800125658,0.0231401732466597
"TMEM196",-1.11728278113733,3.21434993308717,7.7014371193942,0.00551768766161458,0.023181854058043
"VWA7",1.12888447839635,1.54374507183142,7.69823030775085,0.00552749938415945,0.0232185285529675
"MAMLD1",1.13725627820734,0.811801678434364,7.69674878910763,0.00553203831983549,0.0232330444260489
"SATB2-AS1",1.12774514556935,1.33170843478841,7.69193731025818,0.00554680550251142,0.0232894183183234
"MAP3K21",1.12860916333306,1.43322956196453,7.69166799465009,0.00554763326129776,0.0232894183183234
"PPP2R3A",1.13611468898741,0.885768690452027,7.68892703176513,0.0055560649547238,0.0233202507140736
"AC136475.2",-1.14140566466982,0.642869699601578,7.6881912213746,0.00555833066359359,0.0233238298899042
"ZNF347",1.1361428983723,0.810086249733174,7.68767314648568,0.00555992648606311,0.0233238298899042
"AC009299.2",-1.13372207201421,1.10324937135139,7.6875908345362,0.00556018007399665,0.0233238298899042
"PIP5KL1",1.12760909743227,1.52389065731779,7.68566768025816,0.00556610831581107,0.0233427618096619
"ATP9A",1.13582840886611,0.88784967103176,7.68542075383222,0.00556686994854627,0.0233427618096619
"ZNF703",1.13113846722185,1.15387836179279,7.68009551022959,0.00558332129322674,0.0234071687054588
"UBE3D",1.13485336018362,0.896997313950676,7.67819152419828,0.00558921532707221,0.0234272992642261
"DUOXA1",1.12650072766306,1.24274047083568,7.67490127779642,0.00559941566928497,0.0234654684007081
"SNRPE",-1.13412655338984,0.970806568389569,7.67433271195416,0.00560118024611121,0.0234682777727277
"AFF4",1.13402578836056,0.941685317804539,7.67228470070045,0.00560754106865299,0.0234903400079042
"BBX",1.13325591485664,0.964054485352361,7.67174323630276,0.00560922400858599,0.0234928015106722
"UBE4B",1.13240652891732,0.964131166191365,7.67066136333586,0.00561258814973943,0.023502301959315
"SCN9A",1.11913801502931,2.27562858484238,7.66883376603708,0.00561827583473457,0.023521526469527
"PRKCE",1.12703628045767,1.49593801497416,7.66728796633497,0.00562309112268813,0.0235370918031645
"HUS1",1.13034331085732,1.06702466827879,7.66563832328871,0.00562823453353963,0.0235540242488503
"KL",1.12625644735305,1.40430299965769,7.66380551575919,0.00563395465864132,0.0235733631522706
"ZNF534",1.12315322097877,1.844929990607,7.65901188075937,0.00564894346638188,0.0236314685911759
"AC131159.2",1.13277401854541,0.955072286303685,7.65625908819549,0.00565756931505559,0.0236629381180406
"KCTD16",1.120821471281,1.99066332712127,7.65495259549274,0.00566166789674387,0.0236713463855045
"NDUFB3",-1.13340034822148,0.920638521591276,7.65491465291267,0.00566178697116924,0.0236713463855045
"AC091178.1",1.13099431505033,0.991863932330409,7.65401244087398,0.00566461911737017,0.0236785715902077
"RARA-AS1",-1.13196609750648,0.990068101527674,7.65323684020159,0.00566705497102648,0.023684137766675
"AC048382.2",1.12321406754373,1.82158989745346,7.65130466849033,0.00567312780156073,0.0237032414504857
"AFG3L1P",1.12964476235793,1.17811618351109,7.6510793758336,0.00567383633004446,0.0237032414504857
"AACSP1",1.11166379022147,4.04188300972709,7.65052736674994,0.0056755727386463,0.0237058781107081
"BORCS7",-1.1299358037265,1.14765776498778,7.64895513394463,0.00568052135008869,0.0237219279432831
"DNMBP",1.12761993118225,1.22773869656067,7.64520383682534,0.00569234636233508,0.0237634443097829
"FGF7P5",1.12581364897322,1.39250282846514,7.64509846218195,0.00569267889144278,0.0237634443097829
"AC005261.2",1.13119726329287,0.959176499619221,7.64259560536449,0.00570058294402917,0.0237918083252652
"AL135818.1",1.12761450754573,1.10386319537905,7.64211026966979,0.00570211693534355,0.0237935805504375
"SYCP2",1.12595281287056,1.42066715532196,7.63930128199942,0.00571100352300378,0.0238260267577096
"PIKFYVE",1.13307250580827,0.822503870000295,7.63650623078104,0.00571986004212622,0.0238583349248392
"AC026740.1",1.12590992027433,1.29370055766561,7.63379405450422,0.00572846735210824,0.0238895912440244
"CIC",1.1313636475131,0.90113699702908,7.63273607137791,0.00573182852764595,0.0238989615592827
"GAR1",-1.13196492038967,0.887156702219768,7.63082809340066,0.00573789519303448,0.0239196066278335
"PDE1C",1.12569684276577,1.02318727338987,7.62566073676543,0.00575435838843649,0.0239835753430209
"WRN",1.13041131094547,0.935893956795437,7.622815062798,0.00576344526881573,0.0240167814504682
"AL360004.1",1.11051180843263,3.41401437064538,7.62167685901673,0.00576708390754598,0.024027275767103
"ADAT3",1.12804243352114,1.04675254460189,7.61831023226109,0.00577786014686222,0.0240674974616238
"SMAD6",1.12929125376905,0.914815018164183,7.61426997997357,0.00579081971489307,0.0241167963582576
"AC073263.1",1.11723740172479,2.05834119956987,7.61336687917779,0.00579372056556237,0.0241241931062282
"ATP6V1G1",-1.13572920172363,0.701175184965914,7.61038324829889,0.00580331483073648,0.0241579375277488
"TMEM38B",-1.12733663009011,1.08062019360112,7.61010598045136,0.00580420724529798,0.0241579375277488
