"","stranded_over_polya_logFC","average_logCPM","F","PValue","BH FDR"
"STIP1",-0.431170455320953,4.75977569447086,1.85376319670866,0.180973940695147,0.352578658302534
"ZMYND19",-0.375392804744907,4.76894087033832,1.84793121533829,0.181646323300387,0.353567480471261
"IFNGR1",-0.513262105533328,4.93411112350715,1.84280582130895,0.18223970859252,0.354400883890259
"DKC1",-0.440768309277945,4.80810105210736,1.83766898922461,0.182836745613125,0.355132493512303
"ARHGAP1",0.397963859023666,4.68701610926601,1.83672220790137,0.182947042112398,0.355132493512303
"CAPNS1",-0.398943316153432,4.67200436643969,1.83168191745389,0.183535559216452,0.355952779854693
"LMO4",-0.650311970315126,5.05544509670301,1.82161035784213,0.184718344201976,0.357923078873747
"ASNSD1",-0.402501190369879,4.70328359660058,1.81758621412565,0.18519348370027,0.358519875935992
"DDX17",0.482793666585474,4.83373311060832,1.81082231265719,0.185995417261016,0.359747673602236
"CHTOP",-0.366472124476437,4.7573317198435,1.80402488371115,0.186805524927077,0.360989054926649
"HSD17B12",-0.412209875224689,4.72076223465576,1.79830397594662,0.187490617264018,0.361986835311717
"SRSF10",-0.365068751960452,4.72319310899918,1.79671044272063,0.187681983444685,0.362030444684218
"PHF13",0.433667676658755,4.71428557743701,1.79369239819337,0.188045061227744,0.362162142812454
"PRCP",-0.475599222224884,4.83964327173933,1.79333645142382,0.188087938038729,0.362162142812454
"MKRN1",-0.423776922134982,4.84720641464831,1.79109512872658,0.188358194325164,0.362277292378193
"GALNT1",-0.454733609784319,4.79210617569818,1.79004044502281,0.18848552834222,0.362277292378193
"AHCY",-0.461402210768792,4.83864177168358,1.78763756084047,0.188776019664345,0.362510798728756
"ATP6V1E1",-0.788152795537443,5.29977736952691,1.77972101922388,0.18973688642168,0.36371188462395
"SLC25A38",-0.362453725810397,4.59960781036529,1.77969047122157,0.189740605545082,0.36371188462395
"PLCG1",0.353932512071548,4.75326230050405,1.77628395889292,0.190155888298142,0.364182482499567
"MOAP1",-0.377745896483033,4.67143115503876,1.77370567675586,0.190470929804509,0.364460432141545
"GSS",-0.449412300578435,4.86834299536757,1.76695653031536,0.191298589843179,0.365717892347254
"BFAR",-0.374103861593135,4.71729116025379,1.76515269199737,0.191520530503606,0.365816151318108
"WDR13",-0.349046483295979,4.69597106039626,1.76317757132034,0.19176390111318,0.365955131572749
"UQCC2",-0.439161450191584,4.78046831210291,1.76175049475189,0.191939974557739,0.36596555149009
"ZMIZ1",0.722195834446099,5.16274954173277,1.75863112449138,0.192325522592749,0.366119856899506
"VPS28",-0.642349015599171,5.10329537121101,1.75730277591006,0.192489987086189,0.366119856899506
"FEM1B",0.390391935319742,4.63127450496984,1.75695591947671,0.192532959712188,0.366119856899506
"TSTA3",-0.517338371226257,4.81576095019234,1.74801320655332,0.193644890282103,0.367908139641373
"DDX50",-0.434666189574369,4.82553157173869,1.74498560509485,0.194023093550695,0.368069790520819
"COPRS",-0.684683922437871,5.13186101700975,1.74368863564902,0.194185381534056,0.368069790520819
"DNAJC9",-0.391535365026282,4.62142860434694,1.74321445018374,0.194244756582549,0.368069790520819
"SEPHS1",-0.473509653091473,4.83730469119975,1.74076519235083,0.19455178898926,0.368326202455396
"UBAP2L",0.454286293153624,4.88956859484005,1.7358921022859,0.195164410394645,0.369160194265004
"HNRNPUL2",-0.44919413156428,4.79363265245454,1.73322218090194,0.195501047600304,0.36947114282172
"GRB2",-0.479334493928337,4.88379468938974,1.72592200047656,0.196425078185687,0.370890662595333
"PPP1CC",-0.406498520692081,4.8273969964537,1.72317032205675,0.196774744692086,0.371224122572141
"HNRNPA0",-0.478798460234396,4.8409823999552,1.72126953705803,0.197016724301407,0.371354019003969
"GOLGA2",-0.344251362143005,4.66936813593192,1.71627227659589,0.19765461956289,0.371413721846308
"WDR83OS",-0.427195233118926,4.5993195004441,1.71581089195727,0.197713640720381,0.371413721846308
"P4HB",-0.365464342915621,4.72470774819023,1.71516255664862,0.197796612978306,0.371413721846308
"PURB",0.362850642550223,4.62960335747976,1.71488838887963,0.197831712925374,0.371413721846308
"TOP1",-0.418314291264658,4.82292788292581,1.71424458172984,0.197914165067753,0.371413721846308
"UGP2",-0.781212580410623,5.25288762317935,1.70812557667803,0.19869990327244,0.372562318635825
"DVL2",0.359179060200843,4.65874177729233,1.70652211562895,0.198906426876279,0.372623830261675
"IRF2BP2",0.394111788169304,4.68416777272276,1.70321784013386,0.199332833353695,0.373096795413329
"SSR2",-0.361365983419688,4.75758051234641,1.68619133280487,0.201547692514299,0.376913513899887
"SPOUT1",-0.35714096002708,4.65007887803166,1.68352090817586,0.20189777105994,0.377239302198233
"TMEM205",-0.599066112277202,5.08983062260539,1.67416907694741,0.203129579147378,0.378953702305284
"TMEM87A",-0.377461785874344,4.75933998865453,1.67387356831624,0.203168651585584,0.378953702305284
"MDH2",-0.403419456096007,4.77369756472017,1.67212586015878,0.203399922016761,0.379055458493443
"OVCA2",-0.384098052155277,4.77892496674694,1.6636427244654,0.204527032571603,0.38082507366848
"C14orf119",-0.568961606679331,5.03568658598769,1.65871755756296,0.205184898646906,0.381718653597236
"REXO1",0.425201981523737,4.5512679537819,1.64723558773836,0.206728598362675,0.384257230058872
"RANBP10",0.365308470335976,4.73214877716493,1.64314362917051,0.207282159818214,0.38495258251954
"PICALM",-0.445002167464407,4.88490586817035,1.63612632251084,0.208235674757994,0.386099384595052
"EIF4G2",-0.363365086821325,4.76013416651226,1.63595025155494,0.208259668054301,0.386099384595052
"MRPS16",-0.428954526319827,4.83766239412184,1.6228501334393,0.210054328862268,0.389090272374408
"SFSWAP",0.372194560602925,4.73775707346144,1.62093626094526,0.210318099210824,0.389242728910455
"ABHD12",-0.385208022701343,4.76950790245346,1.61611230484263,0.210984735229083,0.389837982420227
"NUBP1",-0.382601238367102,4.79284209270073,1.61597884089985,0.211003215659619,0.389837982420227
"NAP1L4",-0.420494289778272,4.8430767437391,1.61388643472424,0.211293204899321,0.390037800782309
"DHPS",-0.442032681197679,4.89213364004905,1.60716955328901,0.212227404388646,0.390636185523606
"RTL8C",-0.439385915336684,4.81881686647827,1.60667893593066,0.212295838350855,0.390636185523606
"FAM20B",0.362897441505614,4.7572220966931,1.60616358543899,0.212367751296516,0.390636185523606
"TMEM183A",-0.417551856570757,4.83815259254552,1.60580085736435,0.212418384901973,0.390636185523606
"RPL10",-0.469989629697944,4.79043286845877,1.60501639984743,0.212527938697458,0.390636185523606
"SNX17",-0.392043072647789,4.80890815329324,1.59757490984435,0.21357063045242,0.39221661157572
"CSNK1A1",-0.389093836312903,4.80235420007795,1.59099900975641,0.214497254573627,0.393098388658593
"RNF114",-0.409406820426678,4.86079401991664,1.5900894391798,0.214625811550004,0.393098388658593
"DAPK3",-0.37700001649128,4.55665897997654,1.58866350803905,0.21482754005813,0.393098388658593
"EIF3A",-0.369979251978985,4.75445203329019,1.58827589713606,0.214882416091636,0.393098388658593
"GPX1",-0.600558966417591,5.06414663080993,1.58767804409609,0.214967090860853,0.393098388658593
"DDX1",-0.455419545273178,4.86007348657128,1.58332656417998,0.215584631144845,0.393891851623248
"SMURF1",0.437168007049117,4.92587079284329,1.58029210998581,0.216016553584119,0.39411338216263
"HLA-B",-0.674472336770766,4.93148762869014,1.57989363727615,0.216073350780071,0.39411338216263
"DUS1L",-0.333986080535445,4.71442339974182,1.57710126849428,0.216471881846023,0.39450483140163
"GRPEL1",-0.366863534941869,4.6538007214541,1.57062273849663,0.217399987994512,0.395859910227698
"C1orf123",-0.373740110261967,4.73170532909398,1.56555710041291,0.218129091326869,0.395934419955079
"MZT2B",-0.448070734247731,4.83345628999624,1.56522462563686,0.218177049805875,0.395934419955079
"SMARCB1",-0.334455405529896,4.72419912587351,1.56435754027922,0.218302185223036,0.395934419955079
"PPP1R10",0.360690265189065,4.61043973516886,1.56397796170642,0.218356992737179,0.395934419955079
"CLNS1A",-0.423019498876701,4.85030604800499,1.56393060615984,0.218363831611589,0.395934419955079
"KRTCAP2",-0.405908865374599,4.77543937271909,1.55902535780785,0.219073653990805,0.396634672799368
"TOM1L2",0.349577660673083,4.71992700606473,1.55755957807601,0.219286312563984,0.396634672799368
