"","stranded_over_polya_logFC","average_logCPM","LR","PValue","BH FDR"
"MYO1A",0.412809809745375,4.72740380007703,0.39378127995136,0.530318467134669,0.85421424562784
"AC068643.1",-0.638030598398861,5.01098157747965,0.393540111863487,0.530444413764443,0.85421424562784
"RNF157-AS1",-0.383421062809,4.98503462069956,0.39349047030516,0.530470345041556,0.85421424562784
"GALNT8",0.559426499068,4.80863935733493,0.393432141648383,0.530500817113851,0.85421424562784
"FAM60A",-0.557382832481774,5.75189554145907,0.393349472934744,0.530544010317254,0.85421424562784
"PXYLP1",-0.380517415162974,4.99992804506425,0.393304036370841,0.53056775295591,0.85421424562784
"CLDN11",0.476536545419776,5.17123802228926,0.393250167907027,0.530595904115494,0.85421424562784
"BCLAF1P2",0.263963080196565,4.74742822993875,0.39317497975134,0.530635201240153,0.85421424562784
"CEP290",0.217414712353571,4.71039610647731,0.393161741840702,0.530642120582286,0.85421424562784
"AL663070.1",0.517533251120869,5.55126129187841,0.393131556934936,0.53065789858007,0.85421424562784
"LRRC25",-0.502298763416242,5.30078436442891,0.392935899350316,0.530760191519402,0.854261591028884
"HMCN2",0.932390371181536,7.26129762719794,0.392851762777813,0.530804190383676,0.854261591028884
"YBEY",-0.180893069268133,4.65782552880797,0.392797229389648,0.530832711893446,0.854261591028884
"MACROD1",-0.41626355178796,5.14852233764826,0.392770622876824,0.530846628367818,0.854261591028884
"AL136295.7",-0.258034193890557,4.66989756481093,0.392643211300737,0.530913279795527,0.854304750923135
"ERCC8",0.215130334663473,4.63570611497337,0.392310304187704,0.531087500969775,0.854520984306056
"UBQLN1",0.20365519493052,4.73974898470947,0.392202094016604,0.531144153053934,0.854548030507897
"UBE3C",0.236560020546696,4.78792920120828,0.392119845772871,0.531187220373522,0.854553218014649
"CCDC22",-0.206973592182363,4.75168766659076,0.39177284896237,0.531368986178439,0.854662628286586
"EXO5",-0.172156415388301,4.6588778223724,0.391679160386735,0.531418081858541,0.854662628286586
"ARF3",0.193384533473836,4.72342503411858,0.391663841977429,0.53142610995096,0.854662628286586
"EDEM2",-0.27280556589017,4.79257099167151,0.391656022439648,0.531430208108999,0.854662628286586
"KCNIP4",-0.823056950257703,6.43953660159102,0.391564428332369,0.531478216097461,0.854662628286586
"METTL15P1",0.275400688937776,4.77109969129905,0.391533710640383,0.531494318168896,0.854662628286586
"AC135506.1",0.574908036335232,5.48819385783563,0.391425107339822,0.531551254562579,0.854684453169871
"STX7",-0.286080783348169,4.66885916611808,0.39121675968131,0.53166051373168,0.854684453169871
"PCDHA3",0.677135523942546,5.68978809642179,0.3912057950196,0.531666264808524,0.854684453169871
"ENO4",0.74781123990301,6.2679314577654,0.391203845959813,0.531667287121989,0.854684453169871
"CCDC151",-0.242688155108086,4.55487067854402,0.391114461466774,0.53171417454544,0.854695766742907
"POLB",-0.213021093763969,4.82333756883321,0.390962593454021,0.531793855341967,0.85475978787279
"AC068987.2",-0.46162197447955,4.81194154076818,0.390733142042933,0.531914282765556,0.854859730276157
"KLC4",-0.207294313137503,4.79953324806558,0.390692250681485,0.531935749732636,0.854859730276157
"AC004241.5",0.55970943256565,5.57207764875003,0.390578304780281,0.53199557679403,0.854891820714644
"STMN4",-0.617896490853919,5.45916684749456,0.389875619452038,0.532364788672232,0.855421035918643
"CCND2-AS1",-0.721110217466385,5.50190189166981,0.389133552062209,0.532755195445363,0.855984225927945
"RTP5",-0.825527860814981,6.03461395916286,0.388973866534734,0.532839274710317,0.856055188313625
"AC026367.2",-0.486619537981179,4.66116786994969,0.388852212984695,0.532903345076846,0.856093996345457
"KCNMB2",-0.695661202505061,5.43579346831764,0.388485720349895,0.533096447181076,0.856178928056956
"COG7",0.215025276402207,4.61776699563016,0.388418259780057,0.533132005409743,0.856178928056956
"SGSM3",-0.294895068803054,4.89475773171508,0.388374483353878,0.533155082103529,0.856178928056956
"EPRS",0.252284342300503,4.74425989389222,0.388370760868678,0.533157044490712,0.856178928056956
"MIR100HG",-0.339881240898017,4.8249857384674,0.388175215125882,0.533260148947556,0.856178928056956
"UTP4",-0.20877208669545,4.7410504521141,0.388127252090123,0.533285443690755,0.856178928056956
"BASP1",-0.422635655943511,4.94819141652855,0.388122553340681,0.533287921833661,0.856178928056956
"ZNF667",0.265947410392116,4.71277406033294,0.388118910103872,0.533289843308492,0.856178928056956
"RRP12",0.204940301598182,4.74546624941038,0.387967493489081,0.533369712824126,0.856178928056956
"LINC02391",0.38082730961744,4.96545436348328,0.387873714097932,0.533419190599354,0.856178928056956
"CDC42EP1",0.475589160498817,5.21767089169199,0.387840667914038,0.533436627662424,0.856178928056956
"SPA17",-0.372492203584882,4.84260413028706,0.387824720622007,0.533445042737694,0.856178928056956
"AL359881.2",0.465862738864768,4.98578591451662,0.387762689192137,0.53347777779819,0.856178928056956
"AC105202.1",0.532931371043177,5.76616168067011,0.38764701022939,0.533538833299015,0.856178928056956
"CDC42BPG",0.58064643643853,5.83316904421495,0.387616391693712,0.533554995916135,0.856178928056956
"POLI",0.203587352418993,4.76409430815468,0.387485807029286,0.533623937634927,0.856225496700376
"MTO1",0.179890356615502,4.74368763575298,0.387364281786612,0.533688110944775,0.856264407805471
"ARL4D",-0.408882309423913,5.09022459920062,0.387152591331525,0.53379993076836,0.856291145480042
"MYO1B",-0.274261019850126,4.66548570682341,0.387114511671145,0.533820049831053,0.856291145480042
"DSCAML1",0.826458538110678,6.47329798875003,0.386948099609107,0.533907988329033,0.856291145480042
"LINC01301",0.419559922451243,4.96003229565986,0.386881780062684,0.533943041422616,0.856291145480042
"KANK1",0.553266633665025,5.71338538378051,0.38677761698867,0.533998105066627,0.856291145480042
"CARD19",-0.282146107603286,4.75928912807039,0.386706978836607,0.534035452308655,0.856291145480042
"S1PR4",-0.447693899347109,5.04109316554724,0.386698264365007,0.534040060082542,0.856291145480042
"AP3B1",0.200991091588295,4.70477730232255,0.386559981134475,0.534113186930757,0.856291145480042
"APBB1",0.261499583774323,4.78055346164168,0.386556796128295,0.534114871437317,0.856291145480042
"CD7",-0.566179276580007,5.11784319189531,0.386485252341117,0.534152712511618,0.856291145480042
"KHDRBS3",-0.527522785067491,4.57172760046804,0.386420155431342,0.534187147911086,0.856291145480042
"TCEA3",-0.443807886978634,4.67843898612141,0.386363751978564,0.534216987839228,0.856291145480042
"SLC6A17",0.501021671191185,5.36539603782224,0.386260273726251,0.534271740276694,0.856291145480042
"IQCH-AS1",0.301973886230213,4.63154099078502,0.386214245632319,0.534296097939718,0.856291145480042
"CXXC1",-0.196592142971952,4.66650152770158,0.386183511882626,0.534312363090384,0.856291145480042
"TMEM107",0.236379434780718,4.53392268623969,0.385852823377123,0.534487429379364,0.856291145480042
"SLC39A10",0.310992567796397,4.71699774671577,0.385456505592895,0.534697376781497,0.856291145480042
"GPRC5C",-0.427983300238068,5.36418141756196,0.385438486648447,0.534706925782468,0.856291145480042
"SORBS1",0.545803126997922,5.38083223752427,0.385363164101214,0.53474684573524,0.856291145480042
"OXTR",-0.566298920854247,5.60551832863008,0.385337307189195,0.534760550802419,0.856291145480042
"CPXM2",0.385464031656656,5.14545035802555,0.385333485358808,0.534762576560148,0.856291145480042
"CPLX3",-0.580369082412193,5.44249039585466,0.385241852645407,0.534811150564186,0.856291145480042
"SYVN1",0.202309574485857,4.68813314801977,0.385203598494288,0.534831431249826,0.856291145480042
"AC024940.1",-0.868271556304162,7.17682165354261,0.385186491233519,0.534840501226167,0.856291145480042
"LAIR1",-0.523051469916785,5.51803447704859,0.385156272329763,0.534856523452515,0.856291145480042
"PRND",0.984103203867327,7.0136109862347,0.385134915915753,0.534867847263904,0.856291145480042
"SH3BGRL2",0.306748399251266,4.79819806365995,0.385035516228314,0.53492055768317,0.856291145480042
"RUNDC3B",-0.567316628912933,5.32688893016847,0.384995710974035,0.534941668557449,0.856291145480042
"SOX30",-0.496367580579197,4.89052938543602,0.384941927318042,0.534970195333469,0.856291145480042
"CADPS",0.558851455286539,5.02480833097271,0.384913898173149,0.534985063046772,0.856291145480042
"GVQW2",0.350565072050474,4.96813834712159,0.384869232546318,0.535008756925474,0.856291145480042
"BTBD11",0.61607252883137,6.02266776641191,0.38476253691762,0.535065363710633,0.856291145480042
"MLLT3",0.441915624652986,4.54324535542033,0.384731864036501,0.535081639052135,0.856291145480042
"DEPTOR",0.386259726809023,4.98744371967573,0.384698775181434,0.535099197341238,0.856291145480042
"STAG3L5P-PVRIG2P-PILRB",0.403753565033735,5.10474002874396,0.384636627898537,0.535132178037572,0.856291145480042
"ELOVL6",0.298885097698286,4.78730835768359,0.384618042305211,0.535142041869381,0.856291145480042
"NOLC1",-0.354665898763318,5.04536731382822,0.384405845831203,0.535254683157739,0.856313964705714
"BMP5",-0.743842393902478,6.1676694396427,0.38439145389736,0.535262324456616,0.856313964705714
"TMEM63C",0.364727310762054,4.72405769116346,0.384365550513397,0.535276078180227,0.856313964705714
"FKBP4",-0.415153828364309,5.21954633969002,0.384286201999235,0.535318213253035,0.85631749983973
"ELK1",0.206304012819792,4.64823382895484,0.384037447679838,0.535450344009284,0.85646498458581
"C2CD2L",0.238302657526035,4.65489605047619,0.383808812316877,0.535571840431266,0.856578442373947
"NOL10",0.299662264115719,4.97371018574377,0.383753668620882,0.53560115118785,0.856578442373947
"PLAU",-0.411976726868853,4.92219146194212,0.383350463473775,0.53581555708027,0.85685744618682
"ZIC3",0.499689333331755,4.80047672116221,0.383210728023773,0.535889898341655,0.856912438651444
"GTSE1-AS1",-0.319936204305879,4.73128169124698,0.382823114332197,0.536096212553393,0.85704758675408
"BCL2L13",0.25124121643274,4.86511991006426,0.38277941359834,0.536119482097581,0.85704758675408
"WDR18",-0.208197728503551,4.66269699159555,0.382707427333971,0.53615781698206,0.85704758675408
"PDLIM2",-0.3191333927615,4.87455945808767,0.382616169408147,0.536206421781182,0.85704758675408
"AC242376.2",-0.381885278505099,5.05071995693112,0.382613486525958,0.536207850829837,0.85704758675408
"RFTN2",0.41130544478289,4.82056101844894,0.382567686324213,0.536232247571462,0.85704758675408
"SNX18",0.190895875015453,4.77024452341205,0.382514632541649,0.536260510657271,0.85704758675408
"SLA2",-0.38103248014358,5.04813261376406,0.382376787577986,0.5363339568087,0.85704758675408
"CCDC162P",0.72950093144465,7.01685238017788,0.382329718779062,0.536359040060255,0.85704758675408
"FBXO5",-0.330069695898701,5.00329673126268,0.38230163037854,0.536374009558001,0.85704758675408
"EBLN3P",-0.228819578990892,4.63628563430452,0.382131819409313,0.536464525204871,0.857128362380369
"CSF3R",-0.473931414394443,5.1760651198908,0.381792328170842,0.536645570197941,0.857322955839042
"MYO3B",0.6660930929952,6.10827496898682,0.381753539125128,0.536666262826136,0.857322955839042
"APOBEC3B",-0.333257415941277,4.67138084219358,0.381642065454317,0.536725738300642,0.857337626910482
"AL031283.1",0.402758007517285,5.01860437623732,0.381535768910943,0.536782462758313,0.857337626910482
"SORD2P",-0.724908747194107,6.79758517349665,0.381511593838212,0.536795365152036,0.857337626910482
"MLIP",0.805242187245735,6.83151612265574,0.381375138276958,0.536868202965568,0.857372786894374
"ZNF580",0.204550450650186,4.66102305468196,0.381320583534293,0.53689732845852,0.857372786894374
"AC004466.1",-0.34404763838762,5.04309170042086,0.38113634579148,0.536995709927943,0.857466050218473
"TBC1D20",0.22431470642688,4.78927152188504,0.380991055497726,0.537073316937433,0.857526129805261
"PCYT2",-0.202970573461012,4.72992105186898,0.380818743097437,0.537165384336481,0.857609287125863
"CACTIN",-0.233455382664527,4.66254643736804,0.380307525098791,0.53743870007546,0.857979384363211
"TRPM2",0.411490059487741,5.16491954407015,0.380235549783142,0.537477201058565,0.857979384363211
"ZNF326",-0.187113502995662,4.72067913589233,0.380085051217398,0.537557721896964,0.858043452815826
"ASB8",-0.180111188475486,4.68644435268369,0.380009369617046,0.53759822193171,0.858043452815826
"OXA1L",-0.333061554031709,5.01728304675793,0.379890302512523,0.537661950427944,0.858043452815826
"TTC21A",0.298228470301544,4.45069748528025,0.379848587051434,0.537684281127653,0.858043452815826
"JDP2",-0.376740956439797,5.18822056868382,0.379763225477625,0.53772998129797,0.858043452815826
"NEIL2",-0.212310221234613,4.69182979876024,0.37971207169964,0.537757370978661,0.858043452815826
"ZNF33B",0.251073449754541,4.62614518447931,0.379525756195054,0.537857152919285,0.858044006746066
"SEC31A",0.201837647548683,4.69426643305397,0.379437371676126,0.537904499383701,0.858044006746066
"FSD1L",-0.235007657287715,4.75582597866001,0.379409501754738,0.537919430524144,0.858044006746066
"DGKZ",0.166556755843921,4.68240025575287,0.379408514181717,0.537919959624245,0.858044006746066
"FAM110B",0.338855430838535,4.61684627818082,0.379300009871056,0.537978097457806,0.858044006746066
"BCKDHB",-0.249973307460444,4.84094502013692,0.379258115924319,0.538000547776249,0.858044006746066
"NBPF12",0.237814003498009,4.71718012116145,0.379188684792217,0.538037758612823,0.858044006746066
"MTMR1",0.192555721839488,4.70876021200827,0.378912740194394,0.538185694484966,0.858160107370738
"ZNF263",-0.227861186231346,4.64208029732341,0.378801137884508,0.53824554637768,0.858160107370738
"FAR2P2",-0.396409574234734,4.92058859389933,0.378798073615702,0.53824718990481,0.858160107370738
"PFKP",-0.271509302341082,4.77845743958958,0.378754420280384,0.538270604460021,0.858160107370738
"SLC9A7",0.382344865851609,5.05022469621304,0.378641580738721,0.53833113738348,0.85819282255098
"OTUD1",0.209031212950715,4.74834051021301,0.378531711290994,0.538390088945602,0.858219467518972
"CCT8P1",-0.517344859987862,5.48605150699553,0.378461292081045,0.538427879286427,0.858219467518972
"SPAG17",0.734145613557039,7.25419288968156,0.378354796774701,0.538485039006259,0.8582467947244
"KCTD7",0.223215335189359,4.62811304906733,0.37807530062012,0.538635107027394,0.85838111405317
"AL138960.1",-0.551306769372936,5.38693616385463,0.378021585380042,0.538663956752815,0.85838111405317
"SLC2A11",0.326736176571678,4.8743038855843,0.377974256601876,0.53868937873721,0.85838111405317
"AC008750.2",0.661322037821194,5.72034773310502,0.377389535357649,0.539003634547141,0.858818063573811
"PVRIG",-0.478988152670601,4.86504558308668,0.37720140353164,0.539104816457694,0.858861822275814
"GATS",0.365587173168999,5.03151457296986,0.377189562881378,0.539111185812164,0.858861822275814
"NPIPA1",-0.345661087225066,4.57831158813666,0.376825783031869,0.539306938372276,0.859050591791122
"ETV4",-0.814100933971109,7.12286908165041,0.376807458436858,0.539316802410266,0.859050591791122
"DDR1",0.312944848626672,4.85605871600492,0.376573120780549,0.539442974322484,0.859050591791122
"RGS19",-0.356748426151902,5.12812889333181,0.37655019084492,0.539455323144448,0.859050591791122
"SF3B4",-0.211214227286327,4.83785384988069,0.376501496123439,0.539481549201954,0.859050591791122
"PPP1R17",-0.691312966473449,5.60449136420093,0.376401774410242,0.539535264720191,0.859050591791122
"CTLA4",-0.700020992954702,5.81554737880324,0.37612674266485,0.539683462491091,0.859050591791122
"PSORS1C1",0.612500558328308,5.77228570716675,0.376119459927244,0.539687387725803,0.859050591791122
"RFLNA",-0.652715784999596,6.25324667072292,0.376099256810868,0.539698277033056,0.859050591791122
"THBS2",0.47864234458116,4.8812920354822,0.375995415027058,0.539754253219501,0.859050591791122
"SUV39H2",0.264425004392147,4.78178413405749,0.375775102132893,0.539873048693235,0.859050591791122
"EXOC5",-0.204385580437497,4.72813310413194,0.37575475430249,0.539884022915102,0.859050591791122
"ZNF430",0.281480778121867,4.99733238667603,0.375728530873599,0.539898166634059,0.859050591791122
"PDLIM5",0.262738617224575,4.83427190814174,0.375657015084952,0.539936742432973,0.859050591791122
"AC023983.2",-0.661751217353616,6.18215578803617,0.375626193376689,0.53995336929872,0.859050591791122
"SIDT1",0.510203263568945,5.08705542721994,0.375604333811904,0.539965162077257,0.859050591791122
"FAM105A",-0.398570651510601,4.98139416401639,0.375546055767291,0.53999660417185,0.859050591791122
"AC044802.1",0.305358282975665,4.79926512359816,0.375441465799156,0.540053040831519,0.859050591791122
"TACC2",0.494911832612952,5.65808334460489,0.375368493713275,0.540092422912135,0.859050591791122
"AC008972.2",0.260345380157321,4.67830327175627,0.375322002269531,0.540117516482214,0.859050591791122
"TTC30B",0.254259083373427,4.84137500218622,0.37526946145562,0.540145877748464,0.859050591791122
"KLHL4",-0.573139473805269,5.47648190325086,0.375156366051055,0.540206935342689,0.859050591791122
"RFC5",-0.22720926930611,4.65119553869321,0.375085849380115,0.540245012069061,0.859050591791122
"SERBP1P6",-0.382666194606464,4.87677772300908,0.375048841376183,0.540264997166084,0.859050591791122
"AL031587.5",0.286174260841287,4.84994127559822,0.374873317898983,0.540359801987431,0.859050591791122
"ZNF766",0.223282590673341,4.59416455321419,0.37485823373769,0.54036795076134,0.859050591791122
"DIXDC1",0.214646042177689,4.71950089443768,0.374853975396613,0.540370251245498,0.859050591791122
"GATC",-0.206239258782228,4.8449653209031,0.374834340488975,0.54038085884662,0.859050591791122
"PALB2",0.203420383215602,4.80329932393682,0.374815188516108,0.540391205914109,0.859050591791122
"GCC1",0.212013857381327,4.69699248513874,0.374636423467498,0.540487803262485,0.859086091727229
"SPHKAP",0.87994296741669,5.85912284616219,0.374351772404076,0.540641682504264,0.859086091727229
"AC104825.2",0.378731008262621,5.00869632055381,0.37421134707958,0.540717624513108,0.859086091727229
"CDC34",-0.222139994159196,4.71166018114356,0.374138729575449,0.540756903737305,0.859086091727229
"LPGAT1",0.274706670028185,4.91167440114978,0.374051792629817,0.540803935319331,0.859086091727229
"HARS",-0.216532626346085,4.81330630051438,0.373817365454377,0.540930794339184,0.859086091727229
"PDCD6IPP2",0.447627374938543,5.02382821435261,0.373706881070891,0.54099060132374,0.859086091727229
"PLCL1",0.54338530031388,5.49763615214582,0.373685391236474,0.541002235529662,0.859086091727229
"AIDA",-0.259091833429949,4.78599585751681,0.373647103572511,0.541022964914093,0.859086091727229
"AC009318.2",0.536774030832684,5.57783558080569,0.373641007199062,0.541026265695882,0.859086091727229
"LRRC37A7P",0.520277613704549,5.6382052836943,0.373631732210484,0.54103128755784,0.859086091727229
"PDIA5",-0.251272455033268,4.57205802447116,0.37359282956618,0.541052351989248,0.859086091727229
"C19orf48",-0.214387279470973,4.8338475040808,0.373543465851825,0.541079082895612,0.859086091727229
"ZNF76",0.186170263437084,4.77443938800051,0.373528570418771,0.54108714938639,0.859086091727229
"RHEBP2",-0.359446809606222,5.07575925590486,0.373442345384372,0.541133848136621,0.859086091727229
"ZNF771",-0.240974440868319,4.89249199302538,0.373438230545167,0.54113607688388,0.859086091727229
"RAB3IP",0.282081846152727,4.69654318918805,0.373342948215473,0.541187689992119,0.859086091727229
"CHST8",-0.912854597000667,7.94144845746123,0.37326825096563,0.541228158775271,0.859086091727229
"PSMD1",0.200896165309695,4.63902725823259,0.373179302564729,0.54127635566873,0.859086091727229
"GPAT3",-0.411046831122451,4.96552792722993,0.373122561169286,0.541307105243747,0.859086091727229
"MFSD8",-0.190388546760731,4.66269566328183,0.373026717838533,0.541359052423246,0.859086091727229
"EML4",0.184569323691652,4.72050282620975,0.372998666635084,0.541374257936435,0.859086091727229
"GM2A",0.316300317608611,4.73978173332119,0.372995630343821,0.541375903843988,0.859086091727229
"GPR157",0.692965247404981,6.42341959289929,0.37285461879803,0.541452353275122,0.859086091727229
"KLC1",0.184311808762765,4.72506141313064,0.372851234608927,0.541454188257618,0.859086091727229
"SAE1",-0.271145376265028,4.87179399629574,0.372849828010892,0.541454950949677,0.859086091727229
"PTPRZ1",0.526740235610864,5.00735503426421,0.372522469575053,0.541632506487143,0.859288352716835
"AC138207.6",0.571177896054491,5.48179489853118,0.372467084556726,0.541662557288867,0.859288352716835
"GOLGA8N",-0.330483633184176,4.8371443941278,0.372349227430767,0.541726514411698,0.859290665297352
"PLEKHA2",0.22488068422625,4.78879638410494,0.372316747061246,0.541744142864173,0.859290665297352
"GARS",-0.274408279484439,4.79509942328227,0.372217052818204,0.541798257682617,0.859311555503778
"MTA1",0.219014898640183,4.7575399941147,0.372144874290317,0.541837442961259,0.859311555503778
"FOXO3",0.453426198139417,5.38109252212227,0.371735147575819,0.54205997993172,0.859600920486175
"RAB3A",-0.388370980463476,5.22312300798814,0.371654374666484,0.54210387038648,0.859606965255747
"FBXO27",-0.271136204955212,4.6872219932124,0.371313563994946,0.542289132454637,0.85976539729331
"OR7E154P",0.480299129236197,5.02301321088464,0.371284701894449,0.542304827025694,0.85976539729331
"GPR3",-0.282036142331784,4.70659765659061,0.371232544886727,0.542333190973213,0.85976539729331
"ACRV1",-0.552814439065219,5.00151089993696,0.371175661414718,0.542364128374603,0.85976539729331
"RPA1",-0.229630907512466,4.70567311523414,0.371073974206846,0.542419441431533,0.859782815748499
"IL18BP",0.283895012106282,4.70634608220469,0.370961841185213,0.542480448568131,0.859782815748499
"TMEM191A",-0.48832973330132,5.39627977256694,0.370934405831022,0.542495376982676,0.859782815748499
"PPP1R16A",0.238577529248096,4.699126748214,0.370582514692948,0.542686918842414,0.859964652405893
"R3HCC1L",0.268175501961286,4.60463979352626,0.37057630369226,0.54269030074197,0.859964652405893
"CTSH",-0.607858504091363,5.85662190990362,0.37040585737507,0.54278312419007,0.86004820091819
"NEIL1",-0.366800923264089,4.91283802567628,0.370162042811909,0.542915954178237,0.860137022859688
"POLR3H",0.304449111396439,4.7969289437327,0.37015574292808,0.542919387144463,0.860137022859688
"PNMA5",-0.579806271640126,5.53210807656754,0.36997452576362,0.543018154105865,0.86017124913263
"CCR7",-0.686919212707704,6.23666783436686,0.369850560579012,0.543085736688207,0.86017124913263
"ZNF487",0.325751730755171,4.97941570292037,0.369828126187823,0.543097968990542,0.86017124913263
"SGMS2",0.49226565241473,5.19814680479329,0.369794776642692,0.54311615369582,0.86017124913263
"GPIHBP1",-0.330126162320192,4.69824113569284,0.369687794699475,0.543174495959517,0.86017124913263
"CNKSR2",0.293739304517522,4.60827717728831,0.369674731763309,0.543181620582448,0.86017124913263
"DNAJC28",0.20193748073166,4.78706566740534,0.369278262220122,0.543397940100056,0.860303593129085
"TUBD1",-0.187895081979198,4.71127390634487,0.369225463181399,0.543426760016096,0.860303593129085
"DUOX1",-0.643371061084356,5.22395348979861,0.369221116600599,0.54342913268676,0.860303593129085
"SEC14L6",-0.561190112364326,5.2494227504291,0.369133084632814,0.543477190865733,0.860303593129085
"MEF2C-AS1",0.488427915062184,5.04901652065176,0.369105770098166,0.543492103939116,0.860303593129085
"NAPRT",-0.409689574307456,5.09746712606123,0.369080575816694,0.54350586007549,0.860303593129085
"CYP26B1",0.480678278976948,4.96013424398831,0.368878608949666,0.543616157691558,0.860309659764491
"NBR1",-0.247399764795885,4.57758199280752,0.368863756658381,0.543624270417405,0.860309659764491
"CAMSAP3",0.486621512629617,5.33576718975414,0.3688532181272,0.543630026985647,0.860309659764491
"CROCCP2",-0.293416647905431,4.64901770635359,0.368663961641204,0.543733425633467,0.860409806181688
"TNFRSF8",-0.36749771847527,5.00451118558009,0.368573609354842,0.543782801636326,0.860423394503527
"AC245595.1",-0.573917214111617,5.67167740604759,0.368497450957125,0.54382442735161,0.860423394503527
"GLYATL2",-0.438321523157315,4.49582049384741,0.368428053483266,0.543862362890914,0.860423394503527
"HDAC5",0.240511768944599,4.87124874701485,0.368222298403534,0.543974865900129,0.860436868610319
"ACY3",-0.717299631094441,6.381504843826,0.368207860212536,0.543982762046223,0.860436868610319
"AC100861.1",-0.500207569577439,5.67677347239493,0.368093517894451,0.544045302545614,0.860436868610319
"AL121761.2",-0.372157340791174,5.19557691902232,0.367972159039002,0.544111695338573,0.860436868610319
"STAMBPL1",0.364398633958425,5.15501586368876,0.367952448057618,0.544122480202008,0.860436868610319
"MFSD10",-0.285164969497167,4.75176914895281,0.367936087342306,0.544131432267491,0.860436868610319
"AL590617.2",-0.314085436371773,4.99191558047606,0.367899045988469,0.544151701129726,0.860436868610319
"SLC12A4",0.271132029843313,4.71771146408853,0.36767683239019,0.544273324721886,0.860482043466371
"KIF4B",-0.28587392920158,4.76783375751437,0.367599305237775,0.544315769285106,0.860482043466371
"NMB",-0.494484283383167,5.43308888203123,0.367591013470729,0.544320309223834,0.860482043466371
"LINC01206",0.774241741586386,7.22297993989297,0.367553685345086,0.544340748123448,0.860482043466371
"FBXO31",0.250098525454926,4.83470299002177,0.367041820071456,0.54462116163592,0.860808563740336
"GLTP",-0.186405672016863,4.68768734004665,0.366923431170809,0.544686056307514,0.860808563740336
"AC015871.3",0.337042759262044,5.00089205891727,0.366918830452009,0.544688578472443,0.860808563740336
"AC105285.1",0.31195480707031,4.72084640917583,0.366883690153449,0.544707843485819,0.860808563740336
"CHRNA10",0.265150024380812,4.79358231039903,0.366631476386535,0.544846151999481,0.860925304929138
"AC107068.1",0.29309310285285,4.56722421410098,0.366602591572651,0.544861995948719,0.860925304929138
"DHDDS",0.323798260200346,5.06947482652257,0.366444777994527,0.544948575196232,0.860994088806184
"NLGN3",0.464612913477773,4.57331788907234,0.36637691377177,0.544985814511039,0.860994088806184
"TGM1",0.365542641859565,5.1167210845137,0.366193781930928,0.545086328452948,0.861089458102588
"CFAP206",0.386019054723139,4.65024618520518,0.366044310669636,0.545168392865697,0.861154643960372
"MSX1",-0.410803643795503,5.00215458752831,0.365910768899189,0.545241730849817,0.861154643960372
"RUNX3",-0.497843585712154,5.271071316193,0.365899273319062,0.545248044805196,0.861154643960372
"RIPPLY3",-0.719543174621061,5.26826404273488,0.365795294722357,0.545305161277104,0.861161378823517
"ALPL",-0.588264175074876,5.4802630666818,0.365639871555995,0.545390557436011,0.861161378823517
"CGREF1",-0.628181213818696,6.11392989085301,0.365635389644098,0.545393020358449,0.861161378823517
"GOLGA6L9",-0.336523556270159,4.8043735426199,0.365479821260969,0.545478521845797,0.861161378823517
"RAB11FIP4",0.483923993407219,5.13717617781705,0.365468180783317,0.545484920534062,0.861161378823517
"ABCF3",-0.181635930731463,4.76013369141766,0.36535791591157,0.545545539257053,0.861161378823517
"FSTL4",0.537423401748913,5.34621850890599,0.365239006272436,0.545610924486867,0.861161378823517
"TUBB2B",-0.395433700085696,4.58219797283315,0.365153182367617,0.545658125785846,0.861161378823517
"AC019069.1",-0.291239373288994,4.95257587411172,0.365092980198787,0.545691240201063,0.861161378823517
"LHPP",-0.467681950070043,5.48907452741223,0.364955735586229,0.545766746019391,0.861161378823517
"APH1A",-0.268618871033595,4.85264439367797,0.364862482975289,0.545818060472951,0.861161378823517
"TTC7A",0.394011306110393,5.12839349186585,0.364799649375634,0.545852641193739,0.861161378823517
"SQSTM1",-0.581591860920797,6.37423529872424,0.364731921422702,0.545889920093328,0.861161378823517
"PPM1F",0.222467586808766,4.81460247995808,0.364715547227491,0.545898933506179,0.861161378823517
"ATP10B",0.633387722941667,5.08925006329583,0.364704403691363,0.545905067784904,0.861161378823517
"RAB11FIP3",-0.244643719831508,4.56484949761725,0.364677118630349,0.54592008816843,0.861161378823517
"TNFRSF10B",-0.191497965064281,4.74450306707519,0.364650253353417,0.545934878210713,0.861161378823517
"PAAF1",-0.273515643510303,4.7994724230026,0.364508329716507,0.546013023250145,0.861221306270709
"AL391988.1",-0.241982842316689,4.72710823106657,0.364148828169956,0.546211062503468,0.86140905655607
"AL162231.4",0.304095708484819,4.82886873063793,0.364146433691175,0.546212382001238,0.86140905655607
"FAM234B",0.307562074464024,4.92446010489931,0.363965585108287,0.546312057248121,0.861481085367757
"SAMM50",-0.194034666707069,4.72478262015441,0.363917823315098,0.546338386943875,0.861481085367757
"MST1L",-0.604613158055709,5.83830245210951,0.363451986801826,0.546595312798213,0.861761680492695
"FBXW5",-0.207615675022582,4.62260991019038,0.363384886605234,0.546632339503574,0.861761680492695
"ASAH2",0.322886924375291,4.63123566955516,0.363360693274215,0.54664569082136,0.861761680492695
"GPR137B",-0.329281778855767,5.15947285321017,0.363303868252121,0.546677052628851,0.861761680492695
